name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017
OperatingCashFlow,"626,998,000","44,308,000","98,480,000","173,862,000","310,348,000","248,965,000","66,574,000","68,280,000","263,790,000","469,902,000","133,621,000","6,398,000","170,188,000","44,936,000","176,210,000","47,674,000","137,862,000","65,357,000","109,726,000","46,389,000","119,118,000","-65,148,000"
	CashFlowFromContinuingOperatingActivities,"626,998,000","44,308,000","98,480,000","173,862,000","310,348,000","248,965,000","66,574,000","68,280,000","263,790,000","469,902,000","133,621,000","6,398,000","170,188,000","44,936,000","176,210,000","47,674,000","137,862,000","65,357,000","109,726,000","46,389,000","119,118,000","-65,148,000"
		NetIncomeFromContinuingOperations,"457,523,000","112,450,000","107,568,000","126,517,000","110,988,000","81,579,000","95,882,000","122,796,000","106,618,000","95,734,000","41,763,000","55,092,000","54,523,000","35,798,000","64,307,000","54,431,000","-5,614,000","14,137,000","66,708,000","22,775,000","19,712,000","-58,894,000"
		OperatingGainsLosses,,,"0","0","0","657,000","0","2,794,000",,,"135,000",,,,"0","4,443,000",,,,"-3,774,000",,
		DepreciationAmortizationDepletion,"183,271,000","47,109,000","44,884,000","45,830,000","45,448,000","44,386,000","43,123,000","42,160,000","41,332,000","40,839,000","40,080,000","39,249,000","39,001,000","38,670,000","39,789,000","39,936,000","41,076,000","41,422,000","40,657,000","41,116,000","41,237,000","41,051,000"
			DepreciationAndAmortization,"183,271,000","47,109,000","44,884,000","45,830,000","45,448,000","44,386,000","43,123,000","42,160,000","41,332,000","40,839,000","40,080,000","39,249,000","39,001,000","38,670,000","39,789,000","39,936,000","41,076,000","41,422,000","40,657,000","41,116,000","41,237,000","41,051,000"
		DeferredTax,"6,025,000","6,299,000","17,152,000","-11,399,000","-6,027,000","-233,000","-11,486,000","1,851,000","-1,152,000","1,590,000","-4,600,000","4,283,000","6,062,000","4,501,000","-9,585,000","-1,178,000","456,000","-2,007,000","-19,865,000","-5,528,000","-5,861,000","-4,369,000"
			DeferredIncomeTax,"6,025,000","6,299,000","17,152,000","-11,399,000","-6,027,000","-233,000","-11,486,000","1,851,000","-1,152,000","1,590,000","-4,600,000","4,283,000","6,062,000","4,501,000","-9,585,000","-1,178,000","456,000","-2,007,000","-19,865,000","-5,528,000","-5,861,000","-4,369,000"
		AssetImpairmentCharge,,,,,,,,,,,"13,306,000","0","0","0","0","962,000","0","3,000,000",,"0","0","0"
		StockBasedCompensation,"35,652,000","9,115,000","11,409,000","7,794,000","7,334,000","27,300,000","8,905,000","8,667,000","9,064,000","5,514,000","4,812,000","5,188,000","4,952,000","3,844,000","2,931,000","2,620,000","51,156,000","970,000","1,453,000","1,909,000","2,078,000","3,662,000"
		OtherNonCashItems,"41,246,000","30,724,000","3,946,000","3,756,000","2,820,000","2,091,000","4,840,000","2,373,000","2,704,000","3,834,000","692,000","1,129,000","3,769,000","1,610,000","-15,854,000","9,667,000","11,462,000","3,408,000","19,373,000","1,807,000","-11,257,000","14,986,000"
		ChangeInWorkingCapital,"-96,719,000","-161,389,000","-86,479,000","1,364,000","149,785,000","93,185,000","-74,690,000","-112,361,000","103,941,000","322,391,000","37,433,000","-100,575,000","61,881,000","-39,487,000","94,622,000","-63,207,000","20,167,000","4,427,000","11,188,000","-11,916,000","59,647,000","-61,584,000"
			ChangeInReceivables,"-12,414,000","-36,454,000","26,364,000","-31,180,000","28,856,000","-25,272,000","15,694,000","-17,818,000","23,289,000","12,469,000","-20,370,000","-23,705,000","18,101,000","13,921,000","-15,209,000","-14,176,000","3,372,000","22,037,000","-10,980,000","-13,715,000","-9,911,000","10,099,000"
				ChangesInAccountReceivables,"-12,414,000","-36,454,000","26,364,000","-31,180,000","28,856,000","-25,272,000","15,694,000","-17,818,000","23,289,000","12,469,000","-20,370,000","-23,705,000","18,101,000","13,921,000","-15,209,000","-14,176,000","3,372,000","22,037,000","-10,980,000","-13,715,000","-9,911,000","10,099,000"
			ChangeInInventory,"-341,764,000","-219,163,000","12,724,000","-222,104,000","86,779,000","85,361,000","58,628,000","-259,049,000","19,663,000","56,565,000","189,670,000","-244,631,000","59,024,000","-33,259,000","192,804,000","-240,065,000","50,189,000","-36,096,000","164,424,000","-152,509,000","23,701,000","-22,910,000"
			ChangeInPrepaidAssets,"-11,339,000","-3,566,000","3,888,000","-12,176,000","515,000","-2,180,000","13,468,000","-15,901,000","-863,000","-200,000","8,118,000","-6,929,000","67,000","20,913,000","22,545,000","-9,063,000","3,078,000","9,778,000","-46,438,000","-5,719,000","7,137,000","-2,847,000"
			ChangeInPayablesAndAccruedExpense,"253,474,000","95,539,000","-114,086,000","252,513,000","19,508,000","48,193,000","-152,168,000","162,237,000","44,293,000","244,991,000","-125,998,000","173,393,000","-16,824,000","-33,305,000","-114,005,000","205,012,000","-43,122,000","45,379,000","-117,685,000","163,696,000","37,984,000","-37,324,000"
				ChangeInPayable,"243,962,000","154,319,000","-122,980,000","206,037,000","6,586,000","35,066,000","-188,029,000","171,379,000","14,305,000","204,008,000","-182,979,000","177,157,000","-23,542,000","8,496,000","-118,388,000","192,053,000","-57,454,000","63,315,000","-155,406,000","158,005,000","34,930,000","-14,099,000"
					ChangeInTaxPayable,,,,,,,,,,,,,,,"44,415,000","-2,110,000","-36,654,000","4,991,000","-8,841,000","14,951,000","12,424,000","-31,185,000"
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,"44,415,000","-2,110,000","-36,654,000","4,991,000","-8,841,000","14,951,000","12,424,000","-31,185,000"
					ChangeInAccountPayable,"243,962,000","154,319,000","-122,980,000","206,037,000","6,586,000","35,066,000","-188,029,000","171,379,000","14,305,000","204,008,000","-182,979,000","177,157,000","-23,542,000","8,496,000","-162,803,000","194,163,000","-20,800,000","58,324,000","-146,565,000","143,054,000","22,506,000","17,086,000"
				ChangeInAccruedExpense,"9,512,000","-58,780,000","8,894,000","46,476,000","12,922,000","13,127,000","35,861,000","-9,142,000","29,988,000","40,983,000","56,981,000","-3,764,000","6,718,000","-41,801,000","4,383,000","12,959,000","14,332,000","-17,936,000","37,721,000","5,691,000","3,054,000","-23,225,000"
			ChangeInOtherCurrentAssets,"-5,016,000","587,000","-1,419,000","-3,672,000","-512,000","1,302,000","277,000",,,"-1,389,000","3,110,000","-902,000","-62,000","-436,000","171,000","-302,000","3,389,000","-2,384,000","898,000","-312,000","315,000","66,000"
			ChangeInOtherCurrentLiabilities,"20,340,000","1,668,000","-13,950,000","17,983,000","14,639,000","-14,219,000","-10,589,000","17,991,000","18,308,000","9,955,000","-17,097,000","2,199,000","1,575,000","-7,321,000","8,316,000","-4,613,000","3,261,000","-34,287,000","20,969,000","-3,357,000","421,000","-8,668,000"
			ChangeInOtherWorkingCapital,,"-1,311,000","-6,231,000","-3,115,000","14,642,000","-15,097,000","-10,589,000","20,129,000","16,170,000","9,955,000","-6,823,000","-1,846,000","-1,572,000","1,691,000","2,486,000","-3,191,000","-608,000","-981,000","-541,000","928,000","2,203,000","1,606,000"
InvestingCashFlow,"-336,984,000","-90,533,000","-101,093,000","-74,690,000","-70,668,000","-58,060,000","-65,533,000","-48,006,000","-43,689,000","-35,212,000","-30,867,000","-56,130,000","-51,764,000","-36,534,000","-42,573,000","-27,674,000","-33,521,000","-42,145,000","-51,344,000","-39,869,000","-21,820,000","-24,433,000"
	CashFlowFromContinuingInvestingActivities,"-336,984,000","-90,533,000","-101,093,000","-74,690,000","-70,668,000","-58,060,000","-65,533,000","-48,006,000","-43,689,000","-35,212,000","-30,867,000","-56,130,000","-51,764,000","-36,534,000","-42,573,000","-27,674,000","-33,521,000","-42,145,000","-51,344,000","-39,869,000","-21,820,000","-24,433,000"
		NetPPEPurchaseAndSale,"-336,984,000","-90,533,000","-101,093,000","-74,690,000","-70,668,000","-58,060,000","-65,533,000","-48,006,000","-43,689,000","-35,212,000","-30,867,000","-56,130,000","-51,764,000","-36,534,000","-42,573,000","-27,674,000","-33,521,000","-42,145,000","-51,344,000","-39,869,000","-21,820,000","-24,433,000"
			PurchaseOfPPE,"-339,434,000","-90,533,000","-101,093,000","-74,690,000","-73,118,000","-74,690,000","-65,533,000","-69,838,000","-47,750,000","-35,212,000","-52,473,000","-56,130,000","-51,764,000","-36,534,000","-42,573,000","-27,674,000","-33,521,000","-42,145,000","-51,344,000","-39,869,000","-21,820,000","-24,433,000"
			SaleOfPPE,"2,450,000","0","0","0","2,450,000","16,630,000","0","21,832,000",,,,,,,,,,,,,,
FinancingCashFlow,"-315,016,000","38,741,000","-36,642,000","-56,895,000","-260,220,000","-171,469,000","-3,639,000","-142,969,000","-184,205,000","-331,979,000","-102,518,000","50,608,000","-119,209,000","-5,671,000","-137,993,000","-19,803,000","-103,507,000","-27,695,000","-55,173,000","-7,592,000","-96,063,000","89,199,000"
	CashFlowFromContinuingFinancingActivities,"-315,016,000","38,741,000","-36,642,000","-56,895,000","-260,220,000","-171,469,000","-3,639,000","-142,969,000","-184,205,000","-331,979,000","-102,518,000","50,608,000","-119,209,000","-5,671,000","-137,993,000","-19,803,000","-103,507,000","-27,695,000","-55,173,000","-7,592,000","-96,063,000","89,199,000"
