name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
OperatingCashFlow,"70,434,000","17,187,000","16,433,000","19,294,000","17,520,000","16,879,000","13,110,000","16,961,000","15,093,000","20,330,000","17,128,000","14,116,000","16,350,000","12,600,000","14,808,000","14,796,000","13,369,000","12,626,000","12,045,000","13,377,000","10,945,000","10,475,000","11,346,000","11,983,000","9,050,000","8,782,000","6,610,000","8,402,000","7,539,000","8,936,000","9,518,000","7,635,000","4,885,000","6,159,000","4,313,000","8,033,000","4,485,000","3,054,000","4,775,000","7,863,000","5,140,000","5,627,000","5,258,000","4,844,000","4,819,000","4,741,000","4,246,006","6,802,137","3,476,622","3,588,678","4,884,206","3,987,363","4,045,135","4,096,553","5,368,774","3,703,772","4,551,539","3,951,090","4,062,864","4,295,862","3,849,364","3,887,719","4,414,888","1,737,135","3,286,807","2,584,972","3,852,311","1,026,888","1,333,934","1,344,984","1,669,770","922,679","-138,094","495,502","148,536",,,
	CashFlowFromContinuingOperatingActivities,"70,434,000","17,187,000","16,433,000","19,294,000","17,520,000","16,879,000","13,110,000","16,961,000","15,093,000","20,330,000","17,128,000","14,116,000","16,350,000","12,600,000","14,808,000","14,796,000","13,369,000","12,626,000","12,045,000","13,377,000","10,945,000","10,475,000","11,346,000","11,983,000","9,050,000","8,782,000","6,610,000","8,402,000","7,539,000","8,936,000","9,518,000","7,635,000","4,885,000","6,159,000","4,313,000","8,033,000","4,485,000","3,054,000","4,775,000","7,863,000","5,140,000","5,627,000","5,258,000","4,844,000","4,819,000","4,741,000","4,246,006","6,802,137","3,476,622","3,588,678","4,884,206","3,987,363","4,045,135","4,096,553","5,368,774","3,703,772","4,551,539","3,951,090","4,062,864","4,295,862","3,849,364","3,887,719","4,414,888","1,737,135","3,286,807","2,584,972","3,852,311","1,026,888","1,333,934","1,344,984","1,669,770","922,679","-138,094","495,502","148,536",,,
		NetIncomeFromContinuingOperations,"13,086,000","3,391,000","3,076,000","4,497,000","2,122,000","38,000","8,915,000","2,845,000","967,000","2,258,000","473,000","2,190,000","2,205,000","4,673,000","2,517,000","2,677,000","2,525,000","4,605,000","-1,466,000","2,383,000","664,000","4,356,000","2,293,000","-73,000","885,000","853,000","2,566,000","-95,000","431,000","694,000","6,164,000","231,000","1,217,000","-13,514,000","333,000","311,000","450,000","433,000","614,000","992,000","854,000","1,301,000","1,116,000","1,748,000","1,370,000","1,480,000","806,870","2,028,254","1,006,451","1,086,333","1,117,542","1,279,001","1,116,936","1,089,569","1,135,240","1,141,559","1,219,446","1,416,702","1,463,114","1,590,461","1,556,312","1,530,342","895,850","1,777,413","852,765","846,800","1,049,817","867,413","1,149,531","535,184","999,919","685,038","132,276","-193,305","-126,009","-104,208","-105","-10,549"
		OperatingGainsLosses,,,"266,000","0","0","882,000","-6,912,000","-1,196,000","0","12,000","0","0","0","-2,952,000","-919,000","0","0","-1,844,000","35,000","-1,000","1,914,000","-5,906,000","-266,000",,,,,,,,"-5,274,000","0",,,,,,,,,,,,,,"38,000",,,,,"0",,,"35,367",,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,"0","-2,952,000","-919,000","0","0","-1,844,000","0","-1,000","1,914,000","-5,906,000","-266,000",,,,"-1,538,000","0",,,"0","0",,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,"266,000","0","0","882,000","-6,912,000","-1,196,000","0","12,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"58,327,000","14,696,000","14,659,000","14,768,000","14,204,000","16,723,000","13,361,000","13,811,000","14,208,000","14,096,000","13,428,000","12,979,000","12,622,000","13,010,000","12,454,000","11,808,000","11,772,000","11,586,000","12,122,000","10,828,000","9,924,000","9,921,000","9,721,000","9,458,000","9,205,000","9,133,000","9,128,000","9,006,000","8,947,000","8,207,000","7,757,000","7,516,000","6,871,000","6,720,000","6,453,000","6,253,000","5,220,000","4,901,000","4,659,000","4,276,000","3,992,000","3,904,000","3,676,000","3,628,000","3,475,000","3,370,000","3,271,403","3,280,049","3,390,491","3,321,871","3,286,132","3,284,718","3,286,753","3,314,100","4,552,907","3,262,913","2,935,694","3,237,083","2,806,109","2,668,383","2,636,154","2,417,812","2,271,024","2,050,061","2,008,404","2,019,985","1,926,655","971,960","865,197","537,755","454,212","313,032","126,771","79,330",,,,
			DepreciationAndAmortization,"58,327,000","14,696,000","14,659,000","14,768,000","14,204,000","16,723,000","13,361,000","13,811,000","14,208,000","14,096,000","13,428,000","12,979,000","12,622,000","13,010,000","12,454,000","11,808,000","11,772,000","11,586,000","12,122,000","10,828,000","9,924,000","9,921,000","9,721,000","9,458,000","9,205,000","9,133,000","9,128,000","9,006,000","8,947,000","8,207,000","7,757,000","7,516,000","6,871,000","6,720,000","6,453,000","6,253,000","5,220,000","4,901,000","4,659,000","4,276,000","3,992,000","3,904,000","3,676,000","3,628,000","3,475,000","3,370,000","3,271,403","3,280,049","3,390,491","3,321,871","3,286,132","3,284,718","3,286,753","3,314,100","4,552,907","3,262,913","2,935,694","3,237,083","2,806,109","2,668,383","2,636,154","2,417,812","2,271,024","2,050,061","2,008,404","2,019,985","1,926,655","971,960","865,197","537,755","454,212","313,032","126,771","79,330",,,,
				Depreciation,"58,327,000","14,696,000","14,659,000","14,768,000","14,204,000","16,723,000","13,361,000","13,811,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,987,760","2,731,921","2,624,584","2,600,459","2,386,367","1,661,785","2,007,437","2,081,079","1,834,740",,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"249,323","74,188","43,799","35,695","31,445","609,239","42,624","-72,675","185,245",,,,,,,,,,,,
