name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
OperatingCashFlow,"61,055,000","-34,315,000","25,447,000","33,220,000","36,703,000","-23,173,000","11,542,000","20,755,000","33,057,000","-11,536,000","-50,192,000","44,657,000","-9,466,000","14,838,000","97,008,000","48,315,000","54,942,000","-8,243,000","93,987,000","36,126,000","52,903,000","-6,124,000","55,030,000","76,173,000","31,557,000","-2,975,000","32,405,000","43,884,000","34,745,000","10,473,000","41,437,000","109,960,000","46,921,000","27,528,000","24,168,000","107,718,000","52,954,000","3,415,000","87,510,000","75,622,000","37,173,000","-1,426,000","108,669,000","123,242,000","53,725,000","13,140,000","165,447,000","110,330,000","95,595,000","30,055,000","157,764,000","120,444,000","116,650,000","39,600,000","192,244,000","171,619,000","178,458,000","31,955,000","99,397,000","175,747,000","154,909,000","41,687,000","130,303,000","94,628,000","114,468,000","69,840,000","82,700,000","98,093,000","86,343,000","48,143,000","104,640,000","68,867,000","64,583,000","32,375,000","108,374,000","64,086,000","59,152,000","31,176,000","90,073,000","83,012,000","71,656,000","9,013,000","106,906,000","66,082,000","65,059,000","2,554,000","98,535,000","69,234,000","74,196,000","17,483,000","113,000,000","51,900,000","37,800,000","11,300,000","99,100,000","31,900,000","41,400,000","16,900,000","-2,100,000","68,700,000","64,800,000","17,100,000","92,400,000","64,600,000","38,000,000","22,200,000","60,000,000","112,400,000","39,800,000","46,600,000","86,900,000","46,400,000","33,900,000","-5,800,000","49,400,000","33,800,000","75,500,000","73,500,000","51,300,000","34,400,000","39,600,000","-17,200,000","62,700,000","-39,600,000","91,400,000","37,000,000","35,900,000","6,100,000","41,400,000","-19,800,000","34,000,000","23,200,000"
	CashFlowFromContinuingOperatingActivities,"61,055,000","-34,315,000","25,447,000","33,220,000","36,703,000","-23,173,000","11,542,000","20,755,000","33,057,000","-11,536,000","-50,192,000","44,657,000","-9,466,000","14,838,000","97,008,000","48,315,000","54,942,000","-8,243,000","93,987,000","36,126,000","52,903,000","-6,124,000","55,030,000","76,173,000","31,557,000","-2,975,000","32,405,000","43,884,000","34,745,000","10,473,000","41,437,000","109,960,000","46,921,000","27,528,000","24,168,000","107,718,000","52,954,000","3,415,000","87,510,000","75,622,000","37,173,000","-1,426,000","108,669,000","123,242,000","53,725,000","13,140,000","165,447,000","110,330,000","95,595,000","30,055,000","157,764,000","120,444,000","116,650,000","39,600,000","192,244,000","171,619,000","178,458,000","31,955,000","99,397,000","175,747,000","154,909,000","41,687,000","130,303,000","94,628,000","114,468,000","69,840,000","82,700,000","98,093,000","86,343,000","48,143,000","104,640,000","68,867,000","64,583,000","32,375,000","108,374,000","64,086,000","59,152,000","31,176,000","90,073,000","83,012,000","71,656,000","9,013,000","106,906,000","66,082,000","65,059,000","2,554,000","98,535,000","69,234,000","74,196,000","17,483,000","113,000,000","51,900,000","37,800,000","11,300,000","99,100,000","31,900,000","41,400,000","16,900,000","-2,100,000","68,700,000","64,800,000","17,100,000","92,400,000","64,600,000","38,000,000","22,200,000","60,000,000","112,400,000","39,800,000","46,600,000","86,900,000","46,400,000","33,900,000","-5,800,000","49,400,000","33,800,000","75,500,000","73,500,000","51,300,000","34,400,000","39,600,000","-17,200,000","62,700,000","-39,600,000","91,400,000","37,000,000","35,900,000","6,100,000","41,400,000","-19,800,000","34,000,000","23,200,000"
		NetIncomeFromContinuingOperations,"-37,516,000","-38,680,000","-23,744,000","9,828,000","15,080,000","1,565,000","-5,408,000","-8,339,000","-9,455,000","1,227,000","40,895,000","437,857,000","10,929,000","22,537,000","48,074,000","34,651,000","42,711,000","19,577,000","-31,820,000","13,796,000","19,731,000","10,137,000","-14,316,000","-31,544,000","-24,301,000","-9,592,000","-7,776,000","-9,483,000","7,762,000","15,829,000","-44,044,000","25,167,000","-13,961,000","12,541,000","-23,070,000","-231,566,000","27,376,000","9,072,000","-264,870,000","27,068,000","13,273,000","-29,572,000","-93,093,000","31,990,000",,,"-49,862,000","20,932,000","31,461,000","9,928,000","41,208,000","23,301,000","41,508,000","19,755,000","13,739,000","80,284,000","89,883,000","57,039,000","91,447,000","77,322,000","83,070,000","47,653,000","52,471,000","55,801,000","53,874,000","34,252,000","51,872,000","39,991,000","41,739,000","23,055,000","34,988,000","38,554,000","30,745,000","16,924,000","25,623,000","28,466,000","25,605,000","12,523,000","24,073,000","25,671,000","26,201,000","14,161,000","10,043,000","26,836,000","24,705,000","10,141,000","26,058,000","22,312,000","28,231,000","20,202,000","26,000,000","26,100,000","23,800,000","14,800,000","24,100,000","26,000,000","33,100,000","24,300,000","179,100,000","33,200,000","36,400,000","30,100,000","29,500,000","29,100,000","29,300,000","31,100,000","29,000,000","18,400,000","24,500,000","25,500,000","28,100,000","22,300,000","17,600,000","18,600,000","16,100,000","18,300,000","22,200,000","24,200,000","25,100,000","26,800,000","18,800,000","20,800,000","27,200,000","25,200,000","12,100,000","12,000,000","19,400,000","18,100,000","22,000,000","13,000,000","-4,100,000","14,500,000"
		OperatingGainsLosses,"314,000","131,000","-186,000","293,000","76,000","2,787,000","-10,000","-9,000","-71,000","-96,000","-122,000","5,233,000","-50,000","-20,000","-384,000",,,,,,,,"35,337,000","41,583,000","2,183,000","9,042,000","1,428,000","-1,022,000","9,748,000","-1,838,000","4,938,000","-2,897,000","8,647,000","4,475,000","270,763,000","-434,000","-595,000","14,000","-85,000","-182,000","-128,000","-169,000","-160,000","-194,000","-213,000","-123,000","80,143,000","-120,000","29,000","-42,000","21,893,000","-28,000","35,000","-87,000","-9,142,000","13,325,000","-4,598,000","1,745,000","-236,000","-416,000","-171,000","-888,000","-1,057,000","3,318,000","3,284,000","2,275,000","3,992,000","-220,000","719,000","3,739,000","3,169,000","-11,632,000","2,662,000","3,481,000","1,228,000","-6,415,000","3,226,000","345,000","884,000","319,000","5,879,000","1,202,000","12,998,000","869,000","637,000","6,134,000","1,966,000","3,902,000","-240,000","714,000","12,500,000","-1,200,000","-800,000","1,100,000","-5,400,000","2,200,000","2,600,000","1,700,000","-259,400,000","10,400,000","7,500,000","-8,500,000","6,100,000","900,000","4,700,000","-17,900,000","900,000","500,000","12,700,000","-21,100,000","17,000,000","-6,400,000","14,900,000","-22,200,000","-3,400,000","200,000",,,,,,,,"-900,000","500,000","500,000",,"1,300,000","300,000","-6,000,000","0","5,100,000"
			GainLossOnSaleOfBusiness,,,,,,,"90,000",,,,,,,,,,,,"0","0","0","0","0","44,788,000","1,489,000","12,217,000","1,999,000","2,083,000","2,164,000","2,245,000","2,323,000","2,398,000","5,639,000","3,245,000","29,973,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"314,000","131,000","-186,000","293,000","76,000","119,000","-10,000","-9,000","-71,000","-96,000","-122,000","-81,000","-50,000","-20,000","-384,000",,,,"0","0","0","0","0","-3,205,000","694,000","-3,175,000","-571,000","-3,105,000","7,584,000","-4,083,000","2,615,000","-5,295,000","3,008,000","1,230,000","-533,000","-434,000","-595,000","14,000","-85,000","-182,000","-128,000","-169,000","-160,000","-194,000","-125,000","-211,000","-81,000","-120,000","-59,000","-130,000","-224,000","-128,000","-65,000","-87,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"167,148,000","42,190,000","41,736,000","42,250,000","40,972,000","41,715,000","41,117,000","41,401,000","40,694,000","36,490,000","36,773,000","35,973,000","32,400,000","33,249,000","32,841,000","33,373,000","33,219,000","33,352,000","32,429,000","33,005,000","32,275,000","32,228,000","33,199,000","36,625,000","35,617,000","36,045,000","37,129,000","39,766,000","39,689,000","39,891,000","42,534,000","43,413,000","45,544,000","44,835,000","45,938,000","60,616,000","64,761,000","65,726,000","68,273,000","65,888,000","66,014,000","71,942,000","77,161,000","78,354,000","78,404,000","76,522,000","78,778,000","78,527,000","76,999,000","80,935,000","82,890,000","75,939,000","78,294,000","74,408,000","77,076,000","87,882,000","88,699,000","84,292,000","81,823,000","78,844,000","75,468,000","70,278,000","66,481,000","63,356,000","62,894,000","60,251,000","50,863,000","48,469,000","49,313,000","49,420,000","49,064,000","45,717,000","45,066,000","44,524,000","44,240,000","43,204,000","41,223,000","40,268,000","38,505,000","40,147,000","38,697,000","38,312,000","43,672,000","44,633,000","44,625,000","43,601,000","43,552,000","44,143,000","36,171,000","35,233,000","34,700,000","35,300,000","33,500,000","32,400,000","36,000,000","33,500,000","33,300,000","28,600,000","29,800,000","27,800,000","30,400,000","28,500,000","27,700,000","27,700,000","27,900,000","26,100,000","26,700,000","26,000,000","26,600,000","25,600,000","25,600,000","25,200,000","25,200,000","23,600,000","28,700,000","17,400,000","14,300,000","14,500,000","13,700,000","14,500,000","14,500,000","14,400,000","13,700,000","14,200,000","14,900,000","14,900,000","13,900,000","13,700,000","14,300,000","14,700,000","13,500,000","14,100,000"
			DepreciationAndAmortization,"167,148,000","42,190,000","41,736,000","42,250,000","40,972,000","41,715,000","41,117,000","41,401,000","40,694,000","36,490,000","36,773,000","35,973,000","32,400,000","33,249,000","32,841,000","33,373,000","33,219,000","33,352,000","32,429,000","33,005,000","32,275,000","32,228,000","33,199,000","36,625,000","35,617,000","36,045,000","37,129,000","39,766,000","39,689,000","39,891,000","42,534,000","43,413,000","45,544,000","44,835,000","45,938,000","60,616,000","64,761,000","65,726,000","68,273,000","65,888,000","66,014,000","71,942,000","77,161,000","78,354,000","78,404,000","76,522,000","78,778,000","78,527,000","76,999,000","80,935,000","82,890,000","75,939,000","78,294,000","74,408,000","77,076,000","87,882,000","88,699,000","84,292,000","81,823,000","78,844,000","75,468,000","70,278,000","66,481,000","63,356,000","62,894,000","60,251,000","50,863,000","48,469,000","49,313,000","49,420,000","49,064,000","45,717,000","45,066,000","44,524,000","44,240,000","43,204,000","41,223,000","40,268,000","38,505,000","40,147,000","38,697,000","38,312,000","43,672,000","44,633,000","44,625,000","43,601,000","43,552,000","44,143,000","36,171,000","35,233,000","34,700,000","35,300,000","33,500,000","32,400,000","36,000,000","33,500,000","33,300,000","28,600,000","29,800,000","27,800,000","30,400,000","28,500,000","27,700,000","27,700,000","27,900,000","26,100,000","26,700,000","26,000,000","26,600,000","25,600,000","25,600,000","25,200,000","25,200,000","23,600,000","28,700,000","17,400,000","14,300,000","14,500,000","13,700,000","14,500,000","14,500,000","14,400,000","13,700,000","14,200,000","14,900,000","14,900,000","13,900,000","13,700,000","14,300,000","14,700,000","13,500,000","14,100,000"
				Depreciation,"132,305,000","33,604,000","33,066,000","33,479,000","32,156,000","32,748,000","31,901,000","32,352,000","31,579,000","29,933,000","30,122,000","29,824,000","29,653,000","30,204,000","29,811,000","30,319,000","30,587,000","31,418,000","30,320,000","31,024,000","30,288,000","30,207,000","30,799,000","32,548,000","32,655,000","33,081,000","34,309,000","36,836,000","36,853,000","36,654,000","39,733,000","40,522,000","42,499,000","41,834,000","43,130,000","56,496,000","60,358,000","61,282,000","63,723,000","61,293,000","61,435,000","65,454,000","68,691,000","69,699,000","69,702,000","67,929,000","69,806,000","69,510,000","68,061,000","71,857,000","74,962,000","68,868,000","71,445,000","67,701,000","70,078,000","80,227,000","80,920,000","76,622,000","73,383,000","71,227,000","67,779,000","65,008,000","64,496,000","61,513,000","60,973,000","58,415,000","49,832,000","47,844,000","48,703,000","48,760,000","48,466,000","45,047,000","44,429,000","43,972,000","43,728,000","42,660,000","40,878,000","39,895,000","38,068,000","39,740,000","38,196,000","37,975,000","39,376,000","40,273,000","40,234,000","39,274,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"34,843,000","8,586,000","8,670,000","8,771,000","8,816,000","8,967,000","9,216,000","9,049,000","9,115,000","6,557,000","6,651,000","6,149,000","2,747,000","3,045,000","3,030,000","3,054,000","2,632,000","1,934,000","2,109,000","1,981,000","1,987,000","2,021,000","2,400,000","4,077,000","2,962,000","2,964,000","2,820,000","2,930,000","2,836,000","3,237,000","2,801,000","2,891,000","3,045,000","3,001,000","2,808,000","4,120,000","4,403,000","4,444,000","4,550,000","4,595,000","4,579,000","6,488,000","8,470,000","8,655,000","8,702,000","8,593,000","8,972,000","9,017,000","8,938,000","9,078,000","7,928,000","7,071,000","6,849,000","6,707,000","6,998,000","7,655,000","7,779,000","7,670,000","8,440,000","7,617,000","7,689,000","5,270,000","1,985,000","1,843,000","1,921,000","1,836,000","1,031,000","625,000","610,000","660,000","598,000","670,000","637,000","552,000","512,000","544,000","345,000","373,000","437,000","407,000","501,000","337,000","4,296,000","4,360,000","4,391,000","4,327,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
