name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015
MarketCap,"3,249,520,657","3,946,387,390","4,215,914,500","4,165,960,400","4,886,932,000","4,871,998,730","6,191,215,520","4,865,926,530","5,579,488,610","3,795,155,700","3,754,352,700","3,240,278,120","3,477,772,552","2,724,654,034","2,007,439,560","2,683,012,169","2,089,535,613","1,393,751,916","1,408,803,986","1,626,096,175","1,105,433,400","920,040,000","803,666,747","654,991,920","486,477,780","411,190,560","489,771,600","564,946,800","459,575,400"
EnterpriseValue,"3,176,580,657","3,879,673,390","4,111,995,500","4,068,308,400","4,778,445,000","4,743,625,730","6,047,253,520","4,922,054,530","5,646,180,610","3,838,361,700","3,781,209,700","3,268,597,120","3,511,844,552","2,683,762,034","1,961,871,560","2,630,292,169","2,043,696,613","1,347,842,916","1,365,626,986","1,593,968,175","1,078,109,400","893,868,000","786,045,747","632,794,920","465,262,780","388,892,560","449,862,600","504,571,800","457,105,400"
PeRatio,,"3,773.667","2,421.2","30.793","32.164","31.849","39.31","164.895","167.742","108.775","113.351","96.101","185.945","141.786","103.895","153.725","160.921","145.893","259.375","1,598.333",,,,,,,,,
ForwardPeRatio,,,,,,,,,,,,,"133.333","79.365","50.505",,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,"7.379","4.411","2.812",,,,,,,,,,,,,,
PsRatio,"8.565","11.247","12.868","13.261","15.937","16.288","21.109","17.527","21.373","15.414","16.318","15.3","17.762","14.856","11.829","16.778","14.009","9.985","10.763","13.227","9.648","8.646","8.162","7.231","5.9","3.483","7.22","9.075","6.767"
PbRatio,"11.254","13.27","14.453","14.502","17.1","17.04","21.761","33.673","44.681","28.762","29.935","27.41","36.622","29.367","18.525","26.58","22.609","16.395","17.48","21.653","15.681","13.203","11.576","9.482","6.95","5.656","6.417","8.016","55.284"
EnterprisesValueRevenueRatio,"8.235","36.845","43.013","42.463","53.666","60.106","83.489","58.536","69.669","52.947","56.133","48.114","55.197","47.008","38.953","52.474","43.262","31.834","36.035","42.054","30.05","27.824","28.063","22.47","17.756","16.755","22.053","24.85","24.809"
EnterprisesValueEBITDARatio,"254.432","-657.126","6,239.75","466.228","501.306","2,008.309","-33.091","24.773","403.011","371.97","508.98","299.871","364.337","534.827","302.338","286.462","187.702","175.66","237.956","233.685","183.321","248.78","513.42","441.896","42,296.616","-266","-212.6","-188.837","-256.225"
