name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalAssets,"2,225,547,000","2,159,406,000","2,148,975,000","2,115,513,000","2,151,180,000","2,166,016,000","2,231,340,000","2,285,628,000","2,396,421,000","2,586,694,000","2,627,089,000","2,502,721,000","2,485,130,000","2,394,748,000","2,217,373,000","2,265,834,000","2,243,414,000","2,219,371,000","2,206,652,000","2,177,418,000","2,204,316,000","2,193,042,000","2,244,275,000","2,367,856,000","2,368,502,000","2,363,130,000","2,505,393,000","2,329,929,000","2,330,926,000","2,285,059,000","2,173,602,000","2,135,993,000","2,135,958,000","2,121,898,000","2,046,648,000","2,020,063,000","1,999,538,000","1,955,972,000","1,866,269,000","1,858,853,000","1,753,453,000","1,731,518,000","1,679,165,000","1,626,010,000","1,562,406,000","1,501,278,000","1,176,106,000","1,153,502,000","1,132,347,000","1,051,400,000","1,070,438,000","1,085,304,000","1,095,060,000","1,030,640,000","1,046,913,000","1,073,482,000","742,744,000","701,723,000","697,318,000","695,894,000","657,490,000","634,962,000","604,375,000","595,002,000","570,156,000","532,687,000","498,717,000","488,712,000","447,399,000","412,784,000","417,942,000","387,059,000","358,979,000","336,454,000","339,487,000","347,020,000","349,578,000","288,407,000","297,118,000","302,313,000","301,160,000","290,905,000","303,663,000","307,151,000","311,457,000","309,166,000","330,496,000","310,390,000","310,234,000"
	CurrentAssets,"404,697,000","339,228,000","326,160,000","260,953,000","256,814,000","245,774,000","243,136,000","241,182,000","307,492,000","319,585,000","341,364,000","331,498,000","329,735,000","500,686,000","268,828,000","316,191,000","294,106,000","281,640,000","247,651,000","290,607,000","305,372,000","276,672,000","278,297,000","384,759,000","336,688,000","314,905,000","357,145,000","378,140,000","357,487,000","340,888,000","275,442,000","269,533,000","306,900,000","321,910,000","274,939,000","260,298,000","275,195,000","281,312,000","239,656,000","260,030,000","402,267,000","464,154,000","506,059,000","555,508,000","531,945,000","503,337,000","196,437,000","196,161,000","233,778,000","192,808,000","247,107,000","312,420,000","383,033,000","378,595,000","416,544,000","484,463,000","162,624,000","136,974,000","140,110,000","141,900,000","176,951,000","170,088,000","174,271,000","198,195,000","212,864,000","207,277,000","196,785,000","210,551,000","189,647,000","160,479,000","166,006,000","139,383,000","113,835,000","91,143,000","93,003,000","104,082,000","101,899,000","61,096,000","72,895,000","80,441,000","78,478,000","69,358,000","80,870,000","88,512,000","91,114,000","95,312,000","127,436,000","108,029,000","107,641,000"
		CashCashEquivalentsAndShortTermInvestments,"128,191,000","122,403,000","104,611,000","37,749,000","34,443,000","55,574,000","34,135,000","35,106,000","29,623,000","36,482,000","31,817,000","55,215,000","30,192,000","244,150,000","38,355,000","51,225,000","28,764,000","6,756,000","18,393,000","39,457,000","87,360,000","39,782,000","21,372,000","50,372,000","29,988,000","33,431,000","35,936,000","43,279,000","26,395,000","24,601,000","14,829,000","19,435,000","14,396,000","93,654,000","18,871,000","8,794,000","28,677,000","28,283,000","2,061,000","11,364,000","188,959,000","273,528,000","307,177,000","347,111,000","338,976,000","339,562,000","20,294,000","9,669,000","34,470,000","21,556,000","96,586,000","162,507,000","211,968,000","244,875,000","269,733,000","361,374,000","15,896,000","1,118,000","19,105,000","17,652,000","40,792,000","37,049,000","36,602,000","73,077,000","82,847,000","81,296,000","88,242,000","104,493,000","77,469,000","80,574,000","87,857,000","64,856,000","44,842,000","33,771,000","24,859,000","32,648,000","29,738,000","9,000,000","3,433,000","4,104,000","12,040,000","19,261,000","25,841,000","31,798,000","40,218,000","44,331,000","41,038,000","37,441,000","45,372,000"
			CashAndCashEquivalents,"128,191,000","122,403,000","104,611,000","37,749,000","34,443,000","55,574,000","34,135,000","35,106,000","29,623,000","36,482,000","31,817,000","55,215,000","30,192,000","244,150,000","38,355,000","51,225,000","28,764,000","6,756,000","18,393,000","39,457,000","87,360,000","39,782,000","21,372,000","50,372,000","29,988,000","33,431,000","35,936,000","43,279,000","26,395,000","24,601,000","14,829,000","19,435,000","14,396,000","93,654,000","18,871,000","8,794,000","28,677,000","28,283,000","2,061,000","11,364,000","188,959,000","273,528,000","307,177,000","347,111,000","338,976,000","339,562,000","20,294,000","9,669,000","34,470,000","21,556,000","91,634,000","157,413,000","211,968,000","244,875,000","269,733,000","361,374,000","15,896,000","1,118,000","19,105,000","17,652,000","40,792,000","36,789,000","36,447,000","48,600,000","43,450,000","32,054,000","38,770,000","55,157,000","28,157,000","31,177,000","72,843,000","44,800,000","24,819,000","10,156,000","1,340,000","32,168,000","29,292,000","9,000,000","3,433,000","4,104,000","2,012,000","9,176,000","15,828,000","8,104,000","16,804,000","6,933,000","4,219,000","1,192,000","9,600,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,952,000","5,094,000",,,,,,,,,,"260,000","155,000","24,477,000","39,397,000","49,242,000","49,472,000","49,336,000","49,312,000","49,397,000","15,014,000","20,056,000","20,023,000","23,615,000","23,519,000","480,000","446,000",,,,"10,028,000","10,085,000","10,013,000","23,694,000","23,414,000","37,398,000","36,819,000","36,249,000","35,772,000"
		Receivables,"157,138,000","130,211,000","143,071,000","134,100,000","118,829,000","108,060,000","122,794,000","104,642,000","137,583,000","161,935,000","182,618,000","178,756,000","196,662,000","175,326,000","150,620,000","179,137,000","158,696,000","181,982,000","130,028,000","119,461,000","120,862,000","152,582,000","146,899,000","153,038,000","120,832,000","123,761,000","172,198,000","215,375,000","186,611,000","192,433,000","179,159,000","178,991,000","202,345,000","156,402,000","171,777,000","165,909,000","169,524,000","174,401,000","154,449,000","165,961,000","123,333,000","137,284,000","146,653,000","147,404,000","125,295,000","117,391,000","132,397,000","126,372,000","128,543,000","94,465,000","97,280,000","93,061,000","119,584,000","93,940,000","109,132,000","86,208,000","108,176,000","96,205,000","91,679,000","89,747,000","93,457,000","99,961,000","98,019,000","82,348,000","97,292,000","96,825,000","85,953,000","81,523,000","87,236,000","58,604,000","57,374,000","56,474,000","50,545,000","38,305,000","42,658,000","41,958,000","40,239,000","32,162,000","44,697,000","45,613,000","40,929,000","31,124,000","41,358,000","40,010,000","34,246,000","36,106,000","56,050,000","38,704,000","37,092,000"
			AccountsReceivable,"156,698,000","129,531,000","142,007,000","132,033,000","116,333,000","104,579,000","120,875,000","104,361,000","137,261,000","161,679,000","182,094,000","178,128,000","194,538,000","174,914,000","149,980,000","178,675,000","157,798,000","181,671,000","129,031,000","118,801,000","120,290,000","152,032,000","146,209,000","151,824,000","119,662,000","122,875,000","171,402,000","191,505,000","178,477,000","184,187,000","175,770,000","174,753,000","199,554,000","153,662,000","169,916,000","164,190,000","168,270,000","172,724,000","152,826,000","164,459,000","119,608,000","128,643,000","144,201,000","145,826,000","123,777,000","112,942,000","128,038,000","121,877,000","123,731,000","91,223,000","93,532,000","88,439,000","114,484,000","87,922,000","103,440,000","81,028,000","105,461,000","92,667,000","89,300,000","86,511,000","90,997,000","96,558,000","94,735,000","77,706,000","94,537,000","94,495,000","81,448,000","71,686,000","75,577,000","56,967,000","57,374,000","56,474,000","47,644,000","38,305,000","42,658,000","41,958,000","40,239,000","30,793,000","44,697,000","45,613,000","40,929,000","31,124,000","41,358,000","39,020,000","34,205,000","35,898,000","39,572,000","38,704,000","37,092,000"
			DuefromRelatedPartiesCurrent,,,,,,,,,,,,,"16,000","17,000","0","19,000","669,000","165,000","288,000","419,000","277,000","271,000","198,000","438,000","322,000","190,000","168,000","23,235,000","7,649,000","7,221,000","2,532,000","3,134,000","2,497,000","1,964,000","740,000","642,000","157,000","658,000","191,000","255,000","3,161,000","5,116,000","116,000","264,000","152,000","1,912,000",,,,"83,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"440,000","680,000","1,064,000","2,067,000","2,496,000","3,481,000","1,919,000","281,000","322,000","256,000","524,000","628,000","2,108,000","395,000","640,000","443,000","229,000","146,000","709,000","241,000","295,000","279,000","492,000","776,000","848,000","696,000","628,000","635,000","485,000","1,025,000","857,000","1,104,000","294,000","776,000","1,121,000","1,077,000","1,097,000","1,019,000","1,432,000","1,247,000","564,000","3,525,000","2,336,000","1,314,000","1,366,000","2,537,000","4,359,000","4,495,000","4,812,000","3,159,000","3,748,000","4,622,000","5,100,000","6,018,000","5,692,000","5,180,000","2,715,000","3,538,000","2,379,000","3,236,000","2,460,000","3,403,000","3,284,000","4,642,000","2,755,000","2,330,000","4,505,000","9,837,000","11,659,000","1,637,000",,,"2,901,000",,,,,"1,369,000",,,,,,"990,000","41,000","208,000","16,478,000",,
		Inventory,"95,745,000","60,302,000","65,484,000","74,505,000","84,981,000","56,407,000","74,879,000","88,393,000","124,516,000","101,305,000","114,100,000","84,661,000","85,440,000","59,206,000","66,907,000","68,411,000","83,944,000","60,275,000","87,667,000","115,017,000","77,871,000","61,051,000","89,904,000","159,868,000","155,344,000","121,081,000","123,608,000","88,272,000","114,643,000","83,155,000","67,896,000","54,491,000","68,751,000","44,214,000","69,331,000","63,886,000","50,628,000","46,660,000","63,923,000","68,652,000","73,503,000","33,837,000","45,835,000","52,081,000","55,631,000","31,548,000","41,125,000","52,931,000","61,274,000","64,357,000","49,239,000","49,837,000","41,999,000","26,510,000","31,769,000","28,483,000","27,904,000","26,100,000","24,998,000","27,105,000","33,620,000","20,224,000","35,787,000","35,902,000","23,685,000","17,270,000","19,645,000","20,161,000","18,645,000","13,839,000","13,983,000","16,020,000","15,204,000","14,527,000","16,652,000","23,419,000","24,803,000","12,023,000","15,937,000","24,547,000","18,226,000","11,600,000","10,537,000","12,966,000","12,684,000","10,842,000","11,949,000","22,370,000","21,874,000"
