name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
MarketCap,"392,557,558","362,176,446","558,768,604","815,099,127","979,164,297","686,546,685","593,812,283","516,415,320","345,412,760","67,676,000","79,567,400","55,682,200","44,401,088","35,787,564","31,842,720","54,225,903","52,459,998","71,459,201","89,532,097","104,204,125","111,849,302","114,829,192","123,121,563","114,784,678","136,975,864","88,629,900","100,538,442","63,923,707","74,691,269","73,384,712","78,540,550","94,588,440","120,956,660","102,243,780","82,712,960","43,849,080","38,190,858","37,381,290","56,964,240","106,079,742","128,131,028","110,631,208","133,834,588","154,939,123","233,963,164","264,909,571","255,428,090","248,931,319","182,010,984","225,312,141","155,222,636","162,664,825","112,522,273","47,754,811","41,486,992","64,170,527","108,045,260","95,509,622","242,057,199","259,965,253","282,221,996","160,202,817"
EnterpriseValue,"420,144,558","390,421,446","573,952,604","814,298,127","965,405,297","682,328,685","564,480,283","514,474,320","350,185,760","81,249,000","94,715,400","69,115,200","49,378,088","42,911,564","32,846,720","56,856,903","52,836,998","78,355,201","92,747,097","104,305,125","114,823,302","118,472,192","126,037,563","120,384,678","146,030,864","105,479,900","113,923,442","75,022,707","85,670,269","86,234,712","97,720,550","101,774,440","129,987,660","117,927,780","99,666,960","55,738,080","49,015,858","52,603,290","72,186,240","117,694,742","135,418,028","117,218,208","137,199,588","158,304,123","237,845,164","267,256,571","261,088,090","248,325,319","144,302,984","187,604,141","117,514,636","124,956,825","75,837,273","13,843,811","9,060,992","31,114,527","74,015,260","63,456,622","201,129,199","218,782,253","237,765,996","192,735,817"
PeRatio,,,,,,,,,,,,,,,,,"2.419","3.306","3.818","4.587",,"335","88","82.25",,,,,,,,,,,,,,,,,,,,,,,,,"60","68.364","130",,,,,,,,,"104.562","81.063","31.588"
ForwardPeRatio,"909.091",,,,,,,"153.846",,,,,,,"22.727","25.84",,"25.641","35.971","28.902","32.258","27.933","31.949","46.948","99.01","64.103",,,,,,"70.423","238.095",,,,,,,,,"43.29","54.645","22.727","31.847","31.746","53.192",,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.7","16.044",,,,,,,,,"2.587","3.261","1.419","1.988","2.16","3.61",,,,,,,,,,,,,,,
PsRatio,"0.643","0.591","0.999","1.4","1.842","1.362","1.498","1.244","1.064","0.223","0.276","0.193","0.153","0.122","0.112","0.194","0.195","0.268","0.297","0.344","0.387","0.4","0.451","0.408","0.473","0.299","0.339","0.217","0.253","0.256","0.287","0.353","0.469","0.393","0.309","0.155","0.126","0.122","0.186","0.327","0.39","0.337","0.403","0.468","0.72","0.902","0.972","1.106","0.942","1.216","0.909","1.004","0.732","0.312","0.27","0.409","0.683","0.608","1.425","1.413","1.516","0.894"
PbRatio,"3.803","3.79","5.915","8.669","11.511","8.223","7.022","25.344","22.787","5.468","2.227","1.537","1.206","0.922","0.748","1.305","1.248","1.775","1.906","2.237","5.82","5.026","4.937","4.822","6.354","4.358","5.038","3.326","3.865","3.808","4.26","4.693","5.61","4.901","3.796","1.92","1.281","1.352","2.061","1.805","2.105","1.816","1.98","2.307","3.262","3.608","3.508","3.327","2.087","2.625","1.877","2","1.416","0.613","0.535","0.801","1.351","1.045","2.641","2.753","3.038","7.776"
EnterprisesValueRevenueRatio,"0.696","2.351","4.151","5.741","6.128","4.712","4.715","4.382","2.944","0.925","1.504","0.998","0.67","0.574","0.508","0.819","0.686","1","1.354","1.413","1.432","1.466","1.77","1.638","1.871","1.305","1.685","1.062","1.12","1.129","1.385","1.497","1.689","1.734","1.668","0.903","0.722","0.804","1.149","1.612","1.678","1.341","1.776","2.014","2.822","3.073","3.245","3.432","2.713","3.333","2.567","2.656","1.731","0.349","0.268","0.851","1.717","1.586","5.39","5.79","5.646","4.406"
EnterprisesValueEBITDARatio,"63.91","71.874","-319.217","-476.198","207.614","-68,232.869","-761.782","145.785","91.242","49.512","-214.774","705.257","130.976","-22.645","-6.444","24.85","26.209","24.788","43.178","34.607","35.039","39.943","263.677","62.022","51.239","33.39","87.768","42.554","101.988","41.984","-3,257.352","801.374","284.437","40.057","70.287","38.52","-8.852","86.377","-2.588","75.108","45.827","32.274","-29.518","-102.132","105.662","57.437","116.923","166.885","52.82","40.962","42.075","46.47","32.134","6.999","-31.682","146.767","370.076","53.64","-49.576","61.456","75.746","64.894"
