name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988,12/31/1987
TotalAssets,"2,150,885,000","2,117,160,000","1,930,949,000","1,794,946,000","1,774,158,000","1,722,472,000","1,653,337,000","1,802,389,000","1,857,506,000","1,867,756,000","1,934,600,000","1,889,530,000","1,863,201,000","1,887,060,000","1,997,622,000","1,949,413,000","1,976,678,000","1,979,632,000","2,022,533,000","2,132,058,000","2,144,916,000","4,658,062,000","4,685,225,000","4,855,410,000","5,106,738,000","5,847,997,000","8,036,355,000","8,314,940,000","8,429,723,000","8,618,782,000","8,656,108,000","8,823,184,000","8,990,193,000","9,531,455,000","9,730,729,000","9,920,144,000","10,006,777,000","9,935,854,000","9,953,938,000","10,165,118,000","10,213,959,000","9,855,261,000","10,151,445,000","4,899,978,000","4,880,769,000","4,834,786,000","4,890,540,000","4,813,286,000","4,840,596,000","4,793,938,000","4,028,997,000","4,089,749,000","3,978,964,000","3,941,567,000","3,948,674,000","3,850,339,000","3,594,599,000","3,484,029,000","3,473,949,000","3,497,740,000","3,320,814,000","3,201,974,000","3,156,655,000","3,087,350,000","3,051,440,000","3,345,902,000","3,282,440,000","3,287,852,000","3,256,535,000","2,938,127,000","2,498,349,000","2,484,337,000","2,387,649,000","2,311,342,000","2,301,222,000","2,300,642,000","2,182,808,000","2,216,183,000","2,223,043,000","2,231,199,000","2,203,559,000","2,202,655,000","2,218,580,000","2,251,391,000","2,232,614,000","2,260,480,000","2,288,759,000","2,346,214,000","2,332,400,000","2,748,300,000","2,792,200,000","2,872,800,000","2,918,200,000","2,879,600,000","2,920,300,000","1,629,600,000","1,656,300,000","1,686,000,000","883,700,000","824,700,000","805,100,000","817,700,000","816,000,000","841,500,000","835,400,000","842,300,000","838,200,000","846,800,000","838,400,000","839,600,000","849,100,000","857,300,000","836,000,000","881,600,000","897,500,000","892,900,000","993,300,000","963,400,000","964,000,000","563,700,000","546,800,000","531,800,000","520,100,000","483,900,000","478,700,000","475,200,000","471,600,000","468,900,000","321,200,000","323,600,000","316,000,000","253,800,000","258,100,000"
	CurrentAssets,"907,013,000","882,871,000","648,639,000","555,046,000","583,200,000","588,140,000","562,982,000","564,502,000","639,537,000","706,747,000","866,969,000","840,693,000","832,836,000","878,783,000","877,417,000","857,305,000","867,705,000","830,994,000","869,619,000","945,415,000","911,207,000","979,323,000","944,198,000","1,087,130,000","1,203,782,000","1,319,319,000","1,296,921,000","1,530,989,000","1,542,751,000","1,625,717,000","1,581,788,000","1,737,328,000","1,782,071,000","2,029,639,000","1,755,337,000","1,884,382,000","1,914,104,000","1,579,686,000","1,568,527,000","1,179,119,000","1,182,774,000","1,107,583,000","1,388,665,000","798,942,000","734,914,000","763,424,000","745,141,000","730,412,000","686,782,000","1,401,043,000","605,901,000","647,297,000","706,378,000","771,665,000","774,502,000","617,073,000","521,145,000","452,548,000","457,090,000","456,249,000","487,277,000","522,484,000","569,353,000","547,669,000","729,564,000","694,479,000","717,163,000","745,653,000","730,857,000","437,040,000","606,317,000","611,699,000","513,645,000","389,971,000","383,983,000","339,511,000","291,713,000","296,845,000","293,133,000","283,037,000","289,456,000","284,101,000","275,019,000","277,380,000","277,890,000","268,716,000","254,429,000","268,174,000","286,000,000","330,700,000","333,300,000","388,800,000","353,300,000","362,500,000","367,600,000","255,800,000","243,200,000","274,700,000","159,500,000","148,500,000","127,100,000","126,400,000","115,400,000","133,700,000","134,600,000","130,500,000","130,100,000","129,300,000","125,600,000","119,100,000","118,000,000","114,100,000","94,900,000","133,400,000","123,800,000","109,900,000","211,400,000","105,600,000","113,000,000","77,300,000","81,200,000","90,800,000","101,100,000","75,400,000","75,000,000","74,200,000","74,100,000","72,400,000","59,400,000","56,700,000","51,100,000","66,600,000","73,100,000"
		CashCashEquivalentsAndShortTermInvestments,"318,725,000","339,657,000","209,791,000","186,772,000","237,076,000","284,257,000","219,783,000","217,259,000","234,214,000","288,687,000","351,484,000","395,085,000","383,414,000","427,734,000","408,209,000","402,484,000","432,984,000","429,233,000","452,966,000","493,370,000","470,085,000","511,656,000","473,231,000","594,186,000","650,973,000","694,519,000","689,409,000","939,490,000","983,185,000","1,045,001,000","988,801,000","1,114,333,000","1,159,513,000","1,381,852,000","892,669,000","978,533,000","1,018,927,000","650,115,000","512,527,000","117,770,000","138,149,000","161,104,000","95,125,000","85,172,000","93,593,000","74,075,000","71,564,000","65,175,000","61,138,000","864,014,000","73,968,000","53,101,000","70,649,000","41,066,000","1,161,000","13,234,000","5,080,000","3,389,000","1,693,000","8,762,000","2,523,000","28,345,000","13,190,000","40,282,000","260,501,000","227,428,000","259,382,000","290,693,000","323,167,000","4,798,000","296,300,000","323,007,000","254,541,000","125,551,000","108,779,000","65,787,000","9,557,000","9,213,000","1,343,000","1,602,000","6,890,000","6,020,000","2,164,000","2,349,000","6,028,000","1,553,000","1,882,000","3,088,000","3,300,000","4,100,000","17,000,000","7,500,000","27,400,000","25,200,000","26,500,000","12,600,000","9,200,000","17,300,000","16,300,000","11,400,000","800,000","6,900,000","2,600,000","1,000,000","1,800,000","1,500,000","5,400,000","1,800,000","1,100,000","1,700,000","2,700,000","1,300,000","600,000","32,000,000","32,700,000","2,000,000","37,600,000","300,000","700,000","3,800,000","8,200,000","23,500,000","23,500,000","2,000,000","1,000,000","900,000","1,700,000","700,000","600,000","800,000","900,000","18,200,000","37,100,000"
			CashAndCashEquivalents,"318,725,000","325,194,000","189,707,000","153,516,000","169,593,000","187,492,000","156,655,000","150,022,000","105,157,000","153,020,000","175,428,000","232,429,000","218,750,000","264,937,000","245,679,000","241,590,000","288,332,000","273,387,000","298,337,000","333,548,000","347,580,000","400,205,000","269,814,000","395,398,000","450,781,000","494,788,000","439,655,000","689,972,000","734,231,000","795,934,000","740,154,000","865,761,000","911,099,000","1,133,128,000","644,205,000","730,119,000","784,622,000","550,756,000","512,527,000","117,770,000","138,149,000","158,509,000","82,345,000","69,220,000","93,593,000","63,753,000","56,966,000","50,374,000","61,138,000","840,293,000","50,560,000","27,766,000","70,649,000","41,066,000","1,161,000","13,234,000","5,080,000","3,389,000","1,693,000","8,762,000","2,523,000","28,345,000","13,190,000","40,282,000","260,501,000","227,428,000","259,382,000","290,693,000","323,167,000","4,798,000","296,300,000","323,007,000","254,541,000","125,551,000","108,779,000","65,787,000","9,557,000","9,213,000","1,343,000","1,602,000","6,890,000","6,020,000","2,164,000","2,349,000","6,028,000","1,553,000","1,882,000","3,088,000","3,300,000","4,100,000","17,000,000","7,500,000","27,400,000","25,200,000","26,500,000","12,600,000","9,200,000","17,300,000","16,300,000","11,400,000","800,000","6,900,000","2,600,000","1,000,000","1,800,000","1,500,000","5,400,000","1,800,000","1,100,000","1,700,000","2,700,000","1,300,000","600,000","32,000,000","32,700,000","2,000,000","37,600,000","300,000","700,000","3,800,000","8,200,000","23,500,000","23,500,000","2,000,000","1,000,000","900,000","1,700,000","700,000","600,000","800,000","900,000","18,200,000","37,100,000"
			OtherShortTermInvestments,"0","14,463,000","20,084,000","33,256,000","67,483,000","96,765,000","63,128,000","67,237,000","129,057,000","135,667,000","176,056,000","162,656,000","164,664,000","162,797,000","162,530,000","160,894,000","144,652,000","155,846,000","154,629,000","159,822,000","122,505,000","111,451,000","203,417,000","198,788,000","200,192,000","199,731,000","249,754,000","249,518,000","248,954,000","249,067,000","248,647,000","248,572,000","248,414,000","248,724,000","248,464,000","248,414,000","234,305,000","99,359,000","0","0","0","2,595,000","12,780,000","15,952,000","0","10,322,000","14,598,000","14,801,000","0","23,721,000","23,408,000","25,335,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"332,974,000","332,575,000","229,779,000","163,490,000","132,850,000","113,922,000","130,172,000","121,795,000","168,241,000","189,268,000","230,440,000","215,774,000","239,623,000","249,830,000","210,290,000","210,974,000","219,505,000","202,375,000","230,532,000","211,760,000","172,881,000","182,749,000","144,464,000","128,594,000","135,767,000","239,409,000","219,541,000","213,749,000","232,017,000","246,138,000","239,151,000","274,812,000","229,573,000","214,839,000","336,538,000","345,044,000","332,080,000","348,748,000","397,505,000","361,714,000","469,179,000","426,300,000","426,116,000","303,317,000","252,320,000","294,779,000","276,788,000","269,948,000","231,370,000","194,656,000","203,190,000","267,445,000","258,472,000","285,527,000","272,949,000","258,681,000","249,689,000","216,065,000","232,132,000","231,071,000","260,773,000","249,734,000","289,537,000","267,408,000","219,604,000","282,408,000","262,980,000","256,338,000","215,309,000","252,495,000","188,767,000","174,249,000","148,273,000","145,573,000","160,467,000","150,673,000","166,830,000","175,140,000","178,288,000","171,243,000","182,259,000","178,496,000","179,305,000","177,933,000","180,267,000","179,672,000","158,349,000","169,508,000","188,500,000","228,700,000","213,600,000","281,900,000","227,500,000","202,800,000","220,900,000","149,900,000","147,900,000","144,400,000","78,500,000","75,100,000","63,000,000","62,800,000","54,300,000","76,100,000","83,300,000","70,200,000","61,300,000","70,700,000","71,500,000","65,500,000","60,700,000","61,800,000","50,000,000","53,500,000","47,500,000","54,500,000","75,200,000","70,100,000","60,600,000","44,600,000","48,500,000","47,200,000","54,000,000","48,300,000","41,800,000","48,800,000","51,500,000","38,200,000","36,800,000","32,800,000","28,800,000","35,000,000","27,100,000"
			AccountsReceivable,"323,167,000","324,304,000","226,206,000","160,154,000","129,086,000","110,869,000","127,292,000","118,835,000","149,225,000","168,125,000","206,149,000","182,824,000","195,095,000","200,904,000","183,318,000","198,362,000","208,100,000","172,604,000","207,059,000","190,256,000","150,399,000","165,522,000","129,087,000","113,005,000","117,405,000","217,667,000","204,593,000","198,314,000","211,506,000","213,369,000","203,782,000","230,002,000","198,020,000","190,723,000","264,692,000","263,294,000","247,539,000","277,634,000","327,402,000","295,012,000","380,595,000","342,721,000","335,052,000","258,499,000","208,060,000","249,189,000","243,567,000","238,770,000","190,738,000","173,994,000","172,085,000","224,964,000","215,053,000","260,564,000","255,003,000","242,186,000","229,965,000","197,005,000","210,110,000","202,292,000","212,185,000","200,694,000","246,141,000","230,943,000","179,220,000","252,031,000","243,306,000","226,732,000","180,902,000","217,408,000","155,483,000","146,720,000","118,376,000","122,281,000","131,123,000","127,549,000","135,903,000","141,887,000","145,970,000","139,104,000","149,956,000","144,929,000","143,049,000","153,628,000",,"179,672,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"323,167,000","324,304,000",,"160,154,000","129,086,000",,"128,595,000","119,553,000","149,541,000",,,,,,,,,,,,,,,"120,805,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"0","0",,"0","0",,"-1,303,000","-718,000","-316,000",,,,,,,,,,,,,,,"-7,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"9,807,000","8,271,000","3,573,000","3,336,000","3,764,000","3,053,000","2,880,000","2,960,000","19,016,000","21,143,000","24,291,000","32,950,000","44,528,000","48,926,000","26,972,000","12,612,000","11,405,000","29,771,000","23,473,000","21,504,000","22,482,000","17,227,000","15,377,000","15,589,000","18,362,000","21,742,000","14,948,000","15,435,000","20,511,000","32,769,000","35,369,000","44,810,000","31,553,000","24,116,000","71,846,000","81,750,000","84,541,000","71,114,000","70,103,000","66,702,000","88,584,000","83,579,000","91,064,000","44,818,000","44,260,000","45,590,000","33,221,000","31,178,000","40,632,000","20,662,000","31,105,000","42,481,000","43,419,000","24,963,000","17,946,000","16,495,000","19,724,000","19,060,000","22,022,000","28,779,000","48,588,000","49,040,000","43,396,000","36,465,000","40,384,000","30,377,000","19,674,000","29,606,000","34,407,000","35,087,000","33,284,000","27,529,000","29,897,000","23,292,000","29,344,000","23,124,000","30,927,000","33,253,000","32,318,000","32,139,000","32,303,000","33,567,000","36,256,000","24,305,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
