name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
OperatingCashFlow,"72,199,000","40,580,000","-21,468,000","30,473,000","22,614,000","20,638,000","14,393,000","26,227,000","22,655,000","11,684,000","15,644,000","23,257,000","21,896,000","14,204,000","11,215,000","21,618,000","19,859,000","15,838,000","9,268,000","17,023,000","15,612,000","12,421,000","-40,863,000","14,483,000","11,390,000","7,457,000","13,758,000","-8,349,000","4,813,000","8,503,000","5,227,000","4,613,000","3,232,000","2,652,000","2,292,000","1,670,000","675,000","1,381,000","1,643,000","966,000","711,000","1,164,000","745,000","787,000","721,666","-57,666","0","-141","3,899","0"
	CashFlowFromContinuingOperatingActivities,"72,199,000","40,580,000","-21,468,000","30,473,000","22,614,000","20,638,000","14,393,000","26,227,000","22,655,000","11,684,000","15,644,000","23,257,000","21,896,000","14,204,000","11,215,000","21,618,000","19,859,000","15,838,000","9,268,000","17,023,000","15,612,000","12,421,000","-40,863,000","14,483,000","11,390,000","7,457,000","13,758,000","-8,349,000","4,813,000","8,503,000","5,227,000","4,613,000","3,232,000","2,652,000","2,292,000","1,670,000","675,000","1,381,000","1,643,000","966,000","711,000","1,164,000","745,000","787,000","721,666","-57,666","0","-141","3,899","0"
		NetIncomeFromContinuingOperations,"121,316,000","76,880,000","29,465,000","11,564,000","3,407,000","1,093,000","13,360,000","1,092,000","799,000","-374,000","24,020,000","4,912,000","14,856,000","2,566,000","14,729,000","4,836,000","3,545,000","3,500,000","6,519,000","1,156,000","19,521,000","4,245,000","-42,706,000","2,407,000","30,790,000","-46,000","4,408,000","25,636,000","353,000","-241,000","195,000","-58,000","-128,000","2,935,000","308,000","302,000","324,000","340,000","49,000","-14,000","239,000","153,000","-53,000","-65,000","-188,816","-63,184","-209","-1,185","2,606","2,514"
		OperatingGainsLosses,,"-94,712,000",,,,,"-9,394,000","2,151,000","299,000","280,000","-20,679,000","-2,390,000","-12,218,000","76,000","-10,638,000","5,000","-4,000","-53,000","-2,109,000","2,873,000","-15,478,000","85,000","649,000","1,000","-28,763,000","-2,453,000","-6,412,000",,,,"0","0","0","-2,882,000",,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,"-94,712,000",,,,,"-9,394,000","2,151,000","299,000","280,000","-20,679,000","-2,390,000","-12,218,000","76,000","-10,638,000","5,000","-4,000","-53,000","-2,952,000","92,000","-16,050,000","85,000","-3,000","1,000","-29,321,000","-2,453,000",,,,,"0","0","0","-2,882,000",,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"138,531,000","78,174,000","26,210,000","17,384,000","16,763,000","16,552,000","15,396,000","15,232,000","15,231,000","14,828,000","14,213,000","13,434,000","12,721,000","12,447,000","11,631,000","10,783,000","11,583,000","11,224,000","9,912,000","8,671,000","8,011,000","7,607,000","7,897,000","7,765,000","7,635,000","11,527,000","11,632,000","4,704,000","5,720,000","6,038,000","3,856,000","3,309,000","3,232,000","2,123,000","1,306,000","1,008,000","1,063,000","1,036,000","995,000","840,000","811,000","820,000","688,000","630,000",,,,,,
			DepreciationAndAmortization,"138,531,000","78,174,000","26,210,000","17,384,000","16,763,000","16,552,000","15,396,000","15,232,000","15,231,000","14,828,000","14,213,000","13,434,000","12,721,000","12,447,000","11,631,000","10,783,000","11,583,000","11,224,000","9,912,000","8,671,000","8,011,000","7,607,000","7,897,000","7,765,000","7,635,000","11,527,000","11,632,000","4,704,000","5,720,000","6,038,000","3,856,000","3,309,000","3,232,000","2,123,000","1,306,000","1,008,000","1,063,000","1,036,000","995,000","840,000","811,000","820,000","688,000","630,000",,,,,,
		AmortizationOfSecurities,"1,286,000","314,000","354,000","312,000","306,000","302,000","310,000","311,000","299,000","280,000","195,000","264,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,000","80,000","12,000","9,000","5,000",,,,,,
		AssetImpairmentCharge,,,"-76,179,000",,,,"-9,394,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"7,399,000","3,498,000","1,313,000","1,268,000","1,320,000","3,326,000","803,000","902,000","1,232,000","2,627,000","716,000","692,000","1,086,000","622,000","558,000","562,000","934,000","470,000","420,000","422,000","645,000","481,000","390,000","247,000","380,000","205,000","198,000","217,000","10,000","70,000","31,000","32,000","112,000","31,000",,,,,,,,,,,,,,,,
		OtherNonCashItems,"-2,833,000","-3,608,000","-15,000","416,000","374,000","723,000","663,000","362,000","773,000","361,000","371,000","351,000","362,000","339,000","352,000","309,000","325,000","444,000","304,000","282,000","365,000","513,000","521,000","-44,000","749,000","799,000","136,000","-64,036,000","-156,000","-159,000","-182,000","-213,000","-242,000","-23,000","29,000","18,000","18,000","18,000",,,,,,,,,,,,
		ChangeInWorkingCapital,"-21,378,000","-19,966,000","-12,877,000","11,021,000","444,000","-1,358,000","-6,745,000","6,488,000","4,321,000","-6,038,000","-3,192,000","5,994,000","4,858,000","-1,846,000","-5,417,000","5,123,000","3,476,000","253,000","-5,778,000","3,619,000","2,548,000","-510,000","-7,614,000","4,107,000","599,000","-2,575,000","3,796,000","1,911,000","-1,114,000","2,795,000","1,327,000","1,543,000","258,000","468,000","572,000","342,000","-730,000","-13,000","582,000","128,000","-419,000","179,000","101,000","217,000","456,482","5,518","209","1,044","1,293","-2,514"
			ChangeInReceivables,,,,,,,,,,,,,,"722,000","-573,000","569,000","-1,339,000","829,000","664,000","-1,414,000","-1,020,000","503,000","900,000","-1,080,000","-894,000","597,000","2,238,000","3,664,000","-784,000","452,000","842,000","552,000","232,000","-862,000","543,000","33,000","-726,000","61,000","578,000","-274,000","-333,000","269,000","45,000","44,000",,,,"0",,
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-274,000","-333,000","269,000","45,000","44,000",,,,,,
			ChangeInPayablesAndAccruedExpense,"-23,685,000","-23,546,000","-14,114,000","8,648,000","5,327,000","-1,409,000","-7,447,000","5,395,000","7,854,000","-5,230,000","-3,507,000","6,121,000","5,062,000","-2,644,000","-5,197,000","4,584,000","4,875,000","-509,000","-6,417,000","5,216,000","3,508,000","-971,000","-8,562,000","5,285,000","1,490,000","-3,256,000","1,741,000","619,000","-258,000","2,320,000","274,000","960,000","101,000","1,321,000","23,000","334,000","-2,000","-114,000","-73,000","392,000","-61,000","-94,000","-13,000","209,000","868,025","10,975","769","1,044","-1,906","125"
				ChangeInPayable,"-25,638,000","-23,326,000","-16,467,000","8,849,000","5,306,000","-1,321,000","-7,535,000","5,477,000","7,983,000","-5,171,000","-4,986,000","6,031,000","5,052,000","-2,607,000","-5,375,000","4,467,000","4,825,000","-633,000","-6,520,000","5,259,000","3,859,000","-1,020,000","-8,223,000","5,156,000","1,931,000","-3,192,000","1,060,000","221,000","-257,000","2,338,000","255,000","960,000","103,000","1,352,000","-8,000","334,000","-2,000","-114,000",,,,,,,,"10,975","694","819","-1,606","125"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","134","819","-606","125"
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","134","819","-606","125"
					ChangeInAccountPayable,"-25,638,000","-23,326,000","-16,467,000","8,849,000","5,306,000","-1,321,000","-7,535,000","5,477,000","7,983,000","-5,171,000","-4,986,000","6,031,000","5,052,000","-2,607,000","-5,375,000","4,467,000","4,825,000","-633,000","-6,520,000","5,259,000","3,859,000","-1,020,000","-8,223,000","5,156,000","1,931,000","-3,192,000","1,060,000","221,000","-257,000","2,338,000","255,000","960,000","103,000","1,352,000","-8,000","334,000","-2,000","-114,000",,,,,,,,,,,,
				ChangeInAccruedExpense,"1,953,000","-220,000","2,353,000","-201,000","21,000","-88,000","88,000","-82,000","-129,000","-59,000","1,479,000","90,000","10,000","-37,000","178,000","117,000","50,000","124,000","103,000","-43,000","-351,000","49,000","-339,000","129,000","-441,000","-64,000","681,000","398,000","-1,000","-18,000","19,000","0","-2,000","-31,000",,,,,,,,,,,,,"75","225",,
					ChangeInInterestPayable,"1,953,000","-220,000","2,353,000","-201,000","21,000","-88,000","88,000","-82,000","-129,000","-59,000","1,479,000","90,000","10,000","-37,000","178,000","117,000","50,000","124,000","103,000","-43,000","-351,000","49,000","-339,000","129,000","-441,000","-64,000","681,000","398,000","-1,000","-18,000","19,000","0","-2,000","-31,000",,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"4,105,000","4,538,000","1,995,000","2,368,000","-4,796,000","-90,000","798,000","1,122,000","-3,473,000","-875,000","884,000","91,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-1,798,000","-958,000","-758,000","5,000","-87,000","141,000","-96,000","-29,000","-60,000","67,000","-569,000","-218,000","149,000","76,000","353,000","-30,000","-60,000","-67,000","-25,000","-183,000","60,000","-42,000","48,000","-98,000","3,000","84,000","-183,000","-2,372,000","-72,000","23,000","211,000","31,000","-75,000","9,000","6,000","-25,000","-2,000","40,000",,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"782,000",,,,,,,,,,"315,000","-127,000","518,000","76,000","353,000","-30,000","-60,000","-67,000","-25,000","-183,000","60,000","-42,000","48,000","-98,000","3,000","84,000","-183,000","-2,372,000","-72,000","23,000","211,000","31,000","-75,000","9,000","6,000","-25,000","-2,000","40,000","77,000","10,000","-25,000","4,000","69,000","-36,000","10,457","-5,457",,,,"-2,639"
