name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
TotalRevenue,"0","0","0","0","0","0","0","0","0","0","7,444,000","3,377,000","17,727,000","72,009,000"
	OperatingRevenue,"0","0","0","0","0","0","0","0","0","0","7,444,000","3,377,000","17,727,000","72,009,000"
OperatingExpense,"182,185,000","44,409,000","50,285,000","43,433,000","44,058,000","36,210,000","32,807,000","32,240,000","26,959,000","32,143,000","33,813,000","34,583,000","33,753,000","33,568,000"
	SellingGeneralAndAdministration,"51,594,000","13,136,000","13,238,000","12,749,000","12,471,000","9,867,000","7,941,000","7,460,000","6,448,000","8,933,000","6,771,000","7,025,000","5,688,000","4,918,000"
		GeneralAndAdministrativeExpense,"51,594,000","13,136,000","13,238,000","12,749,000","12,471,000","9,867,000","7,941,000","7,460,000","6,448,000","8,933,000","6,771,000","7,025,000","5,688,000","4,918,000"
			OtherGandA,"51,594,000","13,136,000","13,238,000","12,749,000","12,471,000","9,867,000","7,941,000","7,460,000","6,448,000","8,933,000","6,771,000","7,025,000","5,688,000","4,918,000"
	ResearchAndDevelopment,"130,591,000","31,273,000","37,047,000","30,684,000","31,587,000","26,343,000","24,866,000","24,780,000","20,511,000","23,210,000","27,042,000","27,558,000","28,065,000","28,650,000"
OperatingIncome,"-182,185,000","-44,409,000","-50,285,000","-43,433,000","-44,058,000","-36,210,000","-32,807,000","-32,240,000","-26,959,000","-32,143,000","-26,369,000","-31,206,000","-16,026,000","38,441,000"
NetNonOperatingInterestIncomeExpense,"1,081,000","289,000","284,000","216,000","309,000","262,000","1,022,000","870,000","895,000","641,000","306,000","565,000","782,000","1,197,000"
	InterestIncomeNonOperating,"1,081,000","289,000","284,000","216,000","309,000","262,000","1,022,000","870,000","895,000","641,000","306,000","565,000","782,000","1,197,000"
OtherIncomeExpense,"91,000","-35,000","-93,000","-70,000","272,000","-4,000","7,000","-52,000","-2,580,000","23,247,000","776,000","-344,000","-838,000","-3,925,000"
	GainOnSaleOfSecurity,,,,"-70,000","272,000",,,,"-2,600,000",,,,,
	SpecialIncomeCharges,,,"0","0","0","0","0","0","20,000","23,229,000","330,000","-545,000","-849,000","-4,226,000"
		RestructuringAndMergernAcquisition,,,"0","0","0","0","0","0","-20,000","83,000","-330,000","545,000","849,000","4,226,000"
		GainOnSaleOfBusiness,,,"0","0","0","0","0","0","0","23,312,000",,"0","0","0"
	OtherNonOperatingIncomeExpenses,"91,000","-35,000","-93,000",,,"-4,000","7,000","-52,000",,"18,000","446,000","201,000","11,000","301,000"
PretaxIncome,"-181,013,000","-44,155,000","-50,094,000","-43,287,000","-43,477,000","-35,952,000","-31,778,000","-31,422,000","-28,678,000","-8,255,000","-25,287,000","-30,985,000","-16,082,000","35,713,000"
TaxProvision,"149,000","3,000","31,000","7,000","108,000","8,000","-3,190,000","-3,806,000","-3,238,000","-19,485,000","-631,000","0","-1,325,000","108,000"
NetIncomeCommonStockholders,"-181,162,000","-44,158,000","-50,125,000","-43,294,000","-43,585,000","-35,960,000","-28,588,000","-27,616,000","-27,240,000","11,228,000","-11,815,000","-31,652,000","-15,357,000","5,681,000"
	NetIncome,"-181,162,000","-44,158,000","-50,125,000","-43,294,000","-43,585,000","-35,960,000","-28,588,000","-27,616,000","-25,440,000","11,230,000","-24,656,000","-30,985,000","-14,757,000","35,605,000"
		NetIncomeIncludingNoncontrollingInterests,"-181,162,000","-44,158,000","-50,125,000","-43,294,000","-43,585,000","-35,960,000","-28,588,000","-27,616,000","-25,440,000","11,230,000","-24,656,000","-30,985,000","-14,757,000","35,605,000"
			NetIncomeContinuousOperations,"-181,162,000","-44,158,000","-50,125,000","-43,294,000","-43,585,000","-35,960,000","-28,588,000","-27,616,000","-25,440,000","11,230,000","-24,656,000","-30,985,000","-14,757,000","35,605,000"
	OtherunderPreferredStockDividend,,,"0","0","0","0","0","0","1,800,000","2,000","-1,494,000","667,000","600,000","29,924,000"
AverageDilutionEarnings,,,,"0",,"0","0","-8,000",,"0","515,000","-198,000","-7,000","-310,000"
