name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,03/31/1999
			OtherReceivables,"5,134,000","8,924,000","10,234,000","10,727,000","9,719,000","4,238,000","4,653,000","7,669,000","10,839,000","13,679,000","11,462,000","11,636,000","10,276,000","11,077,000","10,097,000","17,421,000","43,344,000","48,908,000","77,746,000","77,609,000","100,949,000","69,901,000","80,490,000","94,125,000","149,490,000","122,095,000","139,840,000","219,655,000","263,490,000","347,146,000","382,652,000","390,484,000","239,848,000","243,973,000","160,931,000","151,269,000","153,697,000","131,131,000","86,282,000","99,597,000","126,931,000","105,708,000","331,614,000","23,318,000",,,"19,502,000","14,882,000","13,141,000","15,983,000","18,792,000","20,921,000","71,985,000","79,552,000","55,539,000","37,186,000","111,616,000","88,861,000","58,458,000","47,358,000",,"53,168,000","22,714,000","32,257,000","22,947,000","23,340,000","39,774,000","38,920,000","41,609,000","30,251,000","64,982,000","77,775,000","89,870,000","91,401,000","87,272,000","81,953,000","128,284,000","127,226,000","127,302,000","133,566,000","132,484,000","144,945,000","158,421,000","121,511,000",,,,,,,
		Inventory,"6,469,000","6,147,000","5,486,000","5,698,000","7,249,000","9,657,000","10,090,000","10,317,000","10,266,000","6,984,000","7,527,000","11,242,000","16,642,000","9,715,000","9,726,000","10,499,000","10,676,000","10,742,000","63,182,000","74,965,000","69,618,000","65,461,000","62,622,000","60,818,000","77,230,000","97,438,000","112,950,000","111,694,000","105,244,000","101,873,000","145,372,000","148,005,000","156,185,000","157,914,000","238,348,000","227,994,000","217,034,000","247,766,000","266,539,000","305,061,000","284,997,000","258,335,000","241,691,000","259,663,000","287,809,000","258,538,000","262,331,000","293,850,000","327,443,000","307,597,000","310,539,000","324,655,000","277,676,000","227,810,000","175,981,000","174,660,000","184,360,000","163,193,000","165,527,000","164,305,000","173,486,000","149,307,000","182,775,000","184,977,000","159,127,000","140,976,000","137,935,000","135,601,000","144,477,000","121,902,000","110,409,000","111,886,000","109,922,000","103,358,000","110,511,000","129,298,000","127,360,000","135,621,000","140,956,000","201,701,000","183,618,000","103,810,000","95,046,000","98,797,000","99,470,000","120,768,000","156,853,000","164,572,000","161,900,000","169,800,000","212,300,000"
			RawMaterials,"6,469,000","6,147,000","5,486,000","5,698,000","7,249,000","9,657,000","10,090,000","10,317,000","10,266,000","6,984,000",,,,,,,,,"53,277,000","57,795,000","56,992,000","57,661,000","54,255,000","57,843,000","62,487,000","75,943,000","78,284,000","80,526,000","82,648,000","82,631,000","85,156,000","84,801,000","88,017,000","87,707,000","142,506,000","139,112,000","129,960,000","133,578,000","229,530,000","266,300,000","241,867,000","214,696,000","199,551,000","209,364,000","237,019,000","208,418,000","213,204,000","249,236,000","284,367,000","262,755,000","259,950,000","266,308,000","218,442,000","184,736,000","60,570,000","60,403,000",,"45,614,000","50,913,000","60,172,000","73,008,000","51,238,000","90,029,000","89,162,000","74,328,000","52,853,000","47,698,000","49,487,000","62,231,000","42,962,000","28,958,000","26,363,000","31,627,000","28,362,000","35,377,000","57,347,000","59,505,000",,,,"105,304,000",,,"29,568,000",,,,,,,
			FinishedGoods,,,,,,,,,,,,,,,,,,,"9,905,000","17,170,000","12,626,000","7,800,000","8,367,000","2,975,000","14,743,000","21,495,000","34,666,000","31,168,000","22,596,000","19,242,000","60,216,000","63,204,000","68,168,000","70,207,000","95,842,000","88,882,000","87,074,000","114,188,000","37,009,000","38,761,000","43,130,000","43,639,000","42,140,000","50,299,000","50,790,000","50,120,000","49,127,000","44,614,000","43,076,000","44,842,000","50,589,000","58,347,000","59,234,000","43,074,000","24,714,000","22,515,000",,"25,418,000","25,577,000","16,504,000",,"18,298,000","16,662,000","18,123,000","18,314,000","16,995,000","20,093,000","20,018,000","21,131,000","20,585,000","24,771,000","28,039,000","23,611,000","21,407,000","21,214,000","20,455,000","18,904,000",,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90,697,000","91,742,000",,"92,161,000","89,037,000","87,629,000","100,478,000","79,771,000","76,084,000","77,692,000","66,485,000","71,128,000","70,144,000","66,096,000","61,115,000","58,355,000","56,680,000","57,484,000","54,684,000","53,589,000","53,920,000","51,496,000","48,951,000",,,,"78,314,000",,,"69,229,000",,,,,,,
		PrepaidAssets,"13,739,000","15,975,000","13,077,000","12,126,000","12,170,000","12,411,000","12,450,000","10,973,000","12,775,000","17,456,000","213,072,000","165,929,000","42,576,000","61,791,000","65,092,000","56,431,000","92,651,000","95,347,000","79,437,000","64,177,000","44,498,000","93,146,000","125,490,000","103,526,000","282,214,000","298,257,000","253,562,000","172,463,000","203,711,000","193,555,000","101,867,000","78,438,000","97,541,000","135,842,000","162,418,000","137,643,000","115,156,000","157,360,000","170,927,000","195,297,000","260,818,000","239,353,000","184,263,000","118,192,000","132,178,000","142,856,000","163,709,000","132,658,000","185,901,000","161,006,000","210,415,000","228,462,000","269,092,000","221,750,000","152,056,000","46,865,000","62,933,000","78,085,000","81,124,000","50,423,000","60,548,000","67,732,000","90,357,000","68,676,000","69,236,000","64,537,000","53,794,000","44,163,000","43,196,000","39,510,000","37,221,000","66,715,000","53,262,000","33,402,000","35,470,000","29,974,000","30,682,000","28,411,000","35,538,000","44,395,000","57,060,000","36,047,000","27,872,000","30,602,000",,,,,,,
		RestrictedCash,,"0","220,386,000","768,000","733,000","735,000","733,000","738,000","853,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","12,263,000","0","0","48,294,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"78,501,000","74,539,000","74,725,000","66,569,000","127,731,000","137,716,000","265,226,000","211,303,000","81,825,000","143,004,000","160,750,000","148,104,000","172,212,000","148,977,000","128,904,000","141,083,000","157,247,000","174,612,000","177,699,000","174,171,000","86,489,000","86,200,000","63,900,000","73,383,000","86,107,000","63,103,000","48,811,000","60,599,000","113,102,000","204,713,000","158,467,000","130,820,000","123,592,000","123,292,000","126,522,000","117,231,000","142,343,000","144,914,000","143,845,000","152,730,000","172,885,000","152,022,000","152,623,000","145,890,000","136,392,000","136,746,000","130,666,000","125,938,000","78,255,000","89,077,000","89,954,000","92,236,000","57,876,000","55,490,000","54,794,000","46,838,000","46,340,000","92,502,000",,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"78,501,000","74,539,000","74,725,000","66,569,000","127,731,000","137,716,000","265,226,000","211,303,000","81,825,000","143,004,000","160,750,000","148,104,000","172,212,000","148,977,000","128,904,000","141,083,000","157,247,000","174,612,000","177,699,000","174,171,000","86,489,000","86,200,000","63,900,000","73,383,000","86,107,000","63,103,000","48,811,000","60,599,000","113,102,000","204,713,000","158,467,000","130,820,000","123,592,000","123,292,000","126,522,000","117,231,000","142,343,000","144,914,000","143,845,000","152,730,000","172,885,000","152,022,000","152,623,000","145,890,000","136,392,000","136,746,000","130,666,000","125,938,000","78,255,000","89,077,000","89,954,000","92,236,000","57,876,000","55,490,000","54,794,000","46,838,000","46,340,000","92,502,000",,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,"20,153,000",,"0","0","0","0","83,000","2,111,000","16,168,000","43,047,000",,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,"119,838,000","95,002,000","83,870,000","107,625,000","70,251,000","84,657,000","77,608,000","197,804,000","312,749,000","247,794,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,504,000",,,,,,,,,,,,"10,583,000",,,,,,,,,,,,,,"1,253,000","14,614,000","24,418,000","12,566,000","19,629,000","20,257,000","35,141,000","14,542,000","12,272,000",,"113,860,000","9,739,000","3,904,000",,,,"118,788,000","127,459,000","124,902,000","122,542,000","128,100,000","128,800,000","132,600,000"
	TotalNonCurrentAssets,"7,806,648,000","7,640,944,000","7,644,329,000","7,738,134,000","7,791,791,000","7,768,432,000","7,796,935,000","7,888,962,000","7,942,897,000","8,562,705,000","8,940,532,000","8,686,603,000","8,412,395,000","8,090,484,000","7,893,701,000","7,888,612,000","7,715,285,000","6,079,409,000","8,174,285,000","8,178,098,000","8,447,554,000","8,557,842,000","9,050,579,000","9,258,517,000","9,569,427,000","10,125,139,000","10,214,905,000","10,180,599,000","10,848,682,000","10,593,180,000","10,393,840,000","10,340,792,000","10,125,639,000","9,948,075,000","11,553,636,000","11,280,087,000","11,154,022,000","11,131,815,000","10,846,070,000","10,917,273,000","10,728,876,000","10,627,723,000","10,261,130,000","11,050,268,000","10,990,101,000","10,955,604,000","10,720,997,000","10,644,247,000","6,881,816,000","6,784,365,000","6,489,003,000","6,431,096,000","6,408,289,000","6,386,644,000","5,953,588,000","5,737,477,000","5,583,618,000","5,524,935,000","5,378,065,000","4,927,214,000","4,824,295,000","4,748,836,000","4,355,687,000","4,252,781,000","4,185,569,000","4,089,152,000","3,911,170,000","3,815,480,000","3,743,098,000","3,725,442,000","3,666,503,000","3,633,962,000","3,776,955,000","3,848,138,000","3,693,674,000","3,671,812,000","3,677,532,000","3,670,323,000","3,739,763,000","3,780,206,000","3,707,727,000","3,649,935,000","3,329,110,000","3,277,499,000","3,316,374,000","3,276,941,000","3,288,583,000","3,314,214,000","3,168,900,000","3,208,200,000","3,212,600,000"
		NetPPE,"7,038,286,000","7,045,505,000","7,030,188,000","7,092,258,000","7,112,990,000","7,134,228,000","7,187,467,000","7,225,001,000","7,228,624,000","7,323,672,000","7,736,222,000","7,564,812,000","7,337,436,000","6,942,444,000","6,768,612,000","6,541,871,000","6,621,816,000","5,789,753,000","7,798,962,000","7,794,218,000","7,822,919,000","8,140,439,000","8,414,619,000","8,506,091,000","9,090,391,000","9,669,377,000","9,758,980,000","9,720,001,000","10,366,581,000","10,162,472,000","9,963,984,000","9,776,758,000","9,604,991,000","9,442,262,000","10,630,857,000","10,423,745,000","10,233,204,000","10,190,967,000","9,928,023,000","9,670,877,000","9,441,437,000","9,326,416,000","9,071,100,000","10,244,548,000","10,199,298,000","10,129,251,000","9,990,406,000","9,922,276,000","6,209,054,000","6,124,290,000","5,981,591,000","5,903,079,000","5,840,651,000","5,765,972,000","5,462,323,000","5,250,446,000","5,051,054,000","4,965,042,000","4,801,455,000","4,250,867,000","4,104,969,000","4,040,287,000","3,827,587,000","3,726,387,000","3,644,695,000","3,534,763,000","3,358,026,000","3,274,692,000","3,177,632,000","3,182,580,000","3,161,309,000","3,134,876,000","2,716,223,000","2,686,458,000","2,659,676,000","2,939,388,000","2,935,967,000","2,904,024,000","2,927,890,000","2,911,085,000","2,893,239,000","2,875,355,000","2,531,292,000","2,544,601,000","2,559,215,000","2,571,586,000","2,574,444,000","2,583,425,000","2,609,200,000","2,635,700,000","2,651,700,000"
			GrossPPE,"11,526,612,000","11,418,124,000","11,276,611,000","11,212,114,000","11,177,584,000","11,072,679,000","11,029,166,000","10,955,233,000","10,851,037,000","10,759,103,000","10,717,945,000","10,428,439,000","10,079,097,000","9,567,428,000","9,276,800,000","8,941,426,000","9,103,351,000","9,316,495,000","13,738,388,000","13,619,819,000","13,518,261,000","13,771,388,000","13,920,715,000","13,866,137,000","14,639,990,000","15,574,946,000","15,533,716,000","15,344,327,000","15,014,326,000","14,674,777,000","14,463,328,000","14,160,967,000","13,850,618,000","13,578,509,000","16,571,104,000","16,194,251,000","15,749,523,000","15,545,204,000","15,143,744,000","14,736,339,000","14,357,246,000","14,087,319,000","13,837,263,000","15,070,923,000","19,944,734,000","14,951,358,000","14,737,790,000","14,589,592,000","10,744,244,000","10,681,955,000","10,452,687,000","10,265,654,000","10,110,603,000","9,980,288,000","9,650,694,000","9,352,002,000","9,062,145,000","8,945,312,000","8,782,244,000","8,152,659,000","7,954,427,000","7,849,936,000","7,577,316,000","7,417,798,000","7,274,054,000","7,096,660,000","6,865,640,000","6,713,023,000","6,570,917,000","6,514,016,000","6,411,384,000","6,322,483,000","5,470,571,000","5,495,096,000","5,440,888,000","5,799,041,000","5,766,545,000","5,697,724,000","5,676,935,000","5,598,786,000","5,520,032,000","5,393,153,000","4,943,961,000","4,938,903,000","4,904,267,000","4,871,930,000","4,852,017,000","4,878,409,000","4,903,700,000","4,877,300,000","4,786,500,000"
				Properties,"11,101,882,000","10,977,198,000","10,821,809,000",,,"10,575,029,000","10,487,724,000","10,395,619,000","10,275,163,000","10,157,999,000","10,512,298,000","9,967,348,000","9,835,181,000","9,567,428,000","9,276,800,000","8,941,426,000","9,103,351,000","9,316,495,000","13,738,388,000","13,619,819,000","13,518,261,000","13,771,388,000","13,920,715,000","13,866,137,000","14,639,990,000","15,574,946,000","15,533,716,000","15,344,327,000","15,014,326,000","14,674,777,000","14,463,328,000","14,160,967,000","13,850,618,000","13,578,509,000","16,571,104,000","16,194,251,000","15,749,523,000","15,545,204,000","5,102,035,000","5,048,145,000","5,042,157,000","5,076,021,000","4,932,567,000","6,011,823,000","6,159,358,000","6,141,680,000","6,153,143,000","7,561,311,000","3,942,129,000","3,876,320,000","3,809,172,000","3,744,668,000","3,685,612,000","3,588,066,000","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0",,"0",,,,,,,,,"0","0",,,,,,,
				LandAndImprovements,"192,973,000","194,655,000","196,399,000",,,"199,322,000","222,732,000","225,375,000","225,074,000","226,285,000",,"236,141,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,519,419,000","2,861,073,000","1,246,862,000","2,467,313,000","2,437,784,000","2,176,102,000","2,088,177,000","2,058,476,000","2,023,935,000","1,997,071,000","1,967,100,000","2,722,830,000","1,055,602,000",,,"1,045,370,000","1,453,040,000","1,451,499,000",,"1,006,345,000",,,,,,,,,"1,446,471,000","4,938,903,000",,,,,,,
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,500,777,000","9,147,678,000","8,773,512,000","8,470,481,000","8,364,645,000","8,519,157,000","8,376,115,000","8,273,075,000","8,080,313,000","6,524,713,000","6,298,638,000","6,301,160,000","6,139,229,000","6,010,128,000","5,914,126,000","5,889,701,000","5,756,277,000","5,610,326,000","5,462,494,000","928,423,000",,,,"5,433,133,000","4,333,421,000","4,221,199,000","4,135,366,000","4,020,837,000","3,850,976,000",,,"3,583,138,000","3,113,299,000","3,031,032,000",,"3,487,219,000",,"5,799,041,000","5,766,545,000",,,,,,"2,855,722,000",,,,,,,,
				OtherProperties,"231,757,000","246,271,000","258,403,000","11,212,114,000","11,177,584,000","298,328,000","318,710,000","334,239,000","350,800,000","374,819,000","205,647,000","224,950,000","243,916,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,872,718,000",,,,,,,,,,"374,998,000","880,603,000","2,352,789,000","5,549,576,000","6,344,460,000","5,976,557,000","5,866,250,000","358,327,000","1,219,960,000","1,199,528,000","1,171,588,000","352,993,000","1,959,062,000",,,"1,885,508,000","1,845,045,000","1,839,952,000",,"1,001,532,000",,,,,,,,,"641,768,000",,,,,,,,
				Leases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"540,932,000","540,516,000","541,577,000","540,817,000","540,051,000","539,943,000","536,543,000","536,603,000","504,334,000","503,568,000","503,477,000","504,475,000","504,286,000","510,858,000","510,865,000","502,521,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
