name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,06/30/1989
TotalAssets,"17,539,137,000","15,883,697,000","16,201,598,000","15,539,288,000","14,840,438,000","14,419,314,000","13,818,711,000","13,751,297,000","11,606,888,000","11,282,450,000","11,332,762,000","11,171,583,000","11,304,957,000","11,529,153,000","11,480,341,000","8,093,863,000","8,356,160,000","8,270,586,000","8,304,012,000","8,418,203,000","8,559,121,000","8,073,707,000","8,044,993,000","8,312,307,000","7,920,836,000","7,671,200,000","7,626,462,000","7,697,358,000","7,442,951,000","7,377,920,000","7,422,849,000","7,423,993,000","6,902,518,000","6,664,967,000","6,557,283,000","6,425,556,000","6,265,767,000","6,363,364,000","6,321,341,000","6,523,963,000","6,506,083,000","6,482,915,000","6,529,907,000","6,460,193,000","6,498,352,000","6,436,691,000","6,483,871,000","6,860,396,000","6,788,652,000","6,739,769,000","6,546,265,000","6,414,897,000","6,416,089,000","6,649,651,000","6,421,786,000","6,453,846,000","6,374,802,000","6,293,963,000","6,157,393,000","6,137,043,000","5,993,428,000","6,094,262,000","5,974,648,000","5,952,419,000","5,527,914,000","5,422,971,000","5,020,164,000","4,811,854,000","4,831,993,000","4,511,011,000","4,352,741,000","4,364,022,000","4,009,916,000","3,854,349,000","3,661,827,000","3,513,011,000","3,394,744,000","3,123,411,000","2,848,316,000","2,858,510,000","2,585,133,000","2,514,102,000","2,367,390,000","2,327,672,000","2,271,679,000","2,307,996,000","2,216,916,000","2,110,871,000","2,016,160,000","2,010,800,000","1,626,500,000","1,602,600,000","1,557,900,000","1,555,200,000","1,441,600,000","1,381,300,000","1,317,800,000","1,258,800,000","1,185,300,000","1,152,600,000","1,123,900,000","1,160,400,000","1,068,000,000","1,042,700,000","1,038,400,000","936,900,000","855,800,000","812,700,000","812,000,000","836,100,000","800,300,000","766,300,000","700,100,000","687,400,000","636,200,000","648,700,000","608,500,000","592,100,000","564,500,000","567,200,000","551,100,000","560,300,000","531,900,000","517,300,000","520,400,000","512,400,000","509,900,000","496,000,000","481,100,000","472,700,000","430,200,000"
TotalLiabilitiesNetMinorityInterest,"15,464,094,000","13,802,194,000","14,137,678,000","13,484,214,000","12,819,772,000","12,411,324,000","11,836,754,000","11,792,199,000","9,665,502,000","9,288,352,000","9,365,869,000","9,234,906,000","9,414,030,000","9,677,963,000","9,661,761,000","7,010,446,000","7,289,302,000","7,201,320,000","7,227,548,000","7,357,434,000","7,512,788,000","7,082,845,000","7,041,690,000","7,320,844,000","6,948,974,000","6,747,801,000","6,705,735,000","6,803,367,000","6,545,833,000","6,499,811,000","6,573,618,000","6,583,234,000","6,093,337,000","5,893,080,000","5,789,061,000","5,673,482,000","5,497,555,000","5,600,394,000","5,567,134,000","5,775,710,000","5,776,076,000","5,768,101,000","5,830,032,000","5,776,508,000","5,843,748,000","5,792,836,000","5,819,113,000","6,186,412,000","6,135,887,000","6,101,541,000","5,894,755,000","5,791,521,000","5,789,728,000","6,034,759,000","5,986,966,000","6,019,652,000","5,923,013,000","5,869,015,000","5,750,576,000","5,740,209,000","5,599,587,000","5,704,923,000","5,591,758,000","5,614,165,000","5,188,349,000","5,080,094,000","4,682,989,000","4,474,999,000","4,507,762,000","4,193,528,000","4,042,659,000","4,083,166,000","3,713,487,000","3,567,628,000","3,384,005,000","3,241,212,000","3,128,578,000","2,863,590,000","2,592,756,000","2,617,127,000","2,361,467,000","2,293,354,000","2,146,117,000","2,124,648,000","2,072,600,000","2,119,366,000","2,049,910,000","1,957,812,000","1,870,986,000","1,870,000,000","1,511,700,000","1,484,500,000","1,440,400,000","1,439,500,000","1,327,000,000","1,272,100,000","1,212,700,000","1,156,700,000","1,087,700,000","1,059,800,000","1,034,200,000","1,071,300,000","983,600,000","962,700,000","959,600,000","858,600,000","781,500,000","740,900,000","745,000,000","774,200,000","738,400,000","706,400,000","640,000,000","627,400,000","578,300,000","593,200,000","554,800,000","540,100,000","514,600,000","519,100,000","504,600,000","516,100,000","489,500,000","476,600,000","481,300,000","474,000,000","471,800,000","459,800,000","446,800,000","440,200,000","401,900,000"
TotalEquityGrossMinorityInterest,"2,075,043,000","2,081,503,000","2,063,920,000","2,055,074,000","2,020,666,000","2,007,990,000","1,981,957,000","1,959,098,000","1,941,386,000","1,994,098,000","1,966,893,000","1,936,677,000","1,890,927,000","1,851,190,000","1,818,580,000","1,083,417,000","1,066,858,000","1,069,266,000","1,076,464,000","1,060,769,000","1,046,333,000","990,862,000","1,003,303,000","991,463,000","971,862,000","923,399,000","920,727,000","893,991,000","897,118,000","878,109,000","849,231,000","840,759,000","809,181,000","771,887,000","768,222,000","752,074,000","768,212,000","762,970,000","754,207,000","748,253,000","730,007,000","714,814,000","699,875,000","683,685,000","654,604,000","643,855,000","664,758,000","673,984,000","652,765,000","638,228,000","651,510,000","623,376,000","626,361,000","614,892,000","434,820,000","434,194,000","451,789,000","424,948,000","406,817,000","396,834,000","393,841,000","389,339,000","382,890,000","338,254,000","339,565,000","342,877,000","337,175,000","336,855,000","324,231,000","317,483,000","310,082,000","280,856,000","296,429,000","286,721,000","277,822,000","271,799,000","266,166,000","259,821,000","255,560,000","241,383,000","223,666,000","220,748,000","221,273,000","203,024,000","199,079,000","188,630,000","167,006,000","153,059,000","145,174,000","140,800,000","114,800,000","118,100,000","117,500,000","115,700,000","114,600,000","109,200,000","105,100,000","102,100,000","97,600,000","92,800,000","89,700,000","89,100,000","84,400,000","80,000,000","78,800,000","78,300,000","74,300,000","71,800,000","67,000,000","61,900,000","61,900,000","59,900,000","60,100,000","60,000,000","57,900,000","55,500,000","53,700,000","52,000,000","49,900,000","48,100,000","46,500,000","44,200,000","42,400,000","40,700,000","39,100,000","38,400,000","38,100,000","36,200,000","34,300,000","32,500,000","28,300,000"
	StockholdersEquity,"2,075,043,000","2,081,503,000","2,063,920,000","2,055,074,000","2,020,666,000","2,007,990,000","1,981,957,000","1,959,098,000","1,941,386,000","1,994,098,000","1,966,893,000","1,936,677,000","1,890,927,000","1,851,190,000","1,818,580,000","1,083,417,000","1,066,858,000","1,069,266,000","1,076,464,000","1,060,769,000","1,046,333,000","990,862,000","1,003,303,000","991,463,000","971,862,000","923,399,000","920,727,000","893,991,000","897,118,000","878,109,000","849,231,000","840,759,000","809,181,000","771,887,000","768,222,000","752,074,000","768,212,000","762,970,000","754,207,000","748,253,000","730,007,000","714,814,000","699,875,000","683,685,000","654,604,000","643,855,000","664,758,000","673,984,000","652,765,000","638,228,000","651,510,000","623,376,000","626,361,000","614,892,000","434,820,000","434,194,000","451,789,000","424,948,000","406,817,000","396,834,000","393,841,000","389,339,000","382,890,000","338,254,000","339,565,000","342,877,000","337,175,000","336,855,000","324,231,000","317,483,000","310,082,000","280,856,000","296,429,000","286,721,000","277,822,000","271,799,000","266,166,000","259,821,000","255,560,000","241,383,000","223,666,000","220,748,000","221,273,000","203,024,000","199,079,000","188,630,000","167,006,000","153,059,000","145,174,000","140,800,000","114,800,000","118,100,000","117,500,000","115,700,000","114,600,000","109,200,000","105,100,000","102,100,000","97,600,000","92,800,000","89,700,000","89,100,000","84,400,000","80,000,000","78,800,000","78,300,000","74,300,000","71,800,000","67,000,000","61,900,000","61,900,000","59,900,000","60,100,000","60,000,000","57,900,000","55,500,000","53,700,000","52,000,000","49,900,000","48,100,000","46,500,000","44,200,000","42,400,000","40,700,000","39,100,000","38,400,000","38,100,000","36,200,000","34,300,000","32,500,000","28,300,000"
		CapitalStock,"1,325,644,000","1,209,903,000","1,208,569,000","1,214,882,000","1,213,451,000","1,211,780,000","1,210,646,000","1,209,449,000","1,208,049,000","1,298,792,000","1,298,138,000","1,296,885,000","1,294,093,000","1,293,669,000","1,299,052,000","575,502,000","574,225,000","573,453,000","572,685,000","571,958,000","570,997,000","531,192,000","529,281,000","527,452,000","524,760,000","502,571,000","502,102,000","501,322,000","499,382,000","495,220,000","494,323,000","493,596,000","495,935,000","491,068,000","488,555,000","486,380,000","485,246,000","484,709,000","483,951,000","483,226,000","481,843,000","0","0","0","0","0","0","0","0","0","0","122,219,000","121,860,000","121,508,000",,,,,,"0",,,"254,152,000",,"253,302,000","252,717,000","252,208,000","251,838,000","252,000,000","236,277,000","233,324,000","233,245,000","233,173,000","232,959,000","151,345,000","144,853,000","145,602,000","144,487,000","144,380,000","146,428,000","146,344,000","146,108,000","146,064,000","145,967,000","145,765,000","145,648,000","107,508,000","107,470,000","107,440,000","105,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","122,219,000","121,860,000","121,508,000",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"1,325,644,000","1,209,903,000","1,208,569,000","1,214,882,000","1,213,451,000","1,211,780,000","1,210,646,000","1,209,449,000","1,208,049,000","1,298,792,000","1,298,138,000","1,296,885,000","1,294,093,000","1,293,669,000","1,299,052,000","575,502,000","574,225,000","573,453,000","572,685,000","571,958,000","570,997,000","531,192,000","529,281,000","527,452,000","524,760,000","502,571,000","502,102,000","501,322,000","499,382,000","495,220,000","494,323,000","493,596,000","495,935,000","491,068,000","488,555,000","486,380,000","485,246,000","484,709,000","483,951,000","483,226,000","481,843,000",,,,,,,,,,,,,,,,,,,,,,"254,152,000",,"253,302,000","252,717,000","252,208,000","251,838,000","252,000,000","236,277,000","233,324,000","233,245,000","233,173,000","232,959,000","151,345,000","144,853,000","145,602,000","144,487,000","144,380,000","146,428,000","146,344,000","146,108,000","146,064,000","145,967,000","145,765,000","145,648,000","107,508,000","107,470,000","107,440,000","105,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,,,,,,,,,,,"1,298,138,000","1,296,885,000","1,294,093,000","1,293,669,000","1,299,052,000","575,502,000","574,225,000","573,453,000","572,685,000","571,958,000","570,997,000","531,192,000","529,281,000","527,452,000","524,760,000","502,571,000","502,102,000","501,322,000","499,382,000","495,220,000","494,323,000","493,596,000","495,935,000","491,068,000","488,555,000","486,380,000","485,246,000","484,709,000",,,,"479,973,000","480,121,000","491,472,000","490,837,000","490,226,000","489,739,000","493,393,000","491,945,000","491,226,000","492,014,000","365,594,000","365,204,000","364,469,000","355,494,000","354,729,000","353,928,000","354,249,000","356,220,000","368,990,000","357,084,000","366,082,000",,"253,681,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"895,661,000","875,568,000","852,273,000","826,941,000","800,259,000","760,861,000","735,218,000","712,145,000","694,931,000","682,692,000","656,659,000","631,512,000","602,279,000","575,805,000","552,343,000","533,413,000","513,484,000","494,361,000","491,935,000","477,675,000","464,919,000","449,499,000","435,419,000","422,939,000","410,376,000","399,919,000","384,072,000","368,960,000","354,905,000","351,814,000","336,820,000","323,106,000","308,202,000","290,149,000","275,405,000","261,677,000","247,713,000","235,010,000","221,791,000","221,443,000","206,737,000","193,372,000","180,518,000","167,047,000","155,027,000","147,444,000","146,586,000","137,670,000","127,696,000","120,612,000","112,596,000","111,089,000","104,291,000","100,184,000","95,555,000","85,183,000","75,089,000","66,569,000","60,271,000","53,177,000","44,547,000","36,478,000","138,448,000","126,883,000","114,850,000","103,546,000","93,252,000","81,714,000","82,378,000","72,314,000","61,295,000","50,481,000","39,596,000","36,482,000","112,645,000","104,350,000","97,079,000","89,678,000","82,241,000","73,932,000","67,179,000","60,671,000","53,461,000","46,857,000","41,092,000","36,179,000","68,228,000","62,106,000","56,674,000","51,900,000","31,800,000","27,400,000","23,300,000","19,800,000","48,200,000","45,900,000","42,300,000","39,100,000","34,900,000","31,200,000","29,700,000","27,300,000","42,100,000","39,100,000","36,600,000","34,500,000","42,400,000","40,100,000","38,100,000","36,100,000","45,100,000","42,800,000","41,000,000","39,300,000","45,600,000","43,600,000","41,800,000","40,200,000","43,900,000","42,100,000","40,400,000","38,600,000","36,900,000","35,300,000","33,700,000","32,800,000","32,300,000","30,400,000","28,500,000","26,800,000","22,800,000"
		GainsLossesNotAffectingRetainedEarnings,"-146,262,000","-3,968,000","3,078,000","13,251,000","6,956,000","35,349,000","36,093,000","37,504,000","38,406,000","12,614,000","12,096,000","8,280,000","-5,445,000","-18,284,000","-32,815,000","-25,498,000","-20,851,000","1,452,000","11,844,000","11,136,000","10,417,000","10,171,000","38,603,000","41,072,000","36,726,000","20,909,000","34,553,000","23,709,000","42,831,000","31,075,000","18,088,000","24,057,000","5,044,000","-9,330,000","4,262,000","4,017,000","35,253,000","43,251,000","48,465,000","43,584,000","41,427,000","41,469,000","39,236,000","25,166,000","8,740,000","6,185,000","28,433,000","42,921,000","33,124,000","26,390,000","46,900,000","24,474,000","35,006,000","28,731,000","-16,229,000","-5,718,000","22,772,000","4,130,000","-9,674,000","-25,333,000","-7,790,000","-13,221,000","-9,710,000","-42,310,000","-28,587,000","-13,386,000","-8,285,000","3,303,000","-10,147,000","8,892,000","15,463,000","-2,870,000","23,660,000","17,280,000","13,832,000","22,596,000","23,485,000","25,656,000","28,939,000","21,023,000","10,143,000","13,969,000","21,748,000","10,200,000","12,222,000","6,803,000","-8,730,000","-16,517,000","-18,940,000","-16,400,000",,,,,,,,,"500,000","-300,000","-2,200,000",,,,,,"-900,000","-800,000","-3,500,000",,,,,,,,,,,,,,,,,,,,,,
