name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996
			OtherReceivables,"18,000,000","16,000,000","15,000,000","16,000,000","14,681,000","16,365,000","16,324,000","19,433,000","19,887,000","23,492,000","20,900,000","23,257,000","17,555,000","16,957,000","17,160,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"416,000",,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,"-13,972,000","-15,278,000","-15,388,000","-15,996,000","-18,185,000","-19,784,000","-15,566,000","-13,939,000","-10,247,000","-9,260,000","-9,915,000","-9,638,000","-11,416,000","-11,193,000","-10,181,000","-7,489,000","-7,698,000","-7,345,000","-8,404,000","-7,589,000","-6,767,000","-8,506,000","-9,784,000",,"-7,683,000","-7,022,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"2,559,000,000","2,426,000,000","2,537,000,000","2,247,000,000","2,293,877,000","2,228,772,000","2,446,604,000","2,280,767,000","2,025,694,000","2,134,905,000","2,324,979,000","2,089,416,000","2,214,950,000","2,242,724,000","2,405,017,000","1,135,775,000","1,195,860,000","1,140,928,000","1,167,529,000","1,031,690,000","1,042,031,000","992,551,000","1,077,931,000","1,021,663,000","984,914,000","941,509,000","1,082,979,000","982,559,000","947,697,000","922,246,000","984,411,000","834,722,000","831,516,000","764,694,000","838,391,000","702,161,000","722,675,000","674,046,000","719,673,000","578,555,000","639,753,000","595,429,000","649,026,000","514,506,000","550,249,000","536,671,000","439,702,000","438,752,000","393,596,000","412,600,000","366,611,000","418,242,000","406,594,000","468,547,000","394,364,000","413,539,000","393,745,000","364,876,000","312,377,000","302,468,000","288,989,000","300,214,000","257,259,000","260,496,000","264,296,000","270,449,000","235,700,000","228,746,000","214,738,000","214,255,000","196,171,000","203,715,000","175,555,000","175,869,000","158,263,000","161,205,000","151,696,000","150,386,000","131,932,000","139,769,000","126,706,000","124,861,000","110,653,000","113,200,000","107,407,000","107,934,000","104,486,000","101,919,000","111,900,000","101,900,000","90,700,000","99,000,000","99,800,000","100,500,000","91,100,000","90,300,000","78,000,000","78,800,000","45,000,000","48,600,000","38,700,000","42,200,000"
		PrepaidAssets,"145,000,000","152,000,000","187,000,000","157,000,000","140,948,000","238,572,000","273,211,000","251,891,000","279,886,000","224,174,000","192,463,000","226,727,000","185,498,000","119,659,000","158,967,000","50,122,000","41,953,000","61,481,000","51,540,000","49,295,000","53,809,000","65,094,000","43,530,000","45,998,000","48,441,000","61,340,000","40,779,000","46,976,000","54,970,000","72,952,000","41,979,000","45,064,000","47,300,000","56,851,000","36,192,000","38,534,000","33,532,000","30,726,000","20,610,000","21,654,000","23,793,000","29,755,000","27,319,000","30,788,000","19,059,000","18,398,000","21,793,000","12,102,000","13,800,000","11,647,000","16,423,000","14,626,000","17,042,000","12,352,000","13,307,000","12,296,000","16,757,000","11,050,000","8,199,000","7,887,000","18,546,000","14,856,000","12,596,000","15,218,000","14,259,000","10,023,000","9,811,000","10,853,000","9,524,000","8,507,000","7,007,000","5,672,000","6,499,000","5,593,000","5,706,000","6,645,000","7,790,000","6,144,000","4,493,000","5,585,000","5,720,000","6,037,000","5,394,000","5,279,000",,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,"566,353,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,"0",,"0",,"40,635,000","35,212,000","35,225,000","35,219,000","35,228,000","32,333,000","32,333,000","32,333,000","32,333,000","38,570,000","38,570,000","38,570,000","32,518,000","23,822,000","23,822,000","23,822,000","23,822,000","25,353,000","25,353,000","25,353,000","25,353,000","21,642,000","21,757,000","21,884,000","22,023,000","20,560,000","20,560,000","20,560,000","18,074,000","18,074,000","18,074,000","18,074,000","14,221,000","14,221,000","14,221,000","14,221,000","9,474,000","9,474,000","9,474,000","9,474,000","10,911,000","10,911,000","10,911,000","10,911,000","7,419,000","7,419,000","7,419,000","7,419,000","8,117,000","8,061,000","8,061,000","7,610,000","6,004,000","6,004,000","6,004,000","6,455,000","4,612,000","4,612,000","4,612,000","4,612,000","4,434,000","4,118,000","3,799,000","3,513,000","2,917,000",,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,"0",,"0",,"40,635,000","35,212,000","35,225,000","35,219,000","35,228,000","32,333,000","32,333,000","32,333,000","32,333,000","38,570,000","38,570,000","38,570,000","32,518,000","23,822,000","23,822,000","23,822,000","23,822,000","25,353,000","25,353,000","25,353,000","25,353,000","21,642,000","21,757,000","21,884,000","22,023,000","20,560,000","20,560,000","20,560,000","18,074,000","18,074,000","18,074,000","18,074,000","14,221,000","14,221,000","14,221,000","14,221,000","9,474,000","9,474,000","9,474,000","9,474,000","10,911,000","10,911,000","10,911,000","10,911,000","7,419,000","7,419,000","7,419,000","7,419,000","8,117,000","8,061,000","8,061,000","7,610,000","6,004,000","6,004,000","6,004,000","6,455,000","4,612,000","4,612,000","4,612,000","4,612,000","4,434,000","4,118,000","3,799,000","3,513,000","2,917,000",,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"0","0",,"2,000,000","4,899,000","4,716,000","5,687,000","5,067,000","128,855,000","145,369,000","155,883,000","143,729,000","147,521,000","159,893,000","191,779,000",,,,,,,,,,,,,,,,,,,,,,,,,,"2,557,000","2,557,000","2,557,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,935,000","5,935,000",,,,,,,,,,,,,,"1,890,000",,"704,000",,"303,000",,"58,000",,"792,000",,"366,000","1,092,000","11,192,000","11,092,000","12,836,000","13,938,000","15,900,000","14,500,000","11,400,000","8,900,000","8,000,000","6,300,000","4,900,000","5,500,000","4,600,000","4,100,000","4,600,000","2,900,000","2,300,000","2,400,000"
	TotalNonCurrentAssets,"3,898,000,000","3,937,000,000","3,980,000,000","3,975,000,000","3,935,027,000","3,841,449,000","3,843,103,000","3,882,055,000","3,977,301,000","4,062,973,000","4,113,512,000","3,613,044,000","3,692,118,000","3,731,619,000","4,097,572,000","1,175,558,000","1,184,085,000","1,192,508,000","1,207,370,000","1,223,893,000","1,225,624,000","1,231,605,000","1,238,483,000","1,240,965,000","1,082,340,000","983,523,000","990,580,000","996,448,000","982,452,000","955,775,000","937,784,000","918,943,000","697,742,000","684,096,000","655,943,000","614,690,000","591,608,000","583,723,000","558,572,000","547,085,000","544,398,000","547,771,000","549,945,000","556,496,000","555,901,000","550,571,000","534,734,000","474,898,000","467,100,000","468,842,000","465,919,000","468,921,000","467,047,000","466,079,000","456,783,000","442,596,000","433,723,000","292,997,000","285,738,000","267,012,000","252,667,000","253,951,000","250,835,000","249,905,000","247,967,000","254,169,000","248,364,000","219,493,000","192,985,000","178,280,000","177,396,000","175,331,000","169,243,000","164,363,000","164,630,000","165,316,000","164,944,000","141,303,000","117,362,000","116,362,000","114,887,000","95,700,000","91,881,000","91,795,000","90,056,000","83,192,000","81,039,000","75,795,000","70,000,000","71,300,000","71,300,000","73,900,000","77,600,000","77,700,000","66,000,000","64,900,000","43,700,000","43,200,000","30,500,000","30,400,000","31,500,000","31,700,000"
		NetPPE,"2,830,000,000","2,861,000,000","2,864,000,000","2,848,000,000","2,803,092,000","2,688,591,000","2,673,403,000","2,684,024,000","2,518,309,000","2,532,650,000","2,545,437,000","1,639,259,000","1,648,156,000","1,658,010,000","1,543,952,000","571,146,000","574,197,000","578,053,000","588,638,000","602,090,000","603,409,000","604,597,000","608,296,000","616,605,000","567,252,000","562,631,000","566,522,000","572,452,000","556,526,000","528,674,000","501,176,000","483,960,000","409,170,000","394,147,000","362,298,000","338,594,000","311,575,000","302,368,000","276,393,000","278,455,000","276,122,000","277,733,000","281,573,000","285,151,000","282,859,000","280,926,000","279,255,000","254,603,000","245,800,000","245,797,000","242,051,000","241,186,000","239,334,000","239,995,000","234,115,000","218,899,000","210,925,000","193,195,000","185,083,000","163,365,000","161,476,000","163,579,000","163,247,000","163,167,000","164,566,000","171,971,000","167,909,000","146,460,000","117,747,000","114,745,000","114,140,000","112,125,000","105,195,000","100,900,000","101,238,000","99,233,000","97,956,000","92,415,000","82,702,000","80,793,000","79,677,000","65,372,000","62,186,000","62,094,000","61,769,000","55,249,000","52,625,000","47,952,000","42,700,000","43,700,000","43,800,000","44,600,000","47,200,000","47,400,000","44,400,000","42,500,000","32,700,000","32,300,000","20,400,000","20,500,000","20,600,000","21,100,000"
			GrossPPE,"2,830,000,000","2,861,000,000","2,864,000,000","3,802,000,000","2,803,092,000","2,688,591,000","2,673,403,000","3,495,028,000","2,518,309,000","2,532,650,000","2,545,437,000","2,280,846,000","1,648,156,000","1,658,010,000","1,543,952,000","1,059,329,000","574,197,000","578,053,000","588,638,000","1,027,845,000","603,409,000","604,597,000","608,296,000","979,011,000","567,252,000","562,631,000","566,522,000","889,781,000","556,526,000","528,674,000","501,176,000","757,598,000","409,170,000","394,147,000","362,298,000","586,630,000","311,575,000","302,368,000",,"500,515,000",,,,"457,518,000",,,"437,065,000",,,,"378,542,000",,"355,296,000","355,957,000","350,077,000","318,273,000","310,299,000","292,569,000","284,457,000","253,555,000","251,666,000","253,769,000","253,437,000","238,057,000","239,456,000","246,861,000","242,799,000","209,769,000","181,056,000","178,054,000","177,449,000","165,335,000","158,405,000","154,110,000","154,448,000","143,434,000","142,157,000","136,616,000","126,903,000","114,415,000","113,299,000","98,994,000","95,808,000","62,094,000","96,962,000","90,442,000","86,247,000","80,038,000","69,600,000","73,600,000","72,500,000","70,800,000","73,400,000","72,300,000","68,000,000","65,300,000","54,600,000","53,300,000","32,300,000","26,400,000",,
				Properties,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,"138,000,000",,,,"142,737,000",,,,"158,625,000",,,,"52,929,000",,,,"52,989,000",,,,"52,641,000",,,,"43,033,000",,,,"31,324,000",,,,"12,950,000",,,,"13,311,000",,,,"13,241,000",,,"14,944,000",,,,"14,920,000",,,,"14,910,000",,,,"12,304,000",,,,"8,453,000",,,,"10,042,000",,,,"5,912,000",,,,"5,888,000",,,,"4,816,000",,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,"1,020,000,000",,,,"970,528,000",,,,"912,732,000",,,,"446,665,000",,,,"396,733,000",,,,"403,822,000",,,,"302,066,000",,,,"215,172,000",,,,"192,837,000",,,,"160,940,000",,,,"158,790,000",,,"166,235,000",,,,"160,947,000",,,,"182,998,000",,,,"125,325,000",,,,"131,968,000",,,,"102,151,000",,,,"100,487,000",,,,"86,377,000",,,,"69,454,000",,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,"70,000,000",,,,"74,395,000",,,,"76,021,000",,,,"245,947,000",,,,"248,098,000",,,,"207,278,000",,,,"192,528,000",,,,"173,240,000",,,,"141,797,000",,,,"228,544,000",,,,"192,454,000",,,"160,731,000",,,,"138,499,000",,,,"124,362,000",,,,"118,642,000",,,,"110,573,000",,,,"79,316,000",,,,"63,304,000",,,,"53,450,000",,,,"44,437,000",,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"2,830,000,000","2,861,000,000","2,864,000,000","2,188,000,000","2,803,092,000","2,688,591,000","2,673,403,000","2,022,686,000","2,518,309,000","2,532,650,000","2,545,437,000","837,018,000","1,648,156,000","1,658,010,000","1,543,952,000","185,669,000","574,197,000","578,053,000","588,638,000","173,591,000","603,409,000","604,597,000","608,296,000","163,494,000","567,252,000","562,631,000","566,522,000","155,477,000","556,526,000","528,674,000","501,176,000","128,121,000","409,170,000","394,147,000","362,298,000","117,999,000","311,575,000","302,368,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,656,000",,,,"5,965,000",,,,"6,542,000",,,,"6,489,000",,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,"209,000,000",,,,"79,145,000",,,,"172,702,000",,,,"22,105,000",,,,"17,968,000",,,,"15,018,000",,,,"63,557,000",,,,"79,002,000",,,,"23,298,000",,,,"12,072,000",,,,"15,428,000",,,"36,415,000",,,,"10,356,000",,,,"27,807,000",,,,"28,186,000",,,,"2,443,000",,,,"45,634,000",,,,"1,781,000",,,,"2,191,000",,,,"1,707,000",,,,,,,,,,,,,,,,,,,,,,,
				Leases,,,,"177,000,000",,,,"205,537,000",,,,"123,748,000",,,,"106,014,000",,,,"138,466,000",,,,"136,758,000",,,,"133,120,000",,,,"130,739,000",,,,"97,749,000",,,,"85,648,000",,,,"77,605,000",,,"58,740,000",,,,"53,820,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,"-954,000,000",,,,"-811,004,000",,,,"-641,587,000",,,,"-488,183,000",,,,"-425,755,000",,,,"-362,406,000",,,,"-317,329,000",,,,"-273,638,000",,,,"-248,036,000",,,,"-222,060,000",,,,"-172,367,000",,,"-157,810,000",,,,"-136,491,000",,"-115,962,000","-115,962,000","-115,962,000","-99,374,000","-99,374,000","-99,374,000","-99,374,000","-90,190,000","-90,190,000","-90,190,000","-90,190,000","-74,890,000","-74,890,000","-74,890,000","-74,890,000","-63,309,000","-63,309,000","-63,309,000","-63,309,000","-53,210,000","-53,210,000","-53,210,000","-53,210,000","-44,201,000","-44,201,000","-44,201,000","-44,201,000","-33,622,000","-33,622,000","-33,622,000","-33,622,000",,"-35,193,000","-35,193,000","-33,622,000","-32,086,000","-26,900,000","-29,900,000","-28,700,000","-26,200,000","-26,200,000","-24,900,000","-23,600,000","-22,800,000","-21,900,000","-21,000,000","-11,900,000","-5,900,000",,
		GoodwillAndOtherIntangibleAssets,"857,000,000","875,000,000","893,000,000","911,000,000","930,085,000","948,137,000","966,252,000","989,207,000","975,865,000","997,904,000","1,019,377,000","1,483,314,000","1,543,741,000","1,535,317,000","1,986,155,000","555,704,000","559,895,000","564,672,000","575,232,000","579,548,000","580,927,000","586,125,000","594,693,000","588,482,000","480,043,000","387,317,000","390,650,000","392,470,000","396,735,000","397,570,000","406,653,000","409,537,000","264,787,000","265,588,000","269,020,000","251,414,000","254,743,000","255,887,000","256,496,000","246,237,000","248,145,000","248,813,000","247,968,000","250,279,000","251,466,000","250,074,000","237,126,000","200,830,000","202,215,000","202,158,000","202,691,000","206,292,000","206,670,000","205,134,000","204,298,000","210,569,000","208,931,000","89,024,000","88,455,000","85,857,000","78,231,000","78,258,000","78,267,000","77,252,000","74,856,000","74,828,000","74,115,000","65,082,000","67,613,000","57,539,000","57,396,000","57,410,000","57,944,000","58,622,000","58,414,000","62,051,000","61,850,000","45,049,000","31,399,000","31,685,000","31,646,000","27,655,000","27,680,000","27,736,000","26,320,000","26,563,000","26,805,000","27,047,000","26,100,000","26,300,000","26,600,000","26,800,000","28,400,000","28,700,000","19,700,000","20,500,000","9,000,000","8,700,000","8,200,000","8,400,000","9,200,000","8,800,000"
