name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010
MarketCap,"2,251,804,165","4,011,516,912","3,734,287,457","4,001,453,020","4,237,516,916","4,090,135,919","3,636,660,787","3,336,506,779","3,857,514,418","3,887,584,150","5,824,118,107","5,166,707,563","5,136,056,250","5,332,975,218","4,486,036,894","5,127,391,788","5,551,174,738","5,087,836,400","5,345,084,249","5,233,034,711","5,309,770,251","5,378,886,348","4,766,280,658","3,903,199,788","2,900,056,751","2,580,883,932","2,508,787,369","2,564,600,791","2,527,154,236","2,639,231,428","2,007,942,348","1,647,189,162","1,692,565,433","1,540,962,287","1,251,624,452","1,103,032,878","1,206,566,126","1,233,184,893","1,000,281,175","873,567,687","591,948,356","514,397,274","475,448,380","390,447,640","521,355,176","330,041,886","337,676,097","363,607,149","383,153,532"
EnterpriseValue,"6,893,516,165","8,432,487,912","7,879,540,457","7,719,811,020","7,890,418,916","7,708,683,919","6,659,437,787","6,598,033,779","7,032,758,418","6,992,388,150","8,829,066,107","8,287,214,563","8,128,430,250","7,960,549,218","6,757,063,894","7,431,625,788","7,727,782,738","7,430,294,400","7,681,719,249","7,758,572,711","7,582,468,251","7,983,881,348","7,084,869,658","5,904,681,788","4,922,694,751","4,788,048,932","4,695,454,369","4,788,430,791","3,211,454,236","3,684,537,428","3,004,405,348","2,611,916,162","2,635,940,433","2,586,914,287","2,258,458,452","1,788,820,878","1,740,027,126","1,941,365,893","1,708,462,175","1,296,474,687","1,097,644,356","1,010,924,274","860,198,380","775,197,640","816,046,176","731,470,886","739,355,097","428,949,149","404,923,532"
PeRatio,"159.933","693.75",,,,,"160.133","39.161","41.246","90.571","129.828","1,673","554.5","54.635","39.808","47.42","58.082","73.932","80.284","89.031","95.875","140.465",,,,,,"2,879","74.658","221.267","158.211",,,,,,,,,,,,,,,,,,
ForwardPeRatio,"7.722",,,,,,,,,,,,"60.241","62.5","53.192","45.662","69.93","89.286","70.423","111.111","126.582","105.263",,,,,,,,"23.529","21.322",,"32.363","29.499","27.933","24.631","25.707","28.249",,,,,,,,,"23.529",,
PegRatio,,,,,,,,,,,,,,"6.941","5.914","5.078","7.765","9.957","7.814","12.296","12.616","10.561",,,,,,,,"2.354","2.132",,"5.895","5.367","5.088","4.485","4.687","5.152",,,,,,,,,,,
PsRatio,"2.54","4.701","4.351","4.808","5.216","5.162","4.591","4.171","4.792","4.854","7.313","6.7","6.866","7.357","6.307","7.003","7.51","6.875","7.271","6.902","6.555","5.977","5.435","4.87","4.248","4.771","5.256","6.14","7.612","8.711","7.813","6.545","6.88","6.193","5.835","5.3","5.564","5.451","5.278","4.222","3.854","3.128","3.766","3.093","4.882","3.908","5.569","8.085","9.814"
PbRatio,"0.735","1.209","1.103","1.165","1.239","1.181","1.129","1.01","1.157","1.138","1.693","1.51","1.487","1.499","1.237","1.398","1.507","1.392","1.461","1.418","1.438","1.733","1.871","2.01","1.766","1.549","1.494","1.507","1.775","2.552","1.918","1.576","1.613","1.795","1.468","1.276","1.376","1.774","1.439","1.224","1.539","0.956","0.878","0.716","0.943","0.819","0.827","0.876","0.919"
EnterprisesValueRevenueRatio,"7.427","34.487","32.766","33.914","36.597","36.171","32.669","33.615","35.41","33.906","40.891","39.801","41.333","40.329","34.052","41.127","44.116","42.674","40.573","40.83","42.008","47.443","42.374","35.877","31.899","31.185","30.362","31.595","21.153","58.649","44.487","38.323","42.427","46.531","39.334","33.531","36.717","39.315","37.761","30.82","27.026","26.443","23.21","20.998","24.427","21.017","35.057","24.504","36.522"
EnterprisesValueEBITDARatio,"14.541","75.274","59.674","69.839","66.04","63.165","65.585","65.06","65.596","61.943","75.029","52.471","75.587","146.417","62.254","73.442","78.62","56.307","56.214","72.548","72.864","68.326","60.557","63.806","56.095","52.274","53.369","51.584","62.211","78.021","109.088","73.858","84.653","93.085","83.347","71.616","81.814","78.237","86.614","72.758","66.601","57.192","55.304","50.833","53.953","44.001","60.837","69.998","81.902"
