name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,12/31/2012
		PayablesAndAccruedExpenses,"18,211,000","27,259,000","19,498,000","24,055,000","20,108,000","25,076,000","19,879,000","11,765,000","10,759,000","12,489,000","8,616,000","10,886,000","8,897,000","13,206,000","10,530,000","9,131,000","8,474,000","12,535,000","14,107,000","18,955,000","36,612,000","59,272,000","50,406,000","32,920,000","29,014,000","30,838,000","27,930,000","15,925,000","12,886,000","16,625,000","20,833,000","35,362,000","6,555,000","6,295,000","7,908,000","4,554,116","2,404,518"
			Payables,"5,294,000","12,856,000","8,130,000","8,643,000","6,976,000","12,792,000","7,012,000","4,634,000","2,375,000","5,629,000","3,666,000","3,241,000","2,987,000","5,869,000","4,614,000","3,994,000","3,278,000","7,551,000","7,895,000","6,268,000","8,657,000","12,032,000","10,389,000","7,769,000","7,287,000","12,018,000","7,850,000","6,150,000","4,783,000","8,707,000","14,491,000","33,579,000","3,753,000","3,810,000","4,431,000","1,986,852","865,672"
				AccountsPayable,"5,294,000","12,856,000","8,130,000","8,643,000","6,976,000","12,792,000","7,012,000","4,634,000","2,375,000","5,629,000","3,666,000","3,241,000","2,987,000","5,869,000","4,614,000","3,994,000","3,278,000","7,551,000","7,895,000","6,268,000","8,657,000","12,032,000","10,389,000","7,769,000","7,287,000","12,018,000","7,850,000","6,150,000","4,783,000","8,707,000","6,706,000","4,039,000","3,753,000","3,810,000","4,431,000","1,986,852","865,672"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,785,000","29,540,000",,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,785,000","29,540,000",,,,,
			CurrentAccruedExpenses,"12,917,000","14,403,000","11,368,000","15,412,000","13,132,000","12,284,000","12,867,000","7,131,000","8,384,000","6,860,000","4,950,000","7,645,000","5,910,000","7,337,000","5,916,000","5,137,000","5,196,000","4,984,000","6,212,000","12,687,000","27,955,000","47,240,000","40,017,000","25,151,000","21,727,000","18,820,000","20,080,000","9,775,000","8,103,000","7,918,000","6,342,000","1,783,000","2,802,000","2,485,000","3,477,000","2,567,264","1,538,846"
		CurrentDebtAndCapitalLeaseObligation,"955,000","952,000","945,000","937,000","55,000","54,000","54,000","53,000","219,000","495,000","745,000","989,000","985,000",,,,,,,,,,,,,,,,,,,,,,,,"11,039,901"
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,039,901"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","11,039,901"
			CurrentCapitalLeaseObligation,"955,000","952,000","945,000","937,000","55,000","54,000","54,000","53,000","219,000","495,000","745,000","989,000","985,000",,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,"0","6,646,000","6,646,000","6,646,000","6,776,000","6,776,000","5,212,000","6,667,000","6,714,000","6,755,000","6,637,000","3,206,000","3,206,000",,,,,,"0"
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,"0","6,646,000","6,646,000","6,646,000","6,776,000","6,776,000","5,212,000","6,667,000","6,714,000","6,755,000","6,637,000","3,206,000","3,206,000",,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"965,780"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"385,000","619,000","861,000","1,102,000","51,000","61,000","76,000","91,000","106,000","0","0","0","245,000","0","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","325,007,000","326,669,000","328,330,000","329,992,000","331,653,000","331,396,000","331,399,000","332,996,000","334,593,000","336,309,000","331,418,000","290,552,000","283,333,000","83,333,000","41,667,000","41,667,000","41,666,667","0"
		LongTermDebtAndCapitalLeaseObligation,"385,000","619,000","861,000","1,102,000","51,000","61,000","76,000","91,000","106,000",,,,"245,000",,,,,,,,,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"385,000","619,000","861,000","1,102,000","51,000","61,000","76,000","91,000","106,000",,,,"245,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,"0","200,007,000","201,669,000","203,330,000","204,992,000","206,653,000","206,396,000","206,399,000","207,996,000","209,593,000","211,309,000","206,418,000","207,219,000","200,000,000",,,,,
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,"0","200,007,000","201,669,000","203,330,000","204,992,000","206,653,000","206,396,000","206,399,000","207,996,000","209,593,000","211,309,000","206,418,000","207,219,000","200,000,000",,,,,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,"125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","125,000,000","83,333,000","83,333,000","83,333,000","41,667,000","41,667,000","41,666,667",
TotalEquityGrossMinorityInterest,"333,154,000","360,528,000","226,486,000","139,573,000","167,188,000","191,563,000","214,586,000","238,041,000","104,630,000","117,203,000","89,462,000","101,733,000","113,969,000","123,959,000","5,427,000","17,530,000","28,077,000","38,041,000","43,875,000","-148,820,000","-131,655,000","-94,618,000","-36,589,000","14,505,000","33,223,000","59,947,000","83,111,000","113,776,000","161,593,000","147,121,000","175,895,000","159,431,000","207,205,000","169,720,000","188,801,000","27,262,701","-9,530,811"
	StockholdersEquity,"333,154,000","360,528,000","226,486,000","139,573,000","167,188,000","191,563,000","214,586,000","238,041,000","104,630,000","117,203,000","89,462,000","101,733,000","113,969,000","123,959,000","5,427,000","17,530,000","28,077,000","38,041,000","43,875,000","-148,820,000","-131,655,000","-94,618,000","-36,589,000","14,505,000","33,223,000","59,947,000","83,111,000","113,776,000","161,593,000","147,121,000","175,895,000","159,431,000","207,205,000","169,720,000","188,801,000","27,262,701","-9,530,811"
		CapitalStock,"116,000","115,000","104,000","90,000","90,000","90,000","90,000","89,000","50,000","50,000","42,000","41,000","41,000","41,000","36,000","36,000","36,000","36,000","36,000","36,000","36,000","36,000","36,000","36,000","35,000","35,000","35,000","35,000","34,000","34,000","34,000","33,000","33,000","31,000","31,000","22,508","116,941,072"
			PreferredStock,"0","0",,"0","0","0","0","0","0","0","0","0","0","0","0",,,,"0","0","0","0",,"0","0",,"0","0","0","0","0","0","0","0","0","0","116,939,602"
			CommonStock,"116,000","115,000","104,000","90,000","90,000","90,000","90,000","89,000","50,000","50,000","42,000","41,000","41,000","41,000","36,000","36,000","36,000","36,000","36,000","36,000","36,000","36,000","36,000","36,000","35,000","35,000","35,000","35,000","34,000","34,000","34,000","33,000","33,000","31,000","31,000","22,508","1,470"
		AdditionalPaidInCapital,"1,047,563,000","1,040,098,000","872,955,000","761,491,000","758,964,000","756,543,000","754,136,000","752,143,000","600,182,000","597,679,000","552,468,000","550,303,000","548,096,000","545,585,000","531,172,000","528,530,000","525,868,000","522,759,000","519,051,000","515,615,000","510,612,000","504,517,000","496,210,000","486,372,000","475,024,000","465,924,000","452,887,000","444,034,000","435,204,000","428,390,000","421,193,000","415,604,000","410,886,000","352,739,000","351,431,000","174,980,267",
		RetainedEarnings,"-714,131,000","-679,595,000","-646,562,000","-622,011,000","-591,868,000","-565,073,000","-539,641,000","-514,191,000","-495,602,000","-480,526,000","-463,048,000","-448,611,000","-434,168,000","-421,667,000","-525,781,000","-511,036,000","-497,827,000","-484,754,000","-475,212,000","-664,285,000","-642,081,000","-598,959,000","-532,676,000","-471,785,000","-441,840,000","-405,539,000","-369,890,000","-330,317,000","-273,628,000","-281,238,000","-245,367,000","-256,231,000","-203,714,000","-183,050,000","-162,661,000","-147,740,074","-126,471,883"
		GainsLossesNotAffectingRetainedEarnings,"-394,000","-90,000","-11,000","3,000","2,000","3,000","1,000",,,,,,,,,,,,"0","-186,000","-222,000","-212,000","-159,000","-118,000","4,000","-473,000","79,000","24,000","-17,000","-65,000","35,000","25,000",,,,,
TotalCapitalization,"333,154,000","360,528,000","226,486,000","139,573,000","167,188,000","191,563,000","214,586,000","238,041,000","104,630,000","117,203,000","89,462,000","101,733,000","113,969,000","123,959,000","5,427,000","17,530,000","28,077,000","38,041,000","43,875,000","-148,820,000","-131,655,000","-94,618,000","-36,589,000","14,505,000","33,223,000","59,947,000","83,111,000","113,776,000","161,593,000","147,121,000","175,895,000","159,431,000","207,205,000","169,720,000","188,801,000","27,262,701","-9,530,811"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116,939,602"
CommonStockEquity,"333,154,000","360,528,000","226,486,000","139,573,000","167,188,000","191,563,000","214,586,000","238,041,000","104,630,000","117,203,000","89,462,000","101,733,000","113,969,000","123,959,000","5,427,000","17,530,000","28,077,000","38,041,000","43,875,000","-148,820,000","-131,655,000","-94,618,000","-36,589,000","14,505,000","33,223,000","59,947,000","83,111,000","113,776,000","161,593,000","147,121,000","175,895,000","159,431,000","207,205,000","169,720,000","188,801,000","27,262,701","-126,470,413"
CapitalLeaseObligations,"1,340,000","1,571,000","1,806,000","2,039,000","106,000","115,000","130,000","144,000","325,000","495,000","745,000","989,000","1,230,000",,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"333,154,000","360,528,000","226,486,000","139,573,000","167,188,000","191,563,000","214,586,000","238,041,000","104,630,000","117,203,000","89,462,000","101,733,000","113,969,000","123,959,000","5,427,000","17,530,000","28,077,000","38,041,000","43,875,000","-148,820,000","-131,655,000","-94,618,000","-36,589,000","14,505,000","33,223,000","59,947,000","83,111,000","113,776,000","161,593,000","147,121,000","175,895,000","159,431,000","207,205,000","169,720,000","188,801,000","27,262,701","-9,530,811"
WorkingCapital,"331,801,000","359,277,000","225,597,000","138,696,000","167,113,000","191,473,000","214,466,000","237,879,000","104,263,000","115,640,000","87,612,000","98,716,000","109,152,000","120,081,000","126,733,000","138,779,000","149,273,000","158,970,000","167,546,000","174,253,000","192,538,000","229,969,000","289,759,000","315,392,000","297,558,000","268,980,000","253,439,000","437,598,000","473,381,000","453,794,000","438,605,000","406,793,000","261,777,000","211,105,000","230,425,000","68,897,365","-9,572,963"
InvestedCapital,"333,154,000","360,528,000","226,486,000","139,573,000","167,188,000","191,563,000","214,586,000","238,041,000","104,630,000","117,203,000","89,462,000","101,733,000","113,969,000","123,959,000","5,427,000","17,530,000","28,077,000","38,041,000","43,875,000","-148,820,000","-131,655,000","-94,618,000","-36,589,000","14,505,000","33,223,000","59,947,000","83,111,000","113,776,000","161,593,000","147,121,000","175,895,000","159,431,000","207,205,000","169,720,000","188,801,000","27,262,701","-115,430,512"
TangibleBookValue,"333,154,000","360,528,000","226,486,000","139,573,000","167,188,000","191,563,000","214,586,000","238,041,000","104,630,000","117,203,000","89,462,000","101,733,000","113,969,000","123,959,000","5,427,000","17,530,000","28,077,000","38,041,000","43,875,000","-148,820,000","-131,655,000","-94,618,000","-36,589,000","14,505,000","33,223,000","59,947,000","83,111,000","113,776,000","161,593,000","147,121,000","175,895,000","159,431,000","207,205,000","169,720,000","188,801,000","27,262,701","-126,470,413"
TotalDebt,"1,340,000","1,571,000","1,806,000","2,039,000","106,000","115,000","130,000","144,000","325,000","495,000","745,000","989,000","1,230,000",,,,,,,,,,,,,,,,,,,,,,,,"11,039,901"
NetDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,735,365"
ShareIssued,"115,973,952","115,277,012","104,237,878","90,386,770","90,169,616","90,120,797","89,554,044","89,488,531","49,731,811","49,627,064","41,601,639","41,477,420","41,453,070","41,397,197","36,217,920","36,188,161","36,163,811","36,110,298","36,032,883","35,932,179","35,820,389","35,733,276","35,649,301","35,510,944","35,290,135","35,196,567","34,903,881","34,675,404","34,245,730","33,994,520","33,586,609","33,452,008","33,324,766","31,413,208","31,250,817","30,110,817","30,110,817"
OrdinarySharesNumber,"115,973,952","115,277,012","104,237,878","90,386,770","90,169,616","90,120,797","89,554,044","89,488,531","49,731,811","49,627,064","41,601,639","41,477,420","41,453,070","41,397,197","36,217,920","36,188,161","36,163,811","36,110,298","36,032,883","35,932,179","35,820,389","35,733,276","35,649,301","35,510,944","35,290,135","35,196,567","34,903,881","34,675,404","34,245,730","33,994,520","33,586,609","33,452,008","33,324,766","31,413,208","31,250,817","30,110,817","30,110,817"
