name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
OperatingCashFlow,"378,630,000","102,443,000","97,173,000","113,354,000","65,660,000","75,841,000","84,180,000","67,501,000","25,431,000","39,222,000","102,271,000","4,961,000","14,772,000","17,063,000","1,875,000","6,816,000","4,080,000","3,361,000","-1,914,000","-2,203,000","186,000","-24,511,000","-4,365,000","-20,597,000","7,258,000","-15,249,000","8,149,000","-6,038,000","-11,773,000","-11,498,000","8,880,000","11,208,000","-147,000","4,281,000","7,579,000","-489,000","-990,000","-6,972,000","7,629,000","-20,429,000","-17,774,000","-14,071,000","22,862,000","-7,028,000","-7,194,000","-9,007,000","-5,531,000","-3,671,000","-3,641,000","-5,009,000"
	CashFlowFromContinuingOperatingActivities,"378,630,000","102,443,000","97,173,000","113,354,000","65,660,000","75,841,000","84,180,000","67,501,000","25,431,000","39,222,000","102,271,000","4,961,000","14,772,000","17,063,000","1,875,000","6,816,000","4,080,000","3,361,000","-1,914,000","-2,203,000","186,000","-24,511,000","-4,365,000","-20,597,000","7,258,000","-15,249,000","8,149,000","-6,038,000","-11,773,000","-11,498,000","8,880,000","11,208,000","-147,000","4,281,000","7,579,000","-489,000","-990,000","-6,972,000","7,629,000","-20,429,000","-17,774,000","-14,071,000","22,862,000","-7,028,000","-7,194,000","-9,007,000","-5,531,000","-3,671,000","-3,641,000","-5,009,000"
		NetIncomeFromContinuingOperations,"165,572,000","51,821,000","52,591,000","21,809,000","39,351,000","31,698,000","72,991,000","39,362,000","-47,294,000","68,936,000","116,666,000","31,099,000","10,618,000","2,765,000","709,000","-3,470,000","-3,738,000","-5,128,000","-2,940,000","-6,854,000","-12,093,000","-23,305,000","-13,188,000","-18,756,000","-16,723,000","-18,795,000","-15,783,000","624,000","-603,000","-6,320,000","402,000","813,000","-3,031,000","-6,236,000","-2,810,000","-6,301,000","-6,396,000","-10,406,000",,,,,,,,"-9,289,000",,,,"-3,799,000"
		OperatingGainsLosses,,,"-6,454,000","0","55,450,000","-1,437,000","3,037,000","0","59,692,000","-15,344,000","0","0","0","2,152,000",,,,,,,,,,,,,,,,,,,,,,,,,"-630,000","0",,,,,,,"1,000","0","0","23,000"
			GainLossOnInvestmentSecurities,,,"-6,569,000","-784,000","-932,000","-1,437,000","0","0","59,692,000","-15,344,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"42,439,000","15,558,000","10,972,000","8,313,000","7,596,000","5,558,000","5,353,000","4,765,000","4,141,000","3,844,000","2,568,000","3,857,000","4,122,000","3,572,000","2,717,000","2,481,000","2,193,000","2,276,000","2,241,000","2,180,000","2,255,000","2,328,000","2,599,000","2,651,000","2,708,000","2,680,000","2,835,000","2,650,000","2,522,000","2,532,000","2,255,000","2,102,000","1,992,000","1,910,000","1,859,000","1,753,000","1,709,000","1,660,000","1,630,000","1,487,000","1,366,000","1,085,000","1,012,000","808,000","668,000","544,000","469,000","431,000","359,000","291,000"
			DepreciationAndAmortization,"42,439,000","15,558,000","10,972,000","8,313,000","7,596,000","5,558,000","5,353,000","4,765,000","4,141,000","3,844,000","2,568,000","3,857,000","4,122,000","3,572,000","2,717,000","2,481,000","2,193,000","2,276,000","2,241,000","2,180,000","2,255,000","2,328,000","2,599,000","2,651,000","2,708,000","2,680,000","2,835,000","2,650,000","2,522,000","2,532,000","2,255,000","2,102,000","1,992,000","1,910,000","1,859,000","1,753,000","1,709,000","1,660,000","1,630,000","1,487,000","1,366,000","1,085,000","1,012,000","808,000","668,000","544,000","469,000","431,000","359,000","291,000"
		DeferredTax,"7,291,000","3,165,000","-2,451,000","1,337,000","5,240,000","-35,367,000","-2,610,000","5,060,000","-7,067,000","-12,500,000","-73,375,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"7,291,000","3,165,000","-2,451,000","1,337,000","5,240,000","-35,367,000","-2,610,000","5,060,000","-7,067,000","-12,500,000","-73,375,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,"1,124,000",,,,"-35,000",,,"0","43,000","-127,000","-155,000","1,920,000","1,750,000","1,412,000","3,000","25,000","43,000","204,000","84,000","191,000","2,000","219,000","22,000","6,000","0","51,000",,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"610,000","147,000","27,000","179,000","257,000","14,000","171,000","69,000","81,000","104,000","-191,000","201,000","207,000","0","43,000","-85,000","153,000","600,000","-435,000","204,000","565,000","142,000","-97,000","1,863,000","794,000","537,000","1,158,000","245,000","99,000","0","0","0","685,000","26,000","13,000","637,000",,,"1,008,000",,,,"63,000","-17,000",,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"-489,000","1,116,000","111,000","-784,000","-932,000","-1,437,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"147,239,000","47,797,000","37,176,000","46,954,000","15,312,000","14,844,000","8,289,000","14,399,000","12,300,000","7,515,000","6,176,000","5,776,000","4,934,000","3,290,000","1,521,000","4,051,000","4,289,000","1,571,000","1,450,000","1,727,000","1,621,000","1,929,000","2,087,000","2,532,000","2,708,000","2,999,000","3,117,000","3,283,000","3,308,000","2,988,000","2,703,000","2,530,000","2,494,000","2,013,000","1,894,000","2,045,000","1,475,000","1,435,000","1,607,000","1,451,000","1,002,000","706,000","681,000","583,000","481,000","375,000","321,000","361,000","83,000","64,000"
		OtherNonCashItems,"39,071,000","1,979,000","12,361,000","12,430,000","-44,068,000","47,946,000","2,177,000","5,422,000","5,372,000","2,722,000","1,908,000","1,907,000","6,776,000","3,642,000","821,000","747,000","596,000","537,000","336,000","274,000","118,000","945,000","44,000","45,000","28,000","28,000","-184,000","-660,000","-963,000","143,000","227,000","65,000","89,000","102,000","107,000","107,000","107,000","108,000","31,804,000","-8,841,000","-8,316,000","-9,870,000","-4,399,000","-7,466,000","-18,357,000","88,000","14,847,000","-6,011,000",,
		ChangeInWorkingCapital,"-16,662,000","-19,140,000","-7,160,000","23,116,000","-13,478,000","12,585,000","-5,228,000","-1,576,000","-1,794,000","-16,055,000","47,395,000","-37,879,000","-11,885,000","3,794,000","-4,024,000","1,456,000","587,000","3,505,000","-1,215,000","393,000","7,875,000","-8,470,000","2,429,000","-10,344,000","17,740,000","-2,723,000","16,321,000","-12,384,000","-16,220,000","-11,032,000","3,291,000","5,479,000","-2,398,000","6,460,000","6,516,000","1,219,000","2,056,000","231,000","10,308,000","-14,586,000","-11,936,000","-5,992,000","25,505,000","-936,000","644,000","-725,000","608,000","1,548,000","675,000","-1,588,000"
			ChangeInReceivables,"-121,665,000","-24,224,000","-58,091,000","5,462,000","-44,812,000","-53,719,000","-57,854,000","-32,633,000","6,529,000","49,637,000","-12,606,000","-37,035,000","-15,838,000","-3,266,000","-24,186,000","4,774,000","-3,228,000","9,125,000","3,958,000","-12,671,000","-8,065,000","11,975,000","-1,440,000","-12,372,000","-2,711,000","-1,494,000","28,065,000","-8,252,000","-21,544,000","-751,000","4,151,000","-2,733,000","-18,772,000","3,608,000","2,647,000","-3,277,000","-7,224,000","2,835,000","3,983,000","-22,833,000","3,486,000","4,324,000","-265,000","-1,918,000","-7,875,000","184,000","-1,247,000","-1,977,000","1,654,000","-85,000"
				ChangesInAccountReceivables,"-121,665,000","-24,224,000","-58,091,000","5,462,000","-44,812,000","-53,719,000","-57,854,000","-32,633,000","6,529,000","49,637,000","-12,606,000","-37,035,000","-15,838,000","-3,266,000","-24,186,000","4,774,000","-3,228,000","9,125,000","3,958,000","-12,671,000","-8,065,000","11,975,000","-1,440,000","-12,372,000","-2,711,000","-1,494,000","28,065,000","-8,252,000","-21,544,000","-751,000","4,151,000","-2,733,000","-18,772,000","3,608,000","2,647,000","-3,277,000","-7,224,000","2,835,000","3,983,000","-22,833,000","3,486,000","4,324,000","-265,000","-1,918,000","-7,875,000","184,000","-1,247,000","-1,977,000","1,654,000","-85,000"
			ChangeInInventory,"-58,182,000","-22,036,000","-5,618,000","-27,648,000","-2,880,000","6,888,000","-4,229,000","-6,349,000","3,430,000","-2,560,000","-1,825,000","-10,137,000","-7,123,000","3,296,000","1,620,000","-416,000","1,071,000","7,457,000","-683,000","-4,477,000","12,969,000","-1,848,000","7,141,000","194,000","6,281,000","-4,776,000","-4,083,000","-2,663,000","692,000","-13,156,000","-6,102,000","236,000","-1,611,000","2,467,000","7,812,000","-6,486,000","4,403,000","-2,466,000","-3,193,000","14,316,000","-5,305,000","-14,433,000","-969,000","-4,071,000","-371,000","-1,297,000","665,000","3,550,000","-4,386,000","-2,867,000"
			ChangeInPrepaidAssets,"-24,887,000","-3,042,000","-8,123,000","-3,568,000","-10,154,000","-5,040,000","-4,185,000","-917,000","-4,525,000","-5,009,000","-5,659,000","934,000","-7,155,000","-2,413,000","865,000","-2,444,000","-512,000","-1,039,000","3,883,000","228,000","-2,224,000","-3,114,000","-902,000","-160,000","-1,635,000","-2,062,000","-273,000","-931,000","-2,008,000","-2,069,000","-680,000","405,000","-1,295,000","-977,000","-481,000","-443,000","-171,000","-355,000","4,737,000","-4,131,000","-404,000","-913,000","357,000","-38,000","-1,333,000","-634,000","1,093,000","-1,122,000","-91,000","-178,000"
			ChangeInPayablesAndAccruedExpense,"79,002,000","-1,805,000","45,396,000","24,897,000","10,514,000","36,376,000","44,895,000","26,189,000","-13,323,000","-22,066,000","3,544,000","1,851,000","11,954,000","4,851,000","18,410,000","8,489,000","7,850,000","-11,667,000","-8,129,000","17,158,000","3,351,000","-17,458,000","-5,970,000","-471,000","13,109,000","2,229,000","-7,624,000","-1,708,000","4,407,000","2,305,000","2,687,000","6,056,000","15,423,000","1,159,000","-4,214,000","8,681,000","3,933,000","-759,000","3,231,000","-3,176,000","5,497,000","11,222,000","2,590,000","4,233,000","9,690,000","762,000","-505,000","725,000","3,263,000","1,394,000"
				ChangeInPayable,"79,002,000","-1,805,000","45,396,000","24,897,000","10,514,000","36,376,000","44,895,000","26,189,000","-13,323,000","-22,066,000","3,544,000","1,851,000","11,954,000","4,851,000","18,410,000","8,489,000","7,850,000","-11,667,000","-8,129,000","17,158,000","3,351,000","-17,458,000","-5,970,000","-471,000","13,109,000","2,229,000","-7,624,000","-1,708,000","4,407,000","2,305,000","2,687,000","6,056,000","15,423,000","1,159,000","-4,214,000","8,681,000","3,933,000","-759,000",,,,,,,,,,,,
					ChangeInAccountPayable,"79,002,000","-1,805,000","45,396,000","24,897,000","10,514,000","36,376,000","44,895,000","26,189,000","-13,323,000","-22,066,000","3,544,000","1,851,000","11,954,000","4,851,000","18,410,000","8,489,000","7,850,000","-11,667,000","-8,129,000","17,158,000","3,351,000","-17,458,000","-5,970,000","-471,000","13,109,000","2,229,000","-7,624,000","-1,708,000","4,407,000","2,305,000","2,687,000","6,056,000","15,423,000","1,159,000","-4,214,000","8,681,000","3,933,000","-759,000",,,,,,,,,,,,
