name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
TotalRevenue,"667,871,000","158,993,000","168,304,000","171,068,000","169,506,000","190,906,000","179,157,000","173,431,000","171,343,000","160,632,000","165,618,000","165,541,000","162,049,000","160,922,000","161,556,000","169,659,000","164,215,000","159,910,000","162,228,000","127,379,000","129,228,000","125,595,000","125,022,000","124,006,000","120,809,000","116,148,000","116,986,000","108,253,000","103,072,000","94,607,000","99,567,000","94,911,000","94,242,000","92,379,000","80,899,000","57,480,000","55,407,000","54,355,000","46,508,000","49,251,000","50,212,000","46,637,000","47,499,000","45,672,000","44,826,000","44,567,000","65,254,000","38,460,000","36,205,000","44,000,000","31,555,000","31,277,000","30,711,000","29,426,000","23,357,000","29,639,000","27,408,000","34,365,000","24,391,000","23,632,000","23,328,000","22,267,000","21,647,000","21,134,000","19,962,000","19,207,000",,,,,,,,
	OperatingRevenue,"667,871,000","158,993,000","168,304,000","171,068,000","169,506,000","190,906,000","179,157,000","173,431,000","171,343,000","160,632,000","165,618,000","165,541,000","162,049,000","160,922,000","161,556,000","169,659,000","164,215,000","159,910,000","162,228,000","127,379,000","129,228,000","125,595,000","125,022,000","124,006,000","120,809,000","116,148,000","116,986,000","108,253,000","103,072,000","94,607,000","99,567,000","94,911,000","94,242,000","92,379,000","80,899,000","57,480,000","55,407,000","54,355,000","46,508,000","49,251,000","50,212,000","46,637,000","47,499,000","45,672,000","44,826,000","44,567,000","65,254,000","38,460,000","36,205,000","44,000,000","31,555,000","31,277,000","30,711,000","29,426,000","23,357,000","29,639,000","27,408,000","34,365,000","24,391,000","23,632,000","23,328,000","22,267,000","21,647,000","21,134,000","19,962,000","19,207,000",,,,,,,,
PretaxIncome,"381,198,000","84,921,000","93,934,000","98,201,000","104,142,000","120,498,000","107,669,000","90,377,000","82,077,000","-2,420,000","96,470,000","99,962,000","95,104,000","94,085,000","92,517,000","105,634,000","100,335,000","97,034,000","96,117,000","22,357,000","80,379,000","72,230,000","77,838,000","69,105,000","69,534,000","66,169,000","59,468,000","55,937,000","53,845,000","49,241,000","47,062,000","42,378,000","44,847,000","42,886,000","20,068,000","28,953,000","27,941,000","27,511,000","26,642,000","25,103,000","24,455,000","22,251,000","21,980,000","21,936,000","20,970,000","19,456,000","-23,908,000","14,166,000","13,465,000","22,345,000","11,488,000","10,651,000","7,663,000","9,134,000","-16,766,000","9,722,000","8,207,000","10,873,000","7,641,000","7,486,000","7,131,000","6,706,000","6,584,000","6,248,000","5,229,000","5,104,000",,,,,,,,
TaxProvision,"88,887,000","20,029,000","20,577,000","23,209,000","25,072,000","28,896,000","25,875,000","21,057,000","19,250,000","-2,927,000","23,208,000","27,199,000","22,940,000","22,735,000","21,487,000","25,350,000","24,310,000","23,970,000","72,808,000","7,536,000","30,282,000","25,374,000","29,248,000","25,485,000","26,025,000","24,742,000","22,035,000","20,196,000","19,939,000","18,122,000","17,136,000","15,007,000","16,418,000","15,549,000","7,118,000","10,590,000","10,282,000","9,963,000","9,703,000","9,008,000","8,965,000","7,753,000","7,813,000","7,624,000","7,424,000","6,740,000","-10,101,000","4,606,000","4,508,000","7,971,000","3,607,000","3,412,000","2,222,000","2,889,000","-7,386,000","3,158,000","2,553,000","3,595,000","2,246,000","2,258,000","2,070,000","1,945,000","2,106,000","1,960,000","1,593,000","1,588,000",,,,,,,,
NetIncomeCommonStockholders,"292,311,000","64,892,000","73,357,000","74,992,000","79,070,000","91,602,000","81,794,000","69,320,000","62,827,000","507,000","73,262,000","72,763,000","72,164,000","71,350,000","71,030,000","80,284,000","76,025,000","73,064,000","23,309,000","14,821,000","50,097,000","46,856,000","48,590,000","43,620,000","43,509,000","41,427,000","37,433,000","35,741,000","33,906,000","31,119,000","29,926,000","27,371,000","28,429,000","27,337,000","12,950,000","18,363,000","17,659,000","17,548,000","16,939,000","16,095,000","15,490,000","14,498,000","14,167,000","13,824,000","12,876,000","12,046,000","-14,477,000","8,890,000","8,287,000","13,704,000","7,211,000","6,569,000","4,771,000","5,679,000","-9,380,000","6,564,000","5,654,000","7,278,000","5,395,000","5,228,000","5,061,000","4,761,000","4,478,000","4,239,000","3,481,000","3,361,000","2,288,000","2,861,000","2,862,000","2,861,000","1,761,000","2,290,000","2,289,000","2,290,000"
	NetIncome,"292,311,000","64,892,000","73,357,000","74,992,000","79,070,000","91,602,000","81,794,000","69,320,000","62,827,000","507,000","73,262,000","72,763,000","72,164,000","71,350,000","71,030,000","80,284,000","76,025,000","73,064,000","23,309,000","14,821,000","50,097,000","46,856,000","48,590,000","43,620,000","43,509,000","41,427,000","37,433,000","35,741,000","33,906,000","31,119,000","29,926,000","27,371,000","28,429,000","27,337,000","12,950,000","18,363,000","17,659,000","17,548,000","16,939,000","16,095,000","15,490,000","14,498,000","14,167,000","14,312,000","13,546,000","12,716,000","-13,807,000","9,560,000","8,957,000","14,374,000","7,881,000","7,239,000","5,441,000","6,245,000","-9,380,000","6,564,000","5,654,000","7,278,000","5,395,000","5,228,000","5,061,000","4,761,000","4,478,000","4,288,000","3,636,000","3,516,000","2,862,000","2,861,000","2,862,000","2,861,000","2,290,000","2,290,000","2,289,000","2,290,000"
		NetIncomeIncludingNoncontrollingInterests,"292,311,000","64,892,000","73,357,000","74,992,000","79,070,000","91,602,000","81,794,000","69,320,000","62,827,000","507,000","73,262,000","72,763,000","72,164,000","71,350,000","71,030,000","80,284,000","76,025,000","73,064,000","23,309,000","14,821,000","50,097,000","46,856,000","48,590,000","43,620,000","43,509,000","41,427,000","37,433,000","35,741,000","33,906,000","31,119,000","29,926,000","27,371,000","28,429,000","27,337,000","12,950,000","18,363,000","17,659,000","17,548,000","16,939,000","16,095,000","15,490,000","14,498,000","14,167,000","14,312,000","13,546,000","12,716,000","-13,807,000","9,560,000","8,957,000","14,374,000","7,881,000","7,239,000","5,441,000","6,245,000","-9,380,000","6,564,000","5,654,000","7,278,000","5,395,000","5,228,000","5,061,000","4,761,000","4,478,000","4,288,000","3,636,000","3,516,000","2,862,000","2,861,000","2,862,000","2,861,000","2,872,000","2,290,000","2,289,000","2,290,000"
			NetIncomeContinuousOperations,"292,311,000","64,892,000","73,357,000","74,992,000","79,070,000","91,602,000","81,794,000","69,320,000","62,827,000","507,000","73,262,000","72,763,000","72,164,000","71,350,000","71,030,000","80,284,000","76,025,000","73,064,000","23,309,000","14,821,000","50,097,000","46,856,000","48,590,000","43,620,000","43,509,000","41,427,000","37,433,000","35,741,000","33,906,000","31,119,000","29,926,000","27,371,000","28,429,000","27,337,000","12,950,000","18,363,000","17,659,000","17,548,000","16,939,000","16,095,000","15,490,000","14,498,000","14,167,000","14,312,000","13,546,000","12,716,000","-13,807,000","9,560,000","8,957,000","14,374,000","7,881,000","7,239,000","5,441,000","6,245,000","-9,380,000","6,564,000","5,654,000","7,278,000","5,395,000","5,228,000","5,061,000","4,761,000","4,478,000","4,288,000","3,636,000","3,516,000","2,862,000","2,861,000","2,862,000","2,861,000","2,290,000","2,290,000","2,289,000","2,290,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","488,000","670,000","670,000","670,000","670,000","670,000","670,000","670,000","670,000","670,000","566,000",,,,,,,,,"0","49,000","155,000","155,000",,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,340,000",,,,,,,,,,,,,,,,,,,,,
