name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
TotalRevenue,"791,155,000","245,970,000","196,037,000","181,697,000","167,451,000","186,053,000","146,329,000","135,794,000","130,589,000","171,646,000","132,374,000","126,720,000","120,373,000","139,552,000","107,204,000","100,504,000","96,616,000","113,407,000","86,004,000","81,500,000","76,061,000","90,273,000","68,654,000","65,022,000","59,839,000","70,570,000","55,184,000","45,108,000","40,004,000","47,272,000","34,313,000","31,109,000","28,647,000","33,766,000","23,905,000","22,369,000","20,262,000","24,006,000"
	OperatingRevenue,"791,155,000","245,970,000","196,037,000","181,697,000","167,451,000","186,053,000","146,329,000","135,794,000","130,589,000","171,646,000","132,374,000","126,720,000","120,373,000","139,552,000","107,204,000","100,504,000","96,616,000","113,407,000","86,004,000","81,500,000","76,061,000","90,273,000","68,654,000","65,022,000","59,839,000","70,570,000","55,184,000","45,108,000","40,004,000","47,272,000","34,313,000","31,109,000","28,647,000","33,766,000","23,905,000","22,369,000","20,262,000","24,006,000"
CostOfRevenue,"268,658,000","75,538,000","70,821,000","63,249,000","59,050,000","57,326,000","53,542,000","49,380,000","45,875,000","48,081,000","45,424,000","42,630,000","40,094,000","39,745,000","38,070,000","35,942,000","38,746,000","38,652,000","36,840,000","34,959,000","33,163,000","32,082,000","30,383,000","28,359,000","26,581,000","27,209,000","24,100,000","20,195,000","18,116,000","19,282,000","18,046,000","15,452,000","15,104,000","14,925,000","13,318,000","11,747,000","10,876,000","10,734,000"
GrossProfit,"522,497,000","170,432,000","125,216,000","118,448,000","108,401,000","128,727,000","92,787,000","86,414,000","84,714,000","123,565,000","86,950,000","84,090,000","80,279,000","99,807,000","69,134,000","64,562,000","57,870,000","74,755,000","49,164,000","46,541,000","42,898,000","58,191,000","38,271,000","36,663,000","33,258,000","43,361,000","31,084,000","24,913,000","21,888,000","27,990,000","16,267,000","15,657,000","13,543,000","18,841,000","10,587,000","10,622,000","9,386,000","13,272,000"
OperatingExpense,"447,629,000","123,054,000","117,078,000","108,196,000","99,301,000","89,584,000","86,436,000","82,965,000","78,398,000","75,824,000","80,836,000","78,090,000","71,070,000","63,595,000","62,107,000","60,786,000","63,034,000","54,290,000","49,031,000","46,026,000","46,332,000","43,311,000","39,914,000","39,170,000","38,298,000","37,160,000","32,378,000","28,330,000","26,152,000","26,285,000","22,733,000","20,553,000","19,849,000","16,708,000","12,998,000","11,056,000","10,255,000","10,668,000"
	SellingGeneralAndAdministration,"353,341,000","97,384,000","91,800,000","85,120,000","79,037,000","71,126,000","67,098,000","64,318,000","61,048,000","60,212,000","65,426,000","63,696,000","57,627,000","50,907,000","49,309,000","49,386,000","52,616,000","45,232,000","39,757,000","37,131,000","38,726,000","36,342,000","32,692,000","31,869,000","30,549,000","30,401,000","25,579,000","22,901,000","20,639,000","21,232,000","17,462,000","16,526,000","16,240,000","14,265,000","10,651,000","9,100,000","8,336,000","8,816,000"
		GeneralAndAdministrativeExpense,"152,181,000","44,632,000","39,581,000","35,235,000","32,733,000","31,071,000","29,323,000","26,644,000","27,965,000","22,411,000","28,133,000","26,739,000","25,715,000","23,208,000","22,739,000","22,968,000","25,914,000","19,228,000","18,159,000","15,951,000","18,208,000","15,100,000","14,957,000","13,858,000","13,188,000","12,720,000","11,239,000","10,451,000","8,756,000","8,559,000","8,061,000","7,448,000","7,254,000","5,587,000","5,228,000","3,911,000","3,357,000","2,928,000"
			OtherGandA,"152,181,000","44,632,000","39,581,000","35,235,000","32,733,000","31,071,000","29,323,000","26,644,000","27,965,000","22,411,000","28,133,000","26,739,000","25,715,000","23,208,000","22,739,000","22,968,000","25,914,000","19,228,000","18,159,000","15,951,000","18,208,000","15,100,000","14,957,000","13,858,000","13,188,000","12,720,000","11,239,000","10,451,000","8,756,000","8,559,000","8,061,000","7,448,000","7,254,000","5,587,000","5,228,000","3,911,000","3,357,000","2,928,000"
		SellingAndMarketingExpense,"201,160,000","52,752,000","52,219,000","49,885,000","46,304,000","40,055,000","37,775,000","37,674,000","33,083,000","37,801,000","37,293,000","36,957,000","31,912,000","27,699,000","26,570,000","26,418,000","26,702,000","26,004,000","21,598,000","21,180,000","20,518,000","21,242,000","17,735,000","18,011,000","17,361,000","17,681,000","14,340,000","12,450,000","11,883,000","12,673,000","9,401,000","9,078,000","8,986,000","8,678,000","5,423,000","5,189,000","4,979,000","5,888,000"
	ResearchAndDevelopment,"94,288,000","25,670,000","25,278,000","23,076,000","20,264,000","18,458,000","19,338,000","18,647,000","17,350,000","15,612,000","15,410,000","14,394,000","13,443,000","12,688,000","12,798,000","11,400,000","10,418,000","9,058,000","9,274,000","8,895,000","7,606,000","6,969,000","7,222,000","7,301,000","7,749,000","6,759,000","6,799,000","5,429,000","5,513,000","5,053,000","5,271,000","4,027,000","3,609,000","2,443,000","2,347,000","1,956,000","1,919,000","1,852,000"
