name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
TotalRevenue,"11,186,376,000","4,257,000,000","3,882,313,000","1,736,643,000","1,309,980,000","1,218,440,000","788,952,000","656,692,000","768,352,000","1,125,821,000","943,947,000","745,208,000","599,578,000","454,104,000","365,335,000","343,094,000","325,246,000","299,879,000","282,330,000","281,839,000","266,850,000","245,775,000","227,612,000","224,592,000","208,403,000","185,982,000","169,370,000","176,765,000","171,269,000","127,273,000","92,329,000","88,646,000","78,675,000","66,243,000","58,348,000","53,311,000","46,920,000","38,966,000","34,337,000","31,915,000","27,765,000","22,833,000","19,891,000","19,057,000","15,845,000","11,260,000","9,573,000","8,229,000","7,334,000","5,331,000"
	OperatingRevenue,"11,186,376,000","4,257,000,000","3,882,313,000","1,736,643,000","1,309,980,000","1,218,440,000","788,952,000","656,692,000","768,352,000","1,125,821,000","943,947,000","745,208,000","599,578,000","454,104,000","365,335,000","343,094,000","325,246,000","299,879,000","282,330,000","281,839,000","266,850,000","245,775,000","227,612,000","224,592,000","208,403,000","185,982,000","169,370,000","176,765,000","171,269,000","127,273,000","92,329,000","88,646,000","78,675,000","66,243,000","58,348,000","53,311,000","46,920,000","38,966,000","34,337,000","31,915,000","27,765,000","22,833,000","19,891,000","19,057,000","15,845,000","11,260,000","9,573,000","8,229,000","7,334,000","5,331,000"
CostOfRevenue,"9,305,177,000","3,622,000,000","3,415,212,000","1,496,060,000","771,585,000","687,030,000","317,428,000","216,224,000","461,071,000","761,672,000","609,617,000","399,835,000","271,221,000","151,348,000","67,472,000","36,672,000","25,527,000","23,919,000","22,559,000","22,152,000","20,260,000","20,232,000","19,665,000","18,254,000","17,220,000","16,452,000","15,105,000","16,453,000","17,037,000","13,019,000","8,825,000","7,679,000","6,793,000","6,164,000","5,270,000","5,116,000","4,294,000","4,130,000","3,806,000","3,623,000","3,264,000","3,350,000","2,961,000","3,084,000","2,713,000","1,817,000","1,326,000","1,263,000","1,222,000","1,162,000"
GrossProfit,"1,881,199,000","635,000,000","467,101,000","240,583,000","538,395,000","531,410,000","471,524,000","440,468,000","307,281,000","364,149,000","334,330,000","345,373,000","328,357,000","302,756,000","297,863,000","306,422,000","299,719,000","275,960,000","259,771,000","259,687,000","246,590,000","225,543,000","207,947,000","206,338,000","191,183,000","169,530,000","154,265,000","160,312,000","154,232,000","114,254,000","83,504,000","80,967,000","71,882,000","60,079,000","53,078,000","48,195,000","42,626,000","34,836,000","30,531,000","28,292,000","24,501,000","19,483,000","16,930,000","15,973,000","13,132,000","9,443,000","8,247,000","6,966,000","6,112,000","4,169,000"
OperatingExpense,"2,121,404,000","540,000,000","588,720,000","518,975,000","472,999,000","443,000,000","382,172,000","364,021,000","369,966,000","431,851,000","408,104,000","393,814,000","390,602,000","365,131,000","324,822,000","304,791,000","308,682,000","287,297,000","246,900,000","244,723,000","263,105,000","224,274,000","204,702,000","199,655,000","346,309,000","217,014,000","179,538,000","178,434,000","183,492,000","134,635,000","86,609,000","84,009,000","82,643,000","66,557,000","50,354,000","53,719,000","52,973,000","38,638,000","30,020,000","25,997,000","23,203,000","17,790,000","16,032,000","16,579,000","11,561,000","10,308,000","8,740,000","8,490,000","8,109,000","6,992,000"
	SellingGeneralAndAdministration,"1,653,008,000","426,000,000","474,579,000","407,484,000","344,536,000","294,144,000","255,175,000","236,721,000","241,109,000","296,933,000","282,831,000","269,840,000","270,272,000","257,361,000","213,627,000","199,477,000","208,306,000","193,364,000","161,713,000","161,334,000","184,564,000","151,406,000","132,645,000","130,484,000","278,888,000","152,597,000","123,756,000","124,716,000","131,752,000","97,310,000","58,353,000","62,691,000","62,781,000","49,587,000","35,705,000","41,552,000","41,902,000","28,027,000","20,941,000","19,310,000","17,385,000","12,760,000","12,037,000","12,730,000","8,257,000","7,312,000","6,029,000","5,962,000","5,231,000","4,458,000"
		GeneralAndAdministrativeExpense,"466,773,000","119,000,000","120,087,000","113,130,000","115,102,000","100,551,000","93,431,000","85,895,000","85,511,000","92,285,000","99,070,000","88,493,000","82,839,000","95,774,000","74,758,000","70,743,000","60,579,000","56,073,000","57,778,000","54,226,000","53,346,000","45,466,000","42,536,000","37,690,000","179,632,000","53,837,000","45,939,000","42,672,000","43,810,000","38,024,000","20,535,000","15,757,000","14,706,000","14,689,000","10,727,000","10,357,000","8,978,000","8,233,000","6,422,000","5,192,000","5,232,000","4,445,000","4,462,000","5,695,000","2,627,000","1,828,000","1,958,000","1,902,000","1,483,000","1,341,000"
			OtherGandA,"466,773,000","119,000,000","120,087,000","113,130,000","115,102,000","100,551,000","93,431,000","85,895,000","85,511,000","92,285,000","99,070,000","88,493,000","82,839,000","95,774,000","74,758,000","70,743,000","60,579,000","56,073,000","57,778,000","54,226,000","53,346,000","45,466,000","42,536,000","37,690,000","179,632,000","53,837,000","45,939,000","42,672,000","43,810,000","38,024,000","20,535,000","15,757,000","14,706,000","14,689,000","10,727,000","10,357,000","8,978,000","8,233,000","6,422,000","5,192,000","5,232,000","4,445,000","4,462,000","5,695,000","2,627,000","1,828,000","1,958,000","1,902,000","1,483,000","1,341,000"
		SellingAndMarketingExpense,"1,186,235,000","307,000,000","354,492,000","294,354,000","229,434,000","193,593,000","161,744,000","150,826,000","155,598,000","204,648,000","183,761,000","181,347,000","187,433,000","161,587,000","138,869,000","128,734,000","147,727,000","137,291,000","103,935,000","107,108,000","131,218,000","105,940,000","90,109,000","92,794,000","99,256,000","98,760,000","77,817,000","82,044,000","87,942,000","59,286,000","37,818,000","46,934,000","48,075,000","34,898,000","24,978,000","31,195,000","32,924,000","19,794,000","14,519,000","14,118,000","12,153,000","8,315,000","7,575,000","7,035,000","5,630,000","5,484,000","4,071,000","4,060,000","3,748,000","3,117,000"
	ResearchAndDevelopment,"468,396,000","114,000,000","114,141,000","111,491,000","128,463,000","148,856,000","126,997,000","127,300,000","128,857,000","134,918,000","125,273,000","123,974,000","120,330,000","107,770,000","111,195,000","105,314,000","100,376,000","93,933,000","85,187,000","83,389,000","78,541,000","72,868,000","72,057,000","69,171,000","67,421,000","64,417,000","55,782,000","53,718,000","51,740,000","37,325,000","28,256,000","21,318,000","19,862,000","16,970,000","14,649,000","12,167,000","11,071,000","10,611,000","9,079,000","6,687,000","5,818,000","5,030,000","3,995,000","3,849,000","3,304,000","2,996,000","2,711,000","2,528,000","2,878,000","2,534,000"
OperatingIncome,"-240,205,000","95,000,000","-121,619,000","-278,392,000","65,396,000","88,410,000","89,352,000","76,447,000","-62,685,000","-67,702,000","-73,774,000","-48,441,000","-62,245,000","-62,375,000","-26,959,000","1,631,000","-8,963,000","-11,337,000","12,871,000","14,964,000","-16,515,000","1,269,000","3,245,000","6,683,000","-155,126,000","-47,484,000","-25,273,000","-18,122,000","-29,260,000","-20,381,000","-3,105,000","-3,042,000","-10,761,000","-6,478,000","2,724,000","-5,524,000","-10,347,000","-3,802,000","511,000","2,295,000","1,298,000","1,693,000","898,000","-606,000","1,571,000","-865,000","-493,000","-1,524,000","-1,997,000","-2,823,000"
NetNonOperatingInterestIncomeExpense,"-195,910,000","-44,000,000","-68,188,000","-44,737,000","-39,430,000","-39,555,000","-40,575,000","-39,470,000","-37,590,000","-37,592,000","-39,927,000","-26,502,000","-18,897,000","-16,466,000","-14,327,000","-12,668,000","-7,187,000","-7,073,000","-6,991,000","-6,906,000","-6,897,000","-6,723,000","-2,668,000","-1,595,000","-1,572,000","-1,573,000","-1,589,000","-1,590,000","-1,580,000","-730,000",,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"195,910,000","44,000,000","68,188,000","44,737,000","39,430,000","39,555,000","40,575,000","39,470,000","37,590,000","37,592,000","39,927,000","26,502,000","18,897,000","16,466,000","14,327,000","12,668,000","7,187,000","7,073,000","6,991,000","6,906,000","6,897,000","6,723,000","2,668,000","1,595,000","1,572,000","1,573,000","1,589,000","1,590,000","1,580,000","730,000",,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,,"-44,000,000","-69,547,000","-16,056,000","-3,015,000","219,000","-2,140,000","3,018,000","16,506,000","-67,207,000","12,033,000","8,994,000","9,165,000","8,816,000","-64,798,000","-4,155,000","2,457,000","2,419,000","-172,682,000","1,189,000","1,567,000","848,000","-22,574,000","1,719,000","549,000","88,000","-650,000","-9,190,000","-7,881,000","-37,273,000","-7,792,000","-12,935,000","284,000","219,000","145,000","70,000","115,000","55,000","38,000","39,000","34,000","31,000","26,000","36,000","5,000","39,000","7,000","14,000","25,000","17,000"
	SpecialIncomeCharges,"-148,587,000","-52,000,000","-73,745,000","-18,020,000","-4,602,000","-2,220,000","-4,943,000","0","6,391,000","-76,800,000","0","-5,000","-293,000","-352,000","-70,760,000","-11,928,000","-632,000","-27,000","-174,097,000","-218,000","-43,000","-105,000","-23,290,000","1,158,000","-204,000","-593,000","-1,066,000","-9,556,000","-8,331,000","-37,542,000","-8,109,000","-13,200,000",,,,,,,,"39,000","34,000","31,000","26,000","36,000","5,000","39,000","7,000","14,000","25,000","17,000"
		RestructuringAndMergernAcquisition,"118,468,000","38,000,000","73,745,000","3,235,000","3,671,000","817,000","0","0","0","0","0","5,000","293,000","352,000","1,760,000","1,928,000","632,000","27,000","97,000","218,000","43,000","105,000","533,000","93,000","204,000","593,000","841,000","5,413,000","8,331,000","37,542,000","8,109,000","13,200,000",,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,"0","0","0","0","76,800,000","0","0",,,"69,000,000","10,000,000",,,"174,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,"72,173,000","0","0","0","0","0","0","76,800,000","0","0",,,"69,000,000","10,000,000",,,"174,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"30,119,000","14,000,000","0","14,785,000","931,000","1,403,000","4,943,000",,"-6,391,000",,,,,,,,,,,,,,"22,757,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"0",,,,,,,,,,,,,,,,,,"0","0",,,"0","1,251,000",,,"-225,000","-4,143,000",,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"16,188,000","8,000,000","4,198,000","1,964,000","1,587,000","2,439,000","2,803,000","3,018,000","10,115,000","9,593,000","12,033,000","8,999,000","9,458,000","9,168,000","5,962,000","7,773,000","3,089,000","2,446,000","1,415,000","1,407,000","1,610,000","953,000","716,000","561,000","753,000","681,000","416,000","366,000","450,000","269,000","317,000","265,000","284,000","219,000","145,000","70,000","115,000","55,000","38,000",,,,,,,,,,,
