name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,06/30/2006,12/31/2005
			NotesReceivable,,,,,,,,,,,,,,,,,,,,,"123,487,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"6,717,000","12,684,000","5,878,000","5,335,000","11,454,000","10,556,000","14,994,000","9,467,000","75,415,000","69,585,000","169,000","434,000","434,000","434,000","1,256,000","1,246,000","36,935,000","177,000","0","0","0","6,358,000","6,275,000","6,039,000","6,173,000","40,730,000","138,000","155,000","53,000","34,250,000","167,000","167,000","157,000","6,740,000","6,443,000","14,064,000","32,867,000","2,780,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"4,250,000","11,344,000","6,613,000","9,122,000","13,821,000","12,705,000","7,772,000","7,237,000","5,648,000","14,660,000","7,354,000","7,153,000","6,877,000","14,834,000","11,274,000","10,254,000","11,563,000","14,312,000","9,357,000","8,374,000","12,159,000","8,160,000","13,219,000","16,008,000","10,340,000","9,406,000","9,898,000","9,519,000","16,839,000","13,716,000","15,866,000","12,465,000","13,887,000","13,626,000","16,421,000","12,700,000","8,912,000","10,877,000","24,171,000","20,976,000","17,036,000","19,601,000","18,989,000",,,"27,280,000","11,061,428","9,207,615","8,345,827","5,269,791","0","13,349,580","13,040,766","12,995,507","11,793,587","26,770,502","27,925,169","23,153,904","15,372,708","16,714,049","15,250,823","37,818,905","3,074,423","2,636,391"
		Inventory,"32,322,000","31,302,000","29,332,000","27,968,000","27,523,000","28,100,000","28,830,000","29,503,000","29,725,000","29,874,000","31,040,000","33,870,000","32,653,000","34,975,000","37,103,000","37,127,000","37,792,000","35,238,000","44,624,000","29,949,000","28,711,000","29,544,000","29,455,000","28,561,000","30,037,000","29,289,000","30,725,000","31,347,000","32,795,000","34,696,000","35,509,000","39,204,000","38,292,000","33,822,000","39,720,000","35,950,000","44,218,000","38,152,000","37,343,000","36,470,000","38,536,000","35,287,000","32,374,000","29,435,000","26,994,000","20,483,000","18,044,725","7,880,449","7,421,996","6,662,505","3,838,772","7,039,244","6,778,061","3,110,731","2,460,328","2,696,414","2,580,848","2,403,890","3,780,465","2,429,941","2,642,876","2,558,689","1,701,004","1,947,908"
			RawMaterials,"32,322,000","31,302,000","29,332,000","27,968,000","27,523,000","28,100,000","28,830,000","29,503,000","29,725,000","29,874,000","31,040,000","33,781,000","32,565,000","34,890,000","37,013,000","37,038,000","37,702,000","35,145,000","42,487,000","24,798,000","22,849,000","24,843,000","23,941,000","26,016,000","26,127,000","25,113,000","28,169,000","28,080,000","28,371,000","31,389,000","32,098,000","34,105,000","34,074,000","30,521,000","30,740,000","25,821,000","37,219,000","30,137,000","32,177,000","30,790,000","33,432,000","30,177,000","26,704,000","24,452,000","24,079,000","17,634,000","15,266,724",,,,,,,,,,,,,,,,,
			WorkInProcess,,,,,,,,,,,,,,,,,,,"806,000","1,378,000","2,634,000","845,000","2,195,000","834,000","2,742,000","973,000","1,966,000","1,879,000","2,851,000","3,292,000","2,367,000","2,852,000","3,250,000","3,011,000","3,209,000","5,899,000","3,988,000","5,835,000","3,902,000","4,170,000","2,370,000","2,310,000","3,452,000","2,974,000","1,055,000","1,196,000","845,514",,,,,,,,,,,,,,,,,
			FinishedGoods,,,,,,,,,,"0","0","89,000","88,000","85,000","90,000","89,000","90,000","93,000","1,331,000","3,773,000","3,228,000","3,856,000","3,319,000","1,711,000","1,168,000","3,203,000","590,000","1,388,000","1,573,000","15,000","1,044,000","2,247,000","968,000","290,000","5,771,000","4,230,000","3,011,000","2,180,000","1,264,000","1,510,000","2,734,000","2,800,000","2,218,000","2,009,000","1,860,000","1,653,000","1,932,487",,,"1,311,668",,"2,801,983","3,841,983",,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,"5,350,837",,"4,237,261","2,936,078",,,,,,,,,,,
		PrepaidAssets,"57,247,000","37,584,000","23,749,000","19,973,000","13,384,000","9,404,000","8,492,000","11,862,000","10,950,000","11,109,000","9,538,000","9,043,000","8,769,000","8,444,000","8,096,000","9,547,000","9,425,000","7,793,000","10,838,000","12,239,000","12,656,000","14,021,000","15,191,000","12,604,000","14,194,000","14,930,000","15,791,000","15,172,000","15,854,000","19,811,000","25,186,000","20,918,000","20,481,000","20,840,000","17,402,000","16,041,000","17,870,000","16,002,000","30,754,000","15,132,000","13,966,000","14,027,000","12,345,000","12,889,000","11,970,000","10,959,000","11,265,530","8,712,107","7,171,046","9,361,586","6,122,871","3,394,613","3,875,805","3,542,387","4,946,082","5,791,221","3,353,015","3,633,318","12,102,458","5,980,461","7,703,593","4,862,335","2,410,447","1,724,615"
		RestrictedCash,,,,,,"0","15,000","15,000","15,000","15,000","781,000","780,000",,,,,,"1,127,000","1,463,000","253,000","253,000","6,996,000","4,629,000","4,439,000","8,775,000","4,240,000","3,871,000","4,469,000","4,985,000","6,012,000","17,045,000","12,249,000","11,923,000","8,403,000","10,632,000","8,568,000","9,507,000","8,445,000","8,434,000","7,067,000","8,450,000","4,792,000","5,684,000","6,869,000","4,893,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000",,"2,502,032",,,,,,,,,
		HedgingAssetsCurrent,,"0","502,000","0","385,000","1,591,000","3,269,000","2,861,000","3,783,000","0","931,000","655,000","728,000","1,508,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,"6,328,000",,,,,,,,,,,,,,,"0",,,,,,,,,,"17,397,000","16,194,000",,,,,,"10,968,047",,,"6,197,746","10,160,721","17,355,927","17,355,927","15,515,927",,"0",,"0",,"8,956,599"
	TotalNonCurrentAssets,"520,156,000","547,134,000","519,695,000","528,996,000","450,395,000","451,988,000","454,618,000","463,607,000","480,224,000","483,293,000","470,268,000","473,081,000","480,544,000","473,476,000","454,535,000","464,461,000","476,965,000","487,015,000","467,507,000","549,599,000","555,440,000","635,493,000","641,698,000","653,135,000","666,762,000","676,353,000","731,980,000","740,888,000","742,806,000","746,770,000","759,249,000","768,174,000","756,078,000","729,869,000","718,443,000","733,054,000","679,953,000","690,502,000","626,723,000","584,662,000","559,567,000","541,091,000","523,498,000","460,395,000","452,845,000","421,438,000","401,656,162","257,610,551","252,935,910","247,398,640","235,912,072","231,111,751","218,482,434","215,212,960","193,492,847","149,442,372","123,923,228","112,873,729","116,008,093","102,405,038","90,843,928","79,757,934","77,045,426","72,120,686"
		NetPPE,"299,113,000","304,298,000","305,499,000","309,272,000","318,595,000","316,878,000","324,655,000","333,433,000","343,843,000","352,539,000","346,913,000","353,120,000","361,993,000","350,568,000","344,077,000","352,617,000","363,903,000","367,305,000","363,773,000","423,333,000","433,317,000","483,923,000","487,922,000","495,791,000","505,940,000","516,324,000","518,322,000","520,424,000","519,315,000","514,269,000","528,341,000","532,574,000","520,984,000","487,854,000","468,224,000","456,144,000","438,408,000","428,177,000","376,012,000","355,017,000","309,939,000","277,334,000","246,534,000","229,074,000","217,384,000","211,643,000","199,968,904","179,596,058","175,373,263","172,182,436","169,743,066","166,403,562","160,921,254","160,593,665","142,169,616","119,637,259","99,392,400","88,676,318","80,471,904","70,272,762","61,861,223","54,888,739","52,406,543","48,005,204"
			GrossPPE,"739,746,000","736,226,000","727,324,000","723,150,000","723,289,000","711,323,000","710,500,000","709,379,000","710,206,000","707,531,000","692,278,000","688,012,000","685,169,000","664,087,000","646,201,000","644,787,000","644,026,000","635,706,000","629,239,000","688,768,000","688,567,000","752,407,000","744,777,000","739,606,000","737,528,000","733,834,000","722,939,000","713,511,000","702,307,000","686,539,000","694,511,000","688,856,000","668,958,000","626,906,000","599,200,000","578,123,000","554,316,000","536,514,000","477,407,000","449,895,000","398,745,000","360,092,000","323,630,000","301,793,000","285,485,000","275,430,000","256,874,730","233,205,437","225,270,299","218,061,075","211,748,930","204,475,846","195,111,450","192,669,452","172,221,216","147,760,313","125,326,243","112,621,922","102,801,144","90,658,973","80,504,484","71,986,926","67,015,036","60,093,029"
				Properties,"0","0","0","0","0","0","0","0","0","17,978,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91,481,323","0","90,848,632","0","0","0","0","0","0","0","0","0","0","0"
				LandAndImprovements,"3,476,000","3,476,000","3,476,000","3,476,000","3,476,000","3,476,000","3,476,000","3,476,000","3,476,000","3,476,000","3,595,000","3,681,000","3,681,000","3,681,000","2,858,000","2,858,000","2,858,000","2,858,000","2,858,000","2,858,000","2,858,000","2,858,000","2,858,000","2,858,000","2,858,000","2,858,000","2,858,000","2,858,000","2,858,000","2,858,000","2,289,000","2,289,000","2,065,000","1,707,000","1,198,000","1,198,000","1,476,000","1,476,000","1,198,000","1,198,000","1,198,000","1,198,000","1,198,000","1,198,000","1,198,000","1,198,000","472,616","472,616","472,616","472,616","472,616","472,616","472,616","472,616","472,616","472,616","472,616","472,616","472,616","472,616","472,616","472,616","472,617","471,553"
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88,366,069","12,921,046","12,921,046","12,898,178","12,898,178","12,898,178","12,898,178","12,898,178","12,898,178","12,146,177","12,059,730"
				MachineryFurnitureEquipment,"167,517,000","167,416,000","167,211,000","172,070,000","175,098,000","174,493,000","174,303,000","174,094,000","174,169,000","184,759,000","169,950,000","169,875,000","169,854,000","170,534,000","165,918,000","165,906,000","166,199,000","165,540,000","153,945,000","152,055,000","151,991,000","197,164,000","193,518,000","192,731,000","191,445,000","191,445,000","190,609,000","190,442,000","190,511,000","180,062,000","216,132,000","190,386,000","189,638,000","164,284,000","162,464,000","160,664,000","161,982,000","130,532,000","314,517,000","302,486,000","288,577,000","272,767,000","252,514,000","249,591,000","230,162,000","220,846,000","224,503,222","216,961,340","209,457,849","203,397,542","109,063,237","191,523,775","83,834,469","81,391,652","62,967,341","57,629,162","57,014,594","55,255,792","49,578,603","47,136,324","45,409,973","43,058,105","42,908,652","37,726,521"
				OtherProperties,"493,563,000","490,371,000","474,331,000","471,392,000","471,843,000","460,082,000","461,124,000","461,780,000","455,259,000","426,086,000","437,735,000","438,461,000","437,288,000","416,387,000","402,924,000","401,288,000","400,221,000","392,403,000","393,070,000","416,494,000","415,142,000","434,723,000","424,202,000","416,490,000","404,126,000","399,945,000","389,498,000","373,780,000","353,859,000","339,882,000","303,113,000","284,838,000","266,948,000","256,367,000","239,129,000","224,008,000","211,187,000","205,590,000",,,,,,,,,,,,,"0",,,,"11,793,681","11,793,681","11,793,681","11,698,145","11,865,380","11,157,806","8,820,583","8,253,415","7,210,585","4,650,899"
				ConstructionInProgress,"75,190,000","74,963,000","82,306,000","76,212,000","72,872,000","73,272,000","71,597,000","70,029,000","77,302,000","75,232,000","80,998,000","75,995,000","74,346,000","73,485,000","74,501,000","74,735,000","74,748,000","74,905,000","79,366,000","117,361,000","118,576,000","117,662,000","124,199,000","127,527,000","139,099,000","139,586,000","139,974,000","146,431,000","155,079,000","163,737,000","172,977,000","211,343,000","210,307,000","204,548,000","196,409,000","192,253,000","179,671,000","198,916,000","161,692,000","146,211,000","108,970,000","86,127,000","69,918,000","51,004,000","54,125,000","53,386,000","31,898,892","15,771,481","15,339,834","14,190,917","10,731,754","12,479,455","19,955,733","22,439,115","84,066,532","64,943,808","43,147,174","32,297,191","27,986,367","18,994,049","12,903,134","7,304,612","4,277,005","5,184,326"
			AccumulatedDepreciation,"-440,633,000","-431,928,000","-421,825,000","-413,878,000","-404,694,000","-394,445,000","-385,845,000","-375,946,000","-366,363,000","-354,992,000","-345,365,000","-334,892,000","-323,176,000","-313,519,000","-302,124,000","-292,170,000","-280,123,000","-268,401,000","-265,466,000","-265,435,000","-255,250,000","-268,484,000","-256,855,000","-243,815,000","-231,588,000","-217,510,000","-204,617,000","-193,087,000","-182,992,000","-172,270,000","-166,170,000","-156,282,000","-147,974,000","-139,052,000","-130,976,000","-121,979,000","-115,908,000","-108,337,000","-101,395,000","-94,878,000","-88,806,000","-82,758,000","-77,096,000","-72,719,000","-68,101,000","-63,787,000","-56,905,826","-53,609,379","-49,897,036","-45,878,639","-42,005,864","-38,072,284","-34,190,196","-32,075,787","-30,051,600","-28,123,054","-25,933,843","-23,945,604","-22,329,240","-20,386,211","-18,643,261","-17,098,187","-14,608,493","-12,087,825"
		GoodwillAndOtherIntangibleAssets,"69,828,000","69,828,000","64,352,000","64,499,000","64,645,000","64,792,000","64,955,000","65,123,000","65,330,000","65,557,000","65,789,000","66,032,000","66,279,000","66,535,000","66,806,000","67,172,000","67,545,000","67,918,000","75,573,000","103,826,000","104,273,000","131,718,000","134,151,000","136,697,000","137,786,000","134,611,000","138,459,000","145,141,000","145,369,000","154,087,000","157,768,000","164,340,000","162,512,000","168,318,000","173,737,000","173,522,000","170,159,000","175,147,000","171,614,000","174,490,000","173,473,000","175,844,000","176,840,000","178,638,000","181,252,000","183,988,000","178,747,911","54,476,690","55,485,037","56,493,381","46,067,585","46,579,700","41,843,395","42,198,436","42,042,604","20,904,353","20,913,226","20,922,098","20,930,971","20,939,844","20,948,716","20,957,589","20,975,335","20,993,059"
			Goodwill,"64,328,000","64,328,000","64,328,000","64,328,000","64,328,000","64,328,000","64,328,000","64,328,000","64,328,000","64,328,000","64,328,000","64,328,000","64,328,000","64,328,000","64,328,000","64,328,000","64,328,000","64,328,000","68,082,000","67,062,000","66,777,000","93,018,000","93,848,000","94,405,000","94,207,000","91,967,000","93,231,000","95,831,000","95,307,000","98,726,000","86,317,000","88,406,000","86,869,000","88,548,000","90,031,000","89,086,000","74,884,000","75,865,000","73,741,000","73,741,000","73,741,000","73,741,000","72,069,000","71,814,000","71,814,000","71,814,000","65,821,347","21,572,020","21,572,020","21,572,020","20,797,878","20,797,878","20,797,878","20,797,878","42,042,604","20,904,353","20,913,226","20,922,098","20,930,971","20,939,844","20,948,716","20,957,589","20,975,335","20,993,059"
			OtherIntangibleAssets,"5,500,000","5,500,000","24,000","171,000","317,000","464,000","627,000","795,000","1,002,000","1,229,000","1,461,000","1,704,000","1,951,000","2,207,000","2,478,000","2,844,000","3,217,000","3,590,000","7,491,000","36,764,000","37,496,000","38,700,000","40,303,000","42,292,000","43,579,000","42,644,000","45,228,000","49,310,000","50,062,000","55,361,000","71,451,000","75,934,000","75,643,000","79,770,000","83,706,000","84,436,000","95,275,000","99,282,000","97,873,000","100,749,000","99,732,000","102,103,000","104,771,000","106,824,000","109,438,000","112,174,000","112,926,564","32,904,670","33,913,017","34,921,361","25,269,707","25,781,822","21,045,517","21,400,558",,,,,,,,,,
		InvestmentsAndAdvances,"108,274,000","109,811,000","76,953,000","78,007,000","26,608,000","27,962,000","25,985,000","25,246,000","24,896,000","26,305,000","25,870,000","26,072,000","25,842,000","26,079,000","27,674,000","28,218,000","28,927,000","30,395,000","2,542,000","2,572,000","2,606,000","3,475,000","2,644,000","2,657,000","5,621,000","5,695,000","5,807,000","5,961,000","6,306,000","6,510,000",,,,"0","0","0","0","2,581,000","17,106,000","16,954,000","16,954,000","16,459,000","16,296,000","14,773,000","14,161,000","10,748,000","11,171,714","11,075,171","10,613,402","10,536,405","8,991,757","6,729,396","5,244,842",,,,,,,,,,,
			LongTermEquityInvestment,"108,274,000","109,811,000","76,953,000","78,007,000","26,608,000","27,962,000","25,985,000","25,246,000","24,896,000","26,305,000","25,870,000","26,072,000","25,842,000","26,079,000","27,674,000","28,218,000","28,927,000","30,395,000","2,542,000","2,572,000","2,606,000","3,475,000","2,644,000","2,657,000","5,621,000","5,695,000","5,807,000","5,961,000","6,306,000","6,510,000",,,,"0","0","0","0","2,581,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsInOtherVenturesUnderEquityMethod,"108,274,000","109,811,000","76,953,000","78,007,000","26,608,000","27,962,000","25,985,000","25,246,000","24,896,000","26,305,000","25,870,000","26,072,000","25,842,000","26,079,000","27,674,000","28,218,000","28,927,000","30,395,000","2,542,000","2,572,000","2,606,000","3,475,000","2,644,000","2,657,000","5,621,000","5,695,000","5,807,000","5,961,000","6,306,000","6,510,000",,,,"0","0","0","0","2,581,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,,"0","85,000","0","962,000","4,057,000","6,570,000","6,882,000","8,762,000","3,270,000","5,742,000","5,041,000","4,634,000","8,824,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,"42,941,000","56,189,000","65,800,000","70,214,000","32,582,000","27,299,000","28,453,000","28,923,000","33,393,000","31,622,000","21,106,000","17,968,000","16,948,000","17,470,000","15,978,000","16,454,000","16,590,000","21,397,000","25,619,000","19,868,000","15,244,000","16,377,000","16,981,000","17,990,000","17,415,000","19,723,000","69,392,000","69,362,000","71,816,000","71,904,000","73,140,000","71,260,000","72,582,000","73,697,000","75,918,000","70,010,000","69,951,000","71,389,000","15,126,000","16,853,000","17,689,000","16,650,000","16,072,000","37,910,000","40,048,000","15,059,000","11,767,633","12,462,632","11,464,208","8,186,418","11,109,664","11,399,093","10,472,943",,,,,,,,,,,
		OtherNonCurrentAssets,,"7,008,000","7,006,000","7,004,000","7,003,000","11,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,848,000","4,848,000","4,848,000","4,000,000",,,,,"0",,,,,,,,,,,,,,,"0","564,000","33,378,000","1,435,000","13,208,000","46,865,000","21,348,000","41,512,000","54,804,000","67,756,000",,,,,,,,"0",,,"12,420,859","9,280,627","8,900,760","3,617,602","3,275,313","14,605,218","11,192,432","8,033,989","3,911,606","3,663,548","3,122,423"
TotalLiabilitiesNetMinorityInterest,"194,401,000","201,659,000","162,520,000","157,299,000","206,650,000","192,177,000","139,931,000","141,656,000","225,428,000","234,056,000","183,379,000","186,743,000","183,181,000","174,073,000","324,045,000","320,259,000","357,934,000","342,254,000","332,952,000","317,581,000","338,847,000","403,570,000","446,705,000","575,988,000","619,433,000","676,847,000","671,266,000","669,469,000","693,420,000","695,374,000","739,966,000","737,834,000","730,745,000","732,427,000","728,601,000","463,743,000","406,559,000","428,570,000","457,745,000","415,507,000","403,742,000","398,299,000","379,027,000","181,790,000","178,729,000","167,283,000","167,732,247","82,104,059","98,126,014","75,422,408","86,163,157","69,203,114","64,231,463","49,365,875","40,774,450","17,228,330","17,307,752","18,092,470","17,136,421","18,278,272","17,751,380","14,016,779","18,063,280","35,123,782"
