name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
OperatingCashFlow,"-249,410,000","-71,853,000","-67,926,000","-65,310,000","-44,321,000","-79,256,000","-45,066,000","-40,693,000","-47,481,000","-78,622,000","-62,337,000","-53,827,000","-37,937,000","-40,316,000","-33,573,000","-30,902,000","-34,134,000","-36,766,000","-25,357,000","-25,612,000","-19,478,000","-22,575,000","-20,052,000","-18,808,000","-14,229,000","-14,634,000","-9,647,000","-8,840,000","-6,342,000","-6,061,000","-5,369,000","-5,062,000","-5,412,000","-4,278,000"
	CashFlowFromContinuingOperatingActivities,"-249,410,000","-71,853,000","-67,926,000","-65,310,000","-44,321,000","-79,256,000","-45,066,000","-40,693,000","-47,481,000","-78,622,000","-62,337,000","-53,827,000","-37,937,000","-40,316,000","-33,573,000","-30,902,000","-34,134,000","-36,766,000","-25,357,000","-25,612,000","-19,478,000","-22,575,000","-20,052,000","-18,808,000","-14,229,000","-14,634,000","-9,647,000","-8,840,000","-6,342,000","-6,061,000","-5,369,000","-5,062,000","-5,412,000","-4,278,000"
		NetIncomeFromContinuingOperations,"-309,584,000","-81,423,000","-87,581,000","-70,988,000","-69,592,000","-74,930,000","-61,806,000","-59,881,000","-52,840,000","-73,026,000","-95,975,000","-64,547,000","-57,321,000","-48,923,000","-49,202,000","-43,067,000","-40,368,000","-41,556,000","-41,252,000","-28,557,000","-23,883,000","-23,332,000","-27,207,000","-20,986,000","-17,675,000","-16,600,000","-15,585,000","-14,764,000","-8,594,000","-7,417,000","-5,313,000","-5,222,000","-5,165,000","-5,107,000"
		OperatingGainsLosses,,"15,000",,,,,,,,,,,,,,,,,,,,,,,,,"4,000","0","11,000","18,000",,,,
			GainLossOnSaleOfPPE,"0","15,000",,,,,,,,,,,,,,,,,,,,,,,"0","0","4,000","0","11,000","18,000",,"0","0","0"
		DepreciationAmortizationDepletion,"8,840,000","2,265,000","2,218,000","2,189,000","2,168,000","2,041,000","2,997,000","1,669,000","3,226,000","2,931,000","3,306,000","2,227,000","2,205,000","2,194,000","2,098,000","1,167,000","672,000","670,000","650,000","400,000","91,000","517,000","394,000","321,000","278,000","242,000","267,000","217,000","206,000","183,000","177,000","168,000","163,000","158,000"
			DepreciationAndAmortization,"8,840,000","2,265,000","2,218,000","2,189,000","2,168,000","2,041,000","2,997,000","1,669,000","3,226,000","2,931,000","3,306,000","2,227,000","2,205,000","2,194,000","2,098,000","1,167,000","672,000","670,000","650,000","400,000","91,000","517,000","394,000","321,000","278,000","242,000","267,000","217,000","206,000","183,000","177,000","168,000","163,000","158,000"
				Depreciation,"8,840,000","2,265,000","2,218,000","2,189,000","2,168,000","2,041,000","2,997,000","1,669,000","3,226,000","2,931,000","3,306,000","2,227,000","2,205,000","2,194,000",,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,"237,000","107,000","78,000","15,000","37,000","75,000","82,000","98,000","40,000","-101,000","-333,000","-520,000","-639,000","-565,000","-435,000","-333,000","14,000","93,000","143,000","181,000",,,,,,,,,,,,,,
		StockBasedCompensation,"77,864,000","19,142,000","19,406,000","18,080,000","21,236,000","19,948,000","19,377,000","19,162,000","16,571,000","16,367,000","12,797,000","12,453,000","10,948,000","9,453,000","7,528,000","6,968,000","7,800,000","7,784,000","4,741,000","3,707,000","2,660,000","2,574,000","3,351,000","3,152,000","1,465,000","1,267,000","1,492,000","874,000","535,000","322,000","168,000","86,000","58,000","38,000"
		OtherNonCashItems,"3,352,000","2,366,000","507,000","240,000","239,000","237,000","-704,000","419,000","412,000","412,000",,,,,,,,,,,,,,,,,"0",,,,"0","22,000","37,000","238,000"
		ChangeInWorkingCapital,"-30,134,000","-14,325,000","-2,554,000","-14,846,000","1,591,000","-26,627,000","-5,012,000","-2,160,000","-14,890,000","-25,205,000","26,126,000","-3,440,000","6,870,000","-2,475,000","6,393,000","4,363,000","-2,252,000","-3,757,000","10,361,000","-1,343,000","1,274,000","-2,334,000","3,410,000","-1,295,000","1,703,000","457,000","4,175,000","341,000","1,500,000","833,000","-401,000","-116,000","-505,000","395,000"
			ChangeInReceivables,"-9,465,000","1,070,000","-4,906,000","-4,350,000","-1,279,000","-765,000","-3,370,000","-1,659,000","-7,893,000","-1,941,000",,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"-9,465,000","1,070,000","-4,906,000","-4,350,000","-1,279,000","-765,000","-3,370,000","-1,659,000","-7,893,000","-1,941,000",,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-17,969,000","-3,390,000","-6,245,000","-3,062,000","-5,272,000","-1,569,000","-5,926,000","-5,927,000","-11,708,000","-13,218,000",,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-17,974,000","-2,287,000","-3,158,000","-7,449,000","-5,080,000","-2,041,000","1,062,000","-1,945,000","328,000","-147,000","2,132,000","-5,276,000","10,000","49,000","1,996,000","-2,077,000","-1,742,000","-677,000","1,017,000","-323,000","-1,202,000","-1,348,000","-277,000","-69,000","270,000","-685,000","402,000","-1,205,000","338,000","378,000","-666,000","-1,000","-159,000","73,000"
			ChangeInPayablesAndAccruedExpense,"12,150,000","-3,128,000","7,957,000","-2,080,000","9,401,000","-11,448,000","-1,193,000","5,722,000","-2,045,000","-4,199,000","22,560,000","-49,000","4,535,000","2,159,000","2,995,000","5,574,000","-2,210,000","387,000","6,090,000","-2,037,000","779,000","1,219,000","2,592,000","-1,717,000","304,000","1,681,000","2,746,000","1,033,000","619,000","1,127,000","479,000","-364,000","-388,000","453,000"
				ChangeInPayable,"-4,853,000","-9,675,000","6,569,000","-561,000","-1,186,000","-8,544,000","11,195,000","2,097,000","-7,485,000","2,567,000","3,411,000","530,000","-714,000","1,272,000","846,000","1,586,000","-3,979,000","262,000","3,710,000","-1,562,000","1,886,000","-1,263,000","2,544,000","-2,667,000","322,000","867,000","1,840,000","170,000","308,000","373,000","-292,000","-130,000","-532,000","535,000"
					ChangeInAccountPayable,"-4,853,000","-9,675,000","6,569,000","-561,000","-1,186,000","-8,544,000","11,195,000","2,097,000","-7,485,000","2,567,000","3,411,000","530,000","-714,000","1,272,000","846,000","1,586,000","-3,979,000","262,000","3,710,000","-1,562,000","1,886,000","-1,263,000","2,544,000","-2,667,000","322,000","867,000","1,840,000","182,000","349,000","334,000","-284,000","-20,000","-493,000","493,000"
				ChangeInAccruedExpense,"17,003,000","6,547,000","1,388,000","-1,519,000","10,587,000","-2,904,000","-12,388,000","3,625,000","5,440,000","-6,766,000","19,149,000","-579,000","5,249,000","887,000","2,149,000","3,988,000","1,769,000","125,000","2,380,000","-475,000","-1,107,000","2,482,000","48,000","950,000","-18,000","814,000","906,000","863,000","311,000","754,000","771,000","-234,000","144,000","-82,000"
			ChangeInOtherCurrentAssets,,"-96,000",,,,,,,,,,,,,,,,,,,,,"-509,000","9,000","-9,000","-3,000","232,000","-153,000","305,000","-362,000","-364,000","-1,000","-24,000","66,000"
			ChangeInOtherCurrentLiabilities,"-2,795,000","909,000","-1,249,000","-1,240,000","-800,000","-1,528,000","-1,594,000","160,000","1,233,000","609,000","332,000","-325,000","-287,000","-276,000","-177,000","-73,000","183,000","389,000","358,000","-12,000","-20,000","-13,000","-12,000","-13,000","-3,000","-9,000","1,000","0","-2,000","-5,000","0","-2,000","-7,000","7,000"
			ChangeInOtherWorkingCapital,"5,600,000","-7,403,000","5,047,000","3,335,000","4,621,000","-9,276,000","6,032,000","1,489,000","5,195,000","-6,309,000","7,128,000","2,210,000","2,612,000","-4,407,000","2,857,000","939,000","1,517,000","-3,856,000","3,058,000","1,029,000","1,717,000","-2,192,000","1,616,000","495,000","1,141,000","-527,000","794,000","666,000","240,000","-305,000","150,000","252,000","73,000","-204,000"
