name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
TotalRevenue,"1,435,114,000","372,532,000","370,597,000","342,799,000","349,186,000","321,809,000","325,615,000","290,233,000","244,972,000","261,216,000"
	OperatingRevenue,"1,435,114,000","372,532,000","370,597,000","342,799,000","349,186,000","321,809,000","325,615,000","290,233,000","244,972,000","261,216,000"
CostOfRevenue,"370,207,000","96,111,000","96,927,000","92,152,000","85,017,000","79,997,000","88,500,000","85,303,000","68,958,000","68,148,000"
GrossProfit,"1,064,907,000","276,421,000","273,670,000","250,647,000","264,169,000","241,812,000","237,115,000","204,930,000","176,014,000","193,068,000"
OperatingExpense,"1,030,299,000","259,133,000","267,299,000","248,823,000","255,044,000","231,377,000","226,309,000","204,798,000","176,582,000","187,499,000"
	SellingGeneralAndAdministration,"266,709,000","63,870,000","66,845,000","65,012,000","70,982,000","59,044,000","62,523,000","54,536,000","50,062,000","49,196,000"
		GeneralAndAdministrativeExpense,"226,568,000","53,711,000","58,977,000","52,950,000","60,930,000","59,044,000","87,227,000","46,521,000","41,487,000","49,196,000"
			OtherGandA,"226,568,000","53,711,000","58,977,000","52,950,000","60,930,000","59,044,000","87,227,000","46,521,000","41,487,000","49,196,000"
		SellingAndMarketingExpense,"40,141,000","10,159,000","7,868,000","12,062,000","10,052,000",,,"8,015,000","8,575,000",
	DepreciationAmortizationDepletionIncomeStatement,"106,048,000","27,841,000","27,350,000","25,663,000","25,194,000","23,401,000","22,779,000","20,435,000","18,097,000","19,087,000"
		DepreciationAndAmortizationInIncomeStatement,"106,048,000","27,841,000","27,350,000","25,663,000","25,194,000","23,401,000","22,779,000","20,435,000","18,097,000","19,087,000"
	OtherOperatingExpenses,"657,542,000","167,422,000","173,104,000","158,148,000","158,868,000","148,932,000","141,007,000","129,827,000","108,423,000","119,216,000"
OperatingIncome,"34,608,000","17,288,000","6,371,000","1,824,000","9,125,000","10,435,000","10,806,000","132,000","-568,000","5,569,000"
NetNonOperatingInterestIncomeExpense,"-36,545,000","-7,351,000","-7,394,000","-7,186,000","-14,614,000","-13,815,000","-14,248,000","-13,474,000","-15,277,000","-14,210,000"
	InterestExpenseNonOperating,"36,545,000","7,351,000","7,394,000","7,186,000","14,614,000","13,815,000","14,248,000","13,474,000","15,277,000","14,210,000"
OtherIncomeExpense,"7,790,000","321,000","7,785,000","-732,000","416,000","3,687,000","-9,856,000","357,000","2,660,000","-3,719,000"
	OtherNonOperatingIncomeExpenses,"7,790,000","321,000","7,785,000","-732,000","416,000","3,687,000","-9,856,000","357,000","2,660,000","-3,719,000"
PretaxIncome,"5,853,000","10,258,000","6,762,000","-6,094,000","-5,073,000","307,000","-13,298,000","-12,985,000","-13,185,000","-12,360,000"
TaxProvision,"13,860,000","3,800,000","2,479,000","-2,342,000","9,923,000","685,000","11,525,000","499,000","-1,500,000","-1,412,000"
NetIncomeCommonStockholders,"-17,676,000","3,628,000","3,171,000","-6,181,000","-17,566,000","2,511,000","-10,960,000","-14,818,000","-12,883,000","-11,515,000"
	NetIncome,"-17,443,000","4,002,000","1,356,000","-5,659,000","-17,142,000","-3,061,000","-25,304,000","-14,852,000","-12,630,000","-11,515,000"
		NetIncomeIncludingNoncontrollingInterests,"-8,007,000","6,458,000","4,283,000","-3,752,000","-14,996,000","-378,000","-24,823,000","-13,484,000","-11,685,000","-10,948,000"
			NetIncomeContinuousOperations,"-8,007,000","6,458,000","4,283,000","-3,752,000","-14,996,000","-378,000","-24,823,000","-13,484,000","-11,685,000","-10,948,000"
		MinorityInterests,"-9,436,000","-2,456,000","-2,927,000","-1,907,000","-2,146,000","-2,683,000","-481,000","-1,368,000","-945,000","-567,000"
	OtherunderPreferredStockDividend,,"374,000",,"522,000","424,000","-5,572,000","-14,344,000","-34,000","253,000",
AverageDilutionEarnings,,"-40,000",,"-88,000","-120,000","-27,000","37,000","-22,000","-18,000",
