name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000
		Inventory,"32,455,000","27,640,000","19,733,000","29,174,000","34,420,000","28,165,000","21,451,000","43,071,000","17,884,000","24,165,000","19,061,000","30,168,000","21,370,000","32,247,000","28,616,000","25,046,000","23,337,000","21,907,000","23,005,000","23,032,000","20,228,000","14,925,000","14,820,000","27,026,000","25,586,000","18,861,000","24,404,000","27,220,000","25,068,000","21,613,000","20,535,000","32,887,000","35,727,000","24,541,000","17,341,000","21,576,000","31,601,000","18,719,000","19,590,000","18,314,000","26,217,000","25,946,000","19,114,000","26,074,000","25,140,000","14,885,000","14,735,000","15,785,000","29,064,000","19,025,000","15,946,000","16,134,000","26,778,096","19,654,770","14,583,895","24,753,310","17,909,549","20,112,153","14,950,086","15,674,851","16,086,207","10,031,304","9,863,560","13,738,142","14,997,675","11,572,899","8,367,724","10,096,170","11,180,333","13,456,217","9,412,843","14,169,941","11,179,858","13,614,280","6,976,984","6,885,161","4,268,146","6,643,721","3,898,739","4,299,055","2,306,620","1,823,436","2,064,621","959,892","631,394","484,371","655,239","1,340,928"
			FinishedGoods,"32,455,000","27,640,000","19,733,000","29,174,000","34,420,000","28,165,000","21,451,000","43,071,000","17,884,000","24,165,000","19,061,000","30,168,000","21,370,000","32,247,000","28,616,000","25,046,000","23,337,000","21,907,000","23,005,000","23,032,000","20,228,000","14,925,000","14,820,000","27,026,000","25,586,000","18,861,000","24,404,000","27,220,000","25,068,000","21,613,000","20,535,000","32,887,000","35,727,000","24,541,000","17,341,000","21,576,000","31,601,000","18,719,000","19,590,000","18,314,000","26,217,000","25,946,000","19,114,000","26,074,000","25,140,000","14,885,000","14,735,000","15,785,000","29,064,000","19,025,000","15,946,000","16,134,000","26,778,096","19,654,770","14,583,895","24,753,310","17,909,549","20,112,153","14,950,086","15,674,851","16,086,207","10,031,304","9,863,560","13,738,142","14,997,675","11,572,899","8,367,724","10,096,170","11,180,333","13,456,217","9,412,843","14,169,941","11,179,858",,,,,,,,,,,,,,,
		PrepaidAssets,"5,547,000","5,086,000","5,296,000","4,061,000","5,462,000","4,512,000","2,613,000","3,277,000","3,529,000","4,176,000","2,841,000","1,506,000","1,990,000","1,791,000","1,594,000","1,278,000","1,670,000","974,000","1,106,000","1,513,000","1,019,000","3,316,000","6,507,000","3,865,000","2,678,000","2,609,000","1,526,000","1,541,000","1,380,000","1,280,000","3,794,000","1,516,000","1,815,000","2,141,000","4,395,000","3,129,000","2,520,000","1,578,000","1,396,000","1,658,000","1,440,000","2,115,000","2,649,000","1,434,000","1,700,000","2,719,000","3,380,000","883,000","940,000","2,587,000","2,848,000","925,000","1,115,345","4,661,576","1,415,362","987,665","691,859","1,116,016","2,176,423","1,211,554","1,071,171","1,979,083","1,701,719","689,589","583,038","374,303","511,721","203,903","213,152","296,165","330,892","223,097","232,218","229,677","426,011","458,395","478,108","190,915","177,783","159,049","148,608","89,887","100,029","15,842","22,114",,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"848,000","761,000","938,000","817,000","863,000","716,000","1,087,000","1,062,000","997,000","771,000","983,000","982,000","1,062,000","852,000","1,110,000","1,230,000","1,216,000","914,000","1,177,000","1,003,000","1,543,000","1,279,000","1,458,000","1,255,000","1,150,000","964,000","1,084,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"848,000","761,000","938,000","817,000","863,000","716,000","1,087,000","1,062,000","997,000","771,000","983,000","982,000","1,062,000","852,000","1,110,000","1,230,000","1,216,000","914,000","1,177,000","1,003,000","1,543,000","1,279,000","1,458,000","1,255,000","1,150,000","964,000","1,084,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"724,561",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,389","67,620","31,327"
	TotalNonCurrentAssets,"25,324,000","25,525,000","25,941,000","26,140,000","26,310,000","26,362,000","26,329,000","26,876,000","26,305,000","26,777,000","27,272,000","27,620,000","27,996,000","28,444,000","28,943,000","29,351,000","29,601,000","29,998,000","30,316,000","30,536,000","31,024,000","29,931,000","21,935,000","22,533,000","22,652,000","2,163,000","2,301,000","2,398,000","2,452,000","2,087,000","2,265,000","4,227,000","4,166,000","4,327,000","2,545,000","2,748,000","2,992,000","3,155,000","3,171,000","3,336,000","3,457,000","5,222,000","6,459,000","8,795,000","16,683,000","16,980,000","17,140,000","17,451,000","17,671,000","17,807,000","17,914,000","20,170,000","20,337,811","21,357,691","18,134,718","18,469,460","28,230,147","3,703,134","3,629,650","3,620,469","3,250,118","3,308,587","2,770,589","2,772,630","2,670,758","2,151,641","2,038,258","2,145,929","2,248,280","2,411,966","2,445,080","2,557,001","2,656,505","2,393,458","2,437,422","2,697,708","2,643,490","2,085,744","2,069,777","1,402,008","1,170,211","1,147,514","1,056,573","1,045,699","3,280,082","3,228,070","3,285,676","3,349,881"
		NetPPE,"24,464,000","24,665,000","25,081,000","25,280,000","25,450,000","25,502,000","25,469,000","26,016,000","25,445,000","25,917,000","26,412,000","26,760,000","27,136,000","27,584,000","28,083,000","28,491,000","28,741,000","29,138,000","29,456,000","29,676,000","30,164,000","29,071,000","20,576,000","20,766,000","20,929,000","1,202,000","1,367,000","1,488,000","1,569,000","1,222,000","1,361,000","1,153,000","1,310,000","1,474,000","1,685,000","1,888,000","2,132,000","2,295,000","2,311,000","2,476,000","2,597,000","2,882,000","2,910,000","3,174,000","3,433,000","3,739,000","3,909,000","4,209,000","4,429,000","4,645,000","4,752,000","4,890,000","5,057,561","4,948,932","1,940,566","1,960,433","1,903,294","1,907,580","2,025,129","2,118,602","1,990,578","1,924,848","1,531,926","1,565,265","1,497,589","1,141,641","1,057,892","1,170,826","1,286,267","1,373,988","1,484,557","1,596,478","1,688,327","1,425,280","1,469,244","1,579,530","1,496,979","1,520,589","1,504,622","1,351,853","1,120,056","1,056,943","965,377","954,753","3,185,851","3,121,597","3,176,391","3,237,784"
			GrossPPE,"36,149,000",,,,"35,778,000",,,,"36,099,000",,,,"35,533,000",,,,"34,914,000",,,,"34,211,000",,,,"29,326,000",,,,"9,196,000",,,,"9,644,000",,,,"9,599,000",,,,"8,973,000",,,,"8,493,000",,,,"8,552,000",,,,"8,731,099","7,864,929","4,856,563","4,876,430","4,819,291","4,233,587","4,351,136","4,444,609","4,316,585","3,720,565","3,327,643","3,360,982","3,293,306","3,105,852","3,022,103","3,135,037","3,250,478","2,764,382","2,874,951","2,986,872","3,078,721","1,509,281","2,309,245","2,419,531","2,336,980","2,352,445","2,336,478","2,183,709","1,951,912","1,827,980","1,736,414","1,725,790","3,956,888",,"3,761,844","3,737,525"
				Properties,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"2,406,000",,,,"2,236,000",,,,"2,244,000",,,,"2,162,629",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,
				LandAndImprovements,"3,700,000",,,,"3,700,000",,,,"3,700,000",,,,"3,700,000",,,,"3,700,000",,,,"3,700,000",,,,"3,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"863,758",,,
				BuildingsAndImprovements,"17,831,000",,,,"17,831,000",,,,"17,820,000",,,,"17,814,000",,,,"17,804,000",,,,"17,580,000",,,,"14,988,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"453,771",,,,"428,768",,,,"409,164",,,,"384,445",,,,"379,259",,,,"289,901",,,,"42,891",,,,"1,414,975",,,
				MachineryFurnitureEquipment,"14,618,000",,,,"14,247,000",,,,"14,579,000",,,,"14,019,000",,,,"13,410,000",,,,"12,931,000",,,,"9,515,000",,,,"8,077,000",,,,"8,520,000",,,,"8,483,000",,,,"5,475,000",,,,"5,194,000",,,,"5,450,000",,,,"5,509,100",,,,"3,035,830",,,,"2,942,461",,,,"2,456,695",,,,"2,474,836",,,,"2,699,462",,"2,309,245",,"1,719,882",,,,"1,606,484",,,,"905,837",,,
				OtherProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,329,690",,,,"945,356",,,,"427,447",,,,"391,197",,,,,,,,"327,197",,,,"302,537",,,,"772,318",,,
				Leases,,,,,,,,,,,,,,,,,,,,,"0",,,,"1,123,000",,,,"1,119,000",,,,"1,124,000",,,,"1,116,000",,,,"1,092,000",,,,"1,063,000",,,,"858,000",,,,"1,059,370",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-11,685,000",,,,"-10,328,000",,,,"-10,654,000",,,,"-8,397,000",,,,"-6,173,000",,,,"-4,047,000",,,,"-8,397,000",,,,"-7,627,000",,,,"-8,334,000",,,,"-7,467,000",,,,"-6,376,000",,,,"-5,060,000",,,,"-4,123,000",,,,"-3,673,538","-2,915,997","-2,915,997","-2,915,997","-2,915,997","-2,326,007","-2,326,007","-2,326,007","-2,326,007","-1,795,717","-1,795,717","-1,795,717","-1,795,717","-1,964,211","-1,964,211","-1,964,211","-1,964,211","-1,390,394","-1,390,394","-1,390,394","-1,390,394","-84,001","-840,001","-840,001","-840,001","-831,856","-831,856","-831,856","-831,856","-771,037","-771,037","-771,037","-771,037",,"-585,453","-499,741"
		GoodwillAndOtherIntangibleAssets,"860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","860,000","850,000","850,000","850,000","850,000","850,000","850,000","850,000","850,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000",,,,,,,,,
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"860,000","860,000",,,,"860,000","860,000","860,000","850,000","850,000","850,000","850,000","850,000","850,000","850,000","850,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000","365,000",,,,,,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1,480,000","2,689,000","4,761,000","12,390,000","12,381,000","12,381,000","12,392,000","12,392,000","12,312,000","12,312,000","14,430,000","14,430,250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,"0","0","499,000","907,000","863,000","101,000","74,000","50,000","23,000","5,000","44,000",,,,,,,,,,,,,,,,,,,,,,,"908,759","1,179,152","1,269,027","1,221,853","1,430,554","1,239,521","1,136,867","894,540","1,018,739","873,663","828,198","794,002","630,833","601,199","595,936","582,846","658,811","581,356","581,356","581,356","581,356","581,356","581,356","581,356",,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,"0","0","499,000","907,000","863,000","101,000","74,000","50,000","23,000","5,000","44,000",,,,,,,,,,,,,,,,,,,,,,,"908,759","1,179,152","1,269,027","1,221,853","1,430,554","1,239,521","1,136,867","894,540","1,018,739","873,663","828,198","794,002","630,833","601,199","595,936","582,846","658,811","581,356","581,356","581,356","581,356","581,356","581,356","581,356",,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","2,214,000","1,996,000","1,993,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,650,000","14,650,000","14,875,000","24,740,000",,,,,,,"14,167","14,167","14,167","14,167","14,167","14,167","14,167","14,167","14,167","21,822","21,822","21,822","171,822","200,155","200,155","200,155","50,155","50,155","90,571","91,196","90,946","94,231","106,473","109,285","112,097"
TotalLiabilitiesNetMinorityInterest,"34,133,000","27,527,000","17,899,000","32,976,000","46,216,000","28,244,000","22,540,000","29,884,000","25,313,000","21,834,000","19,946,000","21,194,000","19,747,000","24,059,000","18,230,000","28,786,000","19,105,000","25,610,000","20,559,000","26,634,000","19,443,000","8,235,000","8,563,000","13,439,000","7,084,000","7,708,000","9,156,000","15,561,000","7,417,000","6,295,000","7,582,000","13,884,000","8,158,000","6,336,000","10,677,000","15,357,000","9,165,000","8,661,000","9,250,000","11,898,000","9,883,000","8,590,000","9,041,000","13,275,000","9,282,000","5,944,000","7,454,000","13,141,000","7,313,000","6,032,000","8,174,000","17,320,000","6,994,935","10,987,977","9,968,941","14,621,742","6,420,672","4,452,221","8,903,840","10,896,438","7,354,914","4,507,200","6,806,968","8,714,413","4,984,630","7,382,393","6,736,524","7,185,338","3,902,419","2,655,081","4,331,941","7,117,507","4,486,299","4,925,376","4,788,826","4,620,302","3,433,108","5,866,050","4,643,724","3,785,721","3,071,536","3,232,016","3,592,804","2,822,864","3,747,470","3,515,021","4,040,196","4,737,694"
	CurrentLiabilities,"33,197,000","26,265,000","16,272,000","31,862,000","44,935,000","26,921,000","21,162,000","29,169,000","24,343,000","20,725,000","18,551,000","20,255,000","18,626,000","23,052,000","17,045,000","27,955,000","18,109,000","24,934,000","19,255,000","25,649,000","18,355,000","7,934,000","8,563,000","13,439,000","7,084,000","7,708,000","9,156,000","15,561,000","7,417,000","6,295,000","7,582,000","13,884,000","8,093,000","6,237,000","10,527,000","15,153,000","8,997,000","8,414,000","9,023,000","11,628,000","9,391,000","8,231,000","8,695,000","12,935,000","8,961,000","5,229,000","6,694,000","12,337,000","7,088,000","5,488,000","8,174,000","17,320,000","6,994,935","10,987,977","9,968,941","14,621,742","6,420,672","4,452,221","8,903,840","10,896,438","7,354,914","4,507,200","6,806,968","8,714,413","4,984,630","7,382,393","6,736,524","7,185,338","3,902,419","2,655,081","4,331,941","7,117,507","4,486,299","4,908,265","4,754,605","4,568,970","3,364,665","5,780,497","4,541,060","3,524,732","2,793,437","3,232,016","3,560,939","2,790,999","3,698,024","3,453,238","3,665,366","4,159,408"
		PayablesAndAccruedExpenses,"33,197,000","26,265,000","16,272,000","31,862,000","44,935,000","26,921,000","21,162,000","29,169,000","24,343,000","20,725,000","18,551,000","20,255,000","18,626,000","23,052,000","17,045,000","27,955,000","18,109,000","24,934,000","19,255,000","25,649,000","18,355,000","7,934,000","8,563,000","13,439,000","7,084,000","7,708,000","9,156,000","15,561,000","7,417,000","6,295,000","7,582,000","13,884,000","8,093,000","6,237,000","10,527,000","15,153,000","8,997,000","8,414,000","9,023,000","11,628,000","9,391,000","8,231,000","8,695,000","12,935,000","8,486,000","5,229,000","6,694,000","12,337,000","7,088,000","5,488,000","7,728,000","16,864,000","6,994,935","8,301,963","9,968,941","11,036,107","6,235,429","4,452,221","8,903,840","8,026,176","7,125,593","4,507,200","6,806,968","6,098,873","4,026,312","2,805,862","3,498,588","5,378,973","3,300,884","2,109,147","3,747,106","6,187,579","3,995,412","2,981,206","3,755,217","4,500,528","3,296,223","4,712,055","4,472,618","3,456,290","2,724,995","2,946,114","3,239,616","2,372,371","1,542,166","1,153,584","1,326,639","1,570,785"
			Payables,"29,275,000","21,935,000","11,183,000","25,283,000","40,923,000","22,492,000","16,676,000","24,000,000","21,114,000","17,530,000","15,680,000","16,930,000","16,888,000","20,283,000","14,278,000","24,429,000","16,050,000","21,900,000","16,384,000","22,432,000","16,783,000","5,391,000","6,147,000","10,936,000","5,606,000","5,365,000","7,277,000","13,332,000","5,880,000","4,159,000","5,248,000","11,478,000","6,508,000","4,043,000","8,319,000","12,908,000","7,365,000","6,220,000","6,956,000","9,466,000","6,619,000","6,141,000","6,409,000","10,455,000","6,452,000","3,085,000","4,331,000","9,862,000","4,776,000","3,478,000","5,422,000","14,143,000","4,817,097","6,279,299","7,900,669","8,786,065","4,358,774","2,660,589","7,281,685","5,724,897","5,859,756","3,652,398","5,798,892","4,931,812","3,052,953","1,859,103","2,482,004","4,171,099","2,724,990","1,574,568","3,298,472","5,661,727","3,273,062","2,535,937","3,068,508","3,503,423","3,296,223","4,712,055","4,472,618","3,456,290","2,724,995","2,946,114","3,239,616","2,372,371","1,542,166","1,153,584","1,326,639","1,570,785"
