name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
TotalAssets,"1,466,324,000","1,480,420,000","1,530,079,000","1,123,515,000","1,115,184,000","1,078,153,000","1,055,284,000","909,350,000","893,927,000","904,808,000"
	CurrentAssets,"284,079,000","291,598,000","331,228,000","321,316,000","301,193,000","288,911,000","268,137,000","116,717,000","94,416,000","98,581,000"
		CashCashEquivalentsAndShortTermInvestments,"164,595,000","177,150,000","227,148,000","226,485,000","196,190,000","194,868,000","177,457,000","38,424,000","22,677,000","32,433,000"
			CashAndCashEquivalents,"164,595,000","177,150,000","227,148,000","226,485,000","196,190,000","194,868,000","177,457,000","38,424,000","22,677,000","32,433,000"
				CashFinancial,,,,,,"69,868,000",,,,
				CashEquivalents,,,,,,"125,000,000",,,,
		Receivables,"81,408,000","79,751,000","70,138,000","67,232,000","76,514,000","69,688,000","64,823,000","53,829,000","46,723,000","46,527,000"
			AccountsReceivable,"81,121,000","79,143,000","69,486,000","66,667,000","75,882,000","69,056,000","64,151,000","53,275,000","46,203,000","46,513,000"
				GrossAccountsReceivable,"81,613,000","79,534,000","69,946,000","67,147,000","76,485,000","69,586,000",,,,
				AllowanceForDoubtfulAccountsReceivable,"-492,000","-391,000","-460,000","-480,000","-603,000","-530,000",,,,
			TaxesReceivable,"287,000","608,000","652,000","565,000","632,000","632,000","672,000","554,000","520,000","14,000"
			OtherReceivables,,,,,,,"8,528,000","7,270,000","6,331,000","5,553,000"
		PrepaidAssets,"19,616,000","17,581,000","18,677,000","14,432,000","15,009,000","13,283,000","16,565,000","10,880,000","13,491,000","10,935,000"
		CurrentDeferredAssets,"14,142,000","12,904,000","11,673,000","10,480,000","11,155,000","9,959,000","8,528,000","7,270,000","6,331,000","5,553,000"
		OtherCurrentAssets,"4,318,000","4,212,000","3,592,000","2,687,000","2,325,000","1,113,000","764,000","6,314,000","5,194,000","3,133,000"
	TotalNonCurrentAssets,"1,182,245,000","1,188,822,000","1,198,851,000","802,199,000","813,991,000","789,242,000","787,147,000","792,633,000","799,511,000","806,227,000"
		NetPPE,"18,237,000","18,045,000","17,529,000","17,223,000","16,965,000","12,755,000","10,934,000","11,494,000","12,274,000","12,477,000"
			GrossPPE,,"34,331,000",,,,"22,939,000",,,"20,133,000","19,300,000"
				Properties,,"0",,,,"0",,,"0","0"
				MachineryFurnitureEquipment,,"20,205,000",,,,"14,612,000",,,"13,411,000","12,707,000"
				ConstructionInProgress,,"3,003,000",,,,"698,000",,,"132,000","70,000"
				Leases,,"11,123,000",,,,"7,629,000",,,"6,590,000","6,523,000"
