name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
TotalRevenue,"505,574,000","161,880,000","130,407,000","116,177,000","97,110,000","83,848,000","51,805,000","44,754,000","12,895,000","117,520,000","121,701,000","118,884,000","118,516,000","128,513,000","98,945,000","108,846,000","121,118,000","102,489,000","92,556,000","108,119,000","116,092,000","97,296,000","93,977,000","99,651,000","112,432,000","99,797,000","88,160,000","90,759,000","92,837,000","77,789,000","76,751,000","84,784,000","83,967,000","61,806,000","55,108,000","60,960,000","63,342,000","54,086,000"
	OperatingRevenue,"441,814,000","141,899,000","114,171,000","102,054,000","83,690,000","70,952,000","41,992,000","36,655,000","8,610,000","99,271,000","105,947,000","103,230,000","100,911,000","108,845,000","89,078,000","95,529,000","103,832,000","89,007,000","82,618,000","100,483,000","107,429,000","91,891,000","88,662,000","94,050,000","106,634,000","94,116,000","84,101,000","86,930,000","89,579,000","74,727,000","73,377,000","81,139,000","80,681,000","59,152,000","51,854,000","58,198,000","60,741,000","51,712,000"
CostOfRevenue,"365,887,000","107,170,000","95,630,000","89,665,000","73,422,000","63,306,000","50,534,000","44,735,000","27,783,000","95,408,000","92,863,000","86,837,000","81,934,000","89,963,000","75,300,000","75,651,000","78,285,000","69,423,000","65,717,000","79,732,000","78,476,000","69,008,000","68,066,000","70,059,000","74,543,000","70,453,000","61,613,000","60,924,000","58,977,000","54,670,000","52,671,000","55,809,000","53,298,000","43,447,000","38,645,000","41,051,000","39,730,000","37,680,000"
GrossProfit,"139,687,000","54,710,000","34,777,000","26,512,000","23,688,000","20,542,000","1,271,000","19,000","-14,888,000","22,112,000","28,838,000","32,047,000","36,582,000","38,550,000","23,645,000","33,195,000","42,833,000","33,066,000","26,839,000","28,387,000","37,616,000","28,288,000","25,911,000","29,592,000","37,889,000","29,344,000","26,547,000","29,835,000","33,860,000","23,119,000","24,080,000","28,975,000","30,669,000","18,359,000","16,463,000","19,909,000","23,612,000","16,406,000"
OperatingExpense,"108,630,000","28,258,000","27,819,000","25,187,000","27,366,000","24,748,000","23,721,000","24,487,000","24,967,000","25,339,000","24,871,000","23,564,000","23,803,000","23,836,000","20,485,000","21,972,000","20,897,000","18,278,000","17,140,000","17,549,000","18,143,000","16,710,000","12,029,000","18,282,000","26,936,000","17,891,000","20,877,000","16,324,000","14,786,000","14,860,000","14,617,000","14,232,000","15,622,000","11,991,000","11,317,000","10,544,000","10,313,000","11,229,000"
	SellingGeneralAndAdministration,"34,780,000","9,817,000","8,938,000","6,903,000","9,122,000","6,395,000","5,748,000","5,980,000","6,414,000","7,001,000","6,750,000","6,733,000","5,329,000","7,150,000","5,393,000","7,498,000","6,086,000","5,272,000","4,451,000","3,416,000","4,674,000","4,739,000","474,000","7,107,000","15,673,000","5,987,000","9,437,000","5,016,000","4,227,000","4,343,000","4,067,000","3,575,000","4,916,000","3,218,000","3,319,000","2,777,000","2,666,000","3,779,000"
		GeneralAndAdministrativeExpense,"34,780,000","9,817,000","8,938,000","6,903,000","9,122,000","6,395,000","5,748,000","5,980,000","6,414,000","7,001,000","6,750,000","6,733,000","5,329,000","7,150,000","5,393,000","7,498,000","6,086,000","5,272,000","4,451,000","3,416,000","4,674,000","4,739,000","474,000","7,107,000","15,673,000","5,987,000","9,437,000","5,016,000","4,227,000","4,343,000","4,067,000","3,575,000","4,916,000","3,218,000","3,319,000","2,777,000","2,666,000","3,779,000"
			SalariesAndWages,,,"2,927,000","3,033,000","2,791,000",,"1,833,000","1,929,000","2,013,000","1,939,000","1,996,000","2,323,000","1,980,000","1,489,000","1,241,000","1,620,000","1,377,000","2,547,000","635,000","0","562,000","18,000","594,000","1,184,000","2,920,000",,"1,745,000","935,000","696,000","469,000","564,000","431,000",,"0","900,000",,,
			OtherGandA,"34,780,000","9,817,000","8,938,000","6,903,000","9,122,000","6,395,000","5,748,000","5,980,000","6,414,000","7,001,000","6,750,000","6,733,000","5,329,000","7,150,000","5,393,000","7,498,000","6,086,000","5,272,000","4,451,000","3,416,000","4,674,000","4,739,000","474,000","7,107,000","15,673,000","5,987,000","9,437,000","5,016,000","4,227,000","4,343,000","4,067,000","3,575,000","4,916,000","3,218,000","3,319,000","2,777,000","2,666,000","3,779,000"
	DepreciationAmortizationDepletionIncomeStatement,"73,850,000","18,441,000","18,881,000","18,284,000","18,244,000","18,353,000","17,973,000","18,507,000","18,553,000","18,338,000","18,121,000","16,831,000","18,474,000","16,686,000","15,092,000","14,474,000","14,811,000","13,006,000","12,689,000","14,133,000","13,469,000","11,971,000","11,555,000","11,175,000","11,263,000","11,904,000","11,440,000","11,308,000","10,559,000","10,517,000","10,550,000","10,657,000","10,706,000","8,773,000","7,998,000","7,767,000","7,647,000","7,450,000"
