name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004
TotalRevenue,"1,257,745,000","300,278,000","318,480,000","318,584,000","320,403,000","324,766,000","326,124,000","327,066,000","325,176,000","325,662,000","331,035,000","333,326,000","333,532,000","338,649,000","344,750,000","348,064,000","350,221,000","356,039,000","356,360,000","363,329,000","169,950,000","169,935,000","175,919,000","191,541,000","186,871,000","188,846,000","188,191,000","193,958,000","201,010,000","192,578,000","186,014,000","149,040,000","151,036,000","149,648,000","147,956,000","150,773,000","151,320,000","156,295,000","160,076,000","157,012,000","93,005,000","93,364,000","93,651,000","92,548,000","92,623,000","95,441,000","93,751,000","95,576,000","95,737,000","98,302,000","100,825,000","101,590,000","102,042,000","101,710,000","102,742,000","103,824,000","106,444,000","105,414,000","85,004,000","80,320,000","80,944,000","82,980,000","81,678,000","80,323,000","79,340,000","79,426,000","81,225,000","82,168,000","78,264,000","79,772,000","78,598,000","84,405,000","72,538,000"
	OperatingRevenue,"1,257,745,000","300,278,000","318,480,000","318,584,000","320,403,000","324,766,000","326,124,000","327,066,000","325,176,000","325,662,000","331,035,000","333,326,000","333,532,000","338,649,000","344,750,000","348,064,000","350,221,000","356,039,000","356,360,000","363,329,000","169,950,000","169,935,000","175,919,000","191,541,000","186,871,000","188,846,000","188,191,000","193,958,000","201,010,000","192,578,000","186,014,000","149,040,000","151,036,000","149,648,000","147,956,000","150,773,000","151,320,000","156,295,000","160,076,000","157,012,000","93,005,000","93,364,000","93,651,000","92,548,000","92,623,000","95,441,000","93,751,000","95,576,000","95,737,000","98,302,000","100,825,000","101,590,000","102,042,000","101,710,000","102,742,000","103,824,000","106,444,000","105,414,000","85,004,000","80,320,000","80,944,000","82,980,000","81,678,000","80,323,000","79,340,000","79,426,000","81,225,000","82,168,000","78,264,000","79,772,000","78,598,000","84,405,000","72,538,000"
CostOfRevenue,"561,545,000","135,895,000","137,832,000","142,507,000","145,311,000","143,979,000","138,927,000","144,428,000","139,534,000","137,755,000","136,201,000","146,636,000","143,780,000","148,319,000","154,656,000","152,942,000","151,358,000","152,916,000","158,975,000","145,323,000","70,376,000","71,391,000","76,663,000","85,646,000","80,763,000","79,720,000","78,923,000","83,209,000","86,376,000","79,892,000","75,008,000","56,435,000","55,918,000","55,300,000","55,678,000","55,780,000","55,942,000","58,332,000","61,764,000","59,589,000","36,526,000","35,864,000","35,400,000","33,913,000","34,267,000","35,684,000","34,342,000","36,371,000","35,649,000","35,940,000","36,865,000","36,151,000","36,344,000","36,100,000","35,814,000","37,778,000","36,108,000","33,863,000","28,175,000","27,698,000","25,788,000","25,629,000","25,329,000","24,140,000","23,951,000","24,673,000","26,436,000","25,953,000","24,353,000","24,417,000","22,574,000","23,223,000","22,401,000"
GrossProfit,"696,200,000","164,383,000","180,648,000","176,077,000","175,092,000","180,787,000","187,197,000","182,638,000","185,642,000","187,907,000","194,834,000","186,690,000","189,752,000","190,330,000","190,094,000","195,122,000","198,863,000","203,123,000","197,385,000","218,006,000","99,574,000","98,544,000","99,256,000","105,895,000","106,108,000","109,126,000","109,268,000","110,749,000","114,634,000","112,686,000","111,006,000","92,605,000","95,118,000","94,348,000","92,278,000","94,993,000","95,378,000","97,963,000","98,312,000","97,423,000","56,479,000","57,500,000","58,251,000","58,635,000","58,356,000","59,757,000","59,409,000","59,205,000","60,088,000","62,362,000","63,960,000","65,439,000","65,698,000","65,610,000","66,928,000","66,046,000","70,336,000","71,551,000","56,829,000","52,622,000","55,156,000","57,351,000","56,349,000","56,183,000","55,389,000","54,753,000","54,789,000","56,215,000","53,911,000","55,355,000","56,024,000","61,182,000","50,137,000"
OperatingExpense,"574,896,000","145,635,000","146,319,000","137,865,000","145,077,000","142,461,000","158,522,000","145,286,000","145,862,000","150,555,000","168,115,000","163,148,000","175,452,000","173,610,000","185,224,000","194,663,000","192,869,000","193,517,000","187,911,000","198,865,000","76,203,000","78,628,000","80,602,000","83,159,000","82,544,000","84,816,000","89,203,000","96,706,000","86,736,000","85,504,000","85,611,000","67,627,000","68,716,000","68,406,000","69,997,000","68,471,000","68,253,000","69,386,000","56,334,000","87,345,000","42,427,000","46,487,000","42,495,000","43,418,000","43,674,000","42,857,000","44,368,000","43,604,000","42,850,000","44,345,000","46,675,000","46,941,000","46,831,000","49,554,000","57,218,000","49,003,000","49,261,000","51,015,000","39,341,000","38,150,000","38,902,000","38,928,000","51,540,000","40,725,000","41,515,000","39,583,000","39,801,000","49,339,000","34,016,000","42,501,000","55,773,000","44,710,000","37,617,000"
	SellingGeneralAndAdministration,"277,560,000","73,285,000","71,177,000","64,100,000","68,998,000","66,850,000","77,682,000","65,066,000","64,796,000","67,817,000","76,473,000","70,100,000","78,148,000","74,367,000","81,315,000","85,544,000","81,128,000","85,618,000","83,122,000","94,459,000","35,720,000","36,433,000","37,447,000","39,935,000","39,053,000","40,676,000","42,545,000","50,649,000","43,085,000","41,948,000","42,691,000","32,659,000","32,711,000","32,864,000","35,029,000","33,715,000","33,544,000","34,275,000","16,616,000","50,093,000","20,558,000","24,350,000","20,056,000","21,257,000","21,687,000","20,699,000","22,146,000","21,686,000","21,390,000","22,803,000","25,447,000","25,600,000","25,850,000","27,877,000","27,552,000","26,162,000","26,911,000","28,144,000","23,267,000","21,800,000","22,296,000","22,299,000","23,746,000","23,764,000","24,671,000","22,512,000","23,274,000","32,419,000","16,902,000","25,683,000","27,157,000","27,768,000","22,441,000"
	DepreciationAmortizationDepletionIncomeStatement,"297,336,000","72,350,000","75,142,000","73,765,000","76,079,000","75,611,000","80,840,000","80,220,000","81,066,000","82,738,000","91,642,000","93,048,000","97,304,000","99,243,000","103,909,000","109,119,000","111,741,000","107,899,000","104,789,000","104,406,000","40,483,000","42,195,000","43,155,000","43,224,000","43,491,000","44,140,000","46,658,000","46,057,000","43,651,000","43,556,000","42,920,000","34,968,000","36,005,000","35,542,000","34,968,000","34,756,000","34,709,000","35,111,000","39,718,000","37,252,000","21,869,000","22,137,000","22,439,000","22,161,000","21,987,000","22,158,000","22,222,000","21,918,000","21,460,000","21,542,000","21,228,000","21,341,000","20,981,000","21,677,000","23,616,000","22,841,000","22,350,000","22,871,000","16,074,000","16,350,000","16,606,000","16,629,000","16,554,000","16,961,000","16,844,000","17,071,000","16,527,000","16,920,000","17,114,000","16,818,000","17,038,000","16,942,000","15,176,000"
		DepreciationAndAmortizationInIncomeStatement,"297,336,000","72,350,000","75,142,000","73,765,000","76,079,000","75,611,000","80,840,000","80,220,000","81,066,000","82,738,000","91,642,000","93,048,000","97,304,000","99,243,000","103,909,000","109,119,000","111,741,000","107,899,000","104,789,000","104,406,000","40,483,000","42,195,000","43,155,000","43,224,000","43,491,000","44,140,000","46,658,000","46,057,000","43,651,000","43,556,000","42,920,000","34,968,000","36,005,000","35,542,000","34,968,000","34,756,000","34,709,000","35,111,000","39,718,000","37,252,000","21,869,000","22,137,000","22,439,000","22,161,000","21,987,000","22,158,000","22,222,000","21,918,000","21,460,000","21,542,000","21,228,000","21,341,000","20,981,000","21,677,000","23,616,000","22,841,000","22,350,000","22,871,000","16,074,000","16,350,000","16,606,000","16,629,000","16,554,000","16,961,000","16,844,000","17,071,000","16,527,000","16,920,000","17,114,000","16,818,000","17,038,000","16,942,000","15,176,000"
OperatingIncome,"121,304,000","18,748,000","34,329,000","38,212,000","30,015,000","38,326,000","28,675,000","37,352,000","39,780,000","37,352,000","26,719,000","23,542,000","14,300,000","16,720,000","4,870,000","459,000","5,994,000","9,606,000","9,474,000","19,141,000","23,371,000","19,916,000","18,654,000","22,736,000","23,564,000","24,310,000","20,065,000","14,043,000","27,898,000","27,182,000","25,395,000","24,978,000","26,402,000","25,942,000","22,281,000","26,522,000","27,125,000","28,577,000","41,978,000","10,078,000","14,052,000","11,013,000","15,756,000","15,217,000","14,682,000","16,900,000","15,041,000","15,601,000","17,238,000","18,017,000","17,285,000","18,498,000","18,867,000","16,056,000","9,710,000","17,043,000","21,075,000","20,536,000","17,488,000","14,472,000","16,254,000","18,423,000","4,809,000","15,458,000","13,874,000","15,170,000","14,988,000","6,876,000","19,895,000","12,854,000","251,000","16,472,000","12,520,000"
NetNonOperatingInterestIncomeExpense,"-156,295,000","-29,515,000","-38,173,000","-43,176,000","-45,431,000","-48,415,000","-48,376,000","-31,661,000","-31,459,000","-32,095,000","-33,390,000","-34,250,000","-34,737,000","-34,283,000","-35,499,000","-33,524,000","-32,839,000","-32,716,000","-29,890,000","-36,307,000","-33,918,000","-29,671,000","-19,999,000","-19,075,000","-19,106,000","-18,646,000","-19,341,000","-19,174,000","-20,429,000","-20,674,000","-22,257,000","-20,721,000","-19,728,000","-19,831,000","-19,838,000","-20,632,000","-20,697,000","-24,600,000","-20,487,000","-20,624,000","-16,893,000","-14,600,000","-11,611,000","-13,447,000","-12,397,000","-11,939,000","-13,065,000","-11,723,000","-13,047,000","-12,905,000","-14,141,000","-14,775,000","-14,549,000","-14,470,000",,,,,,,,,,,,,,,,,,,
