name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
TotalRevenue,"605,989,000","156,426,000","152,972,000","150,246,000","146,344,000","133,714,000","138,947,000","112,078,000","98,637,000","104,502,000","113,202,000","108,954,000","97,822,000","99,371,000","98,972,000","126,757,000","157,779,000","158,574,000","143,432,000","131,872,000","115,066,000","94,386,000","93,609,000","85,482,000","75,348,000","78,011,000","106,544,000","140,744,000","131,410,000","98,341,000","113,569,000","93,341,000","95,122,000","90,841,000","73,209,000","99,324,000","97,435,000","61,781,000","106,849,000","132,715,000","136,547,000","139,909,000","191,685,000","267,959,000","264,815,000","254,676,000","299,998,000","277,094,000","253,040,000","163,231,000","146,367,000","98,913,000","72,020,000","62,849,000","110,344,000","115,709,000","114,449,000","102,307,000","106,822,000","97,718,000","98,769,000","99,166,000","123,112,000","112,369,000","111,635,000","93,918,000","112,847,000","100,078,000","103,415,000","93,850,000","100,705,000","92,367,000","102,884,000","94,487,000","76,949,000","63,144,000","73,449,000","65,779,000","68,644,000","72,753,000","77,339,000","80,149,000","92,577,000","115,951,000","113,455,000","127,268,000","122,275,000","92,924,000","93,579,000","51,454,000","76,700,000","58,800,000","55,200,000","56,000,000","51,500,000","50,500,000","51,100,000","41,000,000","42,900,000","42,800,000","33,900,000","29,600,000","27,000,000","24,100,000","25,100,000","20,600,000","22,300,000","18,400,000","17,500,000","14,100,000","13,900,000","12,100,000","11,800,000","11,800,000","10,800,000","10,800,000","10,800,000","10,700,000"
	OperatingRevenue,"605,989,000","156,426,000","152,972,000","150,246,000","146,344,000","133,714,000","138,947,000","112,078,000","98,637,000","104,502,000","113,202,000","108,954,000","97,822,000","99,371,000","98,972,000","126,757,000","157,779,000","158,574,000","143,432,000","131,872,000","115,066,000","94,386,000","93,609,000","85,482,000","75,348,000","78,011,000","106,544,000","140,744,000","131,410,000","98,341,000","113,569,000","93,341,000","95,122,000","90,841,000","73,209,000","99,324,000","97,435,000","61,781,000","106,849,000","132,715,000","136,547,000","139,909,000","191,685,000","267,959,000","264,815,000","254,676,000","299,998,000","277,094,000","253,040,000","163,231,000","146,367,000","98,913,000","72,020,000","62,849,000","110,344,000","115,709,000","114,449,000","102,307,000","106,822,000","97,718,000","98,769,000","99,166,000","123,112,000","112,369,000","111,635,000","93,918,000","112,847,000","100,078,000","103,415,000","93,850,000","100,705,000","92,367,000","102,884,000","94,487,000","76,949,000","63,144,000","73,449,000","65,779,000","68,644,000","72,753,000","77,339,000","80,149,000","92,577,000","115,951,000","113,455,000","127,268,000","122,275,000","92,924,000","93,579,000","51,454,000","76,700,000","58,800,000","55,200,000","56,000,000","51,500,000","50,500,000","51,100,000","41,000,000","42,900,000","42,800,000","33,900,000","29,600,000","27,000,000","24,100,000","25,100,000","20,600,000","22,300,000","18,400,000","17,500,000","14,100,000","13,900,000","12,100,000","11,800,000","11,800,000","10,800,000","10,800,000","10,800,000","10,700,000"
CostOfRevenue,"352,616,000","90,413,000","88,948,000","87,077,000","86,178,000","78,800,000","82,102,000","62,936,000","56,743,000","58,083,000","68,231,000","66,731,000","61,537,000","64,655,000","63,712,000","80,372,000","102,384,000","101,894,000","85,094,000","78,811,000","76,346,000","60,186,000","57,602,000","52,027,000","43,909,000","46,055,000","67,759,000","86,494,000","82,341,000","63,205,000","75,695,000","60,783,000","64,449,000","57,064,000","57,567,000","69,016,000","62,795,000","39,229,000","68,122,000","82,831,000","75,293,000","74,641,000","108,597,000","143,025,000","164,747,000","125,344,000","147,196,000","141,612,000","139,282,000","92,882,000","80,479,000","58,005,000","47,636,000","42,467,000","70,189,000","69,626,000","66,719,000","59,681,000","71,145,000","61,824,000","56,524,000","55,471,000","68,325,000","64,513,000","61,923,000","52,149,000","63,967,000","55,816,000","59,989,000","56,318,000","72,861,000","53,634,000","57,541,000","54,649,000","44,234,000","32,845,000","40,655,000","34,573,000","56,086,000","38,405,000","42,137,000","46,414,000","67,098,000","65,115,000","59,951,000","67,984,000","64,165,000","47,696,000","62,533,000","24,302,000","36,300,000","28,600,000","26,800,000","28,200,000","26,500,000","26,100,000","25,700,000","22,700,000","23,000,000","22,300,000","18,500,000","16,400,000","15,500,000","13,300,000","13,600,000","11,100,000","11,900,000","9,800,000","9,200,000","7,500,000","8,200,000","6,800,000",,,,,,
GrossProfit,"253,373,000","66,013,000","64,024,000","63,169,000","60,166,000","54,914,000","56,845,000","49,142,000","41,894,000","46,419,000","44,971,000","42,223,000","36,285,000","34,716,000","35,260,000","46,385,000","55,395,000","56,680,000","58,338,000","53,061,000","38,720,000","34,200,000","36,007,000","33,455,000","31,439,000","31,956,000","38,785,000","54,250,000","49,069,000","35,136,000","37,874,000","32,558,000","30,673,000","33,777,000","15,642,000","30,308,000","34,640,000","22,552,000","38,727,000","49,884,000","61,254,000","65,268,000","83,088,000","124,934,000","100,068,000","129,332,000","152,802,000","135,482,000","113,758,000","70,349,000","65,888,000","40,908,000","24,384,000","20,382,000","40,155,000","46,083,000","47,730,000","42,626,000","35,677,000","35,894,000","42,245,000","43,695,000","54,787,000","47,856,000","49,712,000","41,769,000","48,880,000","44,262,000","43,426,000","37,532,000","27,844,000","38,733,000","45,343,000","39,838,000","32,715,000","30,299,000","32,794,000","31,206,000","12,558,000","34,348,000","35,202,000","33,735,000","25,479,000","50,836,000","53,504,000","59,284,000","58,110,000","45,228,000","31,046,000","27,152,000","40,400,000","30,200,000","28,400,000","27,800,000","25,000,000","24,400,000","25,400,000","18,300,000","19,900,000","20,500,000","15,400,000","13,200,000","11,500,000","10,800,000","11,500,000","9,500,000","10,400,000","8,600,000","8,300,000","6,600,000","5,700,000","5,300,000",,,,,,
OperatingExpense,"189,561,000","49,496,000","46,399,000","46,753,000","46,914,000","45,499,000","46,239,000","42,157,000","40,732,000","41,227,000","45,055,000","47,913,000","46,922,000","47,460,000","50,429,000","47,913,000","59,590,000","64,235,000","66,747,000","66,332,000","47,671,000","38,322,000","40,317,000","43,549,000","46,811,000","47,200,000","47,476,000","46,996,000","52,463,000","49,429,000","49,443,000","44,865,000","45,643,000","44,126,000","50,194,000","39,498,000","41,504,000","41,241,000","41,745,000","41,144,000","46,134,000","44,259,000","49,018,000","51,051,000","59,063,000","49,663,000","51,930,000","43,833,000","49,983,000","41,392,000","45,238,000","36,228,000","34,739,000","34,808,000","113,665,000","41,826,000","41,500,000","39,599,000","39,527,000","39,552,000","41,810,000","41,957,000","43,386,000","42,887,000","44,105,000","40,130,000","41,039,000","40,049,000","41,394,000","39,387,000","41,195,000","39,145,000","40,647,000","38,767,000","36,598,000","30,252,000","32,744,000","31,342,000","133,853,000","36,325,000","36,150,000","36,162,000","40,922,000","46,766,000","37,796,000","40,248,000","39,749,000","37,380,000","38,521,000","23,792,000","28,900,000","21,100,000","19,800,000","19,900,000","18,600,000","18,600,000","19,600,000","14,100,000","15,600,000","13,000,000","10,700,000","9,100,000","8,400,000","7,600,000","8,200,000","6,700,000","7,500,000","6,100,000","6,200,000","5,300,000","4,600,000","4,400,000",,,,,,
	SellingGeneralAndAdministration,"87,175,000","22,894,000","21,211,000","21,603,000","21,466,000","20,255,000","20,710,000","19,415,000","17,818,000","18,304,000","19,129,000","20,962,000","19,757,000","19,902,000","21,218,000","20,186,000","24,274,000","26,383,000","28,676,000","29,771,000","22,698,000","20,466,000","19,412,000","18,396,000","19,995,000","19,839,000","21,035,000","21,905,000","24,365,000","22,882,000","24,490,000","21,712,000","21,891,000","21,667,000","26,409,000","19,650,000","19,779,000","19,648,000","18,552,000","13,892,000","20,893,000","19,773,000","21,168,000","23,569,000","28,838,000","23,933,000","28,925,000","24,565,000","27,287,000","23,420,000","25,984,000","21,042,000","19,822,000","18,607,000","22,310,000","23,589,000","24,311,000","22,628,000","21,625,000","22,723,000","23,818,000","22,806,000","24,488,000","22,296,000","24,996,000","21,330,000","21,851,000","21,210,000","21,435,000","20,171,000","20,374,000","20,177,000","21,849,000","20,112,000","15,959,000","15,874,000","18,568,000","17,585,000","18,494,000","19,033,000","19,335,000","19,037,000","26,299,000","21,348,000","21,289,000","21,690,000","22,411,000","20,164,000","19,158,000","12,978,000","17,900,000","11,800,000","11,200,000","11,500,000","10,600,000","10,200,000","11,200,000","8,200,000","9,800,000","7,700,000","6,700,000","5,800,000","5,200,000","4,700,000","5,200,000","4,400,000","5,200,000","4,200,000","4,000,000","3,400,000","4,200,000","4,100,000",,,,,,
	ResearchAndDevelopment,"90,953,000","24,117,000","22,283,000","21,999,000","22,553,000","21,844,000","21,417,000","19,129,000","19,254,000","19,195,000","21,656,000","22,639,000","22,922,000","23,340,000","24,962,000","23,544,000","24,930,000","24,320,000","24,318,000","24,061,000","18,619,000","14,989,000","17,471,000","19,892,000","21,543,000","22,110,000","20,639,000","19,200,000","20,119,000","18,585,000","20,424,000","19,968,000","21,011,000","19,768,000","20,824,000","18,993,000","20,870,000","20,737,000","22,162,000","25,775,000","23,910,000","23,306,000","26,669,000","26,404,000","28,831,000","24,582,000","23,529,000","18,306,000","20,550,000","16,440,000","17,660,000","13,721,000","13,163,000","12,886,000","15,180,000","15,302,000","15,145,000","14,726,000","14,833,000","15,049,000","15,903,000","15,389,000","16,371,000","15,716,000","15,252,000","14,586,000","15,307,000","14,388,000","15,863,000","14,824,000","15,253,000","14,462,000","14,578,000","14,045,000","15,371,000","10,970,000","11,039,000","11,488,000","12,717,000","13,915,000","13,928,000","13,329,000","13,192,000","15,414,000","15,400,000","15,716,000","13,381,000","13,115,000","14,063,000","8,621,000","9,300,000","7,900,000","7,200,000","7,100,000","6,900,000","7,100,000","7,000,000","5,000,000","5,300,000","4,900,000","3,600,000","3,000,000","2,600,000","2,600,000","2,600,000","2,000,000","2,100,000","1,600,000","1,800,000","1,600,000",,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"11,430,000","2,504,000","2,975,000","2,976,000","2,976,000","3,354,000","3,831,000","3,831,000","3,834,000","3,837,000","4,312,000","4,312,000","4,243,000","4,218,000","4,249,000","4,183,000","10,386,000","13,532,000","13,753,000","12,500,000","6,354,000","2,867,000","3,434,000","5,261,000","5,273,000","5,251,000","5,802,000","5,891,000","7,979,000","7,962,000","4,195,000","3,149,000","2,899,000","2,903,000","2,961,000","855,000","855,000","856,000","1,031,000","1,477,000","1,185,000","1,215,000","1,215,000","1,277,000","1,489,000","1,135,000","1,165,000","1,237,000","1,634,000","1,685,000","1,901,000","1,777,000","1,831,000","1,829,000","3,215,000","3,148,000","2,426,000","1,956,000","2,014,000","1,959,000","2,368,000","3,909,000","4,016,000","4,025,000","3,989,000","4,015,000","4,029,000","4,038,000","4,026,000","4,490,000","4,658,000","4,336,000","4,575,000","4,896,000","4,237,000","3,262,000","3,159,000","3,142,000","3,207,000","3,197,000","3,172,000","3,747,000","6,113,000","1,039,000","881,000","1,436,000","3,957,000","4,101,000","5,300,000","2,193,000","1,700,000","1,400,000","1,400,000","1,300,000","1,100,000","1,300,000","1,400,000","900,000","500,000","400,000","400,000","300,000","600,000","300,000","400,000","300,000","200,000","300,000","400,000","300,000","400,000","300,000",,,,,,
		DepreciationAndAmortizationInIncomeStatement,"11,430,000","2,504,000","2,975,000","2,976,000","2,976,000","3,354,000","3,831,000","3,831,000","3,834,000","3,837,000","4,312,000","4,312,000","4,243,000","4,218,000","4,249,000","4,183,000","10,386,000","13,532,000","13,753,000","12,500,000","6,354,000","2,867,000","3,434,000","5,261,000","5,273,000","5,251,000","5,802,000","5,891,000","7,979,000","7,962,000","4,195,000","3,149,000","2,899,000","2,903,000","2,961,000","855,000","855,000","856,000","1,031,000","1,477,000","1,185,000","1,215,000","1,215,000","1,277,000","1,489,000","1,135,000","1,165,000","1,237,000","1,634,000","1,685,000","1,901,000","1,777,000","1,831,000","1,829,000","3,215,000","3,148,000","2,426,000","1,956,000","2,014,000","1,959,000","2,368,000","3,909,000","4,016,000","4,025,000","3,989,000","4,015,000","4,029,000","4,038,000","4,026,000","4,490,000","4,658,000","4,336,000","4,575,000","4,896,000","4,237,000","3,262,000","3,159,000","3,142,000","3,207,000","3,197,000","3,172,000","3,747,000","6,113,000","1,039,000","881,000","1,436,000","3,957,000","4,101,000","5,300,000","2,193,000","1,700,000","1,400,000","1,400,000","1,300,000","1,100,000","1,300,000","1,400,000","900,000","500,000","400,000","400,000","300,000","600,000","300,000","400,000","300,000","200,000","300,000","400,000","300,000","400,000","300,000",,,,,,
			Amortization,"11,430,000","2,504,000","2,975,000","2,976,000","2,976,000","3,354,000","3,831,000","3,831,000","3,834,000","3,837,000","4,312,000","4,312,000","4,243,000","4,218,000","4,249,000","4,183,000","10,386,000","13,532,000","13,753,000","12,500,000","6,354,000","2,867,000","3,434,000","5,261,000","5,273,000","5,251,000","5,802,000","5,891,000","7,979,000","7,962,000","4,195,000","3,149,000","2,899,000","2,903,000","2,961,000","855,000","855,000","856,000","1,031,000","1,477,000","1,185,000","1,215,000","1,215,000","1,277,000","1,489,000","1,135,000","1,165,000","1,237,000","1,634,000","1,685,000","1,901,000","1,777,000","1,831,000","1,829,000","3,215,000","3,148,000","2,426,000","1,956,000","2,014,000","1,959,000","2,368,000","3,909,000","4,016,000","4,025,000","3,989,000","4,015,000","4,029,000","4,038,000","4,026,000","4,490,000","4,658,000","4,336,000","4,575,000","4,896,000","4,237,000","3,262,000","3,159,000","3,142,000","3,207,000","3,197,000","3,172,000","3,747,000","6,113,000","1,039,000","881,000","1,436,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
