name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021
MarketCap,"735,750,000","732,750,000","729,000,000","729,750,000","731,625,000"
EnterpriseValue,"734,929,114","731,929,114","728,179,114","728,929,114","730,717,347"
PeRatio,"35.194","69.786",,,
PbRatio,"1.288","1.302",,,
EnterprisesValueEBITDARatio,"-4,967.147","-1,835.08","908.506","-2,661.637","-2,640.333"
