name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003
	TotalNonCurrentAssets,"2,691,028,000","2,071,554,000","2,077,958,000","2,082,912,000","2,078,353,000","2,073,573,000","2,077,151,000","2,130,189,000","2,107,410,000","2,109,869,000","2,090,075,000","2,075,863,000","2,095,991,000","2,036,066,000","2,040,544,000","2,056,095,000","2,067,051,000","2,079,723,000","1,805,988,000","1,803,692,000","1,814,213,000","1,827,284,000","1,556,468,000","1,557,676,000","1,517,290,000","1,473,314,000","1,416,632,000","1,370,037,000","1,374,553,000","1,354,213,000","1,344,111,000","1,340,573,000","1,335,928,000","1,337,546,000","1,330,937,000","1,337,560,000","1,339,390,000","1,346,534,000","1,330,635,000","921,903,000","923,249,000","926,972,000","630,435,000","629,955,000","626,627,000","619,587,000","611,438,000","618,983,000","623,110,000","592,636,000","497,704,000","486,613,000","448,983,000","419,349,000","410,519,000","408,953,000","405,770,000","215,726,000","212,162,000","214,222,000","216,595,000","219,949,000","221,504,000","222,059,000","223,039,000","226,070,000","228,337,000","225,021,000","225,613,000","81,225,000","82,290,000","101,275,000","89,307,000","102,627,000"
		NetPPE,"1,443,615,000","1,331,303,000","1,337,543,000","1,433,035,000","1,435,711,000","1,453,664,000","1,451,088,000","1,462,311,000","1,469,376,000","1,470,354,000","1,482,404,000","1,584,148,000","1,599,826,000","1,538,655,000","1,540,713,000","1,551,709,000","1,561,054,000","1,569,471,000","1,307,093,000","1,311,766,000","1,320,981,000","1,328,395,000","1,054,158,000","1,054,162,000","1,052,772,000","1,049,870,000","990,567,000","1,000,808,000","1,003,988,000","980,479,000","971,560,000","966,464,000","958,749,000","957,814,000","950,564,000","954,132,000","955,920,000","960,535,000","943,604,000","532,548,000","534,244,000","536,425,000","448,597,000","445,986,000","440,523,000","434,950,000","424,806,000","430,250,000","432,057,000","398,044,000","349,062,000","336,685,000","296,343,000","290,284,000","283,628,000","279,016,000","274,187,000","158,600,000","154,770,000","156,671,000","158,324,000","160,484,000","160,894,000","160,538,000","160,417,000","162,298,000","163,508,000","157,825,000","159,647,000","74,626,000","75,690,000","95,516,000","81,927,000","95,826,000"
			GrossPPE,"2,181,876,000","2,052,340,000","2,042,463,000","2,121,518,000","2,118,973,000","2,119,420,000","2,098,723,000","2,091,120,000","2,083,277,000","2,064,809,000","2,056,957,000","2,154,563,000","2,150,338,000","2,069,706,000","2,051,240,000","2,041,562,000","2,035,723,000","2,023,232,000","1,742,221,000","1,730,461,000","1,723,183,000","1,714,021,000","1,420,080,000","1,406,784,000","1,396,935,000","1,399,973,000","1,327,810,000","1,325,242,000","1,316,384,000","1,280,479,000","1,263,389,000","1,245,660,000","1,224,306,000","1,210,913,000","1,189,090,000","1,180,105,000","1,169,605,000","1,164,391,000","1,133,652,000","700,698,000","697,449,000","691,170,000","595,170,000","586,577,000","575,152,000","563,716,000","546,782,000","546,754,000","542,745,000","503,317,000","458,032,000","440,435,000","394,866,000","383,134,000","371,575,000","362,758,000","353,520,000","234,434,000","228,502,000","227,172,000","226,008,000","224,980,000","222,400,000","219,134,000","216,108,000","215,147,000","213,393,000","201,337,000","200,427,000","113,597,000","113,300,000","142,450,000","81,927,000","95,826,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
				LandAndImprovements,"124,150,000","98,837,000","86,781,000","86,781,000","87,076,000","87,076,000","87,076,000","87,076,000","87,076,000","86,190,000","86,095,000","86,095,000","86,319,000","86,298,000","85,961,000","85,960,000","86,445,000","86,484,000","65,337,000","65,337,000","65,331,000","65,331,000","65,274,000","65,273,000","65,274,000","66,215,000","65,023,000","65,025,000","64,497,000","64,458,000","63,222,000","63,430,000","63,425,000","63,425,000","62,973,000","63,196,000","63,192,000","63,248,000","62,627,000","27,155,000","27,149,000","27,149,000","25,516,000","25,271,000","25,271,000","25,264,000","25,257,000","25,247,000","25,247,000","25,230,000","26,978,000","25,042,000","24,991,000","24,991,000","24,319,000","24,319,000","23,977,000","22,825,000","22,825,000","22,825,000","22,458,000","22,486,000","22,445,000","22,512,000","22,163,000","22,163,000","15,511,000","14,938,000","14,929,000","4,865,000","4,865,000","5,387,000",,
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,023,811,000","632,736,000","650,662,000","633,095,000","546,861,000","510,488,000","509,064,000","507,260,000","493,182,000","495,321,000","492,931,000","455,075,000","344,084,000","345,582,000","309,326,000","308,056,000","306,700,000","305,833,000","305,088,000","196,800,000","196,452,000","196,308,000","194,152,000","194,008,000","187,738,000","192,752,000","184,664,000","190,192,000","191,118,000","181,064,000","180,359,000","104,095,000","103,442,000","131,294,000",,
				OtherProperties,"2,022,615,000","1,927,057,000","1,940,804,000","1,935,317,000","1,952,135,000","1,973,877,000","1,970,913,000","1,973,152,000","1,969,307,000","1,967,689,000","1,933,961,000","2,037,441,000","2,037,391,000","1,959,926,000","1,912,397,000","1,912,791,000","1,925,144,000","1,924,719,000","1,625,587,000","1,624,210,000","1,622,704,000","1,619,937,000","1,292,559,000","1,288,752,000","1,288,460,000","1,305,509,000","1,204,443,000","1,202,959,000","1,192,186,000","1,159,793,000","1,102,563,000","1,097,277,000","1,097,053,000","1,097,034,000","1,079,829,000","1,079,877,000","1,079,291,000","1,073,993,000","18,815,000","16,978,000",,"16,507,000","15,302,000","15,427,000","15,018,000","14,591,000","13,926,000","13,411,000","13,071,000","12,528,000","11,882,000","11,761,000","11,660,000","11,498,000","6,790,000","6,562,000","6,394,000","5,706,000","5,315,000","5,294,000","6,947,000","6,947,000","6,312,000",,"5,764,000",,"5,057,000","4,885,000","4,786,000","4,436,000","4,367,000","4,870,000",,
				ConstructionInProgress,"35,111,000","26,446,000","14,878,000","99,420,000","79,762,000","58,467,000","40,734,000","30,892,000","26,894,000","10,930,000","36,901,000","31,027,000","26,628,000","23,482,000","52,882,000","42,811,000","24,134,000","12,029,000","51,297,000","40,914,000","35,148,000","28,753,000","62,247,000","52,759,000","43,201,000","28,249,000","58,344,000","57,258,000","59,701,000","56,228,000","97,604,000","84,953,000","63,828,000","50,454,000","46,288,000","37,032,000","27,122,000","27,150,000","28,399,000","23,829,000","19,638,000","14,419,000","7,491,000","35,391,000","25,799,000","16,601,000","14,417,000","12,775,000","11,496,000","10,484,000","75,088,000","58,050,000","48,889,000","38,589,000","33,766,000","26,044,000","18,061,000","9,103,000","3,910,000","2,745,000","2,451,000","1,539,000","5,905,000","3,870,000","3,517,000","2,792,000","1,707,000","450,000","353,000","201,000","626,000","899,000",,
			AccumulatedDepreciation,"-738,261,000","-721,037,000","-704,920,000","-688,483,000","-683,262,000","-665,756,000","-647,635,000","-628,809,000","-613,901,000","-594,455,000","-574,553,000","-570,415,000","-550,512,000","-531,051,000","-510,527,000","-489,853,000","-474,669,000","-453,761,000","-435,128,000","-418,695,000","-402,202,000","-385,626,000","-365,922,000","-352,622,000","-344,163,000","-350,103,000","-337,243,000","-324,434,000","-312,396,000","-300,000,000","-291,829,000","-279,196,000","-265,557,000","-253,099,000","-238,526,000","-225,973,000","-213,685,000","-203,856,000","-190,048,000","-168,150,000","-163,205,000","-154,745,000","-146,573,000","-140,591,000","-134,629,000","-128,766,000","-121,976,000","-116,504,000","-110,688,000","-105,273,000","-108,970,000","-103,750,000","-98,523,000","-92,850,000","-87,947,000","-83,742,000","-79,333,000","-75,834,000","-73,732,000","-70,501,000","-67,684,000","-64,496,000","-61,506,000","-58,596,000","-55,691,000","-52,849,000","-49,885,000","-43,512,000","-40,780,000","-38,971,000","-37,610,000","-46,934,000",,
		GoodwillAndOtherIntangibleAssets,"377,193,000","296,957,000","300,459,000","303,961,000","307,463,000","321,999,000","325,501,000","364,654,000","368,156,000","371,658,000","375,160,000","378,662,000","382,164,000","385,665,000","389,167,000","392,271,000","393,593,000","396,179,000","318,142,000","319,879,000","321,616,000","323,354,000","325,091,000","326,828,000","328,565,000","330,303,000","332,040,000","333,777,000","335,465,000","337,201,000","338,938,000","340,675,000","342,411,000","344,148,000","345,884,000","347,621,000","349,358,000","351,094,000","352,831,000","354,568,000","356,304,000","358,041,000","152,389,000","154,125,000","155,862,000","157,598,000","159,335,000","161,072,000","162,808,000","164,545,000","117,173,000","118,909,000","120,646,000","122,383,000","121,975,000","123,674,000","125,374,000","54,273,000","54,773,000","55,272,000","55,801,000","56,821,000","57,842,000","58,862,000","59,882,000","60,903,000","61,923,000","62,707,000","63,673,000","4,718,000",,,,"6,801,000"
			Goodwill,"307,387,000","223,650,000","223,650,000","223,650,000","223,650,000","234,684,000","234,684,000","270,336,000","270,336,000","270,336,000","270,336,000","270,336,000","270,336,000","270,336,000","270,336,000","270,336,000","268,166,000","266,716,000","256,498,000","256,498,000","256,498,000","256,498,000","256,498,000","256,498,000","256,498,000","256,498,000","256,498,000","256,498,000","256,498,000","256,498,000","256,498,000","256,498,000","256,498,000","256,498,000","256,498,000","256,498,000","256,498,000","256,498,000","256,498,000","256,498,000","256,498,000","256,498,000","49,109,000","49,109,000","49,109,000","49,109,000","49,109,000","49,109,000","49,109,000","49,109,000",,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"69,806,000","73,307,000","76,809,000","80,311,000","83,813,000","87,315,000","90,817,000","94,318,000","97,820,000","101,322,000","104,824,000","108,326,000","111,828,000","115,329,000","118,831,000","121,935,000","125,427,000","129,463,000","61,644,000","63,381,000","65,118,000","66,856,000","68,593,000","70,330,000","72,067,000","73,805,000","75,542,000","77,279,000","78,967,000","80,703,000","82,440,000","84,177,000","85,913,000","87,650,000","89,386,000","91,123,000","92,860,000","94,596,000","96,333,000","98,070,000","99,806,000","101,543,000","103,280,000","105,016,000","106,753,000","108,489,000","110,226,000","111,963,000","113,699,000","115,436,000","117,173,000","118,909,000","120,646,000","122,383,000","121,975,000","123,674,000","125,374,000","54,273,000","54,773,000","55,272,000","55,801,000","56,821,000","57,842,000","58,862,000","59,882,000","60,903,000","61,923,000","62,707,000","63,673,000","4,718,000",,,,
		InvestmentsAndAdvances,"835,651,000","425,681,000","423,098,000","328,986,000","324,389,000","286,860,000","289,284,000","291,452,000","257,688,000","254,957,000","219,278,000","83,015,000","83,556,000","83,840,000","83,911,000","84,752,000","84,678,000","85,279,000","163,873,000","163,360,000","162,319,000","165,609,000","166,531,000","165,362,000","124,134,000","79,438,000","79,378,000","24,280,000","24,462,000","24,478,000","24,579,000","24,637,000","24,701,000","24,741,000","24,966,000","24,882,000","25,011,000","25,041,000","25,179,000","25,427,000","25,382,000","25,302,000","25,348,000","25,519,000","25,802,000","25,437,000","25,513,000","25,819,000","26,400,000","25,919,000","26,809,000","26,098,000","25,675,000",,,,,,,,,,,,,,,,,,,,,"0"
			LongTermEquityInvestment,"292,028,000","116,378,000","117,027,000","117,436,000","118,265,000","120,544,000","122,046,000","123,299,000","123,580,000","120,071,000","82,884,000","83,015,000","83,556,000","83,840,000","83,911,000","84,752,000","84,678,000","85,279,000","163,873,000","163,360,000","162,319,000","165,609,000","166,531,000","165,362,000","124,134,000","79,438,000","79,378,000","24,280,000","24,462,000","24,478,000","24,579,000","24,637,000","24,701,000","24,741,000","24,966,000","24,882,000","25,011,000","25,041,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsInOtherVenturesUnderEquityMethod,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,280,000",,"24,478,000","24,579,000","24,637,000","24,701,000","24,741,000","24,966,000","24,882,000","25,011,000","25,041,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,"543,623,000","309,303,000","306,071,000","211,550,000","206,124,000","166,316,000","167,238,000","168,153,000","134,108,000","134,886,000","136,394,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"20,155,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"14,414,000","17,613,000","16,858,000","16,930,000","10,790,000","11,050,000","11,278,000","11,772,000","12,190,000","12,900,000","13,233,000","30,038,000","30,445,000","27,906,000","26,753,000","27,363,000","27,726,000","28,794,000","16,880,000","8,687,000","9,297,000","9,926,000","10,688,000","11,324,000","11,819,000","13,703,000","14,647,000","11,172,000","10,638,000","12,055,000","9,034,000","8,797,000","10,067,000","10,843,000","9,523,000","10,925,000","9,101,000","9,864,000","9,021,000","9,360,000","7,319,000","7,204,000","4,101,000","4,325,000","4,440,000","1,602,000","1,784,000","1,842,000","1,845,000","4,128,000","4,660,000","4,921,000","6,319,000","6,682,000","4,916,000","6,263,000","6,209,000","2,853,000","2,619,000","2,279,000","2,470,000","2,644,000","2,768,000","2,659,000","2,740,000","2,869,000","2,906,000","4,489,000","2,293,000","1,881,000","6,600,000","5,759,000","7,380,000",
TotalLiabilitiesNetMinorityInterest,"1,883,936,000","1,575,318,000","1,571,345,000","1,605,045,000","1,630,910,000","1,662,207,000","1,678,714,000","1,723,277,000","1,737,950,000","1,711,474,000","1,665,791,000","1,672,425,000","1,663,145,000","1,586,979,000","1,571,375,000","1,557,695,000","1,550,541,000","1,669,049,000","1,403,836,000","1,387,991,000","1,387,418,000","1,412,446,000","1,219,560,000","1,226,618,000","1,188,143,000","1,151,355,000","1,077,488,000","1,029,838,000","1,017,280,000","986,111,000","956,814,000","945,833,000","923,154,000","915,574,000","896,718,000","885,544,000","884,004,000","941,254,000","925,040,000","646,834,000","651,365,000","637,579,000","562,727,000","551,204,000","548,260,000","533,901,000","523,636,000","526,005,000","534,197,000","422,981,000","459,896,000","439,356,000","470,127,000","431,568,000","402,127,000","395,947,000","388,721,000","200,348,000","192,109,000","193,047,000","193,047,000","196,384,000","194,257,000","195,102,000","188,448,000","190,962,000","187,750,000","190,890,000","151,549,000","28,998,000","28,214,000","52,662,000","48,334,000","57,089,000"
	CurrentLiabilities,"77,382,000","76,852,000","71,472,000","74,543,000","71,898,000","79,745,000","60,134,000","56,617,000","54,692,000","68,605,000","53,438,000","53,825,000","44,388,000","57,897,000","45,584,000","53,565,000","52,268,000","55,485,000","54,476,000","47,608,000","42,451,000","64,735,000","47,126,000","46,113,000","34,554,000","48,924,000","35,540,000","42,012,000","45,262,000","44,202,000","40,510,000","44,233,000","29,860,000","51,566,000","35,325,000","38,326,000","26,481,000","35,750,000","30,618,000","27,444,000","48,774,000","27,691,000","19,681,000","23,222,000","24,016,000","31,444,000","178,538,000","26,542,000","19,438,000","19,805,000","16,318,000","25,064,000","27,551,000","58,171,000","47,127,000","41,444,000","27,696,000","17,732,000","9,594,000","10,634,000","10,735,000","14,174,000","12,456,000","13,396,000","6,740,000","9,251,000","6,037,000","7,543,000","3,663,000","3,413,000","2,531,000","52,025,000","23,334,000","56,128,000"
		PayablesAndAccruedExpenses,"55,482,000","56,080,000","53,558,000","56,481,000","50,270,000","61,284,000","41,607,000","38,134,000","36,344,000","51,560,000","34,505,000","36,881,000","27,977,000","45,738,000","29,530,000","39,127,000","36,169,000","40,180,000","36,157,000","30,874,000","27,865,000","50,408,000","32,408,000","33,262,000","24,559,000","33,099,000","19,564,000","27,246,000","33,041,000","27,199,000","23,377,000","28,908,000","20,857,000","35,740,000","20,490,000","27,683,000","17,433,000","24,944,000","18,849,000","21,260,000","16,202,000","21,882,000","12,023,000","16,947,000","13,604,000","19,745,000","8,815,000","15,018,000","8,780,000","10,146,000","7,368,000","13,017,000","10,566,000","12,008,000","7,684,000","10,011,000","11,494,000","13,205,000","4,091,000","5,418,000","3,613,000","7,590,000","6,194,000","6,342,000","3,499,000","5,912,000","6,037,000","7,543,000","3,663,000","3,413,000","2,531,000","21,943,000","23,334,000","26,046,000"
			Payables,"49,746,000","44,822,000","48,954,000","45,612,000","45,609,000","50,392,000","36,916,000","27,451,000","31,649,000","38,354,000","28,621,000","23,552,000","22,291,000","32,436,000","23,800,000","25,938,000","30,090,000","26,924,000","30,630,000","20,324,000","23,347,000","32,339,000","25,215,000","26,601,000","22,587,000","26,347,000","17,713,000","20,463,000","31,237,000","20,584,000","21,554,000","22,220,000","19,081,000","25,501,000","18,210,000","17,369,000","15,067,000","14,718,000","16,343,000","11,605,000","14,394,000","13,602,000","10,483,000","9,426,000","10,325,000","10,238,000","5,786,000","6,340,000","6,216,000","6,211,000","4,966,000","9,120,000","8,834,000","8,018,000","5,296,000","6,271,000","9,841,000","9,032,000","2,191,000","1,872,000","2,117,000","3,781,000","3,951,000","3,418,000","2,539,000","3,020,000","2,407,000","2,766,000","1,639,000","1,716,000","1,133,000","19,754,000","21,167,000","24,067,000"
				AccountsPayable,"31,849,000","28,577,000","25,472,000","25,591,000","30,169,000","28,280,000","21,022,000","14,639,000","19,549,000","17,818,000","12,608,000","10,382,000","9,535,000","16,435,000","9,988,000","9,148,000","13,213,000","14,547,000","13,584,000","8,632,000","11,459,000","10,518,000","12,374,000","12,245,000","12,305,000","10,948,000","7,522,000","8,317,000","12,689,000","12,642,000","10,792,000","13,717,000","11,163,000","14,414,000","8,839,000","9,358,000","7,429,000","7,045,000","11,303,000","9,695,000","12,593,000","11,406,000","7,683,000","7,115,000","10,325,000","10,238,000","5,786,000","6,340,000","6,216,000","6,211,000","4,966,000","9,120,000","8,834,000","8,018,000","5,296,000","6,271,000","9,841,000","9,032,000","2,191,000","1,872,000","2,117,000","3,781,000","3,951,000","3,418,000","2,539,000","3,020,000","2,407,000","2,766,000","1,639,000","1,716,000","1,133,000","19,754,000","21,167,000","24,067,000"
				TotalTaxPayable,"7,189,000","4,542,000","8,877,000","5,057,000","5,250,000","3,992,000","8,972,000","5,526,000","5,707,000","3,799,000","9,266,000","5,437,000","5,536,000","1,779,000","7,398,000","5,540,000","6,136,000","4,652,000","7,487,000","4,396,000","5,407,000","5,397,000","6,963,000","5,174,000","4,107,000","3,764,000","6,477,000","4,335,000","2,745,000","2,703,000","6,469,000","4,514,000","3,328,000","2,603,000","5,209,000","3,649,000","2,721,000","2,688,000","5,040,000","1,910,000","1,801,000","2,196,000","2,800,000","2,311,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
