name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
TotalRevenue,"963,244,000","236,159,000","234,158,000","242,472,000","250,455,000","241,789,000","221,521,000","251,215,000","237,342,000","261,313,000","256,899,000","272,658,000","264,152,000","55,889,000","0","0","0","0","0","0","0","0","0","0","0","0"
	OperatingRevenue,"963,244,000","236,159,000","234,158,000","242,472,000","250,455,000","241,789,000","221,521,000","251,215,000","237,342,000","261,313,000","256,899,000","272,658,000","264,152,000","55,889,000","0","0","0","0","0","0","0","0","0","0","0","0"
CostOfRevenue,"340,730,000","87,980,000","84,254,000","84,654,000","83,842,000","83,832,000","81,101,000","82,653,000","87,418,000","93,676,000","99,831,000","115,131,000","108,979,000","24,413,000","114,761,000",,,,,,,,,,,
GrossProfit,"622,514,000","148,179,000","149,904,000","157,818,000","166,613,000","157,957,000","140,420,000","168,562,000","149,924,000","167,637,000","157,068,000","157,527,000","155,173,000","31,476,000","166,990,000",,,,,,,,,,,
OperatingExpense,"68,210,000","19,143,000","17,924,000","15,794,000","15,349,000","19,228,000","14,599,000","15,798,000","14,958,000","22,257,000","43,030,000","32,161,000","34,691,000","19,819,000","11,975,000","10,803,000","11,509,000","9,560,000","8,941,000","8,932,000","12,834,000","10,427,000","425,000","205,000","145,000","40,000"
	SellingGeneralAndAdministration,"63,839,000","17,931,000","16,847,000","14,810,000","14,251,000","17,930,000","13,022,000","13,232,000","12,422,000","13,537,000","33,087,000","30,595,000","34,622,000","19,809,000","11,975,000","10,803,000","11,509,000","9,560,000","8,941,000","8,932,000","12,834,000","10,427,000","425,000","205,000","145,000","40,000"
		GeneralAndAdministrativeExpense,"63,839,000","17,931,000","16,847,000","14,810,000","14,251,000","17,930,000","13,022,000","13,232,000","12,422,000","13,537,000","33,087,000","30,595,000","34,622,000","19,809,000","11,975,000","10,803,000","11,509,000","9,560,000","8,941,000","8,932,000","12,834,000","10,427,000","425,000","205,000","145,000","40,000"
			SalariesAndWages,,,,,"3,059,000",,,,"2,697,000","3,338,000","20,422,000","20,129,000",,,"8,792,000","8,574,000","9,111,000","8,635,000","8,662,000","8,317,000","9,631,000","8,323,000",,,,
			OtherGandA,"63,839,000","17,931,000","16,847,000","14,810,000","11,192,000","17,930,000","13,022,000","13,232,000","9,725,000","10,199,000","12,665,000","10,466,000","34,622,000","19,809,000","3,183,000","2,229,000","2,398,000","925,000","279,000","615,000","3,203,000","2,104,000","425,000","205,000","145,000","40,000"
	OtherOperatingExpenses,"4,371,000","1,212,000","1,077,000","984,000","1,098,000","1,298,000","1,577,000","2,566,000","2,536,000","8,720,000","9,943,000","1,566,000","69,000","10,000","34,000",,,,,,,,,,,
OperatingIncome,"554,304,000","129,036,000","131,980,000","142,024,000","151,264,000","138,729,000","125,821,000","152,764,000","134,966,000","145,380,000","114,038,000","125,366,000","120,482,000","11,657,000","-11,975,000","-10,803,000","-11,509,000","-9,560,000","-8,941,000","-8,932,000","-12,834,000","-10,427,000","-425,000","-205,000","-145,000","-40,000"
NetNonOperatingInterestIncomeExpense,"-176,694,000","-44,279,000","-44,366,000","-44,544,000","-43,505,000","-42,866,000","-39,564,000","-34,501,000","-35,311,000","-37,631,000","-36,530,000","-36,134,000","-31,521,000","-6,217,000","-54,000","-68,000","-18,000",,,,,,,,,
	InterestExpenseNonOperating,"176,694,000","44,279,000","44,366,000","44,544,000","43,505,000","42,866,000","39,564,000","34,501,000","35,311,000","37,631,000","36,530,000","36,134,000","31,521,000","6,217,000","68,000","68,000","18,000",,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,"36,530,000","36,134,000","31,521,000","6,217,000","18,993,000","68,000","18,000",,,,,,,,,
OtherIncomeExpense,"67,772,000","23,350,000","19,588,000","23,885,000","949,000","15,602,000","12,395,000","22,226,000","20,707,000","-645,467,000","-290,307,000","-440,977,000","10,732,000","1,831,000","43,492,000","37,816,000","33,145,000","28,453,000","23,772,000","19,067,000","15,328,000","11,553,000","7,556,000","4,807,000","2,731,000","1,850,000"
	EarningsFromEquityInterest,"92,939,000","23,232,000","24,104,000","24,088,000","21,515,000","20,744,000","23,233,000","23,173,000","20,947,000","19,077,000","16,334,000","18,478,000","13,623,000","2,880,000","43,492,000","37,816,000","33,145,000","28,453,000","23,772,000","19,067,000","15,328,000","11,553,000","7,556,000","4,807,000","2,731,000","1,850,000"
	SpecialIncomeCharges,"-25,167,000","118,000","-4,516,000","-203,000","-20,566,000","-5,142,000","-10,838,000","-947,000","-240,000","-664,544,000","-306,641,000","-459,455,000","-2,891,000","-1,049,000","104,860,000",,,,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,"0","0","0","0","2,753,000","1,977,000","2,297,000","1,049,000","-104,860,000",,,,,,,,,,,
		ImpairmentOfCapitalAssets,"3,663,000","0","3,460,000","203,000",,"1,379,000","8,149,000","947,000","0","664,544,000","303,888,000","457,478,000","594,000",,"0",,,,,,,,,,,
		WriteOff,,,,,,,,,,,,"5,871,000",,,,,,,,,,,,,,
		OtherSpecialCharges,,,"1,056,000",,"20,701,000",,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"253,000","118,000","0",,"135,000","-3,763,000","-2,689,000",,"-240,000",,,,,,,,,,,,,,,,,
PretaxIncome,"445,382,000","108,107,000","107,202,000","121,365,000","108,708,000","111,465,000","98,652,000","140,489,000","120,362,000","-537,718,000","-212,799,000","-351,745,000","99,693,000","7,271,000","31,463,000","26,945,000","21,618,000","18,893,000","14,831,000","10,135,000","2,494,000","1,126,000","7,132,000","4,602,000","2,586,000","1,810,000"
TaxProvision,"117,166,000","28,067,000","28,576,000","32,038,000","28,485,000","28,024,000","22,194,000","34,982,000","31,921,000","-144,785,000","-68,240,000","-62,268,000","30,419,000","-2,377,000","10,075,000","8,917,000","7,231,000","6,088,000","8,924,000","7,157,000","5,755,000","4,425,000","2,856,000","1,825,000","1,036,000","702,000"
NetIncomeCommonStockholders,"327,666,000","79,902,000","78,489,000","89,189,000","80,086,000","83,303,000","76,321,000","105,369,000","88,304,000","-393,071,000","-144,697,000","-289,615,000","69,135,000","9,648,000","17,669,000","17,430,000","13,881,000","12,392,000","5,123,000","2,978,000","-1,621,000","-3,299,000","4,276,000","2,777,000","1,550,000","1,108,000"
	NetIncome,"328,216,000","80,040,000","78,626,000","89,327,000","80,223,000","83,441,000","76,458,000","105,507,000","88,441,000","-392,933,000","-144,559,000","-289,477,000","69,274,000","9,648,000","21,388,000","18,028,000","14,387,000","12,805,000","5,907,000","2,978,000","-1,621,000","-3,299,000","4,276,000","2,777,000","1,550,000","1,108,000"
		NetIncomeIncludingNoncontrollingInterests,"656,432,000","160,080,000","157,252,000","178,654,000","80,223,000","83,441,000","152,916,000","211,014,000","88,441,000","-392,933,000","-144,559,000","-289,477,000","69,274,000","9,648,000","21,388,000","18,028,000","14,387,000","12,805,000","5,907,000","2,978,000","-3,261,000","-3,299,000","4,276,000","2,777,000","1,550,000","1,108,000"
			NetIncomeContinuousOperations,"328,216,000","80,040,000","78,626,000","89,327,000","80,223,000","83,441,000","76,458,000","105,507,000","88,441,000","-392,933,000","-144,559,000","-289,477,000","69,274,000","9,648,000","21,388,000","18,028,000","14,387,000","12,805,000","5,907,000","2,978,000","-3,261,000","-3,299,000","4,276,000","2,777,000","1,550,000","1,108,000"
	PreferredStockDividends,"550,000","138,000","137,000","138,000","137,000","138,000","137,000","138,000","137,000","138,000","138,000","138,000","139,000",,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,"0","0","0","0","3,719,000","598,000","506,000","413,000","784,000",,,,,,,
DilutedNIAvailtoComStockholders,"327,666,000","79,902,000","78,489,000","89,189,000","80,086,000","83,303,000","76,321,000","105,369,000","88,304,000","-393,071,000","-144,697,000","-289,615,000","69,135,000","9,648,000","17,669,000","17,430,000","13,881,000","12,392,000","5,123,000","2,978,000","-1,621,000","-3,299,000","4,276,000","2,777,000","1,550,000","1,108,000"
BasicEPS,,"0.17",,"0.19","0.17","0.17","0.16","0.22","0.19","-0.81","-0.29","-0.57","0.14","0.04","1.1","0.09","0.07","0.07","0.03","0.02","-0.01","-0.018",,"0.015","0.008","0.006"
DilutedEPS,,"0.17",,"0.19","0.17","0.17","0.16","0.22","0.18","-0.81","-0.29","-0.57","0.14","0.04","1.09","0.09","0.07","0.07","0.03","0.016","-0.01","-0.018",,"0.015","0.008","0.006"
BasicAverageShares,,"477,646,000",,"477,442,000","477,290,000","476,850,000","476,633,000","476,578,000","476,836,000","483,103,000","500,043,000","506,419,000","506,816,000","253,877,000","187,194,000","186,208,000","186,199,000","186,188,000","186,181,000","186,173,000","186,170,000","186,170,213",,"186,170,213","186,170,213","186,170,213"
DilutedAverageShares,,"480,173,000",,"479,695,000","479,530,000","479,272,000","478,757,000","478,694,000","478,837,000","483,103,000","500,043,000","506,419,000","507,767,000","254,903,000","187,525,000","186,208,000","186,199,000","186,188,000","186,181,000","191,175,000","186,170,000","186,170,213",,"186,170,213","186,170,213","186,170,213"
TotalOperatingIncomeAsReported,"550,894,000","129,154,000","128,520,000","141,821,000","151,399,000","133,587,000","114,983,000","151,817,000","134,726,000","-519,164,000","-192,603,000","-334,089,000","117,591,000","10,608,000","31,517,000","27,013,000","21,636,000",,,,,,,,,
TotalExpenses,"408,940,000","107,123,000","102,178,000","100,448,000","99,191,000","103,060,000","95,700,000","98,451,000","102,376,000","115,933,000","142,861,000","147,292,000","143,670,000","44,232,000","11,975,000","10,803,000","11,509,000","9,560,000","8,941,000","8,932,000","12,834,000","10,427,000","425,000","205,000","145,000","40,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"328,216,000","80,040,000","78,626,000","89,327,000","80,223,000","83,441,000","76,458,000","105,507,000","88,441,000","-392,933,000","-144,559,000","-289,477,000","69,274,000","9,648,000","21,388,000","18,028,000","14,387,000","12,805,000","5,907,000","2,978,000","-1,621,000","-3,299,000","4,276,000","2,777,000","1,550,000","1,108,000"
NormalizedIncome,"346,762,353.629","79,952,680","81,938,205.145","89,476,408","95,400,708","87,292,358","84,857,746.624","106,218,195.389","88,617,350.011","92,677,054.995","63,748,916.48","88,642,532.715","71,282,878.597","10,413,770","21,388,000","18,028,000","14,387,000","12,805,000","5,907,000","2,978,000","-1,621,000","-3,299,000","4,276,000","2,777,000","1,550,000","1,108,000"
InterestExpense,"176,694,000","44,279,000","44,366,000","44,544,000","43,505,000","42,866,000","39,564,000","34,501,000","35,311,000","37,631,000","36,530,000","36,134,000","31,521,000","6,217,000","68,000","68,000","18,000",,,,,,,,,
NetInterestIncome,"-176,694,000","-44,279,000","-44,366,000","-44,544,000","-43,505,000","-42,866,000","-39,564,000","-34,501,000","-35,311,000","-37,631,000","-36,530,000","-36,134,000","-31,521,000","-6,217,000","-54,000","-68,000","-18,000",,,,,,,,,
EBIT,"622,076,000","152,386,000","151,568,000","165,909,000","152,213,000","154,331,000","138,216,000","174,990,000","155,673,000","-500,087,000","-176,269,000","-315,611,000","131,214,000","13,488,000","31,531,000","27,013,000","21,636,000","-9,560,000","-8,941,000","-8,932,000","-12,834,000","-10,427,000","-425,000","-205,000","-145,000","-40,000"
EBITDA,"802,988,000"
ReconciledCostOfRevenue,"340,730,000","87,980,000","84,254,000","84,654,000","83,842,000","83,832,000","81,101,000","82,653,000","87,418,000","93,676,000","99,831,000","115,131,000","108,979,000","24,413,000","114,761,000",,,,,,,,,,,
ReconciledDepreciation,"180,912,000","45,968,000","45,502,000","45,155,000","44,287,000","44,518,000","44,562,000","44,601,000","45,351,000","44,948,000","44,801,000","53,323,000","44,981,000","9,431,000",,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"328,216,000","80,040,000","78,626,000","89,327,000","80,223,000","83,441,000","76,458,000","105,507,000","88,441,000","-392,933,000","-144,559,000","-289,477,000","69,274,000","9,648,000","21,388,000","18,028,000","14,387,000","12,805,000","5,907,000","2,978,000","-1,621,000","-3,299,000","4,276,000","2,777,000","1,550,000","1,108,000"
TotalUnusualItemsExcludingGoodwill,"-25,167,000","118,000","-4,516,000","-203,000","-20,566,000","-5,142,000","-10,838,000","-947,000","-240,000","-664,544,000","-306,641,000","-459,455,000","-2,891,000","-1,049,000","104,860,000",,,,,,,,,,,
TotalUnusualItems,"-25,167,000","118,000","-4,516,000","-203,000","-20,566,000","-5,142,000","-10,838,000","-947,000","-240,000","-664,544,000","-306,641,000","-459,455,000","-2,891,000","-1,049,000","104,860,000",,,,,,,,,,,
NormalizedEBITDA,"828,155,000","198,236,000","201,586,000","211,267,000","217,066,000","203,991,000","193,616,000","220,538,000","201,264,000","209,405,000","175,173,000","197,167,000","179,086,000","23,968,000","31,531,000","27,013,000","21,636,000","-9,560,000","-8,941,000","-8,932,000","-12,834,000","-10,427,000","-425,000","-205,000","-145,000","-40,000"
TaxRateForCalcs,"0.263","0.26","0.267","0.264","0.262","0.251","0.225","0.249","0.265","0.269","0.321","0.177","0.305","0.27","0.32","0.331","0.334","0.322","0.4","0.4","0.4","0.4","0.4","0.397","0.4","0.388"
TaxEffectOfUnusualItems,"-6,620,646.371","30,680","-1,203,794.855","-53,592","-5,388,292","-1,290,642","-2,438,253.376","-235,804.611","-63,649.989","-178,933,945.005","-98,333,083.52","-81,335,467.285","-882,121.403","-283,230","0","0","0","0","0","0","0","0","0","0","0","0"
