name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989
TotalAssets,"20,560,279,000","19,973,171,000","19,650,574,000","19,649,509,000","19,533,581,000","19,063,622,000","18,794,055,000","18,175,104,000","17,375,629,000","16,423,161,000","16,474,910,000","16,468,525,000","16,435,208,000","16,188,126,000","15,865,724,000","15,766,321,000","15,633,130,000","15,584,013,000","15,253,580,000","15,083,998,000","14,960,676,000","14,873,654,000","14,888,063,000","14,821,600,000","14,670,823,000","14,684,899,000","14,568,324,000","14,370,496,000","14,611,019,000","14,494,756,000","14,756,041,000","14,789,955,000","14,364,599,000","14,404,373,000","13,082,859,000","13,012,483,000","13,115,833,000","13,106,842,000","12,472,944,000","13,465,349,000","13,564,108,000","13,649,716,000","13,440,749,000","13,323,340,000","13,388,805,000","13,427,392,000","13,486,379,000","13,709,895,000","13,802,712,000","12,662,466,000","12,582,475,000","12,042,618,000","12,262,172,000","12,521,883,000","11,796,425,000","11,795,247,000","11,739,249,000","10,576,641,000","10,285,417,000","9,986,125,000","9,877,795,000","9,150,828,000","9,069,020,000","8,803,135,000","8,587,552,000","8,305,301,000","8,234,450,000","7,930,456,000","7,588,459,000","7,543,302,000","7,169,205,000","7,284,395,000","7,543,092,000","7,544,844,000","7,535,975,000","7,242,770,000","7,311,668,000","7,359,889,000","7,392,441,000","7,118,274,000","7,046,855,000","6,991,669,000","7,026,743,000","7,066,001,000","6,991,061,000","6,877,433,000","6,719,841,000","6,565,401,000","6,346,880,000","6,233,200,000","6,163,500,000","5,739,300,000","5,773,600,000","5,723,100,000","5,637,000,000","5,559,000,000","5,633,800,000","5,713,300,000","5,719,600,000","5,760,400,000","5,789,000,000","5,869,300,000","5,115,000,000","5,040,600,000","4,929,000,000","4,842,800,000","4,577,400,000","4,379,000,000","4,162,600,000","4,052,500,000","3,830,100,000","3,583,300,000","3,329,300,000","3,234,000,000","3,159,300,000","3,136,100,000","3,198,900,000","2,866,400,000","2,791,700,000","2,774,600,000","2,729,700,000","2,934,900,000","2,785,100,000","2,703,000,000","2,649,600,000","2,653,200,000","2,650,600,000","2,617,200,000","2,564,400,000","2,509,900,000","2,437,600,000","2,307,400,000"
TotalLiabilitiesNetMinorityInterest,"18,368,578,000","17,824,045,000","17,524,510,000","17,422,269,000","17,200,628,000","17,001,855,000","16,779,922,000","16,184,595,000","15,389,662,000","14,372,252,000","14,441,915,000","14,455,791,000","14,430,928,000","14,205,037,000","13,868,816,000","13,780,058,000","13,644,457,000","13,574,395,000","13,247,892,000","13,062,812,000","12,945,914,000","12,874,053,000","12,912,332,000","12,859,415,000","12,708,363,000","12,714,659,000","12,612,645,000","12,411,375,000","12,642,879,000","12,513,417,000","12,782,758,000","12,799,320,000","12,383,916,000","12,451,389,000","11,145,224,000","11,089,591,000","11,181,483,000","11,192,164,000","10,573,192,000","11,532,068,000","11,656,051,000","11,739,329,000","11,534,216,000","11,463,018,000","11,551,164,000","11,588,792,000","11,645,232,000","11,874,148,000","11,986,074,000","10,928,716,000","10,836,990,000","10,648,537,000","10,660,314,000","10,940,176,000","10,463,751,000","10,426,853,000","10,363,185,000","9,234,610,000","8,967,290,000","8,690,709,000","8,582,965,000","7,871,239,000","7,806,300,000","7,583,910,000","7,372,112,000","7,106,662,000","7,047,142,000","6,756,278,000","6,438,948,000","6,407,195,000","6,049,017,000","6,187,662,000","6,450,752,000","6,474,644,000","6,480,379,000","6,238,811,000","6,323,699,000","6,388,473,000","6,431,723,000","6,183,836,000","6,148,003,000","6,111,703,000","6,152,734,000","6,235,278,000","6,170,361,000","6,082,583,000","5,960,676,000","5,833,134,000","5,622,558,000","5,517,500,000","5,413,500,000","4,990,600,000","4,999,400,000","4,959,000,000","4,869,800,000","4,786,300,000","4,878,100,000","4,976,500,000","5,001,900,000","5,064,400,000","5,120,200,000","5,205,300,000","4,537,300,000","4,443,100,000","4,330,900,000","4,242,600,000","4,001,500,000","3,798,900,000","3,594,300,000","3,497,800,000","3,283,300,000","3,050,200,000","2,811,200,000","2,731,400,000","2,673,100,000","2,665,900,000","2,744,500,000","2,427,000,000","2,367,600,000","2,365,100,000","2,334,200,000","2,552,800,000","2,416,700,000","2,348,700,000","2,307,500,000","2,322,200,000","2,330,400,000","2,307,900,000","2,266,100,000","2,222,100,000","2,160,300,000","2,042,100,000"
TotalEquityGrossMinorityInterest,"2,191,701,000","2,149,126,000","2,126,064,000","2,227,240,000","2,332,953,000","2,061,767,000","2,014,133,000","1,990,509,000","1,985,967,000","2,050,909,000","2,032,995,000","2,012,734,000","2,004,280,000","1,983,089,000","1,996,908,000","1,986,263,000","1,988,673,000","2,009,618,000","2,005,688,000","2,021,186,000","2,014,762,000","1,999,601,000","1,975,731,000","1,962,185,000","1,962,460,000","1,970,240,000","1,955,679,000","1,959,121,000","1,968,140,000","1,981,339,000","1,973,283,000","1,990,635,000","1,980,683,000","1,952,984,000","1,937,635,000","1,922,892,000","1,934,350,000","1,914,678,000","1,899,752,000","1,933,281,000","1,908,057,000","1,910,387,000","1,906,533,000","1,860,322,000","1,837,641,000","1,838,600,000","1,841,147,000","1,835,747,000","1,816,638,000","1,733,750,000","1,745,485,000","1,394,081,000","1,601,858,000","1,581,707,000","1,332,674,000","1,368,394,000","1,376,064,000","1,342,031,000","1,318,127,000","1,295,416,000","1,294,830,000","1,279,589,000","1,262,720,000","1,219,225,000","1,215,440,000","1,198,639,000","1,187,308,000","1,174,178,000","1,149,511,000","1,136,107,000","1,120,188,000","1,096,733,000","1,092,340,000","1,070,200,000","1,055,596,000","1,003,959,000","987,969,000","971,416,000","960,718,000","934,438,000","898,852,000","879,966,000","874,009,000","830,723,000","820,700,000","794,850,000","759,165,000","732,267,000","724,322,000","715,700,000","750,000,000","748,700,000","774,200,000","764,100,000","767,200,000","772,700,000","755,700,000","736,800,000","717,700,000","696,000,000","668,800,000","664,000,000","577,700,000","597,500,000","598,100,000","600,200,000","575,900,000","580,100,000","568,300,000","554,700,000","546,800,000","533,100,000","518,100,000","502,600,000","486,200,000","470,200,000","454,400,000","439,400,000","424,100,000","409,500,000","395,500,000","382,100,000","368,400,000","354,300,000","342,100,000","331,000,000","320,200,000","309,300,000","298,300,000","287,800,000","277,300,000","265,300,000"
	StockholdersEquity,"2,191,701,000","2,149,126,000","2,126,064,000","2,227,240,000","2,332,953,000","2,061,767,000","2,014,133,000","1,990,509,000","1,985,967,000","2,050,909,000","2,032,995,000","2,012,734,000","2,004,280,000","1,983,089,000","1,996,908,000","1,986,263,000","1,988,673,000","2,009,618,000","2,005,688,000","2,021,186,000","2,014,762,000","1,999,601,000","1,975,731,000","1,962,185,000","1,962,460,000","1,970,240,000","1,955,679,000","1,959,121,000","1,968,140,000","1,981,339,000","1,973,283,000","1,990,635,000","1,980,683,000","1,952,984,000","1,937,635,000","1,922,892,000","1,934,350,000","1,914,678,000","1,899,752,000","1,933,281,000","1,908,057,000","1,910,387,000","1,906,533,000","1,860,322,000","1,837,641,000","1,838,600,000","1,841,147,000","1,835,747,000","1,816,638,000","1,733,750,000","1,745,485,000","1,394,081,000","1,601,858,000","1,581,707,000","1,332,674,000","1,368,394,000","1,376,064,000","1,342,031,000","1,318,127,000","1,295,416,000","1,294,830,000","1,279,589,000","1,262,720,000","1,219,225,000","1,215,440,000","1,198,639,000","1,187,308,000","1,174,178,000","1,149,511,000","1,136,107,000","1,120,188,000","1,096,733,000","1,092,340,000","1,070,200,000","1,055,596,000","1,003,959,000","987,969,000","971,416,000","960,718,000","934,438,000","898,852,000","879,966,000","874,009,000","830,723,000","820,700,000","794,850,000","759,165,000","732,267,000","724,322,000","715,700,000","750,000,000","748,700,000","774,200,000","764,100,000","767,200,000","772,700,000","755,700,000","736,800,000","717,700,000","696,000,000","668,800,000","664,000,000","577,700,000","597,500,000","598,100,000","600,200,000","575,900,000","580,100,000","568,300,000","554,700,000","546,800,000","533,100,000","518,100,000","502,600,000","486,200,000","470,200,000","454,400,000","439,400,000","424,100,000","409,500,000","395,500,000","382,100,000","368,400,000","354,300,000","342,100,000","331,000,000","320,200,000","309,300,000","298,300,000","287,800,000","277,300,000","265,300,000"
		CapitalStock,"436,244,000","436,196,000","435,993,000","435,987,000","435,980,000","135,938,000","135,727,000","135,744,000","135,742,000","135,720,000","135,540,000","135,527,000","135,507,000","135,496,000","135,343,000","135,344,000","135,334,000","135,275,000","134,958,000","134,947,000","134,824,000","134,657,000","134,308,000","134,145,000","134,092,000","134,101,000","133,696,000","133,688,000","133,623,000","133,591,000","133,323,000","133,332,000","133,300,000","133,273,000","132,573,000","132,390,000","131,979,000","131,967,000","129,950,000","129,937,000","129,920,000","129,888,000","129,854,000","129,815,000","129,797,000","129,655,000","129,556,000","129,547,000","129,527,000","129,512,000","129,320,000","105,159,000","105,158,000","303,038,000","105,093,000","105,057,000","105,029,000","104,955,000","104,921,000","104,767,000","104,661,000","104,563,000","104,467,000","104,405,000","104,337,000","104,225,000","104,141,000","104,010,000","103,940,000","103,902,000","94,383,000","94,316,000","94,286,000","85,662,000","85,554,000","84,059,000","83,993,000","76,278,000","76,212,000","76,164,000","76,069,000","69,086,000","69,006,000","68,952,000","68,808,000","62,447,000","62,296,000","62,261,000","62,233,000","62,200,000","62,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStock,"300,000,000","300,000,000","300,000,000","300,000,000","300,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"197,944,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"136,244,000","136,196,000","135,993,000","135,987,000","135,980,000","135,938,000","135,727,000","135,744,000","135,742,000","135,720,000","135,540,000","135,527,000","135,507,000","135,496,000","135,343,000","135,344,000","135,334,000","135,275,000","134,958,000","134,947,000","134,824,000","134,657,000","134,308,000","134,145,000","134,092,000","134,101,000","133,696,000","133,688,000","133,623,000","133,591,000","133,323,000","133,332,000","133,300,000","133,273,000","132,573,000","132,390,000","131,979,000","131,967,000","129,950,000","129,937,000","129,920,000","129,888,000","129,854,000","129,815,000","129,797,000","129,655,000","129,556,000","129,547,000","129,527,000","129,512,000","129,320,000","105,159,000","105,158,000","105,094,000","105,093,000","105,057,000","105,029,000","104,955,000","104,921,000","104,767,000","104,661,000","104,563,000","104,467,000","104,405,000","104,337,000","104,225,000","104,141,000","104,010,000","103,940,000","103,902,000","94,383,000","94,316,000","94,286,000","85,662,000","85,554,000","84,059,000","83,993,000","76,278,000","76,212,000","76,164,000","76,069,000","69,086,000","69,006,000","68,952,000","68,808,000","62,447,000","62,296,000","62,261,000","62,233,000","62,200,000","62,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"1,683,578,000","1,680,637,000","1,678,622,000","1,677,163,000","1,675,772,000","1,680,111,000","1,678,843,000","1,677,373,000","1,675,828,000","1,673,666,000","1,672,417,000","1,671,198,000","1,669,860,000","1,668,666,000","1,666,609,000","1,665,421,000","1,664,275,000","1,661,866,000","1,660,885,000","1,659,953,000","1,658,548,000","1,655,146,000","1,648,388,000","1,653,465,000","1,651,397,000","1,649,529,000","1,643,712,000","1,643,243,000","1,640,984,000","1,639,350,000","1,638,211,000","1,638,070,000","1,636,515,000","1,634,771,000","1,625,051,000","1,621,200,000","1,620,327,000","1,619,026,000","1,586,295,000","1,585,797,000","1,584,803,000","1,583,666,000","1,582,843,000","1,581,562,000","1,580,652,000","1,579,220,000","1,578,527,000","1,578,132,000","1,577,231,000","1,576,352,000","1,574,555,000","1,264,753,000","1,264,171,000","1,263,700,000","1,261,032,000","1,259,312,000","1,258,281,000","1,255,405,000","1,254,490,000","1,250,684,000","1,248,691,000","1,247,040,000","1,246,025,000","1,244,133,000","1,242,806,000","1,240,391,000","1,240,310,000","1,238,456,000","1,237,599,000","1,226,541,000","1,161,627,000","1,159,028,000","1,158,647,000","1,087,400,000","1,085,650,000","1,051,489,000","1,050,682,000","969,768,000","968,858,000","967,923,000","966,733,000","894,870,000","893,633,000","892,722,000","890,864,000","787,655,000","785,745,000","785,335,000","785,006,000","785,400,000","785,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"1,590,483,000","1,560,337,000","1,528,611,000","1,495,341,000","1,468,093,000","1,443,280,000","1,420,906,000","1,403,124,000","1,406,188,000","1,385,179,000","1,335,909,000","1,300,116,000","1,262,236,000","1,227,275,000","1,188,971,000","1,152,362,000","1,115,204,000","1,081,517,000","1,042,890,000","1,009,964,000","979,198,000","972,701,000","943,877,000","912,164,000","881,840,000","852,816,000","829,754,000","799,370,000","772,511,000","734,397,000","706,149,000","679,860,000","652,971,000","624,507,000","594,450,000","561,787,000","533,950,000","507,372,000","480,780,000","453,783,000","427,123,000","401,613,000","376,712,000","352,610,000","329,201,000","310,106,000","292,367,000","282,025,000","274,978,000","198,485,000","196,164,000","191,558,000","195,429,000","189,943,000","174,327,000","232,099,000","217,362,000","200,373,000","185,683,000","170,139,000","154,171,000","138,612,000","123,133,000","105,742,000","88,343,000","69,397,000","49,435,000","31,379,000","14,304,000",,"53,737,000","30,345,000","11,696,000","73,754,000","57,105,000","37,210,000","16,093,000","80,498,000","57,927,000","35,829,000","14,528,000","70,675,000","49,582,000","31,679,000","15,657,000","109,766,000","98,142,000","86,175,000","73,009,000","58,800,000","44,000,000","27,800,000","11,400,000","69,400,000","53,300,000","36,800,000","20,400,000","147,300,000","131,600,000","115,000,000","99,000,000","197,400,000","183,600,000","178,600,000","164,900,000","240,400,000","229,500,000","228,400,000","213,700,000",,"186,600,000","493,100,000","478,200,000","463,700,000","447,400,000",,,"404,200,000","389,200,000","374,600,000","360,700,000","347,500,000","334,200,000","302,700,000","290,800,000","279,800,000","267,000,000","259,000,000","248,100,000","244,800,000","234,300,000","222,300,000"
		TreasuryStock,"1,590,082,000","1,589,920,000","1,586,947,000","1,446,371,000","1,328,068,000","1,238,997,000","1,238,296,000","1,238,292,000","1,238,252,000","1,159,642,000","1,126,163,000","1,106,244,000","1,071,957,000","1,051,239,000","1,002,309,000","975,001,000","935,039,000","877,044,000","838,060,000","786,156,000","760,087,000","760,071,000","739,686,000","721,884,000","696,283,000","661,774,000","651,836,000","628,157,000","602,463,000","549,434,000","525,108,000","485,048,000","452,593,000","439,762,000","420,817,000","397,616,000","363,803,000","355,326,000","310,579,000","298,972,000","298,972,000","288,976,000","268,665,000","245,605,000","219,589,000","213,546,000","208,985,000","208,985,000","208,985,000","208,985,000","208,985,000","209,449,000","209,449,000","210,250,000","210,250,000","210,881,000","210,881,000","213,934,000","213,934,000","211,952,000","210,260,000","204,930,000","204,930,000","205,178,000","205,178,000","205,874,000","205,874,000","206,170,000","206,170,000","206,666,000","206,666,000","208,874,000","206,935,000","207,337,000","207,337,000","207,799,000","207,799,000","207,128,000","198,279,000","195,478,000","195,478,000","195,665,000","189,212,000","189,630,000","189,629,000","190,018,000","190,018,000","190,504,000","181,926,000","182,700,000","146,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
