name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,12/31/2015
			GrossPPE,"35,078,000",,,,"31,224,000",,,,"29,796,000","26,224,000","26,730,000","26,778,000","23,540,000","39,064,000",,,,"29,129,000",,,,"23,268,000",,,"11,974,000"
				Properties,"0",,,,"0",,,,"0",,,,,"0",,,,"0",,,,"0",,,"0"
				MachineryFurnitureEquipment,"30,408,000",,,,"26,788,000",,,,"26,337,000",,,,,"29,515,000",,,,"20,456,000",,,,"15,648,000",,,"10,094,000"
				OtherProperties,,,,,,,,,,"26,224,000","26,730,000","26,778,000","23,540,000",,,,,,,,,,,,
				Leases,"4,670,000",,,,"4,436,000",,,,"3,459,000",,,,,"9,549,000",,,,"8,673,000",,,,"7,620,000",,,"1,880,000"
			AccumulatedDepreciation,"-24,501,000",,,,"-17,454,000",,,,"-12,625,000",,,,,"-17,260,000",,,,"-11,092,000",,,,"-6,117,000",,,"-2,120,000"
		GoodwillAndOtherIntangibleAssets,"257,783,000","259,814,000","261,845,000","263,876,000","265,906,000","267,937,000","269,968,000","271,700,000","273,731,000","249,157,000","250,877,000","252,597,000","254,317,000","256,037,000","257,885,000","259,639,000","261,393,000","263,146,000","264,900,000","266,654,000","268,408,000","270,267,000","272,338,000","274,408,000","278,546,000"
			Goodwill,"171,620,000","171,620,000","171,620,000","171,620,000","171,620,000","171,620,000","171,620,000","171,321,000","171,321,000","157,264,000","157,264,000","157,264,000","157,264,000","157,264,000","157,264,000","157,264,000","157,264,000","157,264,000","157,264,000","157,264,000","157,264,000","157,264,000","157,264,000","157,264,000","157,264,000"
			OtherIntangibleAssets,"86,163,000","88,194,000","90,225,000","92,256,000","94,286,000","96,317,000","98,348,000","100,379,000","102,410,000","91,893,000","93,613,000","95,333,000","97,053,000","98,773,000","100,621,000","102,375,000","104,129,000","105,882,000","107,636,000","109,390,000","111,144,000","113,003,000","115,074,000","117,144,000","121,282,000"
		InvestmentsAndAdvances,"2,875,000","2,875,000","2,875,000","2,875,000","2,875,000","2,875,000","2,875,000","2,875,000","2,875,000","2,875,000","2,875,000","2,875,000","2,875,000","2,875,000","2,875,000","2,875,000","2,875,000","2,875,000","2,875,000","2,875,000",,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,"14,000","262,000","262,000"
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,"14,000","262,000","262,000"
		OtherNonCurrentAssets,"30,368,000","30,905,000","33,043,000","33,349,000","34,698,000","33,014,000","32,551,000","25,832,000","26,967,000","11,737,000","11,420,000","12,547,000","13,688,000","13,397,000","9,856,000","9,655,000","10,109,000","9,542,000","9,433,000","2,720,000","1,187,000","2,407,000","1,699,000","1,719,000","1,692,000"
TotalLiabilitiesNetMinorityInterest,"182,203,000","185,482,000","198,919,000","215,770,000","217,747,000","216,303,000","218,771,000","213,360,000","210,933,000","213,804,000","205,339,000","213,973,000","216,473,000","206,525,000","200,710,000","201,798,000","205,341,000","223,381,000","239,060,000","237,671,000","251,723,000","273,867,000","262,704,000","293,874,000","224,175,000"
	CurrentLiabilities,"65,017,000","62,513,000","71,218,000","82,977,000","73,331,000","66,680,000","61,027,000","57,231,000","51,123,000","61,295,000","46,541,000","45,976,000","45,129,000","43,015,000","35,942,000","32,235,000","34,594,000","51,361,000","52,084,000","50,471,000","59,940,000","80,270,000","61,303,000","48,549,000","45,854,000"
		PayablesAndAccruedExpenses,"39,165,000","41,272,000","40,076,000","39,948,000","36,999,000","34,923,000","35,009,000","35,622,000","24,908,000","37,444,000","25,578,000","27,664,000","25,997,000","29,337,000","21,300,000","18,752,000","21,758,000","36,823,000","25,327,000","20,720,000","29,242,000","51,186,000","54,315,000","36,549,000","24,827,000"
			Payables,"19,227,000","22,756,000","19,299,000","17,113,000","15,699,000","20,108,000","20,544,000","21,484,000","12,390,000","21,955,000","14,932,000","17,367,000","16,403,000","20,554,000","16,072,000","13,760,000","17,429,000","27,401,000","21,007,000","15,653,000","23,482,000","41,649,000","21,493,000","21,470,000","24,827,000"
				AccountsPayable,"19,227,000","22,756,000","19,299,000","17,113,000","15,699,000","20,108,000","20,544,000","21,484,000","12,390,000","19,589,000","14,807,000","16,982,000","16,280,000","20,483,000","16,072,000","13,760,000","17,054,000","26,776,000","21,007,000","15,653,000","19,861,000","37,944,000","21,493,000","21,470,000","24,827,000"
				TotalTaxPayable,,,,,,,,,,"2,366,000","125,000","385,000","123,000","71,000","0",,"375,000","625,000","0","0","3,621,000","3,705,000",,,
					IncomeTaxPayable,,,,,,,,,,"2,366,000","125,000","385,000","123,000","71,000","0",,"375,000","625,000","0","0","3,621,000","3,705,000",,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,"0",,
			CurrentAccruedExpenses,"19,938,000","18,516,000","20,777,000","22,835,000","21,300,000","14,815,000","14,465,000","14,138,000","12,518,000","15,489,000","10,646,000","10,297,000","9,594,000","8,783,000","5,228,000","4,992,000","4,329,000","9,422,000","4,320,000","5,067,000","5,760,000","9,537,000","32,822,000","15,079,000",
		PensionandOtherPostRetirementBenefitPlansCurrent,"11,532,000","6,180,000","4,315,000","3,297,000","10,805,000","9,492,000","6,277,000","3,404,000","9,542,000","7,134,000","5,390,000","2,810,000","3,200,000","1,983,000","4,005,000","2,891,000","2,418,000","3,998,000","6,746,000","4,643,000","2,274,000","7,111,000",,,
		CurrentDebtAndCapitalLeaseObligation,"10,177,000","10,023,000","23,487,000","36,415,000","20,573,000","18,767,000","17,593,000","16,387,000","15,651,000","14,855,000","14,037,000","14,023,000","14,431,000","9,861,000","9,067,000","8,660,000","8,652,000","8,646,000","18,140,000","22,765,000","23,656,000","8,650,000","4,619,000","6,583,000","10,325,000"
			CurrentDebt,"5,786,000","5,780,000","19,254,000","32,247,000","16,281,000","15,250,000","14,219,000","12,375,000","12,568,000","11,137,000","10,519,000","9,900,000","9,488,000","9,861,000","9,067,000","8,660,000","8,652,000","8,646,000","18,140,000","22,765,000","23,656,000","8,650,000","4,619,000","6,583,000","10,325,000"
				OtherCurrentBorrowings,"5,786,000","5,780,000","19,254,000","32,247,000","16,281,000","15,250,000","14,219,000","12,375,000","12,568,000","11,137,000","10,519,000","9,900,000","9,488,000",,,,,,"18,140,000","22,765,000","23,656,000","8,650,000","4,619,000","6,583,000","10,325,000"
			CurrentCapitalLeaseObligation,"4,391,000","4,243,000","4,233,000","4,168,000","4,292,000","3,517,000","3,374,000","4,012,000","3,083,000","3,718,000","3,518,000","4,123,000","4,943,000",,,,,,,,,,,,
		OtherCurrentLiabilities,"4,143,000","5,038,000","3,340,000","3,317,000","4,954,000","3,498,000","2,148,000","1,818,000","1,022,000","1,862,000","1,536,000","1,479,000","1,501,000","1,834,000","1,570,000","1,932,000","1,766,000","1,894,000","1,871,000","2,343,000","4,768,000","13,323,000","2,369,000","5,417,000","10,702,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"117,186,000","122,969,000","127,701,000","132,793,000","144,416,000","149,623,000","157,744,000","156,129,000","159,810,000","152,509,000","158,798,000","167,997,000","171,344,000","163,510,000","164,768,000","169,563,000","170,747,000","172,020,000","186,976,000","187,200,000","191,783,000","193,597,000","201,401,000","245,325,000","178,321,000"
		LongTermDebtAndCapitalLeaseObligation,"106,824,000","109,133,000","111,784,000","114,307,000","130,339,000","132,791,000","137,762,000","134,101,000","137,327,000","134,320,000","138,223,000","149,456,000","153,923,000","140,523,000","141,309,000","143,708,000","145,708,000","147,702,000","149,690,000","152,201,000","154,186,000","156,177,000","156,831,000","197,074,000","134,594,000"
			LongTermDebt,"91,080,000","92,474,000","93,865,000","95,254,000","110,255,000","114,421,000","118,577,000","120,701,000","126,088,000","126,829,000","129,766,000","132,699,000","135,013,000","140,523,000","141,309,000","143,708,000","145,708,000","147,702,000","149,690,000","152,201,000","154,186,000","156,177,000","156,831,000","197,074,000","134,594,000"
			LongTermCapitalLeaseObligation,"15,744,000","16,659,000","17,919,000","19,053,000","20,084,000","18,370,000","19,185,000","13,400,000","11,239,000","7,491,000","8,457,000","16,757,000","18,910,000",,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"9,593,000","13,078,000","15,114,000","17,750,000","13,479,000","16,247,000","19,466,000","21,478,000","21,892,000","17,633,000","20,096,000","17,839,000","16,753,000","20,217,000","20,409,000","22,732,000","22,058,000","21,341,000","34,408,000","31,740,000","34,384,000","34,212,000","42,072,000","38,700,000","42,126,000"
			NonCurrentDeferredTaxesLiabilities,"9,593,000","13,078,000","15,114,000","17,750,000","13,479,000","16,247,000","19,466,000","21,478,000","21,892,000","17,633,000","20,096,000","17,839,000","16,753,000","20,217,000","20,409,000","22,732,000","22,058,000","21,341,000","34,408,000","31,740,000","34,384,000","34,212,000","42,072,000","38,700,000","42,126,000"
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,"0",,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,"0",,"197,295,000"
		OtherNonCurrentLiabilities,"769,000","758,000","803,000","736,000","598,000","585,000","516,000","550,000","591,000","556,000","479,000","702,000","668,000","2,770,000","3,050,000","3,123,000","2,981,000","2,977,000","2,878,000","3,259,000","3,213,000","3,208,000","2,498,000","9,551,000","1,601,000"
TotalEquityGrossMinorityInterest,"312,429,000","305,468,000","294,093,000","282,622,000","269,646,000","264,602,000","254,653,000","248,708,000","242,171,000","242,447,000","231,688,000","222,008,000","215,215,000","229,331,000","213,621,000","204,514,000","198,350,000","193,863,000","167,960,000","158,153,000","149,648,000","140,862,000","132,754,000","65,115,000","136,897,000"
	StockholdersEquity,"312,429,000","305,468,000","294,093,000","282,622,000","269,646,000","264,602,000","254,653,000","248,708,000","242,171,000","242,447,000","231,688,000","222,008,000","215,215,000","229,331,000","213,621,000","204,514,000","198,350,000","193,863,000","167,960,000","158,153,000","149,648,000","140,862,000","132,754,000","65,115,000","136,897,000"
		CapitalStock,"515,000","512,000","511,000","508,000","504,000","497,000","494,000","491,000","489,000","486,000","485,000","484,000","483,000","478,000","471,000","467,000","465,000","463,000","459,000","458,000","454,000","438,000","437,000","381,000","197,295,000"
			PreferredStock,,,,,,,,,,,,,,,,,,,,"0",,"0","0",,"197,295,000"
			CommonStock,"515,000","512,000","511,000","508,000","504,000","497,000","494,000","491,000","489,000","486,000","485,000","484,000","483,000","478,000","471,000","467,000","465,000","463,000","459,000","458,000","454,000","438,000","437,000","381,000","0"
		AdditionalPaidInCapital,"795,443,000","790,041,000","784,881,000","779,137,000","774,441,000","769,380,000","763,731,000","758,236,000","753,213,000","753,151,000","750,395,000","747,233,000","744,147,000","740,354,000","734,323,000","729,135,000","724,221,000","720,372,000","715,953,000","712,012,000","707,480,000","700,871,000","699,364,000","267,382,000","6,785,000"
		RetainedEarnings,"-483,529,000","-485,085,000","-491,299,000","-497,023,000","-505,299,000","-505,275,000","-509,572,000","-510,019,000","-511,531,000","-511,190,000","-519,192,000","-525,709,000","-529,415,000","-511,501,000","-521,173,000","-525,088,000","-526,336,000","-526,972,000","-548,452,000","-554,317,000","-558,286,000","-560,447,000","-567,047,000","-196,258,000","-67,183,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,"-6,390,000",
TotalCapitalization,"403,509,000","397,942,000","387,958,000","377,876,000","379,901,000","379,023,000","373,230,000","369,409,000","368,259,000","369,276,000","361,454,000","354,707,000","350,228,000","369,854,000","354,930,000","348,222,000","344,058,000","341,565,000","317,650,000","310,354,000","303,834,000","297,039,000","289,585,000","262,189,000","271,491,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,"197,295,000"
CommonStockEquity,"312,429,000","305,468,000","294,093,000","282,622,000","269,646,000","264,602,000","254,653,000","248,708,000","242,171,000","242,447,000","231,688,000","222,008,000","215,215,000","229,331,000","213,621,000","204,514,000","198,350,000","193,863,000","167,960,000","158,153,000","149,648,000","140,862,000","132,754,000","65,115,000","-60,398,000"
CapitalLeaseObligations,"20,135,000","20,902,000","22,152,000","23,221,000","24,376,000","21,887,000","22,559,000","17,412,000","14,322,000","11,209,000","11,975,000","20,880,000","23,853,000",,,,,,,,,,,,
NetTangibleAssets,"54,646,000","45,654,000","32,248,000","18,746,000","3,740,000","-3,335,000","-15,315,000","-22,992,000","-31,560,000","-6,710,000","-19,189,000","-30,589,000","-39,102,000","-26,706,000","-44,264,000","-55,125,000","-63,043,000","-69,283,000","-96,940,000","-108,501,000","-118,760,000","-129,405,000","-139,584,000","-209,293,000","-141,649,000"
WorkingCapital,"128,012,000","122,612,000","110,086,000","99,754,000","96,813,000","93,609,000","90,733,000","88,284,000","81,237,000","104,963,000","98,584,000","95,208,000","92,139,000","98,728,000","89,589,000","83,095,000","76,026,000","72,283,000","61,093,000","57,024,000","55,559,000","44,634,000","45,085,000","19,770,000","24,864,000"
InvestedCapital,"409,295,000","403,722,000","407,212,000","410,123,000","396,182,000","394,273,000","387,449,000","381,784,000","380,827,000","380,413,000","371,973,000","364,607,000","359,716,000","379,715,000","363,997,000","356,882,000","352,710,000","350,211,000","335,790,000","333,119,000","327,490,000","305,689,000","294,204,000","268,772,000","84,521,000"
TangibleBookValue,"54,646,000","45,654,000","32,248,000","18,746,000","3,740,000","-3,335,000","-15,315,000","-22,992,000","-31,560,000","-6,710,000","-19,189,000","-30,589,000","-39,102,000","-26,706,000","-44,264,000","-55,125,000","-63,043,000","-69,283,000","-96,940,000","-108,501,000","-118,760,000","-129,405,000","-139,584,000","-209,293,000","-338,944,000"
TotalDebt,"117,001,000","119,156,000","135,271,000","150,722,000","150,912,000","151,558,000","155,355,000","150,488,000","152,978,000","149,175,000","152,260,000","163,479,000","168,354,000","150,384,000","150,376,000","152,368,000","154,360,000","156,348,000","167,830,000","174,966,000","177,842,000","164,827,000","161,450,000","203,657,000","144,919,000"
NetDebt,"53,513,000","65,365,000","71,425,000","64,099,000","68,768,000","94,232,000","91,755,000","78,852,000","92,489,000","63,226,000","81,538,000","81,853,000","90,627,000","99,179,000","116,728,000","134,923,000","143,886,000","146,289,000","162,153,000","171,612,000","172,466,000","149,532,000","140,366,000","199,894,000","130,915,000"
ShareIssued,"52,243,764","52,120,683","52,035,864","51,826,156","51,590,830","51,240,997","50,972,425","50,708,699","50,003,531","49,914,987","50,013,772","49,865,995","49,645,450","48,715,276","47,994,581","47,581,682","47,425,139","46,617,830","46,242,817","46,082,501","45,655,937","45,276,137","45,255,757","44,379,833","44,379,833"
OrdinarySharesNumber,"52,243,764","52,120,683","52,035,864","51,826,156","51,590,830","51,240,997","50,972,425","50,708,699","50,003,531","49,914,987","50,013,772","49,865,995","49,645,450","48,715,276","47,994,581","47,581,682","47,425,139","46,617,830","46,242,817","46,082,501","45,655,937","45,276,137","45,255,757","44,379,833","44,379,833"
