name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991
MarketCap,"4,567,973,759","4,114,226,459","4,169,249,702","5,263,267,514","4,234,305,513","4,533,502,684","7,068,602,697","3,650,829,301","2,991,034,036","2,341,545,740","2,000,270,203","2,051,588,582","2,029,586,250","2,612,150,240","3,910,510,553","4,311,566,613","4,919,403,750","4,119,166,480","5,148,861,984","4,562,213,425","4,757,408,274","4,125,507,844","2,337,275,524","2,199,600,690","2,670,477,972","2,175,707,271","1,919,545,800","1,746,784,887","1,102,881,291","1,036,407,830","1,007,473,232","1,164,061,176","794,216,437","893,290,889","960,460,597","848,309,898","823,754,778","682,426,390","639,803,697","688,562,710","671,233,637","687,851,196","774,221,822","782,980,698","683,269,866","643,480,048","621,741,246","660,038,164","656,338,817","535,271,362","530,951,472","503,867,907","490,958,005","484,415,528","400,685,206","421,377,349","358,336,058","370,357,435","326,198,523","379,052,788","456,007,340","590,055,765","533,096,769","437,389,781","623,998,066","575,898,726","322,996,275","275,316,607","305,409,084","262,706,934","322,722,273","298,927,405","308,132,189","334,840,897","301,998,360","273,141,307","256,729,381","255,398,009","275,628,185","264,024,563","235,064,533","270,566,155","230,985,010","188,971,596","190,777,081","177,151,963","171,071,538","130,553,221","147,634,833","151,194,844","129,937,578","153,300,239","167,647,795","164,426,656","162,489,386","188,206,886","201,264,750","189,639,349","180,330,129","169,788,652","184,733,889","184,673,870","143,044,717","163,827,730","130,312,283","87,334,869","60,474,189","54,668,667","53,515,005","63,972,388","55,822,328","88,385,353","39,523,809","44,116,646","49,924,022","47,600,468","39,472,788","41,213,770","46,438,574","46,438,574","52,243,396","45,861,111","52,243,396","74,301,719"
EnterpriseValue,"4,581,319,759","4,162,522,459","3,934,037,702","5,058,458,514","4,084,503,513","4,420,779,684","6,707,814,697","3,344,476,301","2,735,805,036","2,127,520,740","1,816,098,203","1,901,499,582","1,873,536,250","2,342,447,240","3,660,600,553","4,068,674,613","4,729,689,750","3,964,293,480","5,020,175,984","4,386,448,425","4,696,387,274","4,064,486,844","2,276,254,524","2,138,579,690","2,609,456,972","2,114,686,271","1,858,524,800","1,685,763,887","1,060,695,291","1,011,230,830","985,398,232","1,152,044,176","794,674,437","901,725,889","973,944,597","864,961,898","856,037,778","724,481,390","591,247,697","640,006,710","624,778,637","652,375,196","754,410,822","761,187,698","676,047,866","545,799,048","524,060,246","577,048,164","587,922,817","466,855,362","425,899,472","408,667,907","395,758,005","400,425,528","336,655,206","357,347,349","298,698,058","316,010,435","290,968,523","338,060,788","385,232,340","524,626,765","476,979,769","378,375,781","575,993,066","538,885,726","257,852,275","210,172,607","240,265,084","197,562,934","257,578,273","233,783,405","242,988,189","269,696,897","240,249,360","211,392,307","196,262,381","196,664,009","225,473,185","221,445,563","196,513,533","239,051,155","207,430,010","170,930,596","173,091,081","161,812,963","165,095,538","125,356,221","139,947,833","151,694,844","130,437,578","160,100,239","170,647,795","167,426,656","164,889,386","199,006,886","212,064,750","191,439,349","192,730,129","182,188,652","205,733,889","203,273,870","171,444,717","194,727,730","163,912,283","115,834,869","92,074,189","82,168,667","78,915,005","82,872,388","74,722,328","118,585,353","61,923,809","97,316,646","103,124,022","96,400,468","80,972,788","82,713,770","95,438,574","97,738,574","103,543,396","105,561,111","111,943,396","133,801,719"
PeRatio,"28.959","25.189","24.817","29.841","24.398","26.552","43.925","25.013","23.076","19.621","17.096","16.281","14.51","17.445","23.485","27.111","33.075","29.066","41.22","39.317","44.594","43.426","28.517","30.282","43.786","39.277","36.263","34.532","22.638","21.49","21.74","25.374","18.63","20.731","21.594","19.073","17.604","14.73","13.949","15.02","14.948","15.642","17.798","18.194","16.795","16.571","16.012","18.816","20.028","16.338","18.597","18.879","18.397","19.5","17.42","18.32","15.58","16.449","14.2","16.62","20.69","24.012","22.063","19.066","28.621","29.54","16.597","15.766","18.75","14.792","18.188","16.2","17.041","18.531","17.379","15.747","14.979","15.217","16.758","16.1","14.494","17.069","14.768","12.381","12.651","12.188","12.026","9.416","10.979","11.877","10.18","12.139","13.421","13.144","12.962","14.554","15.537","15.073","15.477","14.585","16.667","17.857","14.628","17.411","14.723","10.907","7.741","7.169","7.193","15.634","13.642","27.952","16.352",,,,,,"8.337","8.624","9.702","9.148",,
ForwardPeRatio,"26.81","23.981","23.641","30.303","23.866","24.876","40.161","23.365","20.877","18.587","16.584","17.422","16.313","18.762","20.833",,,"21.882",,,,,,,,,,,,,,,,"16.529","17.762","15.129","13.889","12.453","11.325","12.5","13.158","14.577","15.924","16.103","15.898","14.97","14.948",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"4.083","3.647","3.596","4.207","2.851","1.794","3.444","2.038","2.319",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"4.025","3.701","3.795","4.843","3.962","4.236","6.751","3.556","3.003","2.407","2.062","2.093","2.014","2.58","3.838","4.301","5.074","4.391","5.684","5.269","5.776","5.218","3.083","2.996","3.798","3.157","2.868","2.67","1.714","1.611","1.582","1.816","1.244","1.391","1.477","1.307","1.248","1.038","0.985","1.061","1.048","1.098","1.262","1.285","1.142","1.08","1.043","1.112","1.109","0.905","0.903","0.865","0.843","0.846","0.707","0.744","0.633","0.657","0.59","0.699","0.852","1.108","1.01","0.843","1.213","1.166","0.655","0.569","0.637","0.538","0.661","0.603","0.622","0.677","0.623","0.565","0.533","0.533","0.585","0.555","0.497","0.561","0.482","0.397","0.402","0.382","0.382","0.3","0.352","0.373","0.32","0.395","0.438","0.429","0.42","0.483","0.515","0.494","0.471","0.444","0.492","0.496","0.318","0.448","0.348","0.224","0.194","0.168","0.15","0.182","0.159","0.216","0.11","0.126","0.142","0.149","0.126","0.132","0.152","0.137","0.154","0.153",,
PbRatio,"19.09","19.962","9.334","12.896","11.9","14.353","12.671","7.178","6.615","5.548","5.009","5.604","6.123","8.555","9.38","11.399","14.849","14.042","20.528","21.387","19.381","19.079","8.951","9.339","12.964","11.294","10.763","10.743","7.477","7.554","7.819","10.064","7.506","8.807","10.213","10.415","11.807","11.72","4.328","4.658","4.968","5.662","7.015","7.716","8.529","9.51","9.189","4.309","4.641","3.785","2.821","2.799","2.725","2.852","2.518","2.648","2.349","2.563","2.352","2.818","3.564","3.753","3.534","2.874","4.422","4.659","2.613","1.742","2.134","1.888","2.32","2.227","2.461","2.674","1.941","1.756","1.696","1.784","1.99","1.921","1.759","2.155","1.918","1.582","1.645","1.635","1.643","1.261","1.471","1.68","1.444","1.736","2.049","2.01","2.057","2.467","2.638","2.717","2.741","2.58","2.956","3.257","2.644","3.056","2.555","1.862","1.207","1.098","1.12","1.523","1.329","2.104","1.095","1.926","2.18","2.088","2.1","2.192","1.47","1.553","1.747","1.798","2.073","2.88"
EnterprisesValueRevenueRatio,"4.026","14.645","15.194","17.864","13.103","16.931","27.275","12.305","9.326","8.108","8.151","7.557","7.108","9.764","16.572","15.606","16.165","16.227","22.069","17.968","18.075","19.166","11.699","10.526","12.019","11.812","11.495","9.435","5.722","6.144","6.89","7.043","4.55","5.487","7.121","5.159","4.967","4.316","4.085","3.842","3.417","3.943","5.531","4.818","3.998","3.588","3.972","3.818","3.563","3.121","3.24","2.732","2.43","2.697","2.601","2.475","1.953","2.142","2.362","2.355","2.538","3.859","4.072","2.786","3.836","4.041","2.353","1.598","1.688","1.637","2.488","1.872","1.658","2.075","2.245","1.634","1.347","1.516","2.244","1.739","1.375","1.899","2.066","1.377","1.136","1.323","1.7","1.038","0.998","1.405","1.57","1.523","1.313","1.602","2.216","1.965","1.74","1.809","2.449","1.822","1.771","1.934","2.283","2.05","1.487","1.195","1.37","0.808","0.662","1.033","1.107","1.115","0.553","1.106","1.537","1.114","0.762","0.999","1.534","1.146","1.015","1.131","1.823","1.632"
EnterprisesValueEBITDARatio,"19.116","78.177","81.252","85.122","51.986","74.949","120.065","48.168","36.625","35.109","46.911","40.272","37.618","60.786","100.502","71.701","69.745","74.22","101.701","80.457","76.213","85.131","56.62","52.549","55.279","71.962","92.317","63.932","36.478","47.646","60.651","50.653","30.046","49.063","72.075","39.291","39.685","35.103","39.218","30.212","25.034","32.544","52.521","38.393","28.869","28.591","36.345","30.267","27.306","27.138","35.239","24.946","21.764","29.752","37.822","28.224","20.044","27.403","37.076","26.634","28.232","48.721","65.01","32.534","32.107","51.445","38.862","20.409","12.807","28.191","66.799","24.154","14.086","24.813","50.547","23.154","12.019","18.963","50.206","25.07","12.521","23.678","46.499","19.688","11.296","15.598","42.441","15.202","9.961","26.231","43.479","21.066","12.456","17.624","58.889","25.514","16.439","24.544","44.821","22.218","16.459","29.039","43.96","27.818","14.901","18.989","27.081","13.253","8.053","13.812","21.977","18.823","6.071","9.357","35.56","14.177","8.179","12.164","25.794","14.809","9.245","16.24","33.922","20.585"
