name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002
			OtherGandA,"92,396,000","24,199,000","24,768,000","24,928,000","18,501,000","18,404,000","18,156,000","20,254,000","17,315,000","21,657,000","24,592,000","25,366,000","20,937,000","20,098,000","13,620,000","6,903,000","7,288,000","6,632,000","6,847,000","6,357,000","6,820,000","7,366,000","5,122,000","5,440,000","4,678,000","4,808,000","5,253,000","3,989,000","4,342,000","4,423,000","4,481,000","4,189,000","4,419,000","4,573,000","4,785,000","4,409,000","4,772,000","4,727,000","5,521,000","5,618,000","5,566,000","-5,828,000","-7,070,000","-6,708,000","-6,942,000","-8,085,000","-4,757,000","-6,763,000","-5,734,000","-8,329,000","-7,086,000","-5,664,000","-6,545,000","-12,604,000","8,623,000","-8,952,000","-9,604,000","352,480,000","340,968,000","308,676,000","315,372,000","340,488,000","350,830,000","312,452,000","318,776,000","349,602,000","354,630,000","324,934,000","300,202,000","308,650,000","329,384,000","246,470,000","252,006,000","260,780,000","242,848,000","240,838,000",,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,057,000","21,514,000","20,300,000","22,198,000","22,616,000","23,878,000","22,371,000","22,284,000","22,758,000","21,752,000","20,800,000","21,610,000","19,954,000","21,153,000","21,723,000","25,786,000","24,495,000","22,928,000","21,242,000","13,465,000","13,502,000","12,837,000","11,943,000","11,658,000","11,649,000","11,350,000","11,003,000","10,816,000","10,467,000","10,252,000","9,632,000","9,505,000","8,954,000","9,262,000","9,096,000","9,180,000","20,856,000",,"34,382,000","34,532,000","39,376,000",
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,057,000","21,514,000","20,300,000","22,198,000","22,616,000","23,878,000","22,371,000","22,284,000","22,758,000","21,752,000","20,800,000","21,610,000","19,954,000","21,153,000","21,723,000","25,786,000","24,495,000","22,928,000","21,242,000","13,465,000","13,502,000","12,837,000","11,943,000","11,658,000","11,649,000","11,350,000","11,003,000","10,816,000","10,467,000","10,252,000","9,632,000","9,505,000","8,954,000","9,262,000","9,096,000","9,180,000","20,856,000",,"34,382,000","34,532,000","39,376,000",
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,242,000","13,465,000","13,502,000","12,837,000","11,943,000","11,658,000","11,649,000","11,350,000","11,003,000","10,816,000","10,467,000","10,252,000","9,632,000","9,505,000","8,954,000","9,262,000","9,096,000","9,180,000","20,856,000",,,,,
	OtherOperatingExpenses,"-15,044,000","19,843,000","1,754,000","-13,117,000","-23,524,000","-11,607,000","-262,000","-3,103,000","5,917,000","15,216,000","18,215,000","16,712,000","18,643,000","15,408,000","12,935,000","8,380,000","5,087,000","7,205,000","7,194,000","7,962,000","8,590,000","13,717,000","9,727,000","7,800,000","10,484,000","10,004,000","-2,714,000","11,151,000","9,354,000","10,757,000","9,904,000","9,175,000","10,790,000","8,748,000","11,197,000","8,224,000","8,630,000","9,060,000","7,911,000","9,348,000","8,998,000","9,562,000","8,525,000","10,931,000","9,258,000","9,292,000","10,248,000","8,378,000","8,672,000","9,906,000","11,782,000","10,315,000","8,507,000","11,936,000","-25,689,000","23,066,000","23,302,000","186,477,000","128,143,000","117,419,000","107,829,000","109,407,000","110,212,000","111,488,000","131,586,000","183,615,000","206,095,000","194,690,000","188,168,000","185,327,000","192,686,000","149,919,000","138,283,000","138,975,000","135,187,000","130,008,000","24,322,000","148,481,000","147,751,000","135,209,000","22,227,000"
OperatingIncome,"334,167,000","69,794,000","79,994,000","99,760,000","84,619,000","56,859,000","59,435,000","73,970,000","62,253,000","49,807,000","52,221,000","40,766,000","37,482,000","46,901,000","37,914,000","26,827,000","23,898,000","27,643,000","33,671,000","18,923,000","22,948,000","17,753,000","18,140,000","14,456,000","15,801,000","15,351,000","22,550,000","12,917,000","19,794,000","17,529,000","14,285,000","18,287,000","18,117,000","13,836,000","18,578,000","16,610,000","14,169,000","16,413,000","20,989,000","22,295,000","21,602,000","13,802,000","25,909,000","25,634,000","22,801,000","15,429,000","24,141,000","21,228,000","20,407,000","15,900,000","-52,831,000","33,185,000","41,298,000","62,182,000","87,248,000","34,856,000","29,979,000","-205,863,000","-131,185,000","-123,261,000","-111,456,000","-125,258,000","-109,023,000","-115,690,000","-137,128,000","-193,905,000","-212,326,000","-199,558,000","-191,807,000","-199,882,000","-223,634,000","-143,643,000","-143,854,000","-150,712,000","-128,565,000","-124,269,000","10,507,000","11,271,000","13,241,000","11,255,000","11,806,000"
NetNonOperatingInterestIncomeExpense,"-62,143,000","-11,390,000","-14,785,000","-14,451,000","-21,517,000","-14,503,000","-15,080,000","-15,347,000","-16,033,000","-16,211,000","-15,623,000","-16,634,000","-16,723,000","-17,294,000","-12,356,000","-5,541,000","-5,312,000","-5,339,000","-5,334,000","-4,314,000","-3,743,000","-3,516,000","-3,056,000","-2,860,000","-2,596,000","-2,675,000","-2,623,000","-2,666,000","-2,815,000","-3,043,000","-3,298,000","-3,286,000","-3,457,000","-3,804,000","-3,731,000","-3,797,000","-3,536,000","-3,111,000","-3,465,000","-3,630,000","-3,633,000","-3,519,000","-3,186,000","-3,275,000","-3,504,000","-4,037,000","-4,176,000","-4,558,000","-4,509,000","-5,116,000","-5,765,000","-6,162,000","-7,037,000","-7,468,000","-9,016,000","-8,098,000","-8,180,000",,,,,,,,,,,,,,,,,,,,"-4,733,000",,,,"-6,287,000"
	InterestIncomeNonOperating,"29,000","9,000","3,000","8,000","9,000","19,000","5,000","93,000","12,000","112,000","115,000","78,000","81,000","96,000","107,000","67,000","54,000","23,000","31,000","37,000","16,000","32,000","33,000","37,000","37,000","24,000","21,000","18,000","24,000","22,000","26,000","23,000","24,000","19,000","18,000","17,000","18,000","21,000","32,000","38,000","38,000","28,000","51,000","29,000","33,000","66,000","75,000","83,000","85,000","73,000","68,000","74,000","129,000","178,000","305,000","511,000","517,000",,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"55,667,000","11,399,000","14,788,000","14,459,000","15,021,000","14,522,000","15,085,000","15,440,000","16,045,000","16,323,000","15,738,000","16,712,000","16,804,000","17,390,000","12,463,000","5,608,000","5,366,000","5,362,000","5,365,000","4,351,000","3,759,000","3,548,000","3,089,000","2,897,000","2,633,000","2,699,000","2,644,000","2,684,000","2,839,000","3,065,000","3,324,000","3,309,000","3,481,000","3,823,000","3,749,000","3,814,000","3,554,000","3,132,000","3,497,000","3,668,000","3,671,000","3,547,000","3,237,000","3,304,000","3,537,000","4,103,000","4,251,000","4,641,000","4,594,000","5,189,000","5,833,000","6,236,000","7,166,000","7,646,000","9,321,000","8,609,000","8,697,000",,,,,,,,,,,,,,,,,,,,"4,733,000",,,,"6,287,000"
	TotalOtherFinanceCost,,,"0",,"6,505,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"39,164,000","6,681,000","-4,573,000","-4,068,000","41,124,000","12,746,000","-43,185,000","-52,981,000","-152,413,000","107,178,000","-80,205,000","86,956,000","-44,235,000","-2,040,000","-27,498,000","17,293,000","11,325,000","-1,376,000","18,234,000","-35,378,000","-67,649,000","1,869,000","-14,664,000","-8,473,000","5,558,000","-528,000","573,000","96,000","264,000","-13,000","127,000","639,000","31,000","299,000","-52,379,000","-317,000","452,000","290,000","923,000","294,000","202,000","460,000","556,000","-29,025,000","360,000","-6,802,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-600,871,000",,,,,
	GainOnSaleOfSecurity,"23,203,000","2,696,000","-7,818,000","-7,378,000","35,703,000","9,472,000","-44,699,000","-53,393,000","-109,723,000","107,044,000","-72,868,000","91,952,000","-35,886,000","4,500,000","-21,411,000","17,895,000","11,697,000","-885,000","20,424,000","-34,433,000","-67,649,000","1,869,000","-14,664,000","-8,473,000","5,558,000","-528,000","573,000","96,000","264,000","-13,000","127,000","639,000","31,000","299,000","206,000","-317,000","452,000","290,000","923,000","294,000","202,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"-2,797,000","-1,403,000","-1,212,000","-1,147,000","965,000","-1,183,000","-1,825,000","-2,485,000","-6,513,000","-2,764,000","-4,986,000","-2,645,000","-5,998,000","-3,816,000","-2,868,000","-2,647,000","-2,417,000","-2,536,000","-2,190,000","-945,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"0","0","0",,"0","0","-39,075,000","0","0","0","0","-373,000","-5,264,000",,,,,,,,,,,,,,,,"0",,,,"-52,585,000",,,,"0","0","0","460,000","556,000","-29,025,000","360,000","-6,802,000",,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-600,871,000",,,,,
		RestructuringAndMergernAcquisition,,,,,,,"0","0","0","0","0","0","0","373,000","5,264,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"0","0","0",,"0","0","39,075,000",,,,,,,,,,,,,,,,,,,,,,"0",,,,"52,585,000",,,,"0","0",,,"0","27,144,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-556,000","1,881,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"18,758,000","5,388,000","4,457,000","4,457,000","4,456,000","4,457,000","3,339,000","2,897,000","2,898,000","2,898,000","-2,351,000","-2,351,000","-2,351,000","-2,351,000","2,045,000","2,045,000","2,045,000","2,045,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"311,188,000","65,085,000","60,636,000","81,241,000","104,226,000","55,102,000","1,170,000","5,642,000","-106,193,000","140,774,000","-43,607,000","111,088,000","-23,476,000","27,567,000","-1,940,000","38,579,000","29,911,000","20,928,000","46,571,000","-20,769,000","-48,444,000","16,106,000","420,000","3,123,000","18,763,000","12,148,000","20,500,000","10,347,000","17,243,000","14,473,000","11,114,000","15,640,000","14,691,000","10,331,000","-37,532,000","12,496,000","11,085,000","13,592,000","18,447,000","18,959,000","18,171,000","10,743,000","23,279,000","-6,666,000","19,657,000","4,590,000","19,965,000","16,670,000","15,898,000","10,784,000","17,646,000","4,647,000","11,873,000","17,766,000","-57,895,000","5,988,000","-129,000","6,207,000","14,406,000","4,695,000","7,305,000","6,882,000","14,887,000","6,574,000","6,459,000","8,093,000","9,083,000","7,391,000","6,755,000","7,083,000","18,068,000","7,099,000","5,826,000","5,980,000","7,613,000","-594,966,000","5,774,000","6,035,000","6,021,000","5,757,000","5,519,000"
TaxProvision,"74,702,000","15,289,000","16,178,000","18,878,000","24,357,000","12,812,000","-1,083,000","11,387,000","-1,031,000","7,041,000","-2,503,000","6,003,000","3,156,000","4,933,000","3,256,000","5,646,000","5,447,000","5,246,000","-47,520,000","7,460,000","5,474,000","6,310,000","1,175,000","1,007,000","7,235,000","3,977,000","7,157,000","4,000,000","6,673,000","5,578,000","4,455,000","6,045,000","5,393,000","3,809,000","5,308,000","4,697,000","4,170,000","5,091,000","6,236,000","7,403,000","6,952,000","4,081,000","9,749,000","-1,840,000","7,377,000","1,709,000","8,114,000","5,282,000","5,983,000","4,034,000","7,334,000","1,792,000","3,766,000","6,669,000","6,321,000","1,023,000","397,000","2,420,000","6,035,000","2,291,000","2,760,000","2,615,000","-54,041,000","0","0","0","0","0","0","0","0","0","0","0","0","-133,217,000","2,213,000","2,360,000","2,492,000","2,383,000","2,285,000"
NetIncomeCommonStockholders,"238,926,000","49,796,000","44,524,000","64,672,000","79,869,000","42,290,000","5,127,000","-5,591,000","-104,926,000","137,505,000","-40,190,000","105,328,000","-26,601,000","22,665,000","-4,330,000","33,103,000","24,634,000","15,878,000","95,117,000","-32,884,000","-53,726,000","9,988,000","1,532,000","2,163,000","11,575,000","8,218,000","14,768,000","6,561,000","10,784,000","9,109,000","3,711,000","9,907,000","9,509,000","6,733,000","-42,841,000","7,799,000","6,914,000","8,500,000","12,013,000","11,370,000","11,059,000","6,432,000","12,931,000","-4,802,000","12,299,000","2,764,000","11,839,000","11,158,000","9,682,000","7,155,000","11,508,000","3,737,000","8,107,000","11,097,000","-64,216,000","4,965,000","-526,000","3,787,000","8,371,000","2,404,000","4,545,000","4,267,000","68,928,000","6,574,000","6,459,000","8,093,000","9,083,000","7,391,000","6,755,000","7,083,000","18,068,000","7,099,000","5,826,000","5,980,000","7,613,000","-461,749,000","3,561,000","3,675,000","3,529,000","3,374,000","3,234,000"
	NetIncome,"238,926,000","49,796,000","44,524,000","64,672,000","79,934,000","42,290,000","5,127,000","-5,591,000","-104,926,000","137,505,000","-40,190,000","105,328,000","-26,601,000","22,665,000","-4,330,000","33,103,000","24,634,000","15,878,000","95,117,000","-32,884,000","-53,726,000","9,988,000","1,532,000","2,163,000","11,575,000","8,218,000","14,768,000","6,561,000","10,784,000","9,109,000","3,711,000","9,907,000","9,509,000","6,733,000","-42,841,000","7,799,000","6,914,000","8,500,000","12,013,000","11,370,000","11,059,000","6,432,000","12,931,000","-4,802,000","12,299,000","2,764,000","11,839,000","11,158,000","9,682,000","7,155,000","11,508,000","3,737,000","8,107,000","11,097,000","-64,216,000","4,965,000","-526,000","3,787,000","8,371,000","2,404,000","4,545,000","4,267,000","68,928,000","6,574,000","6,459,000","8,093,000","9,083,000","7,391,000","6,755,000","7,083,000","18,068,000","7,099,000","5,826,000","5,980,000","7,613,000","-461,749,000","3,561,000","3,675,000","3,529,000","3,374,000","3,234,000"
		NetIncomeIncludingNoncontrollingInterests,"238,926,000","49,796,000","44,524,000","64,672,000","79,934,000","42,290,000","5,127,000","-5,591,000","-104,926,000","137,505,000","-40,190,000","105,328,000","-26,601,000","22,665,000","-4,330,000","33,103,000","24,634,000","15,878,000","95,117,000","-32,884,000","-53,726,000","9,988,000","1,532,000","2,163,000","11,575,000","8,218,000","14,768,000","6,561,000","10,784,000","9,109,000","3,711,000","9,907,000","9,509,000","6,733,000","-42,841,000","7,799,000","6,914,000","8,500,000","12,013,000","11,370,000","11,059,000","6,432,000","12,931,000","-4,802,000","12,299,000","2,764,000","11,839,000","11,158,000","9,682,000","7,155,000","11,508,000","3,737,000","8,107,000","11,097,000","-64,216,000","4,965,000","-526,000","3,787,000","8,371,000","2,404,000","4,545,000","4,267,000","68,928,000","6,574,000","6,459,000","8,093,000","9,083,000","7,391,000","6,755,000","7,083,000","18,068,000","7,099,000","5,826,000","5,980,000","7,613,000","-461,749,000","3,561,000","3,675,000","3,529,000","3,374,000","3,234,000"
			NetIncomeContinuousOperations,"236,486,000","49,796,000","44,458,000","62,363,000","79,869,000","42,290,000","2,253,000","-5,745,000","-105,162,000","133,733,000","-41,104,000","105,085,000","-26,632,000","22,634,000","-5,196,000","32,933,000","24,464,000","15,682,000","94,091,000","-28,229,000","-53,918,000","9,796,000","-755,000","2,116,000","11,528,000","8,171,000","13,343,000","6,347,000","10,570,000","8,895,000","6,659,000","9,595,000","9,298,000","6,522,000","-42,840,000","7,799,000","6,915,000","8,501,000","12,211,000","11,556,000","11,219,000","6,662,000","13,530,000","-4,826,000","12,280,000","2,881,000","11,851,000","11,388,000","9,915,000","6,750,000","10,312,000","2,855,000","8,107,000","11,097,000","-64,216,000","4,965,000","-526,000","3,787,000","8,371,000","2,404,000","4,545,000","4,267,000","68,928,000","6,574,000","6,459,000","8,093,000","9,083,000","7,391,000","6,755,000","7,083,000","18,068,000","7,099,000","5,826,000","5,980,000","7,613,000","-461,749,000","3,561,000","3,675,000","3,529,000","3,374,000","3,234,000"
			NetIncomeDiscontinuousOperations,"2,440,000","0","66,000","2,309,000","65,000","0","2,874,000","154,000","236,000","3,772,000","914,000","243,000","31,000","31,000","866,000","170,000","170,000","196,000","1,026,000","-4,655,000","192,000","192,000","2,287,000","47,000","47,000","47,000","1,425,000","214,000","214,000","214,000","-2,948,000","312,000","211,000","211,000","-1,000","0","-1,000","-1,000","-198,000","-186,000","-160,000","-230,000","-599,000","24,000","19,000","-117,000","-12,000","-230,000","-233,000","405,000","1,196,000","882,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
