name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
TotalRevenue,"1,110,982,000","278,984,000","293,848,000","271,688,000","266,462,000","264,961,000","264,290,000","248,699,000","236,325,000","235,601,000","243,520,000","243,632,000","249,122,000","247,989,000","254,322,000","242,601,000","252,047,000","244,330,000","241,590,000","239,790,000","230,629,000","217,389,000","222,062,000","201,036,000","140,258,000","130,465,000","135,139,000","116,612,000","115,463,000","112,115,000","105,914,000","92,287,000","80,354,000","67,419,000","71,715,000","66,429,000","61,323,000","59,512,000","53,209,000","58,935,000","58,008,000","57,643,000","58,803,000","60,407,000","54,778,000","46,121,000","52,591,000","57,951,000","38,856,000","44,558,000","41,752,000","35,042,000","52,872,000","39,707,000","32,527,000","29,487,000","29,160,000","26,876,000","26,380,000","25,090,000","24,914,000","24,208,000","23,956,000","23,454,000","22,939,000","23,602,000","22,649,000","22,624,000","21,724,000","20,830,000","20,472,000","20,539,000","19,925,000","17,912,000","16,395,000","18,213,000","16,754,000","14,796,000","14,873,000","13,809,000","12,903,000","11,526,000","10,978,000","9,562,000","8,849,000","7,669,000","7,118,000","7,121,000","7,510,000","7,456,000","7,600,000","7,500,000","7,200,000","6,600,000","6,600,000","5,900,000","5,600,000","5,300,000","5,200,000","4,400,000","4,100,000","3,900,000"
	OperatingRevenue,"1,110,982,000","278,984,000","293,848,000","271,688,000","266,462,000","264,961,000","264,290,000","248,699,000","236,325,000","235,601,000","243,520,000","243,632,000","249,122,000","247,989,000","254,322,000","242,601,000","252,047,000","244,330,000","241,590,000","239,790,000","230,629,000","217,389,000","222,062,000","201,036,000","140,258,000","130,465,000","135,139,000","116,612,000","115,463,000","112,115,000","105,914,000","92,287,000","80,354,000","67,419,000","71,715,000","66,429,000","61,323,000","59,512,000","53,209,000","58,935,000","58,008,000","57,643,000","58,803,000","60,407,000","54,778,000","46,121,000","52,591,000","57,951,000","38,856,000","44,558,000","41,752,000","35,042,000","52,872,000","39,707,000","32,527,000","29,487,000","29,160,000","26,876,000","26,380,000","25,090,000","24,914,000","24,208,000","23,956,000","23,454,000","22,939,000","23,602,000","22,649,000","22,624,000","21,724,000","20,830,000","20,472,000","20,539,000","19,925,000","17,912,000","16,395,000","18,213,000","16,754,000","14,796,000","14,873,000","13,809,000","12,903,000","11,526,000","10,978,000","9,562,000","8,849,000","7,669,000","7,118,000","7,121,000","7,510,000","7,456,000","7,600,000","7,500,000","7,200,000","6,600,000","6,600,000","5,900,000","5,600,000","5,300,000","5,200,000","4,400,000","4,100,000","3,900,000"
OperatingIncome,,,,,,,,,,,,,,,,,,,"149,587,000","150,293,000","144,014,000",,,,,,,,"68,994,000",,"52,063,000",,,,"36,283,000","22,350,000","29,885,000",,,,,,,"27,107,000","86,084,000",,,,,,,"12,043,000","13,827,000",,"9,973,000","12,266,000",,,,,"11,788,000",,"10,550,000",,,,"11,843,000",,"11,216,000",,,,,"8,783,000","6,570,000","8,534,000",,,,,"5,900,000",,,,,"3,019,000","2,538,000",,,,,,,"2,200,000","2,200,000","1,900,000",,,,,"1,600,000","1,500,000"
PretaxIncome,"729,581,000","168,913,000","193,963,000","170,998,000","195,709,000","192,253,000","156,117,000","138,492,000","65,205,000","16,367,000","136,039,000","136,458,000","145,239,000","146,601,000","153,778,000","99,844,000","153,330,000","147,106,000","149,587,000","150,293,000","144,014,000","136,628,000","137,156,000","118,514,000","86,009,000","82,679,000","80,202,000","69,516,000","68,994,000","58,057,000","52,062,000","47,659,000","38,729,000","33,998,000","36,284,000","32,607,000","29,885,000","28,537,000","30,194,000","27,173,000","27,671,000","25,960,000","25,188,000","27,107,000","78,584,000","20,631,000","23,218,000","30,086,000","14,346,000","22,887,000","17,151,000","12,043,000","13,827,000","12,920,000","9,973,000","12,266,000","11,718,000","10,670,000","11,174,000","12,258,000","11,788,000","10,970,000","10,550,000","11,197,000","11,422,000","11,942,000","11,843,000","11,554,000","11,216,000","10,835,000","10,126,000","9,733,000","9,270,000","8,783,000","7,771,000","8,126,000","7,508,000","6,896,000","6,553,000","5,950,000","5,503,000","4,943,000","3,930,000","3,439,000","3,048,000","2,622,000","3,728,000","1,148,000","2,545,000","2,494,000","2,200,000","2,300,000","2,400,000","2,200,000","2,100,000","1,900,000","2,000,000","2,100,000","2,000,000","1,900,000","1,600,000","1,500,000"
TaxProvision,"166,480,000","36,410,000","44,197,000","40,713,000","45,161,000","43,818,000","35,607,000","29,251,000","14,948,000","4,509,000","35,240,000","32,574,000","34,726,000","35,889,000","38,750,000","25,665,000","38,589,000","33,973,000","3,433,000","54,246,000","53,488,000","47,417,000","49,311,000","42,470,000","31,514,000","30,984,000","28,741,000","23,385,000","24,190,000","18,139,000","17,300,000","15,579,000","12,251,000","8,730,000","11,894,000","10,224,000","9,506,000","8,526,000","9,518,000","7,883,000","8,584,000","7,950,000","7,603,000","8,220,000","28,380,000","6,004,000","6,304,000","9,878,000","3,488,000","6,944,000","4,472,000","2,599,000","3,250,000","2,537,000","655,000","3,255,000","3,111,000","2,905,000","3,437,000","3,856,000","3,702,000","3,449,000","3,195,000","3,187,000","3,491,000","3,545,000","3,460,000","3,483,000","3,503,000","3,513,000","3,115,000","3,086,000","3,010,000","2,818,000","2,159,000","2,852,000","2,668,000","2,421,000","2,372,000","2,254,000","2,068,000","1,849,000","1,347,000","1,138,000","835,000","760,000","595,000","255,000","730,000","708,000","500,000","600,000","700,000","700,000","700,000","500,000","600,000","700,000","700,000","700,000","600,000","500,000"
NetIncomeCommonStockholders,"558,613,000","128,028,000","149,761,000","130,290,000","150,535,000","148,416,000","120,513,000","109,253,000","50,266,000","11,866,000","100,806,000","103,891,000","110,503,000","110,706,000","115,031,000","74,180,000","114,751,000","113,144,000","146,164,000","96,007,000","90,532,000","89,188,000","87,786,000","76,030,000","54,474,000","51,688,000","51,455,000","46,128,000","44,776,000","39,894,000","34,751,000","32,093,000","26,486,000","25,276,000","24,398,000","22,350,000","20,387,000","20,000,000","20,667,000","19,275,000","19,092,000","18,009,000","17,570,000","18,904,000","50,217,000","14,630,000","16,931,000","20,225,000","10,890,000","15,954,000","9,648,000","8,391,000","9,501,000","9,286,000","9,091,000","9,011,000","8,607,000","7,765,000","7,737,000","8,402,000","8,086,000","7,521,000","7,355,000","8,010,000","7,931,000","8,397,000","8,383,000","8,071,000","7,713,000","7,322,000","7,011,000","6,647,000","6,260,000","5,965,000","5,612,000","5,274,000","4,840,000","4,475,000","4,181,000","3,696,000","3,435,000","3,094,000","2,583,000","2,301,000","2,213,000","1,862,000","1,546,000","893,000","1,815,000","1,786,000","1,700,000","1,700,000","1,700,000","1,500,000","1,400,000","1,400,000","1,400,000","1,400,000","1,300,000","1,200,000","1,000,000","1,000,000"
	NetIncome,"563,093,000","132,508,000","149,761,000","130,290,000","150,535,000","148,416,000","120,513,000","109,253,000","50,266,000","11,866,000","100,806,000","103,891,000","110,503,000","110,706,000","115,031,000","74,180,000","114,751,000","113,144,000","146,164,000","96,007,000","90,532,000","89,188,000","87,786,000","76,030,000","54,474,000","51,688,000","51,455,000","46,128,000","44,776,000","39,894,000","34,751,000","32,093,000","26,486,000","25,276,000","24,398,000","22,350,000","20,387,000","20,000,000","20,667,000","19,275,000","19,092,000","18,009,000","17,534,000","18,904,000","50,217,000","14,630,000","16,931,000","20,225,000","10,890,000","15,954,000","144,000","9,469,000","10,577,000","10,360,000","9,318,000","9,011,000","8,607,000","7,765,000","7,737,000","8,402,000","8,086,000","7,521,000","7,355,000","8,010,000","7,931,000","8,397,000","8,383,000","8,071,000","7,713,000","7,322,000","7,011,000","6,647,000","6,260,000","5,965,000","5,612,000","5,274,000","4,840,000","4,475,000","4,181,000","3,696,000","3,435,000","3,094,000","2,583,000","2,301,000","2,213,000","1,862,000","3,133,000","893,000","1,815,000","1,786,000","1,700,000","1,700,000","1,700,000","1,500,000","1,400,000","1,400,000","1,400,000","1,400,000","1,300,000","1,200,000","1,000,000","1,000,000"
		NetIncomeIncludingNoncontrollingInterests,"563,101,000","132,503,000","149,766,000","130,285,000","150,548,000","148,435,000","120,510,000","109,241,000","50,257,000","11,858,000","100,799,000","103,884,000","110,513,000","110,712,000","115,028,000","74,179,000","114,741,000","113,133,000","146,154,000","96,047,000","90,526,000","89,211,000","87,845,000","76,044,000","54,495,000","51,695,000","51,461,000","46,131,000","44,804,000","39,918,000","34,762,000","32,080,000","26,478,000","25,268,000","24,390,000","22,383,000","20,379,000","20,011,000","20,676,000","19,290,000","19,087,000","18,010,000","17,585,000","18,887,000","50,204,000","14,627,000","16,914,000","20,208,000","10,858,000","15,943,000","12,679,000","9,444,000","10,577,000","10,383,000","9,318,000","9,011,000","8,607,000","7,765,000","7,737,000","8,402,000","8,086,000","7,521,000","7,355,000","8,010,000","7,931,000","8,397,000","8,383,000","8,071,000","7,713,000","7,322,000","7,011,000","6,647,000","6,260,000","5,965,000","4,411,000","5,682,000","5,237,000","4,871,000","4,578,000","4,093,000","3,832,000","3,491,000","2,980,000","2,698,000","2,610,000","2,259,000","1,943,000","1,290,000","2,212,000","2,183,000","2,100,000","2,100,000","1,800,000","1,500,000","1,400,000","1,400,000","1,400,000","1,400,000","1,300,000","1,200,000","1,000,000","1,000,000"
			NetIncomeContinuousOperations,"563,101,000","132,503,000","149,766,000","130,285,000","150,548,000","148,435,000","120,510,000","109,241,000","50,257,000","11,858,000","100,799,000","103,884,000","110,513,000","110,712,000","115,028,000","74,179,000","114,741,000","113,133,000","146,154,000","96,047,000","90,526,000","89,211,000","87,845,000","76,044,000","54,495,000","51,695,000","51,461,000","46,131,000","44,804,000","39,918,000","34,762,000","32,080,000","26,478,000","25,268,000","24,390,000","22,383,000","20,379,000","20,011,000","20,676,000","19,290,000","19,087,000","18,010,000","17,585,000","18,887,000","50,204,000","14,627,000","16,914,000","20,208,000","10,858,000","15,943,000","12,679,000","9,444,000","10,577,000","10,383,000","9,318,000","9,011,000","8,607,000","7,765,000","7,737,000","8,402,000","8,086,000","7,521,000","7,355,000","8,010,000","7,931,000","8,397,000","8,383,000","8,071,000","7,713,000","7,322,000","7,011,000","6,647,000","6,260,000","5,965,000","5,612,000","5,274,000","4,840,000","4,475,000","4,181,000","3,696,000","3,435,000","3,094,000","2,583,000","2,301,000","2,213,000","1,862,000","3,133,000","893,000","1,815,000","1,786,000","1,700,000","1,700,000","1,700,000","1,500,000","1,400,000","1,400,000","1,400,000","1,400,000","1,300,000","1,200,000","1,000,000","1,000,000"
		MinorityInterests,"-8,000","5,000","-5,000","5,000","-13,000","-19,000","3,000","12,000","9,000","8,000","7,000","7,000","-10,000","-6,000","3,000","1,000","10,000","11,000","10,000","-40,000","6,000","-23,000","-59,000","-14,000","-21,000","-7,000","-6,000","-3,000","-28,000","-24,000","-11,000","13,000","8,000","8,000","8,000","-33,000","8,000","-11,000","-9,000","-15,000","5,000","-1,000","-51,000","17,000","13,000","3,000","17,000","17,000","32,000","11,000","17,000","25,000","0","-23,000",,,,,,,,,,,,,,,,,,,,,,"-408,000","-397,000","-396,000","-397,000","-397,000","-397,000","-397,000","-397,000","-397,000","-397,000","-397,000",,"-397,000","-397,000","-397,000","-400,000","-400,000","-100,000",,,,,,,,,
