name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
OperatingCashFlow,"144,400,000","29,200,000","29,000,000","57,600,000","28,600,000","29,500,000","22,500,000","39,500,000","53,200,000","29,700,000","24,700,000","34,500,000","18,500,000","36,400,000","58,503,000","17,725,000","14,846,000","14,189,000","19,306,000","12,387,000","12,677,000","1,394,000","-227,000","-351,000","-425,000","-410,000"
	CashFlowFromContinuingOperatingActivities,"144,400,000","29,200,000","29,000,000","57,600,000","28,600,000","29,500,000","22,500,000","39,500,000","53,200,000","29,700,000","24,700,000","34,500,000","18,500,000","36,400,000","58,503,000","17,725,000","14,846,000","14,189,000","19,306,000","12,387,000","12,677,000","1,394,000","-227,000","-351,000","-425,000","-410,000"
		NetIncomeFromContinuingOperations,"76,300,000","13,000,000","7,100,000","20,900,000","35,300,000","-7,300,000","7,300,000","15,700,000","500,000","-17,300,000","-18,400,000","-273,300,000","-6,400,000","-9,300,000","-20,056,000","2,181,000","13,485,000","-797,000","38,798,000","50,000","-4,106,000","-7,746,000","-2,285,000","-2,759,000","-2,023,000","-2,416,000"
		OperatingGainsLosses,"-30,500,000","-9,300,000","-6,800,000","-2,000,000","-12,400,000","2,500,000","-3,000,000","-3,100,000","400,000","-1,200,000","-3,100,000","-1,000,000","-700,000","-400,000","-1,654,000","-881,000","-490,000","-991,000","-186,000","-356,000","28,000","-185,000",,,,
			GainLossOnSaleOfPPE,"-18,600,000","-4,600,000","-4,000,000","-5,400,000","-4,600,000","-3,100,000","-3,000,000","-3,100,000","400,000","-1,200,000","-3,100,000","-1,000,000","-700,000","-400,000","-1,654,000","-881,000","-490,000","-991,000","-186,000","-356,000","28,000","-185,000",,,,
			GainLossOnInvestmentSecurities,"-11,900,000","-4,700,000","-2,800,000","3,400,000","-7,800,000","5,600,000",,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"87,500,000","21,600,000","21,400,000","22,300,000","22,200,000","22,200,000","26,900,000","22,300,000","22,800,000","26,300,000","27,000,000","38,300,000","39,700,000","41,500,000","37,334,000","36,800,000","31,766,000","25,182,000","23,105,000","19,805,000","17,638,000","16,315,000",,,,
			DepreciationAndAmortization,"87,500,000","21,600,000","21,400,000","22,300,000","22,200,000","22,200,000","26,900,000","22,300,000","22,800,000","26,300,000","27,000,000","38,300,000","39,700,000","41,500,000","37,334,000","36,800,000","31,766,000","25,182,000","23,105,000","19,805,000","17,638,000","16,315,000",,,,
				Depreciation,"80,600,000","19,900,000","19,700,000","20,600,000","20,400,000","20,500,000","25,200,000","20,400,000","21,000,000","24,500,000","25,100,000","34,100,000","35,800,000","37,200,000","32,867,000","32,757,000","25,528,000","23,287,000","21,059,000","18,040,000","16,196,000","14,873,000",,,,
				AmortizationCashFlow,"6,900,000","1,700,000","1,700,000","1,700,000","1,800,000","1,700,000","1,700,000","1,900,000","1,800,000","1,800,000","1,900,000","4,200,000","3,900,000","4,300,000","4,467,000","4,043,000","6,238,000","1,895,000","2,046,000","1,765,000","1,442,000","1,442,000",,,,
					AmortizationOfIntangibles,"6,900,000","1,700,000","1,700,000","1,700,000","1,800,000","1,700,000","1,700,000","1,900,000","1,800,000","1,800,000","1,900,000","4,200,000","3,900,000","4,300,000","4,467,000","4,043,000","6,238,000","1,895,000","2,046,000","1,765,000","1,442,000","1,442,000",,,,
		DeferredTax,"15,800,000","300,000","-2,800,000","7,700,000","10,600,000","-800,000","-300,000","2,000,000","2,000,000","-3,800,000","600,000","-57,800,000","-700,000","-1,900,000","-3,733,000","136,000","-15,753,000","-486,000","-48,545,000","-3,430,000","1,652,000","-3,071,000",,,,
			DeferredIncomeTax,"15,800,000","300,000","-2,800,000","7,700,000","10,600,000","-800,000","-300,000","2,000,000","2,000,000","-3,800,000","600,000","-57,800,000","-700,000","-1,900,000","-3,733,000","136,000","-15,753,000","-486,000","-48,545,000","-3,430,000","1,652,000","-3,071,000",,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,"447,000","537,000","482,000","311,000",,,,
		AssetImpairmentCharge,"-400,000","100,000","0","0","-500,000","200,000","2,000,000","-100,000","400,000","14,300,000","7,000,000","309,000,000","400,000","100,000","11,514,000","431,000","3,077,000","-35,000","-112,000","126,000","176,000","45,000",,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,"-112,000","126,000","176,000","45,000",,,,
