name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
TotalCapitalization,"10,622,295,000","10,510,201,000","10,856,333,000","10,235,714,000","10,092,036,000","9,776,778,000","9,720,956,000","9,429,186,000","9,055,399,000","8,684,850,000","8,530,780,000","8,112,159,000","5,692,602,000","5,645,007,000","5,491,512,000","5,180,234,000","-406,582,000","569,867,000"
CommonStockEquity,"10,622,295,000","10,510,201,000","10,856,333,000","10,235,714,000","10,092,036,000","9,776,778,000","9,720,956,000","9,429,186,000","9,055,399,000","8,684,850,000","8,530,780,000","8,112,159,000","5,692,602,000","5,645,007,000","5,491,512,000","5,180,234,000","-406,582,000","569,867,000"
CapitalLeaseObligations,"78,667,000","81,557,000","88,028,000","95,881,000","81,395,000","86,847,000","94,919,000","90,798,000","99,960,000","101,988,000","107,016,000","112,573,000","87,803,000",,,,,
NetTangibleAssets,"10,543,458,000","10,426,259,000","10,765,616,000","10,140,799,000","10,040,946,000","9,403,762,000","9,648,099,000","9,363,108,000","9,011,257,000","8,639,765,000","8,483,098,000","8,066,941,000","5,644,169,000","5,593,028,000","5,441,565,000","5,143,666,000","-411,854,000","564,247,000"
WorkingCapital,"9,171,567,000","9,340,184,000","9,720,030,000","9,244,796,000","9,172,510,000","8,886,143,000","9,084,753,000","8,783,583,000","8,492,457,000","8,145,143,000","7,963,549,000","7,544,042,000","5,173,276,000","5,214,741,000","5,138,825,000","4,921,778,000","2,589,869,000","564,657,000"
InvestedCapital,"10,622,295,000","10,510,201,000","10,856,333,000","10,235,714,000","10,092,036,000","9,776,778,000","9,720,956,000","9,429,186,000","9,055,399,000","8,684,850,000","8,530,780,000","8,112,159,000","5,692,602,000","5,645,007,000","5,491,512,000","5,180,234,000","-406,582,000","569,867,000"
TangibleBookValue,"10,543,458,000","10,426,259,000","10,765,616,000","10,140,799,000","10,040,946,000","9,403,762,000","9,648,099,000","9,363,108,000","9,011,257,000","8,639,765,000","8,483,098,000","8,066,941,000","5,644,169,000","5,593,028,000","5,441,565,000","5,143,666,000","-411,854,000","564,247,000"
TotalDebt,"78,667,000","81,557,000","88,028,000","95,881,000","81,395,000","86,847,000","94,919,000","90,798,000","99,960,000","101,988,000","107,016,000","112,573,000","87,803,000",,,,,
ShareIssued,"238,256,340","238,070,281","237,332,282","237,099,734","236,242,830","235,848,162","235,297,501","222,411,409","219,492,635","219,458,635","218,926,953","218,146,491","204,431,058","203,797,058","203,797,058","203,797,058","100,000,000","100,000,000"
OrdinarySharesNumber,"238,256,340","238,070,281","237,332,282","237,099,734","236,242,830","235,848,162","235,297,501","222,411,409","219,492,635","219,458,635","218,926,953","218,146,491","204,431,058","203,797,058","203,797,058","203,797,058","100,000,000","100,000,000"
