name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
			FinishedGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,618,000","3,027,000","2,283,000","1,632,000","1,569,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,964,000","3,324,000","3,981,000","11,606,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","-1,320,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,810,000","41,698,000","37,221,000","40,053,000","51,332,000","47,710,000","49,902,000","42,903,000","36,999,000","38,152,000","39,227,000","27,044,000","36,041,000","33,379,000","28,185,000","27,590,000","17,904,000","16,809,000","21,295,000","16,770,000","20,917,000","18,186,000","20,451,000","17,611,000","13,259,000","11,994,000","11,169,000","8,222,000",,,,"7,325,000",,,,"3,968,000",,,,"14,279,000",,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,"54,659,000","55,838,000","52,143,000","45,828,000","45,828,000","47,683,000","44,435,000","40,210,000","51,578,000","44,213,000","43,997,000","40,355,000","37,190,000","40,062,000","39,974,000","44,534,000","53,133,000","55,358,000","55,395,000","47,509,000","63,949,000","70,744,000","55,105,000","44,689,000","45,321,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,740,000","23,803,000",,"11,382,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,"0","0","0","0","35,914,000",,,,,,,,,,,,,,,,,,,,"0","0","120,049,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,373,000",,,,,,"-10,286,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"5,186,143,000","5,144,518,000","4,901,641,000","4,741,182,000","4,656,992,000","4,359,065,000","4,109,965,000","4,112,877,000","4,080,316,000","4,084,857,000","4,057,857,000","3,888,011,000","3,829,844,000","3,788,879,000","3,650,900,000","3,567,349,000","3,535,451,000","3,483,642,000","3,351,485,000","3,324,930,000","3,323,344,000","3,336,549,000","3,323,081,000","3,332,870,000","3,243,519,000","3,267,150,000","3,277,599,000","3,287,125,000","3,285,244,000","3,282,355,000","3,248,595,000","3,252,010,000","3,268,016,000","3,226,273,000","3,231,445,000","3,121,810,000","3,247,153,000","3,259,818,000","3,289,857,000","3,303,425,000","3,326,143,000","3,357,299,000","3,018,126,000","2,251,849,000","1,946,134,000","1,954,148,000","1,928,983,000","1,937,592,000","1,976,020,000","1,967,030,000","2,005,924,000","2,018,123,000","2,018,934,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,189,083,000","3,207,639,000","3,234,611,000","3,265,447,000","2,916,232,000","1,871,785,000","1,876,362,000","1,884,322,000","1,886,760,000","1,892,513,000","1,895,151,000","1,908,447,000","1,917,232,000","1,933,133,000","1,937,542,000","1,929,788,000","1,920,136,000","1,916,200,000","1,893,772,000","1,901,904,000","1,894,213,000","1,898,071,000","1,894,598,000","1,901,651,000","1,878,583,000","1,885,657,000","1,874,514,000","1,774,242,000","1,784,870,000","1,704,880,000","1,705,038,000","1,712,923,000","1,555,497,000","1,559,865,000","1,381,617,000","1,042,599,000","1,028,660,000","1,033,446,000","1,053,343,000","1,057,909,000","1,035,090,000","964,230,000","1,038,071,000","1,026,260,000","1,033,667,000","1,036,267,000","1,038,531,000","1,036,596,000","1,039,475,000","1,043,136,000","1,104,714,000","1,113,586,000","1,131,200,000","1,123,400,000","1,114,200,000","1,119,410,000","1,121,300,000","1,119,200,000","910,400,000","847,110,000","676,600,000","555,400,000","554,600,000","526,169,000","509,600,000","511,100,000","505,500,000","486,600,000","488,100,000","492,500,000","497,000,000","498,400,000","447,600,000","253,500,000","226,900,000","163,300,000","145,000,000","145,600,000","130,700,000"
			GrossPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,126,161,000","4,110,822,000","4,093,108,000","4,079,373,000","3,687,337,000","2,609,139,000","2,595,336,000","2,584,987,000","2,569,223,000","2,556,964,000","2,541,846,000","2,538,215,000","2,529,469,000","2,530,095,000","2,516,997,000","2,491,021,000","2,464,059,000","2,633,586,000","2,404,318,000","2,396,115,000","2,374,614,000","2,365,142,000","2,345,900,000","2,337,460,000","2,298,567,000","2,290,381,000","2,267,319,000","2,152,567,000","2,149,991,000","2,055,774,000","2,041,949,000","2,035,790,000","1,864,379,000","1,855,617,000","1,664,772,000","1,315,096,000","1,291,045,000","1,286,268,000","1,300,584,000","1,296,007,000","1,265,602,000","1,185,261,000","1,259,996,000","1,238,138,000","1,237,377,000","1,231,182,000","1,224,754,000","1,218,176,000","1,212,542,000","1,207,578,000","1,263,651,000","1,264,343,000",,,,"1,237,431,000",,,,"936,318,000",,,,"597,650,000",,,,,,,,,,,,,,,
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,617,984,000","3,618,601,000","3,612,922,000","3,609,746,000","3,265,910,000","2,310,701,000","2,307,173,000","2,306,584,000","2,300,070,000","2,296,433,000","2,287,474,000","2,289,165,000","2,283,350,000","2,288,704,000","2,289,209,000","2,267,731,000","2,262,540,000","2,253,174,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"508,177,000","492,221,000","480,186,000","469,627,000","421,427,000","298,438,000","288,163,000","278,403,000","269,153,000","260,531,000","254,372,000","249,050,000","246,119,000","241,391,000","227,788,000","223,290,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"201,519,000","380,412,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-937,078,000","-903,183,000","-858,497,000","-813,926,000","-771,105,000","-737,354,000","-718,974,000","-700,665,000","-682,463,000","-664,451,000","-646,695,000","-629,768,000","-612,237,000","-596,962,000","-579,455,000","-561,233,000","-543,923,000","-717,386,000","-510,546,000","-494,211,000","-480,401,000","-467,071,000","-451,302,000","-435,809,000","-419,984,000","-404,724,000","-392,805,000","-378,325,000","-365,121,000","-350,894,000","-336,911,000","-322,867,000","-308,882,000","-295,752,000","-283,155,000","-272,497,000","-262,385,000","-252,822,000","-247,241,000","-238,098,000","-230,512,000","-221,031,000","-221,925,000","-211,878,000","-203,710,000","-194,915,000","-186,223,000","-181,580,000","-173,067,000","-164,442,000","-158,937,000","-150,757,000",,,,"-118,021,000",,,,"-89,208,000",,,,"-71,481,000",,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,654,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,654,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentProperties,"4,921,680,000","4,885,290,000","4,738,568,000","4,592,638,000","4,537,027,000","4,235,841,000","3,984,617,000","3,978,511,000","3,968,506,000","3,966,825,000","3,938,494,000","3,732,832,000","3,675,907,000","3,641,589,000","3,553,182,000","3,469,807,000","3,438,410,000","3,399,119,000","3,266,911,000","3,271,711,000","3,272,800,000","3,285,805,000","3,272,448,000","3,278,563,000","3,189,767,000","3,195,176,000","3,205,001,000","3,214,402,000","3,212,942,000","3,218,421,000","3,182,620,000","3,191,248,000","3,208,749,000","3,169,566,000","3,177,174,000","3,068,771,000","3,196,008,000","3,207,860,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"79,688,000","70,312,000","20,632,000","20,496,000","19,861,000","19,726,000","19,933,000","19,864,000","20,130,000","20,074,000","20,339,000","55,195,000","58,465,000","57,755,000","57,366,000","57,699,000","57,491,000","53,080,000","52,966,000","21,766,000","19,187,000","19,369,000","19,198,000","23,223,000","22,994,000","17,741,000","17,554,000","17,963,000","17,889,000","13,512,000","15,414,000","14,709,000","14,477,000","11,583,000","9,795,000","9,519,000","8,454,000","8,420,000","8,531,000","8,596,000","8,779,000","8,557,000","8,238,000","8,322,000","8,509,000","8,446,000",,"1,892,513,000","9,651,000",,"9,545,000","9,405,000","9,522,000","9,676,000","9,705,000","9,716,000","9,563,000","4,569,000","15,788,000","14,755,000","14,831,000","14,718,000","14,883,000","13,687,000","14,064,000","46,211,000","46,338,000","46,271,000","41,861,000","43,583,000","50,114,000","50,748,000","50,588,000","18,828,000","18,947,000","19,189,000","19,686,000","19,634,000","22,069,000","11,920,000","12,059,000","46,240,000","40,007,000","36,975,000","35,847,000","34,482,000","27,744,000","25,603,000","23,935,000","21,190,000",,,,"15,381,000",,,,"7,126,000",,,,"6,836,000",,,,,,,,,,,,,,,
			LongTermEquityInvestment,"79,688,000","70,312,000","20,632,000","20,496,000","19,861,000","19,726,000","19,933,000","19,864,000","20,130,000","20,074,000","20,339,000","55,195,000","58,465,000","57,755,000","57,366,000","57,699,000","57,491,000","53,080,000","52,966,000","21,766,000","19,187,000","19,369,000","19,198,000","23,223,000","22,994,000","17,741,000","17,554,000","17,963,000","17,889,000","13,512,000","15,414,000","14,709,000","14,477,000","11,583,000","9,795,000","9,519,000","8,454,000","8,420,000","8,531,000","8,596,000","8,779,000","8,557,000","8,238,000",,"8,509,000","8,446,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"79,688,000","70,312,000","20,632,000","20,496,000","19,861,000","19,726,000","19,933,000","19,864,000","20,130,000","20,074,000","20,339,000","55,195,000","58,465,000","57,755,000","57,366,000","57,699,000","57,491,000","53,080,000","52,966,000","21,766,000","19,187,000","19,369,000","19,198,000","23,223,000","22,994,000","17,741,000","17,554,000","17,963,000","17,889,000","13,512,000","15,414,000","14,709,000","14,477,000","11,583,000","9,795,000","9,519,000","8,454,000","8,420,000","8,531,000","8,596,000","8,779,000","8,557,000","8,238,000",,"8,509,000","8,446,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,823,000","22,078,000","21,908,000","22,692,000","31,646,000","30,166,000","22,045,000","22,094,000","25,999,000","11,149,000","11,631,000","11,802,000","12,208,000","13,077,000","13,290,000","13,245,000","12,872,000","12,193,000","11,551,000","10,772,000","10,589,000","10,732,000","10,044,000","8,074,000","7,141,000","7,128,000","1,506,000","1,506,000","3,834,000","4,966,000","4,984,000","3,297,000","3,244,000","3,224,000","4,284,000",,,,"15,710,000",,,,"1,147,000",,,,"15,427,000",,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"47,859,000","47,349,000","46,748,000","45,288,000","43,880,000","42,472,000","42,220,000","41,622,000","41,230,000","41,149,000","40,953,000","40,710,000","40,405,000","40,308,000","40,352,000","39,843,000","39,550,000","31,443,000","31,608,000","31,453,000","31,357,000","31,375,000","31,435,000","31,084,000","30,758,000","54,233,000","55,044,000","54,760,000","54,413,000","50,422,000","50,561,000","46,053,000","44,790,000","45,124,000","44,476,000","43,520,000","42,691,000","43,538,000","43,780,000","41,677,000","41,838,000","42,726,000","38,841,000","30,368,000","25,994,000","25,586,000",,,"21,954,000","9,373,000","8,180,000","18,958,000","17,757,000","16,052,000","13,333,000","11,269,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"136,916,000","141,567,000","95,693,000","82,760,000","56,224,000","61,026,000","63,195,000","72,880,000","50,450,000","56,809,000","58,071,000","59,274,000","55,067,000","49,227,000",,,,,,,,,,,,,,,,,,,,,,,,,"48,463,000","45,513,000","40,915,000","40,569,000","54,815,000","341,374,000","35,269,000","35,794,000","42,223,000","45,079,000","49,264,000","49,210,000","70,967,000","56,627,000","54,113,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
