name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,09/30/1994
				Depreciation,"267,995,000","69,667,000","69,832,000","66,547,000","61,949,000","60,927,000","60,671,000","60,303,000","59,461,000","61,150,000","64,990,000","60,850,000","59,460,000","69,204,000","58,032,000","57,661,000","56,694,000","57,568,000","58,898,000","56,973,000","55,816,000","56,145,000","58,406,000","52,923,000","55,317,000","53,494,000","59,757,000","54,652,000","51,240,000","50,308,000","49,128,000","48,287,000","50,443,000","48,165,000","49,154,000","48,789,000","42,475,000","42,292,000",,,,,,,,,"35,430,000","34,281,000",,,"11,779,000","35,098,000","34,746,000","35,196,000","9,427,000","34,513,000","41,001,000","27,358,000",,,,,,,,,,,,,"12,728,000","32,949,000","35,844,000","34,316,000","16,082,000","30,918,000","31,562,000","33,294,000","12,657,000","32,827,000","31,229,000","31,705,000","17,689,000","29,827,000","29,792,000","29,871,000","20,306,000","30,123,000",,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"-1,286,000","-87,000","-133,000","-331,000","-735,000","-704,000","-670,000","-589,000","-629,000","-649,000","-702,000","-671,000","-821,000","1,689,000","-455,000","-528,000","-451,000","-509,000","-506,000","-321,000","-335,000","-10,000","-397,000","-420,000","-1,287,000","108,000","-128,000","205,000","76,000","-67,000","193,000","15,000","152,000","82,000","87,000","456,000","-62,000","-136,000",,,,,,,,,,,,,,,"250,000","298,000",,,,,,,,,,,,,,,,,,"813,000","345,000","2,890,000",,"476,000","472,000","372,000",,"297,000","372,000","275,000","16,174,000","275,000","279,000","201,000","14,006,000","164,000",,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"-1,286,000","-87,000","-133,000","-331,000","-735,000","-704,000","-670,000","-589,000","-629,000","-649,000","-702,000","-671,000","-821,000","1,689,000","-455,000","-528,000","-451,000","-509,000","-506,000","-321,000","-335,000","-10,000","-397,000","-420,000","-1,287,000","108,000","-128,000","205,000","76,000","-67,000","193,000","15,000","152,000","82,000","87,000","456,000","-62,000","-136,000",,,,,,,,,,,,,,,"250,000","298,000",,,,,,,,,,,,,,,,,,"813,000","345,000","2,890,000",,"476,000","472,000","372,000",,"297,000","372,000","275,000","16,174,000","275,000","279,000","201,000","14,006,000","164,000",,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,876,000","2,503,000","938,000","932,000","1,156,000","1,261,000","1,291,000","1,264,000","1,103,000","1,159,000","1,335,000","16,707,000","627,000","689,000","662,000",,,,"2,227,000","1,217,000","16,000","2,100,000","1,698,000","492,000","557,000","582,000","744,000","864,000","823,000","838,000","847,000","847,000","782,000","1,214,000","855,000","876,000","819,000","757,000","626,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,"0","0",,,"0","0","1,778,000","0","0","5,318,000","531,000","4,087,000","423,000",,,,"0",,,,,,,,"0","0",,,"0","0","588,000","0","0","713,000","353,000","1,128,000","0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"554,000","366,000","485,000","429,000","-726,000","237,000","1,071,000","2,054,000","1,084,000","1,249,000","1,150,000","567,000","829,000","7,315,000","421,000","599,000","-35,000","227,000","1,073,000","325,000","49,000","61,000","155,000","628,000","141,000","1,077,000","252,000","677,000","757,000","417,000","240,000","664,000","153,000","1,125,000","487,000","649,000","-46,000","426,000","-176,000","697,000","-41,000","579,000","935,000","557,000","731,000","298,000","404,000","969,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"10,955,000","5,291,000","1,895,000","1,896,000","1,873,000","2,982,000","1,230,000","1,242,000","1,242,000","2,496,000","1,000,000","668,000","940,000","4,572,000","857,000","1,141,000","1,173,000","4,295,000","928,000","927,000","1,054,000","3,783,000","839,000","862,000","994,000","3,556,000","888,000","929,000","1,201,000","3,866,000","760,000","798,000","1,119,000","4,262,000","1,003,000","1,159,000","1,297,000","3,440,000","1,149,000","2,005,000","2,037,000","2,422,000","1,323,000","1,318,000","1,427,000","2,026,000","1,512,000","1,563,000","1,442,000","2,055,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"5,303,000","883,000","1,575,000","1,512,000","1,333,000","1,298,000","1,286,000","1,289,000","1,237,000","1,090,000","1,077,000","829,000","728,000","521,000","183,000","330,000","471,000","785,000","1,051,000","1,173,000","1,133,000","1,162,000","1,385,000","1,391,000","1,367,000","1,684,000","1,950,000","1,683,000","1,844,000","1,611,000","1,699,000","2,093,000","1,126,000","435,000","427,000","-6,863,000","1,462,000","1,632,000","6,466,000","-426,000","-250,000","-334,000","-137,000","-94,000","-171,000","-74,000","605,000","22,000","-1,302,000","1,383,000",,,,,"9,621,000","-11,579,000","3,465,000","2,191,000","7,413,000","-5,350,000","-1,550,000","-43,887,000","396,000","-922,000","1,501,000","-3,932,000","16,256,000","-18,889,000","3,162,000","-9,348,000","26,669,000","-1,493,000","-2,194,000","-1,271,000","21,726,000","4,264,000","6,809,000","1,572,000","35,547,000","867,000","-5,172,000","242,000","594,000","-1,778,000","-2,205,000","-1,631,000","-11,602,000","-8,564,000","20,099,000","5,825,000","30,372,000","14,900,000","-19,000,000","-12,800,000","-11,531,000","20,300,000","7,100,000","6,400,000","-2,915,000","12,100,000","-2,500,000","2,600,000","-1,087,000","2,100,000","3,100,000","-100,000","2,200,000","-1,600,000","1,800,000","1,100,000","-1,000,000"
		ChangeInWorkingCapital,"-27,414,000","-40,336,000","-3,476,000","5,273,000","11,125,000","-19,512,000","-13,218,000","-4,767,000","14,903,000","-39,373,000","-20,538,000","26,588,000","14,923,000","-28,237,000","-28,069,000","15,127,000","11,273,000","-25,659,000","-9,690,000","1,013,000","7,030,000","-29,173,000","-13,062,000","9,225,000","5,910,000","-38,958,000","-4,418,000","8,638,000","9,096,000","-42,282,000","9,686,000","-1,273,000","11,261,000","-36,694,000","1,745,000","3,801,000","11,393,000","-20,052,000","-2,066,000","-10,593,000","13,126,000","-34,753,000","3,440,000","3,116,000","8,587,000","-20,944,000","-3,843,000","-4,314,000","7,880,000","-9,520,000","-11,232,000","2,343,000","9,104,000","-3,588,000","-14,800,000","-393,000","17,576,000","-26,605,000","177,000","3,164,000","10,745,000","-14,371,000","-5,568,000","-1,691,000","-4,692,000","45,000","-5,764,000","1,079,000","6,117,000","-15,161,000","-107,000","554,000","-6,137,000","-258,000","-17,846,000","12,283,000","-8,164,000","-6,134,000","-19,190,000","22,932,000","2,411,000","-16,635,000","13,977,000","-3,100,000","-13,880,000","-446,000","-14,771,000","3,370,000","6,125,000","-9,507,000",,,,,,,,,,,,,,,,,"800,000","6,000,000","-1,200,000","-2,600,000","1,000,000"
			ChangeInReceivables,"-27,031,000","-8,262,000","-8,375,000","-7,037,000","-3,357,000","2,413,000","-5,746,000","-7,840,000","-12,489,000","-10,064,000","-8,533,000","-4,786,000","-10,294,000","-9,486,000","-8,277,000","-4,929,000","-4,907,000","-3,331,000","-13,651,000","-12,687,000","-8,607,000","-2,263,000","-6,711,000","-352,000","-7,758,000","-6,023,000","-6,102,000","-5,545,000","-7,269,000","-2,425,000","-6,835,000","-9,090,000","-3,130,000","-5,744,000","-6,297,000","-7,162,000","1,553,000","-7,267,000","-6,488,000","-6,182,000","795,000","-2,912,000","-9,329,000","-4,854,000","-3,712,000","-4,207,000","-2,013,000","-6,440,000","-1,391,000","-5,335,000","-2,639,000","-2,523,000","-1,521,000","2,982,000","-1,829,000","-4,994,000","-1,352,000","336,000","-15,000","-3,830,000","-463,000","-2,629,000",,,,,,,"6,117,000","-15,161,000",,,,,,,,,"-1,964,000","22,932,000","2,411,000","-16,635,000","5,715,000","-3,100,000","-13,880,000","-446,000","-16,036,000",,,"-9,507,000",,,,,,,,,,,,,,,,,"-4,400,000","3,000,000","-600,000","-1,300,000","500,000"
				ChangesInAccountReceivables,"-27,031,000","-8,262,000","-8,375,000","-7,037,000","-3,357,000","2,413,000","-5,746,000","-7,840,000","-12,489,000","-10,064,000","-8,533,000","-4,786,000","-10,294,000","-9,486,000","-8,277,000","-4,929,000","-4,907,000","-3,331,000","-13,651,000","-12,687,000","-8,607,000","-2,263,000","-6,711,000","-352,000","-7,758,000","-6,023,000","-6,102,000","-5,545,000","-7,269,000","-2,425,000","-6,835,000","-9,090,000","-3,130,000","-5,744,000","-6,297,000","-7,162,000","1,553,000","-7,267,000","-20,097,000","-1,988,000","4,828,000","2,470,000","-5,005,000","-1,672,000","-828,000","-993,000","1,399,000","-3,259,000","2,498,000","-3,928,000","-1,389,000","-1,988,000","-803,000","4,516,000","-1,129,000","-4,029,000","6,262,000","-2,980,000","-1,325,000","-3,201,000","-2,157,000","-2,406,000",,,,,,,"6,117,000","-15,161,000",,,,,,,,,"-6,351,000","22,932,000","2,411,000","-16,635,000","3,639,000","-3,100,000","-13,880,000","-446,000","-12,650,000",,,"-9,507,000",,,,,,,,,,,,,,,,,"-4,400,000","3,000,000","-600,000","-1,300,000","500,000"
			ChangeInPrepaidAssets,"2,590,000","-4,529,000","2,785,000","4,432,000","-98,000","-5,544,000","3,319,000","4,636,000","425,000","-8,745,000","1,152,000","3,763,000","3,648,000","-6,953,000","2,704,000","3,745,000","2,460,000","-7,692,000","5,173,000","4,190,000","4,504,000","-5,959,000","-2,180,000","3,054,000","1,280,000","-6,577,000","4,741,000","890,000","2,404,000","-6,769,000","2,312,000","2,035,000","298,000","-5,260,000","2,872,000","96,000","249,000","-2,533,000","2,129,000","-100,000","1,339,000","-4,497,000","186,000","58,000","802,000","-1,446,000","565,000","-1,929,000","2,243,000","-509,000","-1,002,000","-331,000","-1,457,000","161,000","1,077,000","1,146,000","741,000","-3,316,000","2,057,000","-2,738,000","-1,694,000","223,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-2,973,000","-27,545,000","2,114,000","7,878,000","14,580,000","-16,381,000","-10,791,000","-1,563,000","26,967,000","-20,564,000","-13,157,000","27,611,000","21,569,000","-11,798,000","-22,496,000","16,311,000","13,720,000","-14,636,000","-1,212,000","9,510,000","11,133,000","-20,951,000","-4,171,000","6,523,000","12,388,000","-26,358,000","-3,057,000","13,293,000","13,961,000","-33,088,000","14,209,000","5,782,000","14,093,000","-25,690,000","5,170,000","10,867,000","9,591,000","-10,252,000","2,293,000","-4,311,000","10,992,000","-27,344,000","12,583,000","7,912,000","11,497,000","-15,291,000","-2,395,000","4,055,000","7,028,000","-3,676,000","-7,591,000","5,197,000","12,082,000","-6,731,000","-14,048,000","3,455,000","18,187,000","-23,625,000","-1,865,000","9,732,000","12,902,000","-11,965,000","-3,389,000","196,000","572,000","128,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInPayable,"-2,973,000","-27,545,000","2,114,000","7,878,000","14,580,000","-16,381,000","-10,791,000","-1,563,000","26,967,000","-20,564,000","-13,157,000","27,611,000","21,569,000","-11,798,000","-22,496,000","16,311,000","13,720,000","-14,636,000","-1,212,000","9,510,000","11,133,000","-20,951,000","-4,171,000","6,523,000","12,388,000","-26,358,000","-3,057,000","13,293,000","13,961,000","-33,088,000","14,209,000","5,782,000","14,093,000","-25,690,000","5,170,000","10,867,000","9,591,000","-10,252,000",,,,,,,,,,,,,,,,,,,"18,187,000","-23,625,000","-1,865,000","9,732,000","12,902,000","-11,965,000","-3,389,000","196,000","572,000","128,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-2,973,000","-27,545,000","2,114,000","7,878,000","14,580,000","-16,381,000","-10,791,000","-1,563,000","26,967,000","-20,564,000","-13,157,000","27,611,000","21,569,000","-11,798,000","-22,496,000","16,311,000","13,720,000","-14,636,000","-1,212,000","9,510,000","11,133,000","-20,951,000","-4,171,000","6,523,000","12,388,000","-26,358,000","-3,057,000","13,293,000","13,961,000","-33,088,000","14,209,000","5,782,000","14,093,000","-25,690,000","5,170,000","10,867,000","9,591,000","-10,252,000",,,,,,,,,,,,,,,,,,,"18,187,000","-23,625,000","1,502,000","6,212,000","13,055,000","-11,965,000","-3,389,000","196,000","572,000","128,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,980,000","-1,325,000","-3,201,000","-2,157,000","-2,406,000",,,,,,,"6,117,000","-15,161,000",,,,,,,,,"-6,351,000","22,932,000","2,411,000","-16,635,000","3,639,000","-3,100,000","-13,880,000","-446,000","-12,650,000",,,"-9,507,000",,,,,,,,,,,,,,,,,"-4,400,000","3,000,000","-600,000","-1,300,000","500,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-23,625,000","1,502,000","6,212,000","13,055,000","-11,965,000","-3,389,000","196,000","572,000","128,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,605,000","-177,000","-3,011,000","-10,898,000","14,371,000","20,036,000","-2,083,000","-5,836,000","-211,000",,,"-6,117,000","15,161,000",,,,,,,,,"19,190,000","-22,932,000","-2,411,000","16,635,000","-13,977,000","3,100,000","13,880,000","446,000","14,771,000",,,"9,507,000",,,,,,,,,,,,,,,,,,,,,
