name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999
MarketCap,"1,753,720,817","2,556,423,270","2,405,356,025","2,766,135,356","3,527,278,979","3,375,544,241","3,375,183,242","2,366,724,208","1,914,833,253","1,480,337,859","1,920,505,499","1,976,083,379","2,424,355,253","1,654,783,923","1,462,075,606","1,533,244,092","1,191,435,815","1,065,149,829","1,093,920,789","1,349,755,859","1,028,346,209","672,501,970","547,196,944","416,960,180","244,670,948","294,938,666","242,472,569","249,339,193","368,185,412","322,254,772","290,165,929","379,135,823","447,994,575","432,949,559","438,196,930","472,357,481","367,214,238","284,968,563","284,763,510","330,125,488","306,706,223","173,610,272","193,554,175","231,140,414","290,467,646","338,930,329","245,173,022","170,673,289","166,592,706","226,719,191","166,527,435","136,736,521","115,595,273","101,254,007","147,409,822","208,158,231","205,710,937","144,569,853","173,627,282","203,299,560","125,904,805","96,280,145","211,075,702","158,111,653","203,173,465","290,776,087","368,161,095","415,910,982","452,943,529","445,488,687","671,215,152","481,209,566","675,521,335","750,095,665","929,496,715","650,283,799","628,488,266","282,796,453","293,541,742","213,388,670","235,337,200","285,600,000","317,656,000","209,857,560","293,800,000","184,800,000","1,569,625,000","2,475,929,732","2,129,024,513","4,292,445,482","1,732,156,363"
EnterpriseValue,"1,838,120,817","2,546,523,270","2,375,156,025","2,741,735,356","3,489,278,979","3,343,244,241","3,345,383,242","2,308,024,208","2,096,233,253","1,650,337,859","2,084,705,499","2,144,383,379","2,584,955,253","1,766,283,923","1,568,875,606","1,644,244,092","1,357,235,815","1,229,849,829","1,224,420,789","1,655,955,859","1,324,246,209","1,035,401,970","971,696,944","844,060,180","668,970,948","711,538,666","655,172,569","890,139,193","996,785,412","951,654,772","936,865,929","1,015,135,823","1,036,394,575","1,021,949,559","1,032,996,930","1,068,557,481","962,814,238","886,268,563","886,063,510","835,425,488","884,206,223","759,710,272","739,054,175","776,640,414","706,367,646","809,930,329","461,073,022","344,373,289","349,192,706","274,919,191","212,927,435","183,336,521","187,795,273","178,554,007","227,209,822","288,358,231","271,310,937","212,369,853","241,727,282","231,199,560","169,204,805","142,280,145","206,675,702","155,111,653","200,173,465","288,476,087","352,861,095","400,610,982","429,443,529","407,588,687","609,415,152","425,609,566","629,021,335","694,995,665","815,996,715","535,183,799","512,988,266","182,796,453","197,341,742","134,088,670","181,037,200","266,600,000","298,656,000","235,757,560","315,500,000","204,000,000","1,578,209,000","2,445,800,732","2,098,895,513","4,256,873,482","1,662,568,082"
PeRatio,,,"28.955","31.745","41.399","40.118","548.6","336.963","252.643","138.4","150.083","185.95","381.5","390.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.028","15.138","10.34","9.722","31.022",,,,,,,,,,,,,,"35.667","45.833","40.2","14.571","16.571","90.429","89.286","94.4","49.786","28.086","32.382","46.438","42.571","47.6","23.16",,,,,,,"20.313","6.548","65.909","120.183","106.121","300.714","161.574"
ForwardPeRatio,"909.091","227.273","53.763","49.505","123.457","76.923","92.593","50","69.444","58.824","41.841","39.526","123.457","66.667","40.816","44.053","74.074","62.5","35.842","40.323",,,,,,,,,,"24.814",,,"34.965","33.784","54.054","34.965",,,,,"13.755","9.533","38.168","14.065","11.299","10.384","15.314",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"34.119",,,,,,,"25.039","34.733",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.931",,,,"0.418",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.2","3.23","3.073","3.555","4.537","4.331","4.319","2.961","2.363","2.106","2.843","3.003","3.841","2.683","1.899","1.936","1.457","1.225","1.158","1.352","1.141","0.713","0.666","0.619","0.371","0.442","0.308","0.303","0.428","0.367","0.327","0.421","0.495","0.451","0.444","0.456","0.339","0.243","0.243","0.236","0.216","0.202","0.225","0.253","0.455","0.561","0.545","0.478","0.499","0.653","0.438","0.318","0.311","0.265","0.436","0.617","0.634","0.647","0.898","0.564","0.365","0.291","0.602","0.444","0.57","0.812","0.991","1.127","1.166","1.177","1.802","1.267","2.125","2.708","4.154","3.433","3.362","1.408","1.546","1.171","1.199","1.329","1.491","0.825","1.206","0.814","8.328","14.261","12.593","34.561","16.589"
PbRatio,"1.881","2.705","2.554","2.956","3.797","3.648","4.041","2.87","3.3","2.579","3.389","3.532","4.385","3.187","2.856","3.028","2.325","2.082","2.057","3.89","2.926","2.433","2.681","1.848","1.042","1.16","0.941","1.255","1.741","1.437","1.256","1.599","1.577","1.464","1.452","1.533","1.164","0.879","0.879","0.844","0.987","0.555","0.584","0.697","1.28","1.467","1.443","1.199","1.212","1.797","1.333","1.104","1.123","0.963","1.003","0.946","0.937","0.865","1.038","1.183","0.754","0.515","0.909","0.681","0.875","1.253","1.554","1.756","1.964","1.983","3.041","2.335","3.075","2.972","3.841","2.942","3.033","1.496","1.605","1.204","1.827","1.444","1.606","1.257","1.456","0.931","8.377","16.865","14.502","32.72","17.076"
EnterprisesValueRevenueRatio,"2.26","12.979","11.225","13.668","17.013","17.215","16.208","11.426","12.302","9.771","11.263","11.648","13.757","11.012","9.543","10.315","8.976","8.6","6.055","8.44","7.131","6.17","5.336","5.103","3.977","4.651","3.691","5.505","6.211","5.215","4.23","4.676","4.52","5.107","4.383","4.72","4.094","3.506","3.361","3.024","4.023","3.534","3.387","3.681","4.128","6.596","3.817","2.872","3.524","4.002","2.831","2.129","2.073","2.128","3.017","3.538","3.753","3.114","4.903","4.867","3.54","2.904","2.816","1.84","2.322","3.438","6.486","3.679","3.876","4.028","6.01","4.443","6.125","7.092","9.843","7.802","9.031","3.391","3.869","2.731","3.868","6.648","6.637","4.302","5.768","3.871","19.713","33.471","35.314","98.236","46.454"
EnterprisesValueEBITDARatio,"41.121","-565.894","133.436","145.837","276.927","245.827","189.005","106.361","180.71","123.16","98.335","108.302","153.866","107.048","101.218","115.792","202.573","104.225","-54.419","170.717","161.493","191.741","92.543","-115.625","115.34","-187.247","88.537","202.304","2,491.964","144.19","43.779","94.873","-42.302","78.011","57.072","53.968","42.415","35.451","-13.737","26.863","43.99","33.916","29.681","31.19","35.143","124.605","41.167","27.55","44.768","48.231","33.27","28.206","32.947","-4.774","-2.286","57.672","58.981","84.948","-61.981","-31.671","-24.172","-67.752","-7.303","141.011","90.988","412.109","-294.051","40.466","47.716","55.08","70.048","-30.401","56.669","84.756","85","69.504","76.565","37.305","33.448","40.633","64.656","-4.653","-93.33","124.083","-10.177","-12.216","75.901","145.169","142.889","410.499","220.712"
