name,02/28/2022,08/31/2021,02/28/2021,08/31/2020,02/29/2020,08/31/2019,02/28/2019,08/31/2018,02/28/2018,08/31/2017
TotalAssets,"1,198,938,948","1,268,187,522","1,245,365,663","1,258,192,543","1,301,761,872","1,253,904,657","1,211,588,672","1,243,436,857","1,258,487,227","1,293,110,915"
TotalLiabilitiesNetMinorityInterest,"483,182,466","496,629,799","492,173,245","510,352,428","521,658,724","490,181,886","489,671,257","513,015,735","519,922,043","525,299,652"
TotalEquityGrossMinorityInterest,"715,756,482","771,557,723","753,192,418","747,840,115","780,103,148","763,722,771","721,917,415","730,421,122","738,565,184","767,811,263"
	StockholdersEquity,"715,756,482","771,557,723","753,192,418","747,840,115","780,103,148","763,722,771","721,917,415","730,421,122","738,565,184","767,811,263"
		CapitalStock,"703,633,831","703,803,252","703,803,252","703,541,259","703,541,259","705,055,075","705,055,075","716,763,680","716,763,680","725,019,939"
			CommonStock,"703,633,831","703,803,252","703,803,252","703,541,259","703,541,259","705,055,075","705,055,075","716,763,680","716,763,680","725,019,939"
		AdditionalPaidInCapital,,,,,,"705,055,075","705,055,075","716,763,680","716,763,680","725,019,939"
		RetainedEarnings,"12,122,651","67,754,471","49,389,166","44,298,856","76,561,889","58,667,696","16,862,340","-574,621","1,220,555","1,891,901"
TotalCapitalization,"913,306,482","979,902,723","969,907,418","980,945,115","1,020,843,148","975,102,771","934,447,415","963,846,122","982,240,184","1,012,796,263"
CommonStockEquity,"715,756,482","771,557,723","753,192,418","747,840,115","780,103,148","763,722,771","721,917,415","730,421,122","738,565,184","767,811,263"
NetTangibleAssets,"715,756,482","771,557,723","753,192,418","747,840,115","780,103,148","763,722,771","721,917,415","730,421,122","738,565,184","767,811,263"
InvestedCapital,"913,306,482","979,902,723","969,907,418","980,945,115","1,020,843,148","975,102,771","934,447,415","963,846,122","982,240,184","1,012,796,263"
TangibleBookValue,"715,756,482","771,557,723","753,192,418","747,840,115","780,103,148","763,722,771","721,917,415","730,421,122","738,565,184","767,811,263"
TotalDebt,"197,550,000","208,345,000","216,715,000","233,105,000","240,740,000","211,380,000","212,530,000","233,425,000","243,675,000","244,985,000"
NetDebt,"193,278,582","208,345,000","216,715,000","233,105,000","240,740,000","211,380,000","212,530,000","233,367,185","243,675,000","244,985,000"
ShareIssued,"54,231,968","54,225,296","54,225,296","54,225,296","54,225,296","54,225,296","54,225,296","54,225,296","54,225,296","54,225,296"
OrdinarySharesNumber,"54,231,968","54,225,296","54,225,296","54,225,296","54,225,296","54,225,296","54,225,296","54,225,296","54,225,296","54,225,296"
