name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
TotalRevenue,"2,173,132,000","606,087,000","420,566,000","521,629,000","624,850,000","580,885,000","420,494,000","482,932,000","300,002,000","408,741,000","368,271,000","417,166,000","462,218,000","433,702,000","343,355,000","370,427,000","478,138,000","441,801,000","351,392,000","347,263,000","427,988,000","433,615,000","336,927,000","332,353,000","463,261,000","442,796,000","320,216,000","319,868,000","446,576,000","416,298,000"
	OperatingRevenue,"2,173,132,000","606,087,000","420,566,000","521,629,000","624,850,000","580,885,000","420,494,000","482,932,000","300,002,000","408,741,000","368,271,000","417,166,000","462,218,000","433,702,000","343,355,000","370,427,000","478,138,000","441,801,000","351,392,000","347,263,000","427,988,000","433,615,000","336,927,000","332,353,000","463,261,000","442,796,000","320,216,000","319,868,000","446,576,000","416,298,000"
CostOfRevenue,"1,048,435,000","289,088,000","216,131,000","252,792,000","290,424,000","270,146,000","200,091,000","230,911,000","143,545,000","207,786,000","181,580,000","199,822,000","216,175,000","211,545,000","168,426,000","181,489,000","227,328,000","214,127,000","172,892,000","174,295,000","205,079,000","207,200,000","159,427,000","170,369,000","225,301,000","217,331,000","154,663,000","162,528,000","208,889,000","201,040,000"
GrossProfit,"1,124,697,000","316,999,000","204,435,000","268,837,000","334,426,000","310,739,000","220,403,000","252,021,000","156,457,000","200,955,000","186,691,000","217,344,000","246,043,000","222,157,000","174,929,000","188,938,000","250,810,000","227,674,000","178,500,000","172,968,000","222,909,000","226,415,000","177,500,000","161,984,000","237,960,000","225,465,000","165,553,000","157,340,000","237,687,000","215,258,000"
OperatingExpense,"879,585,000","211,630,000","226,358,000","216,351,000","225,246,000","190,670,000","193,354,000","166,299,000","143,622,000","167,899,000","158,126,000","173,618,000","184,908,000","169,930,000","155,330,000","163,065,000","186,231,000","165,390,000","152,130,000","154,703,000","165,524,000","162,127,000","170,129,000","153,190,000","171,468,000","166,127,000","160,370,000","157,294,000","172,546,000","166,402,000"
	SellingGeneralAndAdministration,"814,744,000","195,691,000","209,011,000","199,787,000","210,255,000","176,369,000","173,621,000","153,724,000","130,535,000","152,723,000","142,997,000","158,857,000","170,223,000","155,426,000","140,177,000","148,653,000","171,685,000","151,368,000","138,014,000","142,017,000","151,808,000","147,998,000","154,970,000","139,063,000","158,121,000","153,348,000","146,765,000","144,246,000","159,280,000","153,727,000"
	ResearchAndDevelopment,"56,982,000","13,976,000","15,388,000","14,597,000","13,021,000","12,329,000","13,979,000","10,611,000","11,132,000","13,220,000","13,184,000","12,746,000","12,920,000","12,751,000","13,394,000","12,787,000","12,916,000","12,392,000","12,489,000","11,060,000","12,092,000","12,507,000","13,508,000","12,473,000","11,693,000","11,130,000","11,954,000","11,395,000","11,614,000","11,014,000"
	DepreciationAmortizationDepletionIncomeStatement,"7,859,000","1,963,000","1,959,000","1,967,000","1,970,000","1,972,000","5,754,000","1,964,000","1,955,000","1,956,000","1,945,000","2,015,000","1,765,000","1,753,000","1,759,000","1,625,000","1,630,000","1,630,000","1,627,000","1,626,000","1,624,000","1,622,000","1,651,000","1,654,000","1,654,000","1,649,000","1,651,000","1,653,000","1,652,000","1,661,000"
		DepreciationAndAmortizationInIncomeStatement,"7,859,000","1,963,000","1,959,000","1,967,000","1,970,000","1,972,000","5,754,000","1,964,000","1,955,000","1,956,000","1,945,000","2,015,000","1,765,000","1,753,000","1,759,000","1,625,000","1,630,000","1,630,000","1,627,000","1,626,000","1,624,000","1,622,000","1,651,000","1,654,000","1,654,000","1,649,000","1,651,000","1,653,000","1,652,000","1,661,000"
			Amortization,"7,859,000","1,963,000","1,959,000","1,967,000","1,970,000","1,972,000","5,754,000","1,964,000","1,955,000","1,956,000","1,945,000","2,015,000","1,765,000","1,753,000","1,759,000","1,625,000","1,630,000","1,630,000","1,627,000","1,626,000","1,624,000","1,622,000","1,651,000","1,654,000","1,654,000","1,649,000","1,651,000","1,653,000","1,652,000","1,661,000"
				AmortizationOfIntangiblesIncomeStatement,"7,859,000","1,963,000","1,959,000","1,967,000","1,970,000","1,972,000","5,754,000","1,964,000","1,955,000","1,956,000","1,945,000","2,015,000","1,765,000","1,753,000","1,759,000","1,625,000","1,630,000","1,630,000","1,627,000","1,626,000","1,624,000","1,622,000","1,651,000","1,654,000","1,654,000","1,649,000","1,651,000","1,653,000","1,652,000","1,661,000"
OperatingIncome,"245,112,000","105,369,000","-21,923,000","52,486,000","109,180,000","120,069,000","27,049,000","85,722,000","12,835,000","33,056,000","28,565,000","43,726,000","61,135,000","52,227,000","19,599,000","25,873,000","64,579,000","62,284,000","26,370,000","18,265,000","57,385,000","64,288,000","7,371,000","8,794,000","66,492,000","59,338,000","5,183,000","46,000","65,141,000","48,856,000"
NetNonOperatingInterestIncomeExpense,"-3,801,000","-1,277,000","471,000","-1,147,000","-1,848,000","-3,616,000","44,000","-3,831,000","-4,402,000","-4,123,000","-4,024,000","-4,504,000","-5,213,000","-4,883,000","-3,987,000","-4,284,000","-5,247,000","-4,408,000","-3,846,000","-4,040,000","-4,901,000","-2,922,000","-5,832,000","-15,672,000","-14,563,000","-13,841,000","-12,201,000","-17,563,000","-15,199,000","-15,331,000"
	InterestExpenseNonOperating,"4,391,000","1,277,000","119,000","1,147,000","1,848,000","3,616,000","440,000","3,831,000","4,402,000","4,123,000",,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"19,613,000",,,"1,147,000",,,"3,274,000",,,"4,123,000","5,013,000","4,504,000","5,213,000","4,883,000","4,463,000","4,284,000","5,247,000","4,408,000",,"4,040,000","4,901,000","2,922,000","5,832,000","15,672,000","14,563,000","13,841,000",,"17,563,000","15,199,000","15,331,000"
OtherIncomeExpense,"-5,183,000","-1,326,000","-2,679,000","-939,000","-239,000","-1,992,000","-12,001,000","-3,704,000","-5,278,000","-12,318,000","-567,000","-1,486,000","-781,000","970,000","147,000","-4,142,000","-544,000","434,000","670,000","-103,000","-239,000","749,000","-1,174,000","2,275,000","-2,510,000","-1,970,000","-16,794,000","-54,000","-11,758,000","1,824,000"
	SpecialIncomeCharges,,,"0","0","0","0","-9,828,000","-518,000","-1,104,000","-11,628,000",,,,,,,,,"-177,000","0","0","0","1,317,000","-174,000","-55,000","-587,000","1,364,000","0",,"0"
		RestructuringAndMergernAcquisition,,,"0","0","0","0","-43,000","518,000","1,104,000","11,628,000",,,,,,,,,"0","0","0","0","857,000","174,000","55,000","587,000","1,643,000","0",,"0"
	OtherNonOperatingIncomeExpenses,"-3,614,000","-1,326,000","-1,110,000","-939,000","-239,000","-1,992,000","1,145,000","-3,186,000","-4,174,000","-690,000","-76,000","-1,486,000","-781,000","970,000","365,000","-4,142,000","-544,000","434,000","847,000","-103,000","-239,000","749,000","3,621,000","2,449,000","-2,455,000","-1,383,000","10,206,000","-54,000","-11,758,000","1,824,000"
PretaxIncome,"236,128,000","102,766,000","-24,131,000","50,400,000","107,093,000","114,461,000","15,092,000","78,187,000","3,155,000","16,615,000","23,974,000","37,736,000","55,141,000","48,314,000","15,759,000","17,447,000","58,788,000","58,310,000","23,194,000","14,122,000","52,245,000","62,115,000","365,000","-4,603,000","49,419,000","43,527,000","-23,812,000","-17,571,000","38,184,000","35,349,000"
TaxProvision,"56,668,000","20,919,000","701,000","10,475,000","24,573,000","27,834,000","-8,145,000","14,141,000","-598,000","7,640,000","4,356,000","7,730,000","16,239,000","12,275,000","3,495,000","10,098,000","18,419,000","15,220,000","10,876,000","3,488,000","18,207,000","22,485,000","-171,000","440,000","21,941,000","17,317,000","-4,652,000","-4,273,000","17,957,000","18,962,000"
NetIncomeCommonStockholders,"174,960,000","81,045,000","-26,434,000","39,264,000","81,085,000","84,958,000","21,600,000","63,216,000","2,313,000","8,877,000","17,859,000","29,797,000","38,488,000","34,926,000","11,418,000","7,063,000","39,907,000","41,484,000","11,666,000","9,318,000","33,016,000","38,114,000","2,678,000","-9,632,000","27,055,000","29,086,000","11,779,000","-17,424,000","18,654,000","14,802,000"
	NetIncome,"174,960,000","81,045,000","-26,434,000","39,264,000","81,085,000","84,958,000","21,600,000","63,216,000","2,313,000","8,877,000","17,859,000","29,797,000","38,488,000","34,926,000","11,418,000","7,063,000","39,907,000","41,484,000","11,666,000","9,318,000","33,016,000","38,114,000","-890,000","-6,167,000","27,055,000","24,680,000","-20,435,000","-13,987,000","18,654,000","14,802,000"
		NetIncomeIncludingNoncontrollingInterests,"179,460,000","81,847,000","-24,832,000","39,925,000","82,520,000","86,627,000","23,237,000","64,046,000","3,753,000","8,975,000","19,618,000","30,006,000","38,902,000","36,039,000","12,264,000","7,349,000","40,369,000","43,090,000","12,318,000","10,634,000","34,038,000","39,630,000","536,000","-5,043,000","27,478,000","26,210,000","-19,160,000","-13,298,000","20,227,000","16,387,000"
			NetIncomeContinuousOperations,"179,460,000","81,847,000","-24,832,000","39,925,000","82,520,000","86,627,000","23,237,000","64,046,000","3,753,000","8,975,000","19,618,000","30,006,000","38,902,000","36,039,000","12,264,000","7,349,000","40,369,000","43,090,000","12,318,000","10,634,000","34,038,000","39,630,000","536,000","-5,043,000","27,478,000","26,210,000","-19,160,000","-13,298,000","20,227,000","16,387,000"
		MinorityInterests,"-4,500,000","-802,000","-1,602,000","-661,000","-1,435,000","-1,669,000","-1,637,000","-830,000","-1,440,000","-98,000","-1,759,000","-209,000","-414,000","-1,113,000","-846,000","-286,000","-462,000","-1,606,000","-652,000","-1,316,000","-1,022,000","-1,516,000","-1,426,000","-1,124,000","-423,000","-1,530,000","-1,275,000","-689,000","-1,573,000","-1,585,000"
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,"1,158,000",,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,"0",,,"-15,144,000","3,465,000",,"-4,406,000","-32,214,000","3,437,000",,
AverageDilutionEarnings,,,,,,,,,,,,,,,,,,,,"0",,,"-571,000","0",,,,"0",,
DilutedNIAvailtoComStockholders,"174,960,000","81,045,000","-26,434,000","39,264,000","81,085,000","84,958,000","21,600,000","63,216,000","2,313,000","8,877,000","17,859,000","29,797,000","38,488,000","34,926,000","11,418,000","7,063,000","39,907,000","41,484,000","11,666,000","9,318,000","33,016,000","38,114,000","2,107,000","-9,632,000","27,055,000","29,086,000","11,779,000","-17,424,000","18,654,000","14,802,000"
BasicEPS,,"1.1","-0.36","0.53","1.09","1.14","0.29","0.85","0.03","0.12","0.24","0.4","0.51","0.46","0.153","0.09","0.53","0.56",,"0.13","0.44","0.51","-0.018","-0.13","0.381","3.69",,"-0.245",,"1.877"
DilutedEPS,,"1.1","-0.36","0.52","1.08","1.13","0.29","0.84","0.03","0.12","0.24","0.39","0.51","0.46","0.153","0.09","0.53","0.55",,"0.12","0.44","0.51","-0.018","-0.13","0.381","3.69",,"-0.245",,"1.877"
BasicAverageShares,,"73,513,109","74,179,959","74,533,652","74,661,356","74,778,189","74,480,815","74,448,733","74,252,981","74,545,280","74,869,521","75,192,567","75,618,717","76,006,989","74,760,062","74,823,954","74,762,469","74,650,237",,"74,451,977","74,451,977","74,220,771","74,093,598","74,093,598","70,988,319","7,887,591",,"70,988,319",,"7,887,591"
DilutedAverageShares,,"73,922,728","74,179,959","75,301,431","75,200,906","75,255,312","75,190,850","75,082,805","74,875,219","75,099,930","75,378,806","75,552,440","75,858,114","76,264,038","74,760,062","75,867,562","75,028,658","74,793,823",,"74,702,704","74,581,269","74,250,155","74,093,598","74,093,598","70,992,198","7,887,591",,"70,992,198",,"7,887,591"
TotalOperatingIncomeAsReported,"245,112,000","105,369,000","-21,923,000","52,486,000","109,180,000","120,069,000","27,092,000","85,204,000","11,731,000","21,428,000","28,565,000","43,726,000","61,135,000","52,227,000","19,599,000","25,873,000","64,579,000","62,284,000","26,370,000","18,265,000","57,385,000","64,288,000","6,514,000","8,620,000","66,437,000","58,751,000","3,540,000","46,000","65,141,000","48,856,000"
TotalExpenses,"1,928,020,000","500,718,000","442,489,000","469,143,000","515,670,000","460,816,000","393,445,000","397,210,000","287,167,000","375,685,000","339,706,000","373,440,000","401,083,000","381,475,000","323,756,000","344,554,000","413,559,000","379,517,000","325,022,000","328,998,000","370,603,000","369,327,000","329,556,000","323,559,000","396,769,000","383,458,000","315,033,000","319,822,000","381,435,000","367,442,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"174,960,000","81,045,000","-26,434,000","39,264,000","81,085,000","84,958,000","21,600,000","63,216,000","2,313,000","8,877,000","17,859,000","29,797,000","38,488,000","34,926,000","11,418,000","7,063,000","39,907,000","41,484,000","11,666,000","9,318,000","33,016,000","38,114,000","-890,000","-6,167,000","27,055,000","24,680,000","-20,435,000","-13,987,000","18,654,000","14,802,000"
NormalizedIncome,"176,152,458.074","81,045,000","-25,288,630","39,264,000","81,085,000","84,958,000","31,196,580","63,640,242","3,118,920","17,365,440","17,859,000","29,797,000","38,488,000","34,926,000","11,418,000","7,063,000","39,907,000","41,484,000","11,772,200","9,318,000","33,016,000","38,114,000","1,987,000","-6,062,600","27,088,000","25,033,374","1,290,180.581","-13,987,000","18,654,000","14,802,000"
InterestExpense,"4,391,000","1,277,000","119,000","1,147,000","1,848,000","3,616,000","440,000","3,831,000","4,402,000","4,123,000",,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-3,801,000","-1,277,000","471,000","-1,147,000","-1,848,000","-3,616,000","44,000","-3,831,000","-4,402,000","-4,123,000","-4,024,000","-4,504,000","-5,213,000","-4,883,000","-3,987,000","-4,284,000","-5,247,000","-4,408,000","-3,846,000","-4,040,000","-4,901,000","-2,922,000","-5,832,000","-15,672,000","-14,563,000","-13,841,000","-12,201,000","-17,563,000","-15,199,000","-15,331,000"
EBIT,"240,519,000","104,043,000","-24,012,000","51,547,000","108,941,000","118,077,000","15,532,000","82,018,000","7,557,000","20,738,000","27,549,000","43,726,000","61,135,000","52,227,000","16,739,000","25,873,000","64,579,000","62,284,000","28,645,000","18,265,000","57,385,000","64,288,000","5,343,000","8,794,000","66,492,000","59,338,000","-19,906,000","46,000","65,141,000","48,856,000"
EBITDA,"281,766,000"
ReconciledCostOfRevenue,"1,015,047,000","280,684,000","207,663,000","244,581,000","282,119,000","261,755,000","191,474,000","222,388,000","135,198,000","199,473,000","171,711,000","190,245,000","208,141,000","203,501,000","159,746,000","173,769,000","218,571,000","205,432,000","164,315,000","165,707,000","196,411,000","198,661,000","150,797,000","162,020,000","216,673,000","208,712,000","146,178,000","153,885,000","199,880,000","192,092,000"
