name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
TaxProvision,"38,000","6,000","17,000","9,000","6,000","4,000","10,000","6,000","6,000","10,000","10,000","10,000","10,000","10,000","18,000","8,000","8,000","7,000"
NetIncomeCommonStockholders,"-46,860,000","-10,562,000","-12,668,000","-12,962,000","-10,668,000","-7,917,000","-6,311,000","-5,088,000","-8,497,000","-8,852,000","-9,177,000","-8,280,000","-9,195,000","-6,895,000","-7,090,000","-5,105,000","-6,115,000","-4,901,000"
	NetIncome,"-46,860,000","-10,562,000","-12,668,000","-12,962,000","-10,668,000","-7,917,000","-6,311,000","-5,088,000","-8,497,000","-8,852,000","-9,177,000","-8,280,000","-9,195,000","-6,895,000","-7,635,000","-5,105,000","-6,115,000","-4,901,000"
		NetIncomeIncludingNoncontrollingInterests,"-46,860,000","-10,562,000","-12,668,000","-12,962,000","-10,668,000","-7,917,000","-6,311,000","-5,088,000","-8,497,000","-8,852,000","-9,177,000","-8,280,000","-9,195,000","-6,895,000","-7,635,000","-5,105,000","-6,115,000","-4,901,000"
			NetIncomeContinuousOperations,"-46,860,000","-10,562,000","-12,668,000","-12,962,000","-10,668,000","-7,917,000","-6,311,000","-5,088,000","-8,497,000","-8,852,000","-9,177,000","-8,280,000","-9,195,000","-6,895,000","-7,635,000","-5,105,000","-6,115,000","-4,901,000"
DilutedNIAvailtoComStockholders,"-46,860,000","-10,562,000","-12,668,000","-12,962,000","-10,668,000","-7,917,000","-6,311,000","-5,088,000","-8,497,000","-8,852,000","-9,177,000","-8,280,000","-9,195,000","-6,895,000","-7,090,000","-5,105,000","-6,115,000","-4,901,000"
BasicEPS,,"-0.38","-0.46","-0.47","-0.39","-0.29","-0.23","-0.19","-0.36","-0.42","-0.43","-0.39","-0.7","-0.358",,"-0.353","-0.422","-0.339"
DilutedEPS,,"-0.38","-0.46","-0.47","-0.39","-0.29","-0.23","-0.19","-0.36","-0.42","-0.43","-0.39","-0.7","-0.358",,"-0.353","-0.422","-0.339"
BasicAverageShares,,"27,950,330","27,771,885","27,701,252","27,620,764","27,368,090","27,163,390","27,156,135","23,330,918","21,221,385","21,170,330","21,131,618","13,133,834","19,246,097",,"14,478,118","14,478,118","14,478,118"
DilutedAverageShares,,"27,950,330","27,771,885","27,701,252","27,620,764","27,368,090","27,163,390","27,156,135","23,330,918","21,221,385","21,170,330","21,131,618","13,133,834","19,246,097",,"14,478,118","14,478,118","14,478,118"
TotalOperatingIncomeAsReported,"-42,290,000","-9,369,000","-11,328,000","-11,725,000","-9,868,000","-6,507,000","-5,896,000","-4,610,000","-7,861,000","-8,017,000","-8,694,000","-7,242,000","-7,705,000","-5,962,000","-6,361,000","-3,939,000","-5,156,000","-4,781,000"
TotalExpenses,"81,379,000","25,249,000","20,996,000","17,095,000","18,039,000","13,560,000","13,523,000","11,701,000","11,252,000","15,547,000","14,751,000","14,447,000","13,371,000","10,638,000","9,905,000","7,978,000","8,071,000","7,300,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-46,860,000","-10,562,000","-12,668,000","-12,962,000","-10,668,000","-7,917,000","-6,311,000","-5,088,000","-8,497,000","-8,852,000","-9,177,000","-8,280,000","-9,195,000","-6,895,000","-7,635,000","-5,105,000","-6,115,000","-4,901,000"
NormalizedIncome,"-46,860,000","-10,562,000","-12,668,000","-12,962,000","-10,668,000","-7,917,000","-6,311,000","-5,088,000","-8,497,000","-8,852,000","-9,177,000","-8,280,000","-8,746,780","-7,094,290","-7,545,940","-4,971,410","-5,961,700","-4,879,100"
InterestExpense,"3,882,000","960,000","978,000","979,000","965,000","952,000","971,000","971,000","1,001,000","1,042,000","1,063,000","1,084,000","1,113,000","1,093,000","1,073,000","1,076,000","313,000","258,000"
NetInterestIncome,"-3,882,000","-960,000","-978,000","-979,000","-965,000","-952,000","-971,000","-971,000","-1,001,000","-1,042,000","-1,063,000","-1,084,000","-1,113,000","-1,093,000","-1,073,000","-1,076,000","-313,000","-258,000"
EBIT,"-42,940,000","-9,596,000","-11,673,000","-11,974,000","-9,697,000","-6,961,000","-5,330,000","-4,111,000","-7,490,000","-7,800,000","-8,104,000","-7,186,000","-8,072,000","-5,792,000","-6,544,000","-4,021,000","-5,794,000","-4,636,000"
EBITDA,"-41,061,000"
ReconciledCostOfRevenue,"10,637,000","3,776,000","2,682,000","1,597,000","2,582,000","2,242,000","2,799,000","2,053,000","1,482,000","2,670,000","2,316,000","2,989,000","2,333,000","2,103,000","2,045,000","1,907,000","1,736,000","1,595,000"
ReconciledDepreciation,"1,879,000","507,000","466,000","455,000","451,000","445,000","430,000","402,000","374,000","371,000","356,000","332,000","289,000","245,000","219,000","213,000","171,000","166,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-46,860,000","-10,562,000","-12,668,000","-12,962,000","-10,668,000","-7,917,000","-6,311,000","-5,088,000","-8,497,000","-8,852,000","-9,177,000","-8,280,000","-9,195,000","-6,895,000","-7,635,000","-5,105,000","-6,115,000","-4,901,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,"0",,"-614,000","273,000","-122,000","-183,000","-210,000","-30,000"
TotalUnusualItems,,,,,,,,,,,"0",,"-614,000","273,000","-122,000","-183,000","-210,000","-30,000"
NormalizedEBITDA,"-41,061,000","-9,089,000","-11,207,000","-11,519,000","-9,246,000","-6,516,000","-4,900,000","-3,709,000","-7,116,000","-7,429,000","-7,748,000","-6,854,000","-7,169,000","-5,820,000","-6,203,000","-3,625,000","-5,413,000","-4,440,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","-165,780","73,710","-32,940","-49,410","-56,700","-8,100"
