name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989
OperatingCashFlow,"3,022,000,000","849,000,000","497,000,000","577,000,000","1,099,000,000","-111,000,000","64,000,000","549,000,000","212,000,000","498,000,000","676,000,000","46,000,000","355,000,000","497,000,000","582,000,000","542,000,000","308,000,000","294,000,000","847,705,000","547,551,000","162,993,000","395,751,000","529,496,000","399,168,000","94,848,000","191,790,000","632,536,000","314,731,000","104,352,000","-18,257,000","259,560,000","246,627,000","226,635,000","155,964,000","199,951,000","404,206,000","197,179,000","211,909,000","327,452,000","113,903,000","283,505,000","277,270,000","208,073,000","196,359,000","435,394,000","754,961,000","-25,293,000","81,467,000","468,516,000","316,133,000","127,714,000","289,981,000","488,995,000","1,059,572,000","264,733,000","692,652,000","285,404,000","-5,460,000","1,086,221,000","-945,913,000","-664,018,000","180,931,000","179,927,000","142,030,000","-122,752,000","25,254,000","341,777,000","436,838,000","-513,774,000","409,858,000","3,879,000","171,972,000","158,499,000","193,866,000","552,091,000","564,054,000","73,852,000","148,409,000","-15,478,000","-57,099,000","218,023,000","530,752,000","-81,388,000","217,447,000","132,855,000","-128,632,000","140,144,000","155,992,000","183,181,000","96,605,000","142,600,000","250,800,000","191,100,000","252,000,000","17,600,000","132,600,000","10,700,000","6,500,000","11,100,000","133,800,000","31,100,000","147,600,000","149,100,000","79,100,000","74,600,000","114,600,000","81,000,000","97,500,000","63,600,000","137,800,000","82,800,000","129,900,000","396,800,000","570,500,000","19,400,000","120,700,000","-310,100,000","233,000,000","294,700,000","-383,700,000","308,100,000","-110,500,000","-197,900,000","156,600,000","-138,000,000","-16,700,000","110,100,000","82,500,000","-47,600,000","-10,600,000","40,500,000","-6,000,000","5,000,000","46,500,000"
	CashFlowFromContinuingOperatingActivities,"3,022,000,000","849,000,000","497,000,000","577,000,000","1,099,000,000","-111,000,000","64,000,000","549,000,000","212,000,000","498,000,000","676,000,000","46,000,000","355,000,000","497,000,000","582,000,000","542,000,000","308,000,000","294,000,000","847,705,000","547,551,000","162,993,000","395,751,000","529,496,000","399,168,000","94,848,000","191,790,000","632,536,000","314,731,000","104,352,000","-18,257,000","259,560,000","246,627,000","226,635,000","155,964,000","200,424,000","403,733,000","197,179,000","211,909,000","327,452,000","113,903,000","283,505,000","277,270,000","208,073,000","196,359,000","435,394,000","754,961,000","-25,293,000","81,467,000","468,516,000","316,133,000","127,714,000","289,981,000","488,995,000","1,059,572,000","264,733,000","692,652,000","285,404,000","-5,460,000","1,086,221,000","-945,913,000","-664,018,000","180,931,000","179,927,000","142,030,000","-122,752,000","25,254,000","341,777,000","436,838,000","-513,774,000","409,858,000","3,879,000","171,972,000","158,499,000","193,866,000","552,091,000","564,054,000","73,852,000","148,409,000","-15,478,000","-57,099,000","218,023,000","530,752,000","-81,388,000","217,447,000","132,855,000","-128,632,000","140,144,000","155,992,000","183,181,000","96,605,000","142,600,000","250,800,000","191,100,000","252,000,000","17,600,000","132,600,000","10,700,000","6,500,000","11,100,000","133,800,000","31,100,000","147,600,000","149,100,000","79,100,000","74,600,000","114,600,000","81,000,000","97,500,000","63,600,000","137,800,000","82,800,000","129,900,000","396,800,000","570,500,000","19,400,000","120,700,000","-310,100,000","233,000,000","294,700,000","-383,700,000","308,100,000","-110,500,000","-197,900,000","156,600,000","-138,000,000","-16,700,000","110,100,000","82,500,000","-47,600,000","-10,600,000","40,500,000","-6,000,000","5,000,000","46,500,000"
		NetIncomeFromContinuingOperations,"1,227,000,000","462,000,000","402,000,000","378,000,000","-15,000,000","532,000,000","316,000,000","303,000,000","150,000,000","48,000,000","317,000,000","372,000,000","364,000,000","358,000,000","334,000,000","378,000,000","355,000,000","326,000,000","431,597,000","274,568,000","271,741,000","208,094,000","238,963,000","127,004,000","174,540,000","171,314,000","178,309,000","152,588,000","196,206,000","165,854,000","163,614,000","155,016,000","164,619,000","149,143,000","157,823,000","178,487,000","150,651,000","151,780,000","167,279,000","167,767,000","152,706,000","153,270,000","126,858,000","143,391,000","145,918,000","126,446,000","122,900,000","100,946,000","48,764,000","39,737,000","-369,687,000","-166,190,000","-125,095,000","-2,433,207,000","-417,289,000","75,063,000","101,352,000","127,068,000","-239,280,000","138,202,000","80,521,000","95,726,000","87,715,000","157,446,000","111,604,000","104,456,000","100,573,000","108,574,000","106,425,000","96,519,000","91,139,000","93,486,000","110,127,000","104,173,000","93,261,000","91,139,000","99,131,000","88,832,000","85,135,000","98,123,000","82,240,000","97,727,000","65,649,000","42,629,000","2,377,000","67,866,000","76,222,000","50,530,000","97,521,000","104,173,000","115,000,000","105,600,000","104,900,000","96,600,000","31,200,000","88,800,000","92,300,000","89,500,000","90,700,000","63,000,000","72,500,000","66,500,000","67,700,000","66,500,000","65,100,000","62,800,000","65,500,000","66,000,000","59,100,000","53,900,000","52,500,000","55,900,000","67,500,000","66,700,000","68,800,000","64,800,000","56,000,000","47,300,000","38,600,000","34,900,000","33,600,000","31,900,000","31,700,000","30,100,000","29,600,000","25,600,000","27,400,000","2,700,000","27,700,000","27,400,000","35,700,000","25,100,000","24,100,000","23,100,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,"19,000,000",,,,"4,094,000",,,,"1,771,000","-1,031,000",,,"-474,000","17,236,000","-12,917,000","-4,589,000","-5,427,000","-7,850,000","-7,809,000","-21,860,000","-3,063,000","-8,374,000","-14,019,000","-19,749,000","140,887,000","-90,280,000","-131,661,000","30,181,000","-390,105,000","-79,775,000","528,000","602,841,000","208,509,000","-333,200,000","-41,133,000","64,351,000","71,724,000","9,611,000","-97,488,000","735,072,000",,,,,,,,,"10,788,000","58,312,000","-497,000","-428,000","8,315,000","-603,000","89,000","-957,000","-2,100,000","-6,602,000","2,827,000","-24,094,000","-15,014,000","-13,959,000","-23,001,000","-12,006,000","-31,548,000","-4,374,000","-2,709,000","-177,196,000","-2,520,000","940,000","70,428,000","-69,571,000","8,939,000","-4,839,000","-30,843,000","-10,358,000","-7,800,000","7,500,000","-10,400,000","-2,300,000","1,400,000","22,500,000","-47,400,000","-3,100,000","-13,300,000","3,400,000","-8,300,000","-2,000,000","5,400,000","-4,700,000","-200,000","-7,100,000","-12,700,000","-8,200,000","-700,000","100,000","10,300,000","200,000","-15,500,000","14,900,000","5,300,000","200,000","5,400,000","-31,600,000","3,300,000","-5,400,000","-27,700,000","-2,600,000","20,100,000","-17,600,000","20,700,000","-26,800,000","-4,900,000","109,800,000","-85,200,000","-36,400,000","-35,600,000","-52,600,000","-39,200,000","6,600,000"
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,"19,000,000",,,,"3,781,000",,,,"-348,000","-1,031,000",,,"-2,914,000","-188,000","-82,000","0","104,000","-198,000","-490,000","-16,970,000","-1,239,000","-184,000","-610,000","-187,000","-5,623,000","-38,133,000","5,826,000","-13,764,000","43,493,000","13,060,000","65,718,000","20,915,000","-46,453,000","-31,819,000","43,605,000","-66,806,000","47,958,000","-25,446,000","-12,366,000","856,215,000",,,,,,,,,"40,588,000","57,332,000","35,000","20,000","8,770,000","-101,000","343,000","-957,000","-2,100,000","-7,803,000","9,230,000","-15,090,000","-1,280,000","4,107,000","-6,893,000","-1,192,000","-2,339,000","-1,140,000","-966,000","-457,000","-2,520,000","940,000","70,428,000","-69,571,000","8,939,000","-4,839,000","-30,843,000","-10,358,000","-7,800,000","7,500,000","-10,400,000","-2,300,000","1,400,000","12,600,000","-37,500,000","-3,100,000","-13,300,000","3,400,000","-8,300,000","-2,000,000","23,100,000","-4,700,000","-200,000","-7,100,000","-3,800,000","-8,200,000","-700,000","100,000","10,300,000","200,000","-15,500,000","14,900,000","5,300,000","200,000","5,400,000","-31,600,000","3,300,000","-5,400,000","-27,700,000","-2,600,000","20,100,000","-17,600,000","20,700,000","-26,800,000","-4,900,000","109,800,000","-85,200,000","-36,400,000","-35,600,000","-52,600,000","-39,200,000","6,600,000"
		DepreciationAmortizationDepletion,"432,000,000","112,000,000","92,000,000","25,000,000","203,000,000","71,000,000","109,000,000","80,000,000","59,000,000","119,000,000","78,000,000","104,000,000","73,000,000","131,000,000","143,000,000","122,000,000","123,000,000","105,000,000","105,937,000","96,238,000","-373,000","211,198,000","80,328,000","91,195,000","103,146,000","105,103,000","78,493,000","94,831,000","72,293,000","95,664,000","93,858,000","86,107,000","70,852,000","82,015,000","71,234,000","74,947,000","68,187,000","67,177,000","66,531,000","69,165,000","68,153,000","70,723,000","69,021,000","70,284,000","69,566,000","73,234,000","77,116,000","73,113,000","66,227,000","69,730,000","67,568,000","54,865,000","51,852,000","53,756,000","63,607,000","62,010,000","60,118,000","59,125,000","46,922,000","39,059,000","20,054,000","21,226,000","23,247,000","27,057,000","29,731,000","31,614,000","37,863,000","82,262,000","11,492,000","59,719,000","72,831,000","80,918,000","71,980,000","99,403,000","123,760,000","134,206,000","110,351,000","119,772,000","16,405,000","11,345,000","12,769,000","17,613,000","24,897,000","25,099,000","19,101,000","32,136,000","25,855,000","28,849,000","28,738,000","27,466,000","26,800,000","26,400,000","29,700,000","29,600,000","23,100,000","23,000,000","17,100,000","17,800,000","16,800,000","19,700,000","13,800,000","13,100,000","23,300,000","18,400,000","22,200,000","21,700,000","21,600,000","18,000,000","15,900,000","13,300,000","17,800,000","34,300,000","14,100,000","18,000,000","23,700,000","53,800,000","30,600,000","19,400,000","25,300,000","16,400,000","13,100,000","14,300,000","12,000,000","9,200,000","9,600,000","8,900,000","9,500,000","9,300,000","8,700,000","8,200,000","12,100,000","6,200,000","5,900,000","5,500,000"
			DepreciationAndAmortization,"432,000,000","112,000,000","92,000,000","25,000,000","203,000,000","71,000,000","109,000,000","80,000,000","59,000,000","119,000,000","78,000,000","104,000,000","73,000,000","131,000,000","143,000,000","122,000,000","123,000,000","105,000,000","105,937,000","96,238,000","-373,000","211,198,000","80,328,000","91,195,000","103,146,000","105,103,000","78,493,000","94,831,000","72,293,000","95,664,000","93,858,000","86,107,000","70,852,000","82,015,000","71,234,000","74,947,000","68,187,000","67,177,000","66,531,000","69,165,000","68,153,000","70,723,000","69,021,000","70,284,000","69,566,000","73,234,000","77,116,000","73,113,000","66,227,000","69,730,000","67,568,000","54,865,000","51,852,000","53,756,000","63,607,000","62,010,000","60,118,000","59,125,000","46,922,000","39,059,000","20,054,000","21,226,000","23,247,000","27,057,000","29,731,000","31,614,000","37,863,000","82,262,000","11,492,000","59,719,000","72,831,000","80,918,000","71,980,000","99,403,000","123,760,000","134,206,000","110,351,000","119,772,000","16,405,000","11,345,000","12,769,000","17,613,000","24,897,000","25,099,000","19,101,000","32,136,000","25,855,000","28,849,000","28,738,000","27,466,000","26,800,000","26,400,000","29,700,000","29,600,000","23,100,000","23,000,000","17,100,000","17,800,000","16,800,000","19,700,000","13,800,000","13,100,000","23,300,000","18,400,000","22,200,000","21,700,000","21,600,000","18,000,000","15,900,000","13,300,000","17,800,000","34,300,000","14,100,000","18,000,000","23,700,000","53,800,000","30,600,000","19,400,000","25,300,000","16,400,000","13,100,000","14,300,000","12,000,000","9,200,000","9,600,000","8,900,000","9,500,000","9,300,000","8,700,000","8,200,000","12,100,000","6,200,000","5,900,000","5,500,000"
		DeferredTax,"-85,000,000","52,000,000","-116,000,000","6,000,000","-27,000,000","61,000,000","30,000,000","-57,000,000","-29,000,000","-37,000,000","29,000,000","-35,000,000","14,000,000","15,000,000","-62,000,000","-14,000,000","46,000,000","93,000,000","131,756,000","24,519,000","31,996,000","-20,271,000","182,841,000","-11,230,000","-2,498,000","-4,366,000",,"-13,181,000",,,,,,,,,,,,"27,413,000","47,699,000","49,061,000","30,275,000","13,391,000","18,195,000","22,694,000","-14,348,000","52,279,000","161,589,000","-38,153,000","-228,110,000","-89,524,000","-12,788,000","-141,170,000",,,"-143,112,000","135,936,000","-77,722,000","31,850,000","-64,589,000","-46,708,000","-191,290,000","-42,338,000","-64,381,000","-59,449,000","-22,688,000","-13,727,000","2,110,000","2,195,000","57,822,000","16,897,000","37,425,000","28,818,000","-78,496,000","51,226,000","2,051,000","25,477,000","-151,325,000","24,265,000","233,835,000","10,990,000","-38,643,000","143,727,000","-11,314,000","24,255,000","178,222,000","19,795,000","9,808,000","29,511,000","41,800,000","22,500,000","1,400,000","19,000,000","-27,400,000","17,900,000","6,900,000","5,400,000","26,700,000","3,500,000","8,300,000","9,200,000","18,900,000","9,900,000","1,900,000","-100,000","8,700,000","11,000,000","6,200,000","800,000",,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-85,000,000","52,000,000","-116,000,000","6,000,000","-27,000,000","61,000,000","30,000,000","-57,000,000","-29,000,000","-37,000,000","29,000,000","-35,000,000","14,000,000","15,000,000","-62,000,000","-14,000,000","46,000,000","93,000,000","131,756,000","24,519,000","31,996,000","-20,271,000","182,841,000","-11,230,000","-2,498,000","-4,366,000",,"-13,181,000",,,,,,,,,,,,"27,413,000","47,699,000","49,061,000","30,275,000","13,391,000","18,195,000","22,694,000","-14,348,000","52,279,000","161,589,000","-38,153,000","-228,110,000","-89,524,000","-12,788,000","-141,170,000",,,"-143,112,000","135,936,000","-77,722,000","31,850,000","-64,589,000","-46,708,000","-191,290,000","-42,338,000","-64,381,000","-59,449,000","-22,688,000","-13,727,000","2,110,000","2,195,000","57,822,000","16,897,000","37,425,000","28,818,000","-78,496,000","51,226,000","2,051,000","25,477,000","-151,325,000","24,265,000","233,835,000","10,990,000","-38,643,000","143,727,000","-11,314,000","24,255,000","178,222,000","19,795,000","9,808,000","29,511,000","41,800,000","22,500,000","1,400,000","19,000,000","-27,400,000","17,900,000","6,900,000","5,400,000","26,700,000","3,500,000","8,300,000","9,200,000","18,900,000","9,900,000","1,900,000","-100,000","8,700,000","11,000,000","6,200,000","800,000",,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","3,000,000","0","0","0","0","-12,823,000","116,000",,,,,,,"0","0","0","0","0","0","4,231,000","2,602,713,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
