name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,09/30/2017,06/30/2017
	InterestExpenseNonOperating,"31,154,000","7,675,000","7,451,000","7,810,000","8,217,000","8,485,000","8,308,000","8,391,000","8,676,000","8,920,000","7,872,000","8,597,000","8,961,000","8,805,000","8,820,000","9,877,000","9,155,000","7,796,000","5,882,000","4,885,000"
OtherIncomeExpense,"-224,969,000","-132,817,000","-32,241,000","-15,889,000","-44,022,000","-25,917,000","-43,489,000","4,217,000","-43,198,000","-89,897,000","-93,239,000","42,254,000","17,801,000","-64,446,000","136,513,000","-3,387,000","-78,049,000","-25,662,000","-21,004,000","27,586,000"
	GainOnSaleOfSecurity,"-224,852,000","-132,804,000","-32,150,000","-15,884,000","-44,014,000","-25,774,000","-43,476,000","4,220,000","-43,192,000","199,194,000","-42,159,000","42,501,000","17,827,000","-63,124,000","131,638,000","-17,115,000","-78,143,000","-34,644,000","-42,443,000","23,962,000"
	SpecialIncomeCharges,,,"0","0","0","0","0","0","0","-289,085,000","-51,081,000","-170,000","-26,000","-1,476,000","4,767,000","13,381,000","333,000","8,955,000","20,284,000","708,000"
		RestructuringAndMergernAcquisition,,,,,,,"0","0","0","0","0","170,000","26,000","231,000","-1,498,000","-13,781,000","-456,000","-8,955,000","408,000","-713,000"
		ImpairmentOfCapitalAssets,,,"0","0","0","0","0","0","0","289,085,000","51,081,000",,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,,,,,"550,000",,"-1,245,000","3,269,000","-400,000","-123,000","0","20,692,000","-5,000"
	OtherNonOperatingIncomeExpenses,"-117,000","-13,000","-91,000","-5,000","-8,000","-143,000","-13,000","-3,000","-6,000","-6,000","1,000","-77,000",,"154,000","108,000","347,000","-239,000","27,000","1,155,000","2,916,000"
PretaxIncome,"-52,592,000","-60,161,000","11,444,000","9,078,000","-12,953,000","-21,698,000","-72,584,000","-21,054,000","-87,524,000","-88,951,000","-62,828,000","72,820,000","44,193,000","-47,196,000","171,658,000","44,668,000","-33,537,000","7,349,000","-15,930,000","20,081,000"
TaxProvision,"-1,562,000","-3,351,000","2,619,000","-758,000","-72,000","-376,000","-8,754,000","-2,190,000","-22,623,000","26,349,000","-55,844,000","20,171,000","12,221,000","-13,098,000","39,890,000","7,683,000","-5,476,000","939,000","-6,246,000","7,961,000"
NetIncomeCommonStockholders,"-51,030,000","-56,810,000","8,825,000","9,836,000","-12,881,000","-21,322,000","-63,830,000","-18,864,000","-64,901,000","-115,300,000","-6,984,000","52,649,000","31,972,000","-34,098,000","131,768,000","-49,657,000","-33,711,000","760,000","-15,169,000","6,716,000"
	NetIncome,"-51,030,000","-56,810,000","8,825,000","9,836,000","-12,881,000","-21,322,000","-63,830,000","-18,864,000","-64,901,000","-115,300,000","-6,984,000","52,649,000","31,972,000","-34,098,000","131,768,000","36,985,000","-28,061,000","6,410,000","-9,684,000","12,120,000"
		NetIncomeIncludingNoncontrollingInterests,"-51,030,000","-56,810,000","8,825,000","9,836,000","-12,881,000","-21,322,000","-63,830,000","-18,864,000","-64,901,000","-115,300,000","-6,984,000","52,649,000","31,972,000","-34,098,000","131,768,000","36,985,000","-28,061,000","6,410,000","-9,684,000","12,120,000"
			NetIncomeContinuousOperations,"-51,030,000","-56,810,000","8,825,000","9,836,000","-12,881,000","-21,322,000","-63,830,000","-18,864,000","-64,901,000","-115,300,000","-6,984,000","52,649,000","31,972,000","-34,098,000","131,768,000","36,985,000","-28,061,000","6,410,000","-9,684,000","12,120,000"
	PreferredStockDividends,,,,,,,,,,,,,,,"0","86,642,000","5,650,000","5,650,000","5,485,000","5,404,000"
DilutedNIAvailtoComStockholders,"-51,030,000","-56,810,000","8,825,000","9,836,000","-12,881,000","-21,322,000","-63,830,000","-18,864,000","-64,901,000","-115,300,000","-6,984,000","52,649,000","31,972,000","-34,098,000","131,768,000","-49,657,000","-33,711,000","760,000","-15,169,000","6,716,000"
BasicEPS,,"-0.71","0.11","0.12","-0.16","-0.27","-0.8","-0.24","-0.81","-1.45","-0.09","0.65","0.39","-0.42",,"-0.66","-0.84","0.02","-0.38","0.083"
DilutedEPS,,"-0.71","0.11","0.12","-0.16","-0.27","-0.8","-0.24","-0.81","-1.45","-0.09","0.65","0.39","-0.42",,"-0.66","-0.84","0.02","-0.38","0.083"
BasicAverageShares,,"80,298,000","80,007,000","80,242,000","80,471,000","80,115,000","79,922,000","79,879,000","79,795,000","79,608,000","80,435,000","80,982,000","81,519,000","81,765,000",,"75,211,000","40,090,000","38,602,000","40,000,000","81,336,762"
DilutedAverageShares,,"80,298,000","84,011,000","82,898,000","80,471,000","80,115,000","79,922,000","79,879,000","79,795,000","79,608,000","80,435,000","81,051,000","81,683,000","81,765,000",,"75,211,000","40,090,000","38,827,000","40,000,000","81,336,762"
RentExpenseSupplemental,"216,294,000",,,,,,,,,"50,752,000","59,529,000","50,957,000","47,879,000","57,928,000","51,308,000","51,649,000","41,517,000","44,303,000","46,224,000","45,726,000"
TotalExpenses,"606,053,000","175,609,000","173,328,000","141,501,000","115,616,000","135,001,000","121,770,000","118,193,000","111,370,000","118,170,000","125,390,000","110,000,000","107,437,000","115,723,000","109,221,000","104,009,000","90,458,000","91,121,000","101,397,000","113,380,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-51,030,000","-56,810,000","8,825,000","9,836,000","-12,881,000","-21,322,000","-63,830,000","-18,864,000","-64,901,000","-115,300,000","-6,984,000","52,649,000","31,972,000","-34,098,000","131,768,000","36,985,000","-28,061,000","6,410,000","-9,684,000","12,120,000"
NormalizedIncome,"167,143,820.353","68,596,745.899","33,617,358.441","21,431,320","30,888,345.634","3,936,520","-25,597,426.981","-22,662,000","-32,938,920","-49,679,570","61,081,200","22,043,687","19,101,877","12,543,200","27,060,884.456","40,084,220","37,299,400","28,810,808","3,832,990","-2,682,000"
InterestExpense,"31,154,000","7,675,000","7,451,000","7,810,000","8,217,000","8,485,000","8,308,000","8,391,000","8,676,000","8,920,000","7,872,000","8,597,000","8,961,000","8,805,000","8,820,000","9,877,000","9,155,000","7,796,000","5,882,000","4,885,000"
NetInterestIncome,"-31,154,000","-7,675,000","-7,451,000","-7,810,000","-8,217,000","-8,485,000","-8,308,000","-8,391,000","-8,676,000","-8,920,000","-7,872,000","-8,597,000","-8,961,000","-8,805,000","-8,820,000","-9,877,000","-9,155,000","-7,796,000","-5,882,000","-4,885,000"
EBIT,"-21,438,000","-52,486,000","18,895,000","16,888,000","-4,736,000","-13,213,000","-64,276,000","-12,663,000","-78,848,000","-80,031,000","-54,956,000","81,417,000","53,154,000","-38,391,000","180,478,000","54,545,000","-24,382,000","15,145,000","-10,048,000","24,966,000"
EBITDA,"128,994,000"
ReconciledCostOfRevenue,"469,094,000","140,836,000","138,194,000","103,960,000","86,105,000","103,772,000","85,477,000","85,365,000","81,267,000","90,027,000","94,416,000","82,402,000","74,697,000","90,273,000","82,326,000","79,508,000","66,511,000","67,322,000","71,626,000","70,740,000"
ReconciledDepreciation,"150,432,000","39,777,000","38,903,000","35,902,000","35,850,000","33,840,000","30,434,000","35,905,000","37,512,000","35,329,000","30,102,000","27,664,000","23,655,000","24,585,000","24,254,000","21,729,000","21,859,000","18,429,000",,
NetIncomeFromContinuingOperationNetMinorityInterest,"-51,030,000","-56,810,000","8,825,000","9,836,000","-12,881,000","-21,322,000","-63,830,000","-18,864,000","-64,901,000","-115,300,000","-6,984,000","52,649,000","31,972,000","-34,098,000","131,768,000","36,985,000","-28,061,000","6,410,000","-9,684,000","12,120,000"
TotalUnusualItemsExcludingGoodwill,"-224,852,000","-132,804,000","-32,150,000","-15,884,000","-44,014,000","-25,774,000","-43,476,000","4,220,000","-43,192,000","-89,891,000","-93,240,000","42,331,000","17,801,000","-64,600,000","136,405,000","-3,734,000","-77,810,000","-25,689,000","-22,159,000","24,670,000"
TotalUnusualItems,"-224,852,000","-132,804,000","-32,150,000","-15,884,000","-44,014,000","-25,774,000","-43,476,000","4,220,000","-43,192,000","-89,891,000","-93,240,000","42,331,000","17,801,000","-64,600,000","136,405,000","-3,734,000","-77,810,000","-25,689,000","-22,159,000","24,670,000"
NormalizedEBITDA,"353,846,000","120,095,000","89,948,000","68,674,000","75,128,000","46,401,000","9,634,000","19,022,000","1,856,000","45,189,000","68,386,000","66,750,000","59,008,000","50,794,000","68,327,000","80,008,000","75,287,000","59,263,000","12,111,000","296,000"
TaxRateForCalcs,"0.03","0.056","0.229","0.27","0.006","0.02","0.121","0.1","0.26","0.27","0.27","0.277","0.277","0.278","0.232","0.17","0.16","0.128","0.39","0.4"
TaxEffectOfUnusualItems,"-6,678,179.647","-7,397,254.101","-7,357,641.559","-4,288,680","-244,654.366","-515,480","-5,243,426.981","422,000","-11,229,920","-24,270,570","-25,174,800","11,725,687","4,930,877","-17,958,800","31,697,884.456","-634,780","-12,449,600","-3,288,192","-8,642,010","9,868,000"
