name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"2,276,720,988","2,182,080,821","2,092,991,911","1,535,303,345"
EnterpriseValue,"4,542,220,988","4,014,280,821","3,876,291,911","3,738,103,345"
ForwardPeRatio,"74.074"
PsRatio,"3.192","2.312","2.998",
PbRatio,"3.282","3.601","3.143",
EnterprisesValueRevenueRatio,"6.369","22.008","21.728","21.107"
EnterprisesValueEBITDARatio,"39.191","63.618","430.699","83.626"
