name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
OperatingCashFlow,"498,000","-52,391,000","-22,927,000","131,373,000","-55,557,000","-42,744,000","-35,590,000","-31,626,000","-37,375,000","-34,505,000","-31,780,000","-27,785,000","-35,704,000","76,587,000","-35,811,684","-24,503,379","-30,529,831","-40,249,623","-25,867,173","-26,146,060","-27,380,898","-14,831,012","-16,116,236","-23,819,716","-18,491,880","-21,532,979","-19,591,094","-18,010,436","-12,869,248","3,295,337","-10,507,986","-8,106,348","-9,495,905","-10,124,346","-5,544,205","-4,430,705","-5,662,687","-3,895,348","-3,277,357","-3,635,562","-3,346,088","11,271,609","-4,180,330","-3,398,067","-4,025,778","-4,644,736","-1,445,103","-4,142,110","-3,280,670","-5,890,152","-3,632,798","-5,469,214","-5,455,350","-9,635,649","-5,211,142","-7,880,611","-6,639,712","-9,179,710","-6,191,942","-4,761,086","-6,632,644","-9,105,326","-9,000,820","-7,010,077","-11,281,026","-17,647,147","-13,716,750","-17,811,109","-15,783,367","-19,014,566","-15,843,072","-12,699,488","-13,484,176","-18,198,177","-14,662,138","-12,309,895","-11,373,510","-12,842,177","-11,281,738","-12,907,048","-14,489,471","-12,155,332","-9,805,902","-11,517,008","-7,239,049","-8,264,041","-6,302,197","-2,046,055","-3,477,625","-3,308,491"
	CashFlowFromContinuingOperatingActivities,"498,000","-52,391,000","-22,927,000","131,373,000","-55,557,000","-42,744,000","-35,590,000","-31,626,000","-37,375,000","-34,505,000","-31,780,000","-27,785,000","-35,704,000","76,587,000","-35,811,684","-24,503,379","-30,529,831","-40,249,623","-25,867,173","-26,146,060","-27,380,898","-14,831,012","-16,116,236","-23,819,716","-18,491,880","-21,532,979","-19,591,095","-18,010,436","-12,869,248","3,295,337","-10,507,986","-8,106,348","-9,495,905","-10,124,346","-5,544,205","-4,430,705","-5,662,687","-3,895,348","-3,277,357","-3,635,562","-3,346,088","11,271,609","-4,180,330","-3,398,067","-4,025,778","-4,644,736","-1,445,103","-4,142,110","-3,280,670","-5,890,152","-3,632,798","-5,469,214","-5,455,350","-9,635,649","-5,211,142","-7,880,611","-6,639,712","-9,179,710","-6,191,942","-4,761,086","-6,632,644","-9,105,326","-9,000,820","-7,010,077","-11,281,026","-17,647,147","-13,716,750","-17,811,109","-15,783,367","-19,014,566","-15,783,512","-12,699,488","-13,592,335","-18,198,177","-14,662,138","-12,309,895","-11,373,510","-12,842,177","-11,281,738","-12,907,048","-14,489,471","-12,155,332","-9,805,902","-11,517,008","-7,239,049","-8,264,041","-6,302,197","-2,046,055","-3,477,625","-3,308,491"
		NetIncomeFromContinuingOperations,"-24,925,000","-50,604,000","-67,607,000","177,277,000","-83,991,000","-54,403,000","-37,730,000","-51,646,000","-48,244,000","-45,271,000","-30,851,000","-46,277,000","-51,867,000","17,435,000","-48,848,536","-33,730,557","-25,203,780","-54,261,143","-35,034,564","-36,841,708","-31,713,041","-17,103,179","-26,123,273","-40,773,520","-28,319,879","-31,778,503","-15,607,023","-13,122,249","-40,410,388","-18,741,461","-25,978,309","-8,109,351","-8,041,001","-357,513","-5,777,329","-7,318,692","-11,141,629","-5,835,019",,,,,,,,"-5,963,764","-2,416,093",,,,"1,859,531","-10,612,613","-12,087,793","-9,476,418","5,258,820","-10,931,757","-11,953,924","-11,070,788","-7,459,840","-10,786,296","-9,852,492","-8,696,429","-11,536,635","-11,021,441","-14,088,439","-15,234,034","-17,717,340","-17,254,925","-21,128,013","-18,003,276","-17,003,078","-18,474,658","-16,117,979","-17,155,247","-18,055,653","-17,767,546","-16,618,620","-13,491,761","-16,328,686","-13,555,972","-14,104,451","-11,888,796","-13,804,480","-44,003,539","-8,425,021","-7,306,960","-32,769,203","-4,750,865","-4,845,910","-4,363,196"
		OperatingGainsLosses,,"2,000","-3,384,000",,,,"184,000","14,000","0","2,720,000",,,,"2,748,000","27,192","39,826","3,049","10,841,567","43,380","-29,031","-20,078","29,287","-9,386,267","10,975,000","721,000","-342,000","0","0","0","154,117","3,433","0","0","1,150","-250,351","-355,500","3,322,686","17,915",,,,"0","23,027","-770","9,187","6,003","-1,563,188","2,318","-1,040,869","1,501","2,810","-118,050",,,"-13,255,169","0",,,,,,,"0","0","-580,122","618,022","270,552","137,105",,,"693,413","2,706,054","507,448","193,714","-656,973","199,346","756,443","336,268","1,273,639","767,412","129,351","219,405","2,408,863","32,518,355","438,780","451,002","26,030,484","549,638","816,287","869,408"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,"27,192","39,826","3,049","74,942",,,"-20,078","29,287",,,,,,"0","0","0",,,,,,,,,,,,"0",,"-770","9,187","6,003",,"2,318","22,877","1,501",,"48,774",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,"2,748,000","121,000","-180,000","-6,292,000","5,016,000","-3,311,000","1,184,000","-865,000","-196,000","-9,401,000","10,975,000","721,000","-342,000","-623,000","-6,498,700","13,630,000","7,058,700","14,235,767",,"-1,617,884","-8,894,974","-291,517",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"6,719,000","1,660,000","1,655,000","1,681,000","1,723,000","1,729,000","1,838,000","1,850,000","1,791,000","1,700,000","1,661,000","1,678,000","1,683,000","1,640,000","1,543,329","1,635,413","1,550,842","1,558,417","1,444,484","1,504,673","1,529,394","1,527,748","1,289,304","1,138,610","1,275,456","1,244,417","554,268","517,827","12,685,230","445,497","564,887","429,666","322,879","266,528","138,186","136,164","164,993","147,000","135,412","394,349","543,214","549,761","556,054","562,676","566,579","567,103","692,869","863,698","877,170","1,004,030","1,001,884","1,012,852","1,037,446","1,056,356","1,095,925","1,116,946","1,131,648","1,329,440","1,325,600","1,351,929","1,364,490","1,378,311","1,403,553","1,352,728","1,414,743","1,484,571","1,447,069","1,433,431","1,408,670","1,304,491","1,142,846","1,133,536","1,132,939","1,400,342","1,876,838","2,135,936","1,277,272","1,195,309","1,840,972","1,282,719","1,271,947","1,070,507","1,204,965","1,048,293","899,225","996,517","534,246","421,522","360,255","359,793"
			DepreciationAndAmortization,"6,719,000","1,660,000","1,655,000","1,681,000","1,723,000","1,729,000","1,838,000","1,850,000","1,791,000","1,700,000","1,661,000","1,678,000","1,683,000","1,640,000","1,543,329","1,635,413","1,550,842","1,558,417","1,444,484","1,504,673","1,529,394","1,527,748","1,289,304","1,138,610","1,275,456","1,244,417","554,268","517,827","12,685,230","445,497","564,887","429,666","322,879","266,528","138,186","136,164","164,993","147,000","135,412","394,349","543,214","549,761","556,054","562,676","566,579","567,103","692,869","863,698","877,170","1,004,030","1,001,884","1,012,852","1,037,446","1,056,356","1,095,925","1,116,946","1,131,648","1,329,440","1,325,600","1,351,929","1,364,490","1,378,311","1,403,553","1,352,728","1,414,743","1,484,571","1,447,069","1,433,431","1,408,670","1,304,491","1,142,846","1,133,536","1,132,939","1,400,342","1,876,838","2,135,936","1,277,272","1,195,309","1,840,972","1,282,719","1,271,947","1,070,507","1,204,965","1,048,293","899,225","996,517","534,246","421,522","360,255","359,793"
				Depreciation,,,,,,,,,,,"1,661,000","1,678,000","1,683,000","1,640,000","1,543,329","1,635,413","1,550,842","1,558,417","1,444,484","1,504,673","1,529,394","1,527,748","1,289,304","1,138,610","1,275,456","1,244,417","554,267","517,827","440,000","445,497","564,887","429,666","322,879","266,528","138,186","136,164","164,993","147,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,359,112","1,257,045",,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,558","47,446",,,,,,,,,,,,,,,,,,,,
