name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021
TotalAssets,"241,888,275","242,149,577","242,320,283","242,487,852","242,653,073"
	CurrentAssets,"280,112","548,954","754,960","937,789","1,113,148"
		CashCashEquivalentsAndShortTermInvestments,"230,529","525,204","644,529","728,829","813,432"
			CashAndCashEquivalents,"230,529","525,204","644,529","728,829","813,432"
				CashFinancial,"230,529","525,204","644,529","728,829","813,432"
		PrepaidAssets,"49,583","23,750","110,431","208,960","299,716"
	TotalNonCurrentAssets,"241,608,163","241,600,623","241,565,323","241,550,063","241,539,925"
		NonCurrentDeferredAssets,,"0","0","0","0"
		OtherNonCurrentAssets,"241,608,163","241,600,623","241,565,323","241,550,063","241,539,925"
TotalLiabilitiesNetMinorityInterest,"15,302,630","15,996,798","17,243,889","17,549,961","19,680,539"
	CurrentLiabilities,"95,745","211,548","89,889","23,586","44,039"
		PayablesAndAccruedExpenses,"95,745","211,548","89,889","23,586","44,039"
			Payables,,"211,548",,,"11,073"
				AccountsPayable,,"211,548",,,"11,073"
			CurrentAccruedExpenses,,"0","89,889","23,586","32,966"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"15,206,885","15,785,250","17,154,000","17,526,375","19,636,500"
		NonCurrentDeferredLiabilities,"11,234,885","9,082,500","9,082,500","9,082,500","9,082,500"
		DerivativeProductLiabilities,"3,972,000","6,702,750","8,071,500","8,443,875","10,554,000"
TotalEquityGrossMinorityInterest,"226,585,645","226,152,779","225,076,394","224,937,891","222,972,534"
	StockholdersEquity,"226,585,645","226,152,779","225,076,394","224,937,891","222,972,534"
		CapitalStock,"241,614,876","241,607,336","241,572,036","219,946,759","217,981,596"
			PreferredStock,"0","0","0","0","0"
			CommonStock,"241,614,876","241,607,336","241,572,036","219,946,759","217,981,596"
		AdditionalPaidInCapital,"0","0","0","2,899,272","4,864,435"
		RetainedEarnings,"-15,029,231","-15,454,557","-16,495,642","2,091,860","126,503"
TotalCapitalization,"226,585,645","226,152,779","225,076,394","224,937,891","222,972,534"
CommonStockEquity,"226,585,645","226,152,779","225,076,394","224,937,891","222,972,534"
NetTangibleAssets,"226,585,645","226,152,779","225,076,394","224,937,891","222,972,534"
WorkingCapital,"184,367","337,406","665,071","914,203","1,069,109"
InvestedCapital,"226,585,645","226,152,779","225,076,394","224,937,891","222,972,534"
TangibleBookValue,"226,585,645","226,152,779","225,076,394","224,937,891","222,972,534"
ShareIssued,"30,862,500","30,862,500","30,862,500","30,862,500","30,862,500"
OrdinarySharesNumber,"30,862,500","30,862,500","30,862,500","30,862,500","30,862,500"
