name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
TotalRevenue,"308,413,000","79,416,000","79,220,000","75,589,000","74,188,000","67,400,000","58,644,000","53,369,000","41,801,000","38,380,000","35,821,000","33,811,000","31,454,000","25,982,000","23,509,000","21,184,000","17,823,000","14,053,000","12,503,000","12,191,000","12,046,000","11,584,000","10,860,000","12,475,000","10,735,000","6,562,000","6,648,000","7,151,000","7,129,000","7,216,000","7,952,000","6,654,000","6,776,000","5,924,000","5,855,000","5,805,000","5,457,000","4,981,000"
	OperatingRevenue,"308,413,000","79,416,000","79,220,000","75,589,000","74,188,000","67,400,000","58,644,000","53,369,000","41,801,000","38,380,000","35,821,000","33,811,000","31,454,000","25,982,000","23,509,000","21,184,000","17,823,000","14,053,000","12,503,000","12,191,000","12,046,000","11,584,000","10,860,000","12,475,000","10,735,000","6,562,000","6,648,000","7,151,000","7,129,000","7,216,000","7,952,000","6,654,000","6,776,000","5,924,000","5,855,000","5,805,000","5,457,000","4,981,000"
CostOfRevenue,"102,692,000","26,882,000","27,001,000","24,836,000","23,973,000","21,579,000","18,885,000","16,815,000","15,025,000","12,392,000","12,716,000","11,494,000","11,512,000","9,733,000","10,509,000","8,887,000","7,207,000","6,384,000","5,589,000","5,209,000","5,189,000","5,384,000","6,483,000","5,959,000","5,908,000","2,772,000","2,487,000","2,568,000","2,508,000","2,711,000","2,204,000","1,772,000","2,403,000","2,162,000","2,333,000","2,502,000","2,119,000","2,124,000"
GrossProfit,"205,721,000","52,534,000","52,219,000","50,753,000","50,215,000","45,821,000","39,759,000","36,554,000","26,776,000","25,988,000","23,105,000","22,317,000","19,942,000","16,249,000","13,000,000","12,297,000","10,616,000","7,669,000","6,914,000","6,982,000","6,857,000","6,200,000","4,377,000","6,516,000","4,827,000","3,790,000","4,161,000","4,583,000","4,621,000","4,505,000","5,748,000","4,882,000","4,373,000","3,762,000","3,522,000","3,303,000","3,338,000","2,857,000"
OperatingExpense,"253,642,000","71,587,000","67,618,000","59,480,000","54,957,000","46,679,000","42,826,000","39,461,000","32,766,000","31,739,000","28,650,000","29,064,000","26,786,000","21,645,000","15,415,000","15,016,000","14,952,000","12,760,000","10,330,000","10,252,000","10,520,000","13,007,000","10,251,000","11,561,000","11,892,000","10,572,000","8,294,000","8,121,000","7,365,000","6,149,000","5,282,000","4,765,000","4,718,000","3,989,000","3,013,000","3,635,000","3,594,000","3,635,000"
	SellingGeneralAndAdministration,"171,241,000","49,707,000","45,572,000","40,041,000","35,921,000","30,675,000","29,501,000","26,987,000","24,450,000","21,726,000","19,704,000","20,543,000","19,156,000","16,031,000","11,633,000","11,148,000","11,456,000","9,392,000","7,302,000","7,293,000","7,402,000","9,724,000","7,097,000","8,631,000","8,749,000","7,413,000","5,590,000","5,423,000","4,855,000","4,728,000","3,984,000","3,729,000","3,926,000","3,269,000","2,353,000","2,967,000","2,748,000","2,633,000"
		GeneralAndAdministrativeExpense,"86,300,000","26,559,000","24,748,000","18,671,000","16,322,000","15,223,000","13,370,000","13,117,000","12,316,000","10,003,000","9,437,000","9,485,000","8,512,000","9,106,000","5,879,000","5,177,000","5,596,000","5,307,000","4,241,000","4,038,000","4,132,000","6,502,000","4,475,000","5,180,000","5,393,000","5,676,000","3,694,000","3,361,000","2,329,000","2,705,000","2,349,000","1,976,000","2,316,000","1,795,000","1,030,000","1,515,000","1,200,000","1,064,000"
			OtherGandA,"86,300,000","26,559,000","24,748,000","18,671,000","16,322,000","15,223,000","13,370,000","13,117,000","12,316,000","10,003,000","9,437,000","9,485,000","8,512,000","9,106,000","5,879,000","5,177,000","5,596,000","5,307,000","4,241,000","4,038,000","4,132,000","6,502,000","4,475,000","5,180,000","5,393,000","5,676,000","3,694,000","3,361,000","2,329,000","2,705,000","2,349,000","1,976,000","2,316,000","1,795,000","1,030,000","1,515,000","1,200,000","1,064,000"
		SellingAndMarketingExpense,"84,941,000","23,148,000","20,824,000","21,370,000","19,599,000","15,452,000","16,131,000","13,870,000","12,134,000","11,723,000","10,267,000","11,058,000","10,644,000","6,925,000","5,754,000","5,971,000","5,860,000","4,085,000","3,061,000","3,255,000","3,270,000","3,222,000","2,622,000","3,451,000","3,356,000","1,737,000","1,896,000","2,062,000","2,526,000","2,023,000","1,635,000","1,753,000","1,610,000","1,474,000","1,323,000","1,452,000","1,548,000","1,569,000"
	ResearchAndDevelopment,"82,401,000","21,880,000","22,046,000","19,439,000","19,036,000","16,004,000","13,325,000","12,474,000","13,129,000","10,013,000","8,946,000","8,521,000","7,630,000","5,614,000","3,782,000","3,868,000","3,496,000","3,368,000","3,028,000","2,959,000","3,118,000","3,283,000","3,154,000","2,930,000","3,143,000","3,159,000","2,704,000","2,698,000","2,510,000","1,421,000","1,298,000","1,036,000","792,000","720,000","660,000","668,000","846,000","1,002,000"
	OtherOperatingExpenses,,,,,,,"0",,"-4,813,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"-47,921,000","-19,053,000","-15,399,000","-8,727,000","-4,742,000","-858,000","-3,067,000","-2,907,000","-5,990,000","-5,751,000","-5,545,000","-6,747,000","-6,844,000","-5,396,000","-2,415,000","-2,719,000","-4,336,000","-5,091,000","-3,416,000","-3,270,000","-3,663,000","-6,807,000","-5,874,000","-5,045,000","-7,065,000","-6,782,000","-4,133,000","-3,538,000","-2,744,000","-1,644,000","466,000","117,000","-345,000","-227,000","509,000","-332,000","-256,000","-778,000"
NetNonOperatingInterestIncomeExpense,"223,000","189,000","13,000","20,000","1,000","126,000","125,000","29,000","21,000","96,000","306,000","37,000","300,000","342,000","-174,000","-408,000","-424,000","-2,695,000","-1,697,000","-1,685,000","-1,691,000","-790,000","-509,000","-568,000","-526,000","-266,000","-253,000","-251,000","-256,000","-827,000","-389,000","-535,000","-644,000","-548,000","-546,000","-497,000","-541,000","-565,000"
	InterestIncomeNonOperating,"223,000","189,000","13,000","20,000","1,000","126,000","125,000","29,000","21,000","96,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,,,,,,,,,,,,,,,"174,000","408,000","424,000","2,695,000","1,697,000","1,685,000","1,691,000","790,000","509,000","568,000","526,000","266,000","253,000","251,000","256,000","827,000","389,000",,"644,000","548,000","546,000","497,000","541,000","565,000"
	TotalOtherFinanceCost,,,,,,,,,,,"-306,000","-37,000","-300,000","-342,000",,,,,,,,,,,,,"253,000","251,000","256,000","827,000","389,000","535,000","644,000","548,000","546,000","497,000","541,000","565,000"
OtherIncomeExpense,"-3,100,000","-796,000","-1,666,000","-3,352,000","2,714,000","-218,000","-744,000","-175,000","-919,000","-468,000","258,000","3,948,000","-1,523,000","-3,083,000","-1,505,000","-17,133,000","-9,683,000","-1,632,000","-27,388,000","-9,510,000","943,000","1,705,000","-10,044,000","1,365,000","-3,342,000","-2,704,000","-376,000","300,000","-185,000","199,000","-82,000","1,631,000","366,000","-529,000","-525,000","-1,000","-5,000","-5,000"
	GainOnSaleOfSecurity,"106,000","27,000","56,000","88,000","-65,000","27,000","-505,000","79,000","-664,000","-405,000","333,000","4,346,000","-1,351,000","-3,009,000","1,562,000","-17,093,000","-8,768,000","1,321,000","-26,218,000","-8,599,000","1,067,000","4,128,000","1,529,000","1,386,000","-3,165,000",,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,"0","0","0","0","-5,780,000","0","-873,000","-144,000","-871,000","-594,000","64,000","-1,737,000","-12,987,000","112,000","97,000","213,000","-330,000","345,000","-142,000","253,000","-37,000","1,276,000","366,000","-529,000","-525,000","0","-5,000","-5,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,"0","0","0","0","0","873,000","144,000","871,000","594,000","-64,000","-221,000","-34,000","-112,000","-97,000","-213,000","330,000","-345,000","142,000","-253,000","37,000","-1,276,000",,,,"0",,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,"0","0",,"0","0","0","0","1,958,000","13,021,000",,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,"2,974,000",,,,"27,388,000","9,510,000","-943,000","-3,663,000","-2,977,000","-1,365,000","3,342,000",,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-3,206,000","-823,000","-1,722,000","-3,440,000","2,779,000","-245,000","-239,000","-254,000","-255,000","-63,000","-75,000","-398,000","-172,000","-74,000","2,713,000","-40,000","-42,000","-2,809,000","-299,000","-317,000","-188,000","-686,000","1,414,000","-133,000","-274,000","-2,917,000","-46,000","-45,000","-43,000","-54,000","-45,000","355,000","366,000","-529,000","-525,000","-1,000","-5,000","-5,000"
PretaxIncome,"-50,798,000","-19,660,000","-17,052,000","-12,059,000","-2,027,000","-950,000","-3,686,000","-3,053,000","-6,888,000","-6,123,000","-4,981,000","-2,762,000","-8,067,000","-8,137,000","-4,094,000","-20,260,000","-14,443,000","-9,418,000","-32,501,000","-14,465,000","-4,411,000","-5,892,000","-16,427,000","-4,248,000","-10,933,000","-9,752,000","-4,762,000","-3,489,000","-3,185,000","-2,272,000","-5,000","1,213,000","-623,000","-1,304,000","-562,000","-830,000","-802,000","-1,348,000"
TaxProvision,"-1,175,000","-12,000","-901,000","-162,000","-100,000","-263,000","-171,000","-235,000","-330,000","-300,000","-204,000","-949,000","-220,000","-606,000","-339,000","-290,000","-381,000","-424,000","-872,000","-178,000","-376,000","-283,000","-718,000","-449,000","-440,000",,"0","0","0",,"0","0","-1,500,000",,,"0","0",
NetIncomeCommonStockholders,"-49,623,000","-19,648,000","-16,151,000","-11,897,000","-1,927,000","-687,000","-3,515,000","-2,818,000","-6,558,000","-5,823,000","-4,777,000","-1,813,000","-7,847,000","-7,531,000","-3,755,000","-19,970,000","-14,062,000","-8,969,000","-31,671,000","-14,268,000","-3,968,000","-5,562,000","-15,480,000","-3,764,000","-10,470,000","-9,752,000","-4,762,000","-3,489,000","-3,185,000","-2,272,000","-5,000","1,213,000","877,000","-776,000","-37,000","-830,000","-802,000","-1,348,000"
	NetIncome,"-49,623,000","-19,648,000","-16,151,000","-11,897,000","-1,927,000","-687,000","-3,515,000","-2,818,000","-6,558,000","-5,823,000","-4,777,000","-1,813,000","-7,847,000","-7,531,000","-3,755,000","-19,970,000","-14,062,000","-8,969,000","-31,671,000","-14,268,000","-3,968,000","-5,562,000","-15,480,000","-3,764,000","-10,470,000","-9,752,000","-4,762,000","-3,489,000","-3,185,000","-2,272,000","-5,000","1,213,000","877,000","-1,304,000","-562,000","-830,000","-802,000","-1,348,000"
		NetIncomeIncludingNoncontrollingInterests,"-49,623,000","-19,648,000","-16,151,000","-11,897,000","-1,927,000","-687,000","-3,515,000","-2,818,000","-6,558,000","-5,823,000","-4,777,000","-1,813,000","-7,847,000","-7,531,000","-3,755,000","-19,970,000","-14,062,000","-8,994,000","-31,629,000","-14,287,000","-4,035,000","-5,609,000","-15,709,000","-3,799,000","-10,493,000","-9,752,000","-4,762,000","-3,489,000","-3,185,000","-2,272,000","-5,000","1,213,000","877,000","-1,304,000","-562,000","-830,000","-802,000","-1,348,000"
			NetIncomeContinuousOperations,"-49,623,000","-19,648,000","-16,151,000","-11,897,000","-1,927,000","-687,000","-3,515,000","-2,818,000","-6,558,000","-5,823,000","-4,777,000","-1,813,000","-7,847,000","-7,531,000","-3,755,000","-19,970,000","-14,062,000","-8,994,000","-31,629,000","-14,287,000","-4,035,000","-5,609,000","-15,709,000","-3,799,000","-10,493,000","-9,752,000","-4,762,000","-3,489,000","-3,185,000","-2,272,000","-5,000","1,213,000","877,000","-1,304,000","-562,000","-830,000","-802,000","-1,348,000"
		MinorityInterests,,,,,,,,,,,"0","0","0",,"0","0",,"25,000","-42,000","19,000","67,000","47,000","229,000","35,000","23,000",,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-528,000",,,,
AverageDilutionEarnings,,,,,,,,,,,,,,,,,,,,,,,"0","-1,386,000",,,,"0","0",,"0","111,000","15,000",,,"0","0",
DilutedNIAvailtoComStockholders,"-49,623,000","-19,648,000","-16,151,000","-11,897,000","-1,927,000","-687,000","-3,515,000","-2,818,000","-6,558,000","-5,823,000","-4,777,000","-1,813,000","-7,847,000","-7,531,000","-3,755,000","-19,970,000","-14,062,000","-8,969,000","-31,671,000","-14,268,000","-3,968,000","-5,562,000","-15,480,000","-5,150,000","-10,470,000","-9,752,000","-4,762,000","-3,489,000","-3,185,000","-2,272,000","-5,000","1,324,000","892,000","-776,000","-37,000","-830,000","-802,000","-1,348,000"
BasicEPS,,"-0.37","-0.31","-0.23","-0.04","-0.01","-0.07","-0.06","-0.15","-0.14","-0.11","-0.04","-0.19","-0.18","-0.09","-0.54","-0.4","-0.3","-1.13","-0.63","-0.19","-0.26","-0.73","-0.177","-0.76","-0.81","-0.4","-0.29","-0.27","-0.19","-0","0.13","0.083","-0.11",,"-0.113","-0.109","-0.183"
DilutedEPS,,"-0.37","-0.31","-0.23","-0.04","-0.01","-0.07","-0.06","-0.15","-0.14","-0.11","-0.04","-0.19","-0.18","-0.09","-0.54","-0.4","-0.3","-1.13","-0.63","-0.19","-0.26","-0.73","-0.26","-0.76","-0.81","-0.4","-0.29","-0.27","-0.19","-0","0.12","0.083","-0.11",,"-0.113","-0.109","-0.183"
BasicAverageShares,,"53,015,459","52,854,216","52,681,451","52,224,300","51,181,160","49,325,898","49,010,680","44,708,037","42,823,427","42,457,171","42,393,550","42,132,396","41,611,399","40,104,341","37,154,293","35,549,837","29,615,441","27,983,033","22,526,615","21,412,480","21,343,782","21,270,151","21,226,343","13,568,120","11,969,714","11,902,325","11,890,057","11,835,405","11,814,467","11,802,241","9,279,649","10,504,302","7,372,700",,"7,372,700","7,372,700","7,372,700"
DilutedAverageShares,,"53,015,459","52,854,216","52,681,451","52,224,300","51,181,160","49,325,898","49,010,680","44,708,037","42,823,427","42,457,171","42,393,550","42,132,396","41,611,399","40,104,341","37,154,293","35,549,837","29,615,441","27,983,033","22,526,615","21,412,480","21,343,782","21,270,151","21,226,343","13,568,120","11,969,714","11,902,325","11,890,057","11,835,405","11,814,467","12,129,058","11,219,377","10,504,302","7,372,700",,"7,372,700","7,372,700","7,372,700"
TotalOperatingIncomeAsReported,"-47,921,000","-19,053,000","-15,399,000","-8,727,000","-4,742,000","-858,000","-3,067,000","-2,907,000","-10,803,000","-5,751,000","-5,545,000","-6,747,000","-6,844,000","-5,396,000","-2,415,000","-2,719,000","-5,209,000","-5,235,000","-4,287,000","-3,864,000","-3,599,000","-8,544,000","-18,861,000","-4,933,000","-6,968,000","-6,569,000","-4,463,000","-3,193,000","-2,886,000","-1,391,000","429,000","1,393,000","-345,000","-227,000","509,000","-332,000","-256,000","-778,000"
TotalExpenses,"356,334,000","98,469,000","94,619,000","84,316,000","78,930,000","68,258,000","61,711,000","56,276,000","47,791,000","44,131,000","41,366,000","40,558,000","38,298,000","31,378,000","25,924,000","23,903,000","22,159,000","19,144,000","15,919,000","15,461,000","15,709,000","18,391,000","16,734,000","17,520,000","17,800,000","13,344,000","10,781,000","10,689,000","9,873,000","8,860,000","7,486,000","6,537,000","7,121,000","6,151,000","5,346,000","6,137,000","5,713,000","5,759,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-49,623,000","-19,648,000","-16,151,000","-11,897,000","-1,927,000","-687,000","-3,515,000","-2,818,000","-6,558,000","-5,823,000","-4,777,000","-1,813,000","-7,847,000","-7,531,000","-3,755,000","-19,970,000","-14,062,000","-8,969,000","-31,671,000","-14,268,000","-3,968,000","-5,562,000","-15,480,000","-3,764,000","-10,470,000","-9,752,000","-4,762,000","-3,489,000","-3,185,000","-2,272,000","-5,000","1,213,000","877,000","-1,304,000","-562,000","-830,000","-802,000","-1,348,000"
NormalizedIncome,"-49,726,548.132","-19,674,983.52","-16,204,041.051","-11,983,817.812","-1,865,206.709","-706,525.263","-3,033,427.835","-2,890,919.096","-5,925,811.847","-5,437,843.214","-5,096,361.775","-4,665,750.905","-6,532,843.932","-4,746,094.138","113,732.291","-3,121,667.818","-4,675,325.348","-10,093,011.255","-5,308,796.345","-5,188,125.06","-5,002,591.929","-7,838,157.332","-4,522,812.321","-5,103,666.196","-7,525,472.057","-9,965,000","-4,432,000","-3,834,000","-3,043,000","-2,525,000","32,000","-63,000","877,000","-1,304,000","-562,000","-830,000","-802,000","-1,348,000"
InterestIncome,"223,000","189,000","13,000","20,000","1,000","126,000","125,000","29,000","21,000","96,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,,,,,,,,,,,,,,,"174,000","408,000","424,000","2,695,000","1,697,000","1,685,000","1,691,000","790,000","509,000","568,000","526,000","266,000","253,000","251,000","256,000","827,000","389,000",,"644,000","548,000","546,000","497,000","541,000","565,000"
NetInterestIncome,"223,000","189,000","13,000","20,000","1,000","126,000","125,000","29,000","21,000","96,000","306,000","37,000","300,000","342,000","-174,000","-408,000","-424,000","-2,695,000","-1,697,000","-1,685,000","-1,691,000","-790,000","-509,000","-568,000","-526,000","-266,000","-253,000","-251,000","-256,000","-827,000","-389,000","-535,000","-644,000","-548,000","-546,000","-497,000","-541,000","-565,000"
