name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,103,000","1,049,000",,,,,,,"5,625,000","9,502,000","10,505,000",,,,,,,,,,,,,,,"3,857,000",,"4,803,000"
		PrepaidAssets,"39,087,000","72,460,000","19,367,000","17,861,000","19,819,000","13,629,000","15,647,000","15,547,000","19,950,000","11,669,000","11,325,000","13,966,000","17,724,000","12,409,000","14,540,000","18,888,000","18,880,000","16,505,000","15,832,000","17,153,000","19,498,000","14,189,000","13,928,000","15,746,000","16,008,000","13,526,000","12,818,000","34,624,000","29,065,000","10,350,000","28,844,000","27,662,000","24,818,000","8,128,000","13,183,000","15,502,000","21,399,000","7,282,000","7,755,000","7,301,000","8,298,000","5,691,000","6,032,000","7,382,000","9,334,000","6,969,000","7,183,000","6,595,000","7,152,000","6,550,000","6,748,000","8,867,000","10,585,000","9,523,000","10,121,000","12,787,000","12,820,000","9,583,000","10,665,000","11,200,000","11,667,000","10,452,000","11,212,000","10,233,000","13,611,000","12,763,000","11,036,000","10,713,000","12,046,000","11,703,000","11,235,000","12,342,000","15,882,000","14,027,000","12,765,000","14,156,000","15,499,000","11,897,000","10,326,000","9,556,000","8,493,000","7,810,000"
		RestrictedCash,"30,860,000","29,262,000","18,118,000","19,854,000","20,317,000","18,626,000","15,194,000","17,111,000","15,380,000","18,393,000","16,885,000","17,102,000","16,522,000","26,329,000","22,227,000","24,550,000","24,579,000","25,506,000","16,215,000","16,064,000","17,592,000","20,271,000","17,438,000","11,956,000","11,577,000","11,995,000","13,143,000",,,"9,054,000",,,,"8,325,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","18,378,000","27,362,000","26,466,000","27,330,000","24,970,000","27,983,000","24,867,000","24,938,000","17,642,000","18,683,000","17,794,000","18,123,000","11,685,000","14,833,000","13,213,000","19,335,000","19,938,000","18,701,000","18,692,000","20,170,000","11,706,000","8,534,000","8,534,000","8,534,000","17,805,000","18,085,000","22,417,000","18,085,000","28,081,000","28,081,000","28,081,000","28,084,000","24,763,000","24,985,000","23,289,000","26,275,000","18,369,000","25,638,000","27,917,000","31,305,000","1,772,000","1,989,000","1,692,000","1,210,000",,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","18,378,000","27,362,000","26,466,000","27,330,000","24,970,000","27,983,000","24,867,000","24,938,000","17,642,000","18,683,000","17,794,000","18,123,000","11,685,000","14,833,000","13,213,000","19,335,000","19,938,000","18,701,000","18,692,000","20,170,000","11,706,000","8,534,000","8,534,000","8,534,000","17,805,000","18,085,000","22,417,000","18,085,000","28,081,000","28,081,000","28,081,000","28,084,000","24,763,000","24,985,000","23,289,000","26,275,000","18,369,000","25,638,000","27,917,000","31,305,000","1,772,000","1,989,000","1,692,000","1,210,000",,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","7,310,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"25,317,000","37,568,000","12,159,000","12,386,000","11,366,000","15,592,000","15,397,000","17,871,000","15,289,000","16,069,000","16,280,000","15,961,000","14,687,000","12,759,000","10,230,000","10,839,000","7,768,000","9,589,000","10,005,000","13,721,000","13,803,000","13,975,000","12,981,000","15,629,000","10,071,000","8,041,000","7,739,000",,,"4,643,000",,,,"4,296,000",,,,"11,344,000","6,497,000","5,855,000","6,878,000","3,652,000","3,250,000","2,798,000","2,293,000","1,933,000","1,209,000","1,209,000","6,039,000","1,902,000","2,782,000","2,911,000","3,376,000","4,901,000","4,233,000","2,797,000","2,118,000","2,048,000","2,014,000","1,992,000","2,164,000","1,990,000","2,059,000","2,086,000","2,182,000","10,159,000","1,965,000","1,569,000","1,780,000","1,759,000","3,119,000","1,659,000","1,566,000","1,835,000","1,696,000","2,293,000","2,180,000","2,165,000","2,740,000","2,703,000","2,327,000","1,943,000"
	TotalNonCurrentAssets,"1,769,906,000","1,782,838,000","1,809,466,000","1,842,340,000","1,812,765,000","1,819,772,000","1,831,162,000","1,846,177,000","1,859,539,000","1,371,147,000","1,354,142,000","1,366,220,000","1,148,938,000","1,010,555,000","1,010,563,000","1,004,742,000","783,182,000","779,804,000","748,917,000","747,926,000","738,823,000","736,253,000","736,112,000","737,865,000","681,539,000","504,804,000","496,257,000","482,784,000","477,694,000","399,246,000","379,694,000","376,529,000","365,962,000","362,135,000","317,897,000","317,354,000","313,951,000","313,642,000","317,123,000","318,082,000","322,112,000","323,158,000","339,950,000","373,805,000","380,054,000","382,849,000","392,345,000","244,777,000","248,995,000","251,567,000","230,474,000","233,696,000","234,325,000","412,990,000","416,163,000","415,451,000","415,685,000","390,675,000","393,764,000","395,070,000","386,628,000","386,326,000","385,431,000","388,832,000","391,406,000","390,124,000","160,868,000","160,756,000","158,908,000","159,555,000","160,252,000","164,448,000","165,760,000","166,591,000","166,293,000","163,494,000","162,478,000","160,121,000","164,732,000","164,472,000","156,830,000","156,989,000"
		NetPPE,"150,796,000","154,885,000","164,249,000","194,128,000","194,333,000","193,909,000","193,834,000","199,094,000","203,935,000","194,698,000","192,456,000","192,496,000","190,680,000","90,419,000","86,817,000","81,221,000","75,530,000","73,431,000","68,188,000","65,368,000","62,620,000","59,954,000","57,965,000","56,575,000","53,731,000","50,134,000","45,407,000","41,621,000","36,674,000","32,880,000","29,202,000","27,066,000","24,400,000","21,158,000","17,405,000","16,826,000","15,336,000","14,815,000","14,968,000","15,248,000","15,918,000","16,863,000","18,134,000","19,231,000","20,797,000","21,777,000","23,195,000","17,103,000","18,538,000","19,970,000","21,581,000","24,034,000","24,938,000","24,018,000","24,645,000","25,326,000","25,246,000","24,600,000","24,159,000","24,303,000","23,532,000","23,236,000","22,286,000","21,876,000","20,082,000","20,164,000","18,393,000","18,776,000","17,613,000","17,833,000","18,217,000","18,125,000","18,541,000","18,414,000","17,787,000","14,842,000","12,117,000","9,869,000","10,120,000","9,749,000","7,996,000","7,713,000"
			GrossPPE,"350,969,000","344,839,000","354,827,000","373,927,000","364,583,000","355,661,000","347,224,000","344,944,000","342,524,000","327,598,000","319,461,000","313,850,000","310,169,000","204,832,000","196,663,000","186,496,000","176,712,000","171,320,000","162,719,000","156,532,000","150,463,000","144,819,000","142,905,000","138,513,000","132,839,000","126,814,000","119,867,000","114,913,000","107,693,000","101,694,000","29,202,000","27,066,000","24,400,000","84,189,000","17,405,000","16,826,000","15,336,000","81,043,000",,,,"77,186,000",,,,"74,270,000",,,,"64,450,000",,,,"65,096,000","57,843,000","58,524,000","58,444,000","57,798,000","49,849,000","49,993,000","49,222,000","48,926,000","41,113,000","40,703,000","38,909,000","38,991,000","33,145,000","33,528,000","32,365,000","32,585,000","29,073,000","28,981,000","29,397,000","29,270,000","24,851,000","21,906,000","19,181,000","16,933,000","11,882,000","11,511,000","9,758,000","9,475,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,197,000",,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,301,000",,,,"5,203,000",,,,"4,942,000",,,,"4,527,000",,,,,,,,,,,,
				MachineryFurnitureEquipment,"322,580,000","308,271,000","308,724,000","291,684,000","280,235,000","268,326,000","256,542,000","250,013,000","245,482,000","228,365,000","217,908,000","209,331,000","204,343,000","196,217,000","188,348,000","178,217,000","168,582,000","162,264,000","154,694,000","147,722,000","142,681,000","137,987,000","136,599,000","132,527,000","127,240,000","121,342,000","114,643,000",,,"96,354,000",,,,"78,884,000",,,,"75,981,000",,,,"72,121,000",,,,"69,067,000",,,,"59,629,000",,,,"18,937,000",,,,"18,668,000",,,,"17,129,000",,,,"13,580,000",,,,"10,688,000",,,,"11,883,000",,,,"15,736,000",,,,
				OtherProperties,"21,144,000","27,771,000","36,487,000","72,641,000","74,746,000","77,735,000","81,082,000","85,119,000","87,217,000","89,866,000","92,257,000","95,247,000","97,055,000","90,419,000","86,817,000","81,221,000",,"73,431,000","68,188,000","65,368,000",,,,,,,,,"36,674,000",,"29,202,000","27,066,000","24,400,000",,"17,405,000","16,826,000","15,336,000",,,,,,,,,,,,,,,,,"40,604,000",,,,"33,829,000",,,,"26,594,000",,,,"20,469,000",,,,"17,370,000",,,,"17,387,000",,,,,,,,
				Leases,"7,245,000","8,797,000","9,616,000","9,602,000","9,602,000","9,600,000","9,600,000","9,812,000","9,825,000","9,367,000","9,296,000","9,272,000","8,771,000","8,615,000","8,315,000","8,279,000","8,130,000","9,056,000","8,025,000","8,810,000","7,782,000","6,832,000","6,306,000","5,986,000","5,599,000","5,472,000","5,224,000",,,"5,340,000",,,,"5,305,000",,,,"5,062,000",,,,"5,065,000",,,,"5,203,000",,,,"4,821,000",,,,"5,555,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-200,173,000","-189,954,000","-190,578,000","-179,799,000","-170,250,000","-161,752,000","-153,390,000","-145,850,000","-138,589,000","-132,900,000","-127,005,000","-121,354,000","-119,489,000","-114,413,000","-109,846,000","-105,275,000","-101,182,000","-97,889,000","-94,531,000","-91,164,000","-87,843,000","-84,865,000","-84,940,000","-81,938,000","-79,108,000","-76,680,000","-74,460,000","-73,292,000","-71,019,000","-68,814,000",,,,"-63,031,000",,,,"-66,228,000",,,,"-60,323,000",,,,"-52,493,000",,,,"-44,480,000",,,,"-41,078,000","-33,198,000","-33,198,000","-33,198,000","-33,198,000","-25,690,000","-25,690,000","-25,690,000","-25,690,000","-18,827,000","-18,827,000","-18,827,000","-18,827,000","-14,752,000","-14,752,000","-14,752,000","-14,752,000","-10,856,000","-10,856,000","-10,856,000","-10,856,000","-7,064,000","-7,064,000","-7,064,000","-7,064,000","-1,762,000","-1,762,000","-1,762,000","-1,762,000"
		GoodwillAndOtherIntangibleAssets,"1,387,188,000","1,406,801,000","1,423,705,000","1,439,308,000","1,414,858,000","1,429,396,000","1,450,599,000","1,469,811,000","1,489,902,000","994,025,000","987,039,000","997,896,000","791,389,000","764,653,000","771,087,000","778,648,000","563,304,000","567,692,000","572,387,000","577,082,000","581,694,000","587,478,000","592,629,000","598,041,000","547,639,000","379,749,000","378,791,000","374,255,000","377,131,000","306,904,000","289,435,000","291,355,000","293,254,000","294,839,000","255,451,000","257,032,000","258,628,000","260,234,000","261,847,000","263,461,000","265,149,000","266,899,000","283,554,000","316,433,000","318,219,000","319,752,000","321,309,000","192,815,000","194,003,000","195,204,000","196,405,000","197,606,000","198,808,000","375,720,000","376,873,000","378,077,000","379,241,000","354,801,000","358,164,000","359,123,000","356,280,000","357,108,000","358,112,000","360,268,000","361,233,000","361,996,000","138,645,000","138,891,000","138,751,000","138,949,000","139,313,000","139,803,000","140,135,000","140,471,000","137,157,000","137,317,000","137,503,000","136,729,000","136,833,000","137,020,000","129,143,000","129,253,000"
			Goodwill,"892,375,000","892,341,000","893,283,000","892,874,000","865,148,000","864,485,000","869,941,000","870,074,000","851,459,000","595,551,000","586,611,000","588,457,000","464,923,000","438,506,000","438,299,000","439,134,000","340,596,000","340,596,000","340,596,000","340,596,000","340,564,000","341,754,000","342,174,000","342,827,000","307,161,000","204,779,000","201,444,000","197,325,000","197,254,000","154,387,000","144,937,000","144,937,000","144,937,000","144,642,000","123,324,000","123,324,000","123,324,000","123,324,000","123,324,000","123,324,000","123,324,000","123,324,000","130,089,000","154,485,000","154,485,000","154,176,000","157,351,000","79,868,000","79,868,000","79,868,000","79,868,000","79,868,000","79,868,000","252,875,000","252,823,000","252,823,000","252,823,000","241,266,000","243,680,000","243,680,000","240,939,000","240,719,000","240,324,000","241,307,000","241,132,000",,,,,,,,,,,,,,"135,532,000",,"127,752,000",
			OtherIntangibleAssets,"494,813,000","514,460,000","530,422,000","546,434,000","549,710,000","564,911,000","580,658,000","599,737,000","638,443,000","398,474,000","400,428,000","409,439,000","326,466,000","326,147,000","332,788,000","339,514,000","222,708,000","227,096,000","231,791,000","236,486,000","241,130,000","245,724,000","250,455,000","255,214,000","240,478,000","174,970,000","177,347,000","176,930,000","179,877,000","152,517,000","144,498,000","146,418,000","148,317,000","150,197,000","132,127,000","133,708,000","135,304,000","136,910,000","138,523,000","140,137,000","141,825,000","143,575,000","153,465,000","161,948,000","163,734,000","165,576,000","163,958,000","112,947,000","114,135,000","115,336,000","116,537,000","117,738,000","118,940,000","122,845,000","124,050,000","125,254,000","126,418,000","113,535,000","114,484,000","115,443,000","115,341,000","116,389,000","117,788,000","118,961,000","120,101,000","361,996,000","138,645,000","138,891,000","138,751,000","138,949,000","139,313,000","139,803,000","140,135,000","140,471,000","137,157,000","137,317,000","137,503,000","136,729,000","1,301,000","137,020,000","1,391,000","129,253,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,961,000","22,022,000","22,025,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,166,000","2,166,000","2,166,000","1,823,000","243,000","243,000","243,000","243,000","6,648,000",,,,,,,,,,,,,,,,,,,,,,,"508,000","832,000","4,102,000","5,384,000","6,071,000","9,761,000","9,761,000","11,361,000","12,111,000","16,432,000","16,432,000","19,385,000","19,406,000"
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,166,000","2,166,000","2,166,000","1,823,000","243,000","243,000","243,000","243,000","6,648,000",,,,,,,,,,,,,,,,,,,,,,,"508,000","832,000","4,102,000","5,384,000","6,071,000","9,761,000","9,761,000","11,361,000","12,111,000","16,432,000","16,432,000","19,385,000","19,406,000"
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,536,000","21,186,000","19,732,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"231,922,000","221,152,000","221,512,000","208,904,000","203,574,000","196,467,000","186,729,000","177,272,000","165,702,000","182,424,000","174,647,000","175,828,000","166,869,000","155,483,000","152,659,000","144,873,000","144,348,000","138,681,000","108,342,000","105,476,000","94,509,000","88,821,000","85,518,000","83,249,000","80,169,000","74,921,000","72,059,000","66,908,000","63,889,000","59,462,000","61,057,000","58,108,000","48,308,000","46,138,000","45,041,000","20,960,000","18,801,000","18,861,000","38,142,000","37,207,000","38,879,000","37,573,000","38,019,000","37,898,000","40,795,000","41,077,000","41,193,000","34,859,000","14,432,000","14,368,000","12,488,000","12,056,000","10,579,000","13,252,000","14,645,000","12,048,000","11,198,000","11,274,000","11,441,000","11,644,000","6,816,000","5,982,000","5,033,000","6,688,000","10,091,000","7,964,000","3,830,000","3,089,000","2,544,000","2,265,000","1,890,000","2,418,000","1,700,000","1,635,000","1,588,000","1,574,000","1,497,000","1,412,000","1,347,000","1,271,000","306,000","617,000"
TotalLiabilitiesNetMinorityInterest,"2,167,740,000","1,969,879,000","1,666,519,000","1,666,061,000","1,749,062,000","1,533,830,000","1,537,792,000","1,587,410,000","1,711,053,000","1,194,904,000","1,155,970,000","1,175,648,000","987,839,000","853,731,000","875,682,000","856,519,000","673,336,000","691,430,000","659,191,000","680,478,000","734,242,000","737,498,000","736,596,000","777,539,000","720,690,000","532,572,000","541,273,000","538,114,000","529,287,000","425,335,000","383,400,000","378,086,000","369,555,000","374,492,000","335,905,000","329,660,000","339,695,000","335,275,000","360,199,000","381,369,000","383,378,000","399,972,000","401,325,000","409,329,000","414,003,000","408,655,000","408,429,000","227,233,000","225,131,000","218,160,000","207,428,000","231,599,000","275,065,000","358,684,000","383,277,000","370,348,000","378,612,000","357,498,000","367,006,000","374,426,000","362,375,000","377,635,000","382,156,000","399,880,000","389,988,000","425,187,000","144,233,000","151,223,000","153,360,000","150,184,000","160,135,000","175,925,000","191,489,000","188,435,000","59,093,000","53,008,000","62,128,000","52,950,000","60,386,000","50,144,000","47,384,000","37,024,000"
