name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015
			NetIncomeContinuousOperations,"298,057,000","93,003,000","74,871,000","69,495,000","60,688,000","43,238,000","71,130,000","32,865,000","43,178,000","50,276,000","52,554,000","33,983,000","39,405,000","21,169,000","46,669,000","-10,471,000","-18,129,000","-23,082,000","-52,111,000","-26,266,000","-4,633,000","-56,712,000","-32,061,000","-24,915,000","-20,686,000","-19,167,000","-38,539,000"
			NetIncomeDiscontinuousOperations,,,,,,"14,484,000",,,,,,,,,,"11,512,000","3,941,000","5,502,000","5,657,000","3,756,000","10,162,000","14,321,000","5,412,000","2,966,000","1,020,000","9,192,000","-3,000"
		MinorityInterests,"-1,384,000","-388,000","-328,000","-318,000","-350,000","-355,000","-431,000","-211,000","-275,000","-320,000","-562,000","-276,000","-463,000","-347,000","-446,000","-21,000","242,000","311,000",,,,,,,,,
	OtherunderPreferredStockDividend,"452,000","220,000","67,000","69,000","96,000","95,000","113,000","114,000","119,000","102,000","89,000","91,000","109,000","106,000",,"196,000","209,000","222,000",,"235,000","109,000",,,,,,
DilutedNIAvailtoComStockholders,"296,221,000","92,395,000","74,476,000","69,108,000","60,242,000","57,272,000","70,586,000","32,540,000","42,784,000","49,854,000","51,903,000","33,616,000","38,833,000","20,716,000","25,078,000","824,000","-14,155,000","-17,491,000","-45,965,000","-22,745,000","5,420,000","-42,391,000","-64,174,000","-21,949,000","-19,666,000","-9,975,000","17,612,000"
BasicEPS,,"0.15","0.12","0.12","0.11","0.1","0.13","0.06","0.08","0.09","0.1","0.06","0.07","0.04","0.05","0.002","-0.03","-0.03",,"-0.073","0.02","-0.137",,"-0.073","-0.065","-0.033",
DilutedEPS,,"0.15","0.12","0.12","0.11","0.1","0.12","0.06","0.08","0.09","0.1","0.06","0.07","0.04","0.05","0.002","-0.03","-0.03",,"-0.073","0.02","-0.137",,"-0.073","-0.065","-0.033",
BasicAverageShares,,"606,410,225","598,076,066","577,011,178","567,931,472","567,375,502","563,968,010","560,598,995","548,811,968","542,549,512","540,218,045","537,771,245","525,070,036","521,440,822","520,703,045","520,620,519","520,509,058","519,660,998",,"311,559,780","311,771,221","310,376,634",,"302,116,760","302,116,760","302,116,760",
DilutedAverageShares,,"607,908,398","599,827,368","578,571,392","569,283,166","568,826,104","565,541,098","561,871,373","549,920,213","543,904,420","541,505,031","538,644,888","525,933,643","521,817,494","520,844,475","521,761,076","520,509,058","519,660,998",,"311,559,780","312,271,578","311,948,259",,"302,116,760","302,116,760","302,116,760",
TotalOperatingIncomeAsReported,,,,,,,,,,,,,,,"93,232,000","83,763,000","77,466,000","67,481,000","22,610,000","29,917,000","53,594,000","12,086,000","45,355,000","44,507,000","49,652,000","51,263,000","33,636,000"
TotalExpenses,"1,476,714,000","376,671,000","369,384,000","372,433,000","358,226,000","345,666,000","342,285,000","348,940,000","333,223,000","330,543,000","331,276,000","341,083,000","331,582,000","335,653,000","332,041,000","347,236,000","350,857,000","350,067,000","299,733,000","199,047,000","187,916,000","225,460,000","186,631,000","187,252,000","180,298,000","173,422,000","182,408,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"296,673,000","92,615,000","74,543,000","69,177,000","60,338,000","57,367,000","70,699,000","32,654,000","42,903,000","49,956,000","51,992,000","33,707,000","38,942,000","20,822,000","25,268,000","1,020,000","-13,946,000","-17,269,000","-45,965,000","-22,510,000","5,529,000","-42,391,000","-26,649,000","-21,949,000","-19,666,000","-9,975,000","-38,542,000"
NormalizedIncome,"270,031,200","84,527,600","68,765,050","59,634,440","53,083,990","45,435,080","36,521,860","22,884,410","34,619,690","41,142,710","33,858,800","21,974,440","21,056,270","11,930,600","15,315,530","-7,240,000","-13,784,000","-16,650,000","-44,011,000","-11,694,000","-3,927,000","-55,508,000","-29,496,000","-23,636,000","-20,140,000","-19,350,000","-37,898,000"
InterestExpense,"313,644,000","74,389,000","79,121,000","79,370,000","80,764,000","83,406,000","95,382,000","87,713,000","86,071,000","84,757,000","88,417,000","89,067,000","95,706,000","93,983,000","96,506,000","97,564,000","97,226,000","92,299,000","74,244,000","56,796,000","57,358,000","68,572,000","76,883,000","68,365,000","70,523,000","70,277,000","69,606,000"
NetInterestIncome,"-313,644,000","-74,389,000","-79,121,000","-79,370,000","-80,764,000","-83,406,000","-95,382,000","-87,713,000","-86,071,000","-84,757,000","-88,417,000","-89,067,000","-95,706,000","-93,983,000","-96,506,000","-97,564,000","-97,226,000","-92,299,000","-74,244,000","-56,796,000","-57,358,000","-68,572,000","-76,883,000","-68,365,000","-70,523,000","-70,277,000","-69,606,000"
EBIT,"611,701,000","167,392,000","153,992,000","148,865,000","141,452,000","126,644,000","166,512,000","120,578,000","129,249,000","135,033,000","140,971,000","123,050,000","135,111,000","115,152,000","143,175,000","87,093,000","79,097,000","69,217,000","22,133,000","30,530,000","52,725,000","11,860,000","44,822,000","43,450,000","49,837,000","51,110,000","31,067,000"
EBITDA,"1,215,131,000"
ReconciledCostOfRevenue,"796,780,000","203,236,000","198,056,000","202,370,000","193,118,000","184,215,000","183,516,000","192,821,000","181,531,000","181,288,000","182,137,000","191,363,000","182,595,000","175,506,000","176,481,000","186,713,000","179,771,000","177,931,000","129,128,000","104,119,000","101,975,000","99,617,000","97,688,000","101,961,000","98,811,000","92,360,000","98,723,000"
ReconciledDepreciation,"603,430,000","155,796,000","151,660,000","150,694,000","145,280,000","144,501,000","142,090,000","138,147,000","137,266,000","135,027,000","133,764,000","133,315,000","133,031,000","133,609,000","130,220,000","139,371,000","146,450,000","144,500,000","107,020,000","67,466,000","67,515,000","67,577,000","69,420,000","66,480,000","66,079,000","65,702,000","63,791,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"296,673,000","92,615,000","74,543,000","69,177,000","60,338,000","42,883,000","70,699,000","32,654,000","42,903,000","49,956,000","51,992,000","33,707,000","38,942,000","20,822,000","46,223,000","-10,492,000","-17,887,000","-22,771,000","-51,622,000","-26,266,000","-4,633,000","-56,712,000","-32,061,000","-24,915,000","-20,686,000","-19,167,000","-38,539,000"
TotalUnusualItemsExcludingGoodwill,"44,403,000","13,479,000","7,915,000","13,072,000","9,937,000","-3,496,000","46,818,000","13,383,000","11,347,000","12,073,000","24,840,000","16,072,000","24,501,000","12,180,000","42,339,000","-3,252,000","-4,103,000","-6,121,000","-7,611,000","-14,572,000","-706,000","-1,204,000","-2,565,000","-1,279,000","-546,000","183,000","-641,000"
TotalUnusualItems,"44,403,000","13,479,000","7,915,000","13,072,000","9,937,000","-3,496,000","46,818,000","13,383,000","11,347,000","12,073,000","24,840,000","16,072,000","24,501,000","12,180,000","42,339,000","-3,252,000","-4,103,000","-6,121,000","-7,611,000","-14,572,000","-706,000","-1,204,000","-2,565,000","-1,279,000","-546,000","183,000","-641,000"
NormalizedEBITDA,"1,170,728,000","309,709,000","297,737,000","286,487,000","276,795,000","274,641,000","261,784,000","245,342,000","255,168,000","257,987,000","249,895,000","240,293,000","243,641,000","236,581,000","231,056,000","229,716,000","229,650,000","219,838,000","136,764,000","112,568,000","120,946,000","80,641,000","116,807,000","111,209,000","116,462,000","116,629,000","95,499,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0","0","0","0","0","0","0","0","0","0","0","0"
TaxEffectOfUnusualItems,"17,761,200","5,391,600","2,137,050","3,529,440","2,682,990","-943,920","12,640,860","3,613,410","3,063,690","3,259,710","6,706,800","4,339,440","6,615,270","3,288,600","11,431,530","0","0","0","0","0","0","0","0","0","0","0","0"
