name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004
		StockBasedCompensation,"28,523,000","7,049,000","7,539,000","6,794,000","7,141,000","6,604,000","6,516,000","5,549,000","6,193,000","4,384,000","5,161,000","4,287,000","4,375,000","4,154,000","4,829,000","4,242,000","3,534,000","3,890,000","3,668,000","3,622,000","3,697,000","3,628,000","2,901,000","2,927,000","3,027,000","2,842,000","2,464,000","2,392,000","2,417,000","1,724,000","1,867,000","1,716,000","1,846,000","2,142,000","1,008,000","734,000","820,000","518,000","527,000","1,112,000","1,140,926","688,074","689,597","711,334","734,650","803,407","627,745","705,125","626,945","812,035","1,147,753","766,830","860,278","1,110,735",,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-184,864,000","448,000","842,000","-189,097,000","2,943,000","2,878,000","4,782,000","548,000","-7,067,000","2,959,000","2,445,000","-2,706,000","-2,020,000","-1,509,000","-3,955,000","-752,000","-5,792,000","93,000","-4,012,000","66,000","66,000","66,000","1,035,000","66,000","71,000","15,000","15,000","15,000","15,000","16,000","14,000","-5,351,000","-2,641,000","154,000","46,000","23,000","25,000","21,000","5,614,000","-2,568,000","-1,326,220","-1,619,780","-2,079,468","-1,156,336","-2,225,762","159,164","4,873","-6,131","3,112","-17,490","186,155","3,723,736","143,149","-4,731","-1,757,985","623,905","545,771","608,749","423,397","553,233","207,962","575,317","477,766","180,495",,,,,,,,"1,141,589"
		ChangeInWorkingCapital,"-20,661,000","-20,390,000","2,261,000","-822,000","-1,710,000","-4,575,000","8,259,000","-312,000","-5,091,000","-9,495,000","2,491,000","2,207,000","3,305,000","-12,618,000","1,092,000","6,487,000","-749,000","-5,431,000","1,985,000","1,600,000","-241,000","-5,346,000","2,216,000","2,313,000","-3,141,000","-6,467,000","1,801,000","4,725,000","3,424,000","-7,347,000","-575,000","1,436,000","-1,749,000","-10,150,000","290,000","2,170,000","187,000","-1,651,000","834,000","560,000","-621,186","-694,814","36,648","-361,054","-2,078","-1,183,153","265,964","38,623","545,539","-2,471,210","446,820","1,036,562","1,012,012","-3,002,648","679,873","2,028,905","-2,320,401","-1,569,908","71,530","-737,551","-631,725","262,093","748,502","-1,238,369","28,529","-1,279,608","-965,939","2,110,525","-83,652","-856,578","461,300","145,327"
			ChangeInReceivables,"-11,341,000","-7,950,000","496,000","216,000","-4,103,000","-6,696,000","2,412,000","-2,452,000","-748,000","5,875,000","-1,156,000","814,000","-1,312,000","-1,547,000","-2,110,000","1,219,000","-2,729,000","783,000","-434,000","643,000","-1,276,000","-397,000","-205,000","120,000","-1,927,000","30,000","-1,471,000","1,039,000","2,217,000","-2,685,000","-2,383,000","-337,000","-403,000","-1,045,000","-199,000","414,000","-232,000","-1,231,000","-542,000","1,041,000","-738,722","-177,278","-704,512","973,123","-647,276","179,718","-740,673","-920,692","848,362","-1,486,934","-770,187","939,336","261,112","-1,116,247","2,166,695","635,050","-881,296","-1,311,112","198,341","-173,631","-950,345","364,503","-558,009","-506,678","-108,563","-605,449","-1,095,570","1,872,576","191,652","-876,226","-492,858","177,225"
				ChangesInAccountReceivables,"-11,341,000","-7,950,000","496,000","216,000","-4,103,000","-6,696,000","2,412,000","-2,452,000","-748,000","5,875,000","-1,156,000","814,000","-1,312,000","-1,547,000","-2,110,000","1,219,000","-2,729,000","783,000","-434,000","643,000","-1,276,000","-397,000","-205,000","120,000","-1,927,000","30,000","-1,471,000","1,039,000","2,217,000","-2,685,000","-2,383,000","-337,000","-403,000","-1,045,000","-199,000","414,000","-232,000","-1,231,000","-542,000","1,041,000","-738,722","-177,278","-704,512","973,123","-647,276","179,718","-740,673","-920,692","848,362","-1,486,934","-770,187","939,336","261,112","-1,116,247",,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-4,944,000","-1,934,000","-465,000","-1,102,000","-1,443,000","-1,264,000","-519,000","-1,344,000","-674,000","-2,728,000","-1,508,000","-1,677,000","-267,000","-1,699,000","-256,000","-593,000","746,000","-43,000","155,000","-2,538,000","-949,000","-1,145,000","1,155,000","361,000","-363,000","-1,232,000","-489,000","-484,000","-873,000","-1,104,000","212,000","-2,098,000","-1,595,000","-862,000","-975,000","-993,000","-319,000","-1,000","1,184,000","-358,000","488,629","-449,629","-43,191","-611,391","23,175","-292,105","935,982","-538,680","-625,372","-622,077","590,535","476,789","-209,165","646,547","-994,683","401,814","450,959","-1,007,321","-1,043,946","249,732","139,516","-726,258","-139,848","-193,885","-347,140","-573,386","289,577","-17,770","-502,411","37,045","-56,068","-19,556"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"282,488","-869,920","9,172","-88,419","-11,978","12,973"
			ChangeInPayablesAndAccruedExpense,"-625,000","-8,972,000","4,467,000","414,000","3,466,000","4,634,000","7,735,000","2,608,000","-4,788,000","-12,023,000","5,696,000","3,640,000","4,776,000","-8,214,000","3,356,000","5,391,000","523,000","-4,652,000","1,931,000","2,913,000","1,148,000","-2,474,000","1,241,000","1,314,000","-1,007,000","-4,535,000","4,345,000","3,806,000","1,739,000","-2,807,000","1,352,000","3,497,000","860,000","-8,500,000","2,815,000","2,324,000","332,000","88,000","281,000","-418,000","-220,363","128,363","696,531","-750,180","873,408","-1,008,156","-44,837","1,049,256","-214,180","-134,029","259,287","-175,997","911,865","-2,404,621","246,882","465,122","-1,417,104","556,687","1,035,700","-859,764","-527,042","1,523,795","257,149","246,764","-113,090","164,129","-1,109,463","666,868","100,449","370,057","-527,432","-25,315"
				ChangeInPayable,"3,604,000","1,729,000","183,000","956,000","736,000","2,835,000","-1,045,000","1,455,000","-4,492,000","2,522,000","2,088,000","-1,705,000","1,969,000","438,000","-906,000","940,000","-2,024,000","-408,000","1,235,000","-510,000","212,000","353,000","-316,000","-887,000","-903,000","1,034,000","1,832,000","1,053,000","-996,000","2,124,000","-405,000","397,000","-405,000","-531,000","1,018,000","382,000","-233,000","278,000","335,000","-83,000","-319,139","-64,861","481,571","-352,224","727,452","-69,300","-242,706","888,284","-890,974","1,138,677","-256,948","-520,634","1,107,207","-1,879,715",,,,,,,,,,,,,,,,,,"-204,456"
					ChangeInAccountPayable,"3,604,000","1,729,000","183,000","956,000","736,000","2,835,000","-1,045,000","1,455,000","-4,492,000","2,522,000","2,088,000","-1,705,000","1,969,000","438,000","-906,000","940,000","-2,024,000","-408,000","1,235,000","-510,000","212,000","353,000","-316,000","-887,000","-903,000","1,034,000","1,832,000","1,053,000","-996,000","2,124,000","-405,000","397,000","-405,000","-531,000","1,018,000","382,000","-233,000","278,000","335,000","-83,000","-319,139","-64,861","481,571","-352,224","727,452","-69,300","-242,706","888,284","-890,974","1,138,677","-256,948","-520,634","1,107,207","-1,879,715",,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-4,229,000","-10,701,000","4,284,000","-542,000","2,730,000","1,799,000","8,780,000","1,153,000","-296,000","-14,545,000","3,608,000","5,345,000","2,807,000","-8,652,000","4,262,000","4,451,000","2,547,000","-4,244,000","696,000","3,423,000","936,000","-2,827,000","1,557,000","2,201,000","-104,000","-5,569,000","2,513,000","2,753,000","2,735,000","-4,931,000","1,757,000","3,100,000","1,265,000","-7,969,000","1,797,000","1,942,000","565,000","-190,000","-54,000","-335,000","98,776","193,224","214,960","-397,956","145,956","-938,856","197,869","160,972","676,794","-1,272,706","516,235","344,637","-195,342","-524,906",,,,,,,,,,,,,,,,,,"179,141"
			ChangeInOtherCurrentAssets,"-1,390,000","-1,581,000","-1,136,000","744,000","583,000","-891,000","-958,000","488,000","492,000","-499,000","-265,000","-224,000","313,000","-1,023,000","58,000","452,000","663,000","-1,540,000","352,000","503,000","1,149,000","-1,175,000","-14,000","372,000","203,000","-439,000","-479,000","89,000","241,000","-779,000","-526,000","261,000","260,000","312,000","-1,374,000","357,000","394,000","-634,000","-65,000","298,000","-43,065","-132,935","185,197","51,429","-176,713","-76,899","-237,950","231,646","625,958","-95,315","346,917","-260,916","178,790","-95,628","-359,537","-76,052","60,717","32,162","-98,375","-361,549","379,708","-123,836","212,550","-961,469","227,330","119,181","-45,636","283,897","734,264","-605,741",,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"833,544","-547,240","173,089","-24,210","405,537","314,733","-1,017,531","994,161","135,570","345,912","-414,953","712,665","174,874","-616,778","306,706",,
			ChangeInOtherWorkingCapital,"-2,361,000","47,000","-1,101,000","-1,094,000","-213,000","-358,000","-411,000","388,000","627,000","-120,000","-276,000","-346,000","-205,000","-135,000","44,000","18,000","48,000","21,000","-19,000","79,000","-313,000","-155,000","39,000","146,000","-47,000","-291,000","-105,000","275,000","100,000","28,000","770,000","113,000","-871,000","-55,000","23,000","68,000","12,000","127,000","-24,000","-3,000","-107,665","-63,335","-97,377","-24,035","-74,672","14,289","353,442","217,093","-89,229","-132,855","20,268","57,350","-130,590","-32,699","79,909","-230,573","13,563","-13,413","4,020","2,124","11,705","241,420","-17,501","41,329","24,080","30,870",,,,,,"0"
InvestingCashFlow,"-20,361,000","19,722,000","1,077,000","-25,101,000","-16,059,000","63,587,000","-1,980,000","-58,737,000","-112,812,000","17,331,000","-2,601,000","-9,633,000","-930,000","11,017,000","-70,826,000","-601,000","-9,732,000","-4,245,000","1,065,000","-2,599,000","-431,000","5,726,000","6,813,000","-5,015,000","-20,873,000","6,996,000","-2,735,000","-9,041,000","-1,282,000","2,557,000","-9,436,000","-5,139,000","-23,462,000","7,414,000","-7,937,000","-5,379,000","614,000","-1,449,000","-11,000","477,000","-2,565,834","-697,166","6,932,712","306,471","-4,584,373","69,402","-685,526","-3,302,118","2,423,768","-1,771,059","-1,341,624","-4,063,599","-2,394,154","5,626,929","-163,311","-4,593,968","-680,123","4,266,434","-3,801,524","-7,151,545","891,338","1,275,168","1,591,067","-218,289","-710,817","-547,318","-6,833,193","-6,523,606","-433,951","-950,072","-249,695","-426,306"
	CashFlowFromContinuingInvestingActivities,"-20,361,000","19,722,000","1,077,000","-25,101,000","-16,059,000","63,587,000","-1,980,000","-58,737,000","-112,812,000","17,331,000","-2,601,000","-9,633,000","-930,000","11,017,000","-70,826,000","-601,000","-9,732,000","-4,245,000","1,065,000","-2,599,000","-431,000","5,726,000","6,813,000","-5,015,000","-20,873,000","6,996,000","-2,735,000","-9,041,000","-1,282,000","2,557,000","-9,436,000","-5,139,000","-23,462,000","7,414,000","-7,937,000","-5,379,000","614,000","-1,449,000","-11,000","477,000","-2,565,834","-697,166","6,932,712","306,471","-4,584,373","69,402","-685,526","-3,302,118","2,423,768","-1,771,059","-1,341,624","-4,063,599","-2,394,154","5,626,929","-163,311","-4,593,968","-680,123","4,266,434","-3,801,524","-7,151,545","891,338","1,275,168","1,591,067","-218,289","-710,817","-547,318","-6,833,193","-6,523,606","-433,951","-950,072","-249,695","-426,306"
		NetPPEPurchaseAndSale,"-11,808,000","-3,381,000","-2,710,000","-1,504,000","-4,213,000","-1,326,000","-1,052,000","-1,263,000","-1,112,000","-1,832,000","-4,346,000","-3,349,000","-2,747,000","-1,701,000","-1,083,000","-1,655,000","-1,381,000","-2,086,000","-1,249,000","-1,647,000","-1,760,000","-1,728,000","-1,590,000","-1,758,000","-1,537,000","-2,804,000","-6,582,000","-8,532,000","-5,627,000","-3,256,000","-4,741,000","-1,914,000","-1,455,000","-1,020,000","-888,000","-737,000","-736,000","-455,000","-613,000","-977,000","-732,951","-638,049","-670,327","-213,864","-159,910","-388,734","-273,887","-497,679","-639,932","-397,076","-352,296","-248,205","-384,887","-373,071","-163,311","-491,856","-260,392","-832,031","-776,057","-826,995","-915,423","-526,071","-301,979","-715,055","-450,097","-193,389","-464,785","-602,925","-433,951","-450,072","-249,695","-426,306"
			PurchaseOfPPE,"-11,808,000","-3,381,000","-2,710,000","-1,504,000","-4,213,000","-1,326,000","-1,052,000","-1,263,000","-1,112,000","-1,832,000","-4,357,000","-3,369,000","-2,747,000","-1,709,000","-1,083,000","-1,655,000","-1,387,000","-2,086,000","-1,249,000","-1,647,000","-1,760,000","-1,728,000","-1,590,000","-1,761,000","-1,537,000","-2,804,000","-6,582,000","-8,532,000","-5,627,000","-3,256,000","-4,818,000","-1,914,000","-1,455,000","-1,020,000","-934,000","-739,000","-736,000","-455,000","-613,000","-977,000","-733,046","-661,954","-670,327","-213,864","-249,386","-388,734","-279,125","-497,679","-639,932","-397,076","-354,296","-248,205","-384,887","-373,071","-163,311","-491,856","-260,392","-832,031","-776,057","-826,995","-915,423","-526,071","-301,979","-735,055","-450,097","-193,389","-464,785","-602,925","-433,951","-450,072","-249,695","-426,306"
			SaleOfPPE,,,,,,,"0","0","0","0","11,000","20,000","0","8,000","0","0",,,,,,,"0",,,,,,,,"77,000",,,,"46,000","2,000","0","0","0","0","95","23,905","0","0",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,"0",,,,"768,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,"-4,246",,,,,,,,"0","-5,920,681",,,,"0"
			PurchaseOfBusiness,,,,,,,"0",,,,"768,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,"0"
		NetInvestmentPurchaseAndSale,"-8,553,000","23,103,000","3,787,000","-23,597,000","-11,846,000","64,913,000","-928,000","-57,474,000","-112,500,000","19,163,000","977,000","11,724,000","1,817,000","12,718,000","-69,743,000","1,054,000","-8,351,000","-2,159,000","2,314,000","-952,000","1,329,000","7,454,000","8,403,000","-3,257,000","-19,336,000","9,800,000","11,428,000","-509,000","4,345,000","5,813,000","-4,695,000","-3,225,000","-22,007,000","8,434,000","-10,757,000","-4,642,000","1,350,000","-994,000","602,000","1,454,000","-1,832,883","-59,117","7,303,039","520,335","-4,334,987","368,660","-411,639","-2,804,439","3,063,700","-1,373,983","-989,328","-3,815,394","-2,009,267","0","0","1,897,888","-2,439","5,098,465","-3,021,221","-2,987,447","1,806,761","1,801,239","1,893,046","496,766","-260,720","-353,929",,,,,,
			PurchaseOfInvestment,,,"-12,528,000","-65,760,000",,,"-26,250,000","-73,726,000","-127,069,000","0","-6,523,000","-35,099,000","-28,680,000","-2,947,000","-76,593,000","-6,485,000","-13,151,000","-10,359,000","-3,686,000","-5,202,000","-4,471,000","-3,096,000","-1,197,000","-5,455,000",,,"0","-9,223,000","-4,216,000","-6,086,000","-9,695,000","-4,090,000","-27,322,000","0","-12,057,000","-6,642,000","5,000","-2,549,000","-698,000","-1,846,000","-5,195,383","-1,496,617","-46,874","-2,585,906","-6,734,987","-3,281,340","-3,861,639","-3,654,439","-235,393","-3,373,381","-2,191,205","-3,815,394",,,"0","3,218","-1,902,439","-1,535","-4,221,221",,,"-6,761","-806,954","-3,234","-5,125,720","-353,929",,,,,,
			SaleOfInvestment,"164,552,000","23,103,000","16,315,000","42,163,000","82,971,000","64,913,000","25,322,000","16,252,000","14,569,000","19,163,000","7,500,000","46,823,000","30,497,000","15,665,000","6,850,000","7,539,000","4,800,000","8,200,000","6,000,000","4,250,000","5,800,000","10,550,000","9,600,000","2,198,000","2,604,000","9,800,000","11,428,000","8,714,000","8,561,000","11,899,000","5,000,000","865,000","5,315,000","8,434,000","1,300,000","2,000,000","1,345,000","1,555,000","1,300,000","3,300,000","3,362,500","1,437,500","7,349,913","3,106,241","2,400,000","3,650,000","3,450,000","850,000","3,299,093","1,999,398","1,201,877","0","0","0","0","1,894,670","1,900,000","5,100,000","1,200,000","1,000,000","1,800,000","1,808,000","2,700,000","500,000",,,,,,,,
		NetOtherInvestingChanges,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,905",,,,"89,476",,,,,"0","0","0","6,000,000","0",,,,,,,,,,,,,,,"-500,000",,
FinancingCashFlow,"-7,432,000","-10,497,000","2,507,000","-2,260,000","2,818,000","-10,707,000","6,453,000","-301,000","191,074,000","-7,834,000","1,354,000","20,293,000","1,696,000","-8,970,000","84,129,000","-430,000","3,414,000","13,063,000","-209,000","882,000","3,311,000","-1,224,000","654,000","124,000","26,127,000","790,000","1,914,000","5,140,000","5,086,000","1,821,000","4,417,000","-47,000","765,000","60,736,000","278,000","-507,000","-80,000","27,137,000","-254,000","-523,000","1,289","3,437,711","422,705","-585,114","677,684","4,331,905","-117,462","-406,875","-379,461","-539,376","-408,947","-624,440","6,178,682","-6,059,304","24,507","5,303,174","364,347","-411,364","-165,875","-1,265,461","16,428,239","31,305","-85,740","-46,891","-82,825","-61,909","-66,131","44,662,101","13,682","4,850","9,231","79,952"
