name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
OperatingCashFlow,"-25,694,000","3,392,000,000","-215,373,000","-2,803,819,000","-399,160,000","241,658,000","-325,961,000","57,538,000","390,630,000","301,990,000","58,108,000","-296,459,000","-228,309,000","-145,514,000","-98,693,000","29,491,000","48,400,000","24,652,000","81,268,000","92,031,000","17,934,000","66,958,000","39,081,000","30,093,000","-79,447,000","18,918,000","-15,929,000","22,442,000","14,691,000","1,455,000","12,162,000","4,482,000","14,670,000","14,205,000","18,762,000","3,990,000","6,257,000","2,289,000","9,798,000","5,436,000","10,566,000","6,498,000","807,000","5,683,000","4,852,000","3,484,000","1,614,000","1,703,000","-217,000","-842,000"
	CashFlowFromContinuingOperatingActivities,"-25,694,000","3,392,000,000","-215,373,000","-2,803,819,000","-399,160,000","241,658,000","-325,961,000","57,538,000","390,630,000","301,990,000","58,108,000","-296,459,000","-228,309,000","-145,514,000","-98,693,000","29,491,000","48,400,000","24,652,000","81,268,000","92,031,000","17,934,000","66,958,000","39,081,000","30,093,000","-79,447,000","18,918,000","-15,929,000","22,442,000","14,691,000","1,455,000","12,162,000","4,482,000","14,670,000","14,205,000","18,762,000","3,990,000","6,257,000","2,289,000","9,798,000","5,436,000","10,566,000","6,498,000","807,000","5,683,000","4,852,000","3,484,000","1,614,000","1,703,000","-217,000","-842,000"
		NetIncomeFromContinuingOperations,"-563,777,000","16,000,000","-261,208,000","-328,174,000","9,641,000","51,964,000","46,036,000","39,570,000","-84,448,000","-163,273,000","-101,210,000","-64,649,000","-71,977,000","-67,525,000","-97,682,000","-492,000","-3,093,000","-18,591,000","-77,175,000","9,206,000","-21,845,000","-4,606,000","-23,491,000","6,807,000","-156,149,000","-47,605,000","-25,720,000","-26,049,000","-38,721,000","-58,384,000","-10,897,000","-15,977,000","-10,477,000","-6,259,000","2,715,000","-1,189,000","-10,232,000","-3,747,000",,,,,,,,"-826,000",,,,"-2,806,000"
		OperatingGainsLosses,"30,119,000","14,000,000","0","14,785,000","-3,487,000","5,821,000","5,573,000","1,626,000","-11,063,000","2,386,000","1,430,000","1,866,000","2,174,000","1,704,000","488,000","1,023,000","303,000","1,803,000","1,593,000","2,061,000","1,025,000","999,000","23,030,000","-114,000","734,000","1,436,000","381,000","5,257,000","-3,143,000","21,789,000","49,000","103,000","118,000","235,000","16,000","226,000","173,000","495,000","239,000","45,000","6,000","63,000","139,000","-28,000","26,000","20,000","12,000","-3,000",,
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"209,000",,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,"4,418,000","630,000","1,626,000","-4,610,000","1,952,000","1,430,000","1,866,000","2,174,000","1,704,000","488,000","1,023,000","303,000","1,803,000","1,593,000","2,061,000","1,025,000","999,000","273,000","1,246,000","734,000","1,436,000","377,000","508,000","412,000","87,000","49,000","103,000","118,000","235,000","16,000","226,000","173,000","495,000","239,000","45,000","6,000","63,000","139,000","-28,000","26,000","20,000","12,000","-3,000","152,000","0"
			GainLossOnInvestmentSecurities,,,,,,,"0","0","-62,000","434,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"165,485,000","49,000,000","46,747,000","34,954,000","34,535,000","36,249,000","34,028,000","32,411,000","32,439,000","35,491,000","30,011,000","28,298,000","27,335,000","24,965,000","23,090,000","23,375,000","26,020,000","26,906,000","28,579,000","27,419,000","27,022,000","27,135,000","25,738,000","25,495,000","25,550,000","23,807,000","21,355,000","19,584,000","20,419,000","14,028,000","9,915,000","9,039,000","8,596,000","8,074,000","7,443,000","5,877,000","5,155,000","4,779,000","4,071,000","3,617,000","2,749,000","2,336,000","1,761,000","2,035,000","1,868,000","1,526,000","1,366,000","1,314,000","1,354,000","1,228,000"
			DepreciationAndAmortization,"165,485,000","49,000,000","46,747,000","34,954,000","34,535,000","36,249,000","34,028,000","32,411,000","32,439,000","35,491,000","30,011,000","28,298,000","27,335,000","24,965,000","23,090,000","23,375,000","26,020,000","26,906,000","28,579,000","27,419,000","27,022,000","27,135,000","25,738,000","25,495,000","25,550,000","23,807,000","21,355,000","19,584,000","20,419,000","14,028,000","9,915,000","9,039,000","8,596,000","8,074,000","7,443,000","5,877,000","5,155,000","4,779,000","4,071,000","3,617,000","2,749,000","2,336,000","1,761,000","2,035,000","1,868,000","1,526,000","1,366,000","1,314,000","1,354,000","1,228,000"
				Depreciation,"165,485,000","49,000,000","46,747,000","34,954,000","34,535,000","36,249,000","34,028,000","32,411,000","32,439,000","35,491,000","30,011,000","28,298,000","27,335,000","24,965,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"254,000","0","454,000","-3,200,000","2,890,000","-2,890,000","601,000","425,000","679,000","-9,228,000","-458,000","-1,300,000","0","-2,500,000","-8,402,000","-14,700,000","-10,600,000","2,600,000","-89,586,000","0","0","0","-6,000","-2,728,000","0","1,364,000","0",,,,"0",,,,"154,000",,,,,,,,,,,,,,,
			DeferredIncomeTax,"254,000","0","454,000","-3,200,000","2,890,000","-2,890,000","601,000","425,000","679,000","-9,228,000","-458,000","-1,300,000","0","-2,500,000","-8,402,000","-14,700,000","-10,600,000","2,600,000","-89,586,000","0","0","0","-6,000","-2,728,000","0","1,364,000","0",,,,"0",,,,"154,000",,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,"4,014,000","2,379,000","65,000","170,000","-473,000","-1,103,000","-1,546,000","-1,962,000","-1,733,000","-2,141,000","-1,668,000","-367,000","-137,000","-20,000","75,000","153,000","223,000","318,000","363,000","378,000","430,000","397,000","497,000","744,000","849,000","878,000","877,000","939,000","812,000","378,000","36,000","141,000","69,000",,,,,,,,,,,,
		AssetImpairmentCharge,,,"56,828,000","0","-128,000","128,000","804,000","232,000","1,056,000","77,358,000","878,000","1,188,000","578,000","128,000","68,816,000","11,405,000","-85,000","-267,000","175,488,000","1,901,000","3,242,000","718,000","966,000","788,000","614,000","313,000","821,000","809,000","800,000","805,000","4,089,000","474,000","590,000","635,000","726,000","416,000","351,000","414,000",,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"270,000","181,000","99,000",,,,,,,,
		StockBasedCompensation,"338,686,000","91,000,000","80,213,000","79,405,000","88,395,000","63,673,000","52,445,000","48,959,000","52,351,000","43,795,000","47,018,000","42,128,000","43,632,000","66,124,000","37,718,000","41,682,000","38,943,000","30,741,000","29,409,000","28,574,000","29,193,000","26,395,000","25,766,000","27,285,000","28,316,000","25,551,000","24,312,000","28,015,000","29,880,000","23,007,000","9,909,000","8,634,000","8,410,000","7,132,000","5,055,000","3,768,000","10,467,000","4,146,000","2,256,000","1,712,000","1,225,000","1,418,000","654,000","488,000","413,000","390,000","406,000","468,000","429,000","412,000"
		OtherNonCashItems,"558,184,000","33,000,000","147,923,000","342,430,000","43,430,000","35,401,000","36,927,000","37,152,000","33,854,000","30,962,000","30,830,000","20,911,000","18,093,000","17,586,000","18,539,000","17,133,000","14,054,000","10,914,000","8,634,000","5,858,000","6,062,000","4,543,000","2,301,000","-1,009,000","1,328,000","-7,000","-82,000","325,000","1,929,000","381,000","1,236,000","400,000","2,082,000","697,000","523,000","-1,000","-320,000","198,000","-5,451,000","3,252,000","2,020,000","2,334,000","1,288,000","1,963,000","847,000","-16,000","6,307,000","-1,429,000","-4,818,000","-91,000"
		ChangeInWorkingCapital,"-611,473,000","3,189,000,000","-286,330,000","-2,944,019,000","-570,422,000","47,298,000","-504,754,000","-102,902,000","365,592,000","284,972,000","50,712,000","-323,355,000","-246,182,000","-184,263,000","-139,119,000","-48,267,000","-16,775,000","-29,317,000","4,346,000","16,937,000","-26,918,000","11,551,000","-15,541,000","-26,794,000","19,782,000","13,629,000","-37,393,000","-3,143,000","2,783,000","-1,020,000","-3,017,000","932,000","4,412,000","2,879,000","1,752,000","-878,000","522,000","-4,065,000","1,316,000","-3,460,000","4,385,000","248,000","-3,810,000","1,402,000","695,000","2,390,000","297,000","1,382,000","-169,000","415,000"
			ChangeInReceivables,"-13,312,000","56,000,000","6,306,000","-55,807,000","-20,162,000","-12,649,000","8,898,000","-12,996,000","3,848,000","-5,335,000","9,791,000","3,399,000","-12,234,000","-4,650,000","438,000","-3,659,000","-9,440,000","105,000","-1,931,000","-8,123,000","-9,090,000","-2,059,000","-1,554,000","-5,162,000","-3,838,000","-2,770,000","2,958,000","1,017,000","-4,730,000","-296,000","2,280,000","-2,383,000","-5,616,000","-260,000","-304,000","-2,074,000","-3,935,000","-1,258,000","88,000","-1,149,000","-1,796,000","-601,000","308,000","-1,015,000","-1,735,000","234,000","27,000","-242,000","-908,000","-233,000"
				ChangesInAccountReceivables,"-13,312,000","56,000,000","6,306,000","-55,807,000","-20,162,000","-12,649,000","8,898,000","-12,996,000","3,848,000","-5,335,000","9,791,000","3,399,000","-12,234,000","-4,650,000","438,000","-3,659,000","-9,440,000","105,000","-1,931,000","-8,123,000","-9,090,000","-2,059,000","-1,554,000","-5,162,000","-3,838,000","-2,770,000","2,958,000","1,017,000","-4,730,000","-296,000","2,280,000","-2,383,000","-5,616,000","-260,000","-304,000","-2,074,000","-3,935,000","-1,258,000","88,000","-1,149,000","-1,796,000","-601,000","308,000","-1,015,000","-1,735,000","234,000","27,000","-242,000","-908,000","-233,000"
			ChangeInInventory,"-431,713,000","3,414,000,000","-256,634,000","-2,892,333,000","-696,639,000","18,893,000","-297,988,000","-57,880,000","398,552,000","302,593,000","42,726,000","-326,530,000","-227,669,000","-162,325,000","-119,572,000","-37,591,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-299,614,000","-247,000,000","-11,360,000","-34,466,000","-7,145,000","-28,643,000","428,000","-15,614,000","2,145,000","-2,916,000","4,870,000","-3,833,000","6,522,000","-8,537,000","-19,056,000","-315,000","5,226,000","-19,923,000","6,373,000","10,279,000","-10,582,000","4,737,000","-18,457,000","-1,925,000","4,414,000","2,708,000","-8,610,000","-645,000","3,017,000","5,477,000","-1,002,000","-2,517,000","355,000","-1,920,000","-116,000","-965,000","1,306,000","-1,768,000","657,000","-1,471,000","379,000","1,085,000","-2,429,000","1,073,000","-267,000","-1,259,000","254,000","35,000","-97,000","-261,000"
