name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991
OperatingCashFlow,"53,811,000","-31,650,000","203,687,000","-55,574,000","-62,652,000","-54,662,000","97,977,000","-10,357,000","-44,144,000","-7,584,000","277,932,000","-12,806,000","-27,111,000","107,705,000","115,490,000","-26,004,000","500,237,000","13,165,000","20,401,000","28,720,000","2,363,000","122,665,000","-25,959,000","23,406,000","-33,784,000","-75,768,000","-37,474,000","36,218,000","65,207,000","-42,826,000","70,684,000","1,944,000","-34,015,000","-32,328,000","-14,492,000","65,821,000","22,740,000","-10,576,000","36,035,000","-24,871,000","-2,577,000","-6,711,000","-24,334,000","-24,448,000","-26,177,000","-39,842,000","-25,503,000","-21,429,000","5,030,000","-21,691,000","-31,532,000","-32,193,000","-10,370,000","-34,346,000","-19,176,000","-21,549,000","177,642,000","75,114,000","45,856,000","12,404,000","-1,371,000","-20,795,000","-8,871,000","-13,958,000","-14,333,000","-16,063,000","-14,368,000","-5,981,000","-19,360,000","-22,032,000","-24,777,000","-22,089,000","-31,418,000","-23,467,000","-32,409,000","-22,757,000","-22,303,000","-18,005,000","-10,017,000","-13,587,000","-55,047,000","-15,730,000","-10,932,000","28,996,000","-7,160,000","-17,062,000","-5,918,000","2,117,000","-8,332,000","-11,053,000","-11,000,000","-9,000,000","-14,400,000","-14,000,000","-10,100,000","-9,500,000","2,100,000","-17,200,000","-6,200,000","-2,700,000","-8,000,000","-3,700,000","-6,100,000","-5,900,000","-7,800,000","-1,400,000","-6,900,000","800,000","-3,500,000","-5,500,000","-3,000,000","-2,000,000","-3,400,000","-6,800,000","-2,000,000","-2,300,000","-6,100,000","-4,900,000","-4,400,000","-3,700,000","-4,400,000","-6,900,000","-700,000","-3,000,000","-200,000","2,400,000"
	CashFlowFromContinuingOperatingActivities,"53,811,000","-31,650,000","203,687,000","-55,574,000","-62,652,000","-54,662,000","97,977,000","-10,357,000","-44,144,000","-7,584,000","277,932,000","-12,806,000","-27,111,000","107,705,000","115,490,000","-26,004,000","500,237,000","13,165,000","20,401,000","28,720,000","2,363,000","122,665,000","-25,959,000","23,406,000","-33,784,000","-75,768,000","-37,474,000","36,218,000","65,207,000","-42,826,000","70,684,000","1,944,000","-34,015,000","-32,328,000",,,,,"36,035,000","-24,871,000","-2,577,000","-6,711,000","-24,334,000","-24,448,000","-26,177,000","-39,842,000","-25,503,000","-21,429,000","5,030,000","-21,691,000","-31,532,000","-32,193,000","-10,370,000","-34,346,000","-19,176,000","-21,549,000","177,642,000","75,114,000","45,856,000","12,404,000","-1,371,000","-20,795,000","-8,871,000","-13,958,000","-14,333,000","-16,063,000","-14,368,000","-5,981,000","-19,360,000","-22,032,000","-24,777,000","-22,089,000","-31,418,000","-23,467,000","-32,409,000","-22,757,000","-22,303,000","-18,005,000","-10,017,000","-13,587,000","-55,047,000","-15,730,000","-10,932,000","28,996,000","-7,160,000","-17,062,000","-5,918,000","2,117,000","-8,332,000","-11,053,000","-11,000,000","-9,000,000","-14,400,000","-14,000,000","-10,100,000","-9,500,000","2,100,000","-17,200,000","-6,200,000","-2,700,000","-8,000,000","-3,700,000","-6,100,000","-5,900,000","-7,800,000","-1,400,000","-6,900,000","800,000","-3,500,000","-5,500,000","-3,000,000","-2,000,000","-3,400,000","-6,800,000","-2,000,000","-2,300,000","-6,100,000","-4,900,000","-4,400,000","-3,700,000","-4,400,000","-6,900,000","-700,000","-3,000,000","-200,000","2,400,000"
		NetIncomeFromContinuingOperations,"-3,893,000","-65,165,000","224,613,000","-82,466,000","-80,875,000","-89,869,000","-341,426,000","-43,091,000","-43,769,000","-58,480,000","203,958,000","18,431,000","-10,011,000","90,884,000","302,732,000","-20,366,000","-56,569,000","-10,812,000","-4,660,000","-4,897,000","-11,207,000","3,468,000","25,865,000","7,351,000","-56,855,000","-62,917,000","-71,433,000","-35,776,000","35,648,000","-16,717,000","31,053,000","-26,676,000","-12,081,000","-31,280,000",,,,,,,,,,,,,,,,,,,,,"-8,658,000","3,187,000","-2,207,000","-4,285,000","118,354,000","-105,304,000","-11,024,000","-13,020,000","-14,146,000","-12,105,000","-2,172,000","-17,480,000","-7,913,000","-15,171,000","-19,659,000","-29,658,000","-57,540,000","-32,708,000","-25,949,000","-26,306,000","-25,375,000","-22,203,000","-23,096,000","-24,322,000","-15,829,000","-17,576,000","-20,865,000","-17,972,000","-14,657,000","-13,285,000","-23,043,000","-22,847,000","-15,447,000","-5,409,000","-14,302,000","-18,327,000","-17,600,000","-12,500,000","-16,500,000","-12,600,000","-16,700,000","-900,000","-13,900,000","-11,500,000","-10,900,000","-2,200,000","-9,400,000","-8,600,000","-8,100,000","-6,000,000","-7,300,000","-5,100,000","-5,100,000","-6,800,000","-5,900,000","-5,900,000","-6,000,000","-5,400,000","-5,100,000","-1,700,000","-4,600,000","-4,700,000","-4,700,000","-5,100,000","-5,300,000","-4,900,000","-4,300,000","-5,000,000","-3,200,000","-2,400,000","-2,000,000","-1,100,000"
		OperatingGainsLosses,"8,065,000","517,000","-159,000","-60,000","7,767,000","-13,000","-5,818,000","-835,000",,,,,,,,,,,"0","7,689,000","0","-374,000",,,,,"125,000","-20,410,000",,,"-12,191,000","-538,000","260,000","-397,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,700,000",,,,,,,,"3,700,000",,,,,,,"1,600,000","-5,000,000","-1,100,000","2,400,000","-1,400,000","200,000","1,300,000","100,000","-500,000","-700,000",,"-200,000","700,000","3,800,000"
			GainLossOnSaleOfPPE,,"527,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-1,089,000","-10,000","-159,000","-60,000","-860,000","-13,000","-5,818,000","-835,000",,,,,,,,,,,,,,,,,,,"125,000","-199,000",,,"-581,000","-538,000","260,000","-397,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,,,,"0",,,"0","0","0","0","-374,000","0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"19,600,000","4,895,000","4,984,000","4,707,000","5,014,000","4,855,000","4,565,000","4,452,000","4,031,000","4,112,000","4,077,000","3,681,000","4,693,000","3,543,000","3,522,000","3,253,000","2,947,000","2,806,000","995,000","2,562,000","2,419,000","2,373,000","2,269,000","2,274,000","2,272,000","2,218,000","2,631,000","2,616,000","2,639,000","2,352,000","2,360,000","2,419,000","2,330,000","2,295,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"600,000","600,000","500,000","300,000","200,000","400,000","200,000","100,000"
			DepreciationAndAmortization,"19,600,000","4,895,000","4,984,000","4,707,000","5,014,000","4,855,000","4,565,000","4,452,000","4,031,000","4,112,000","4,077,000","3,681,000","4,693,000","3,543,000","3,522,000","3,253,000","2,947,000","2,806,000","995,000","2,562,000","2,419,000","2,373,000","2,269,000","2,274,000","2,272,000","2,218,000","2,631,000","2,616,000","2,639,000","2,352,000","2,360,000","2,419,000","2,330,000","2,295,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"600,000","600,000","500,000","300,000","200,000","400,000","200,000","100,000"
				Depreciation,"17,200,000","4,303,000","4,372,000","4,104,000","4,421,000","4,311,000","4,027,000","3,925,000","3,518,000","3,626,000","3,304,000","3,490,000","4,215,000","3,073,000","3,056,000","2,792,000","2,495,000","2,363,000","570,000","2,148,000","2,010,000","1,980,000","1,889,000","1,877,000","1,874,000","1,841,000","1,794,000","1,784,000","1,835,000","1,571,000","1,589,000","1,650,000","1,580,000","1,561,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
