name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012
TotalRevenue,"4,713,000","1,945,000","-39,281,000","22,677,000","7,472,000","12,794,000","10,708,000","19,273,000","198,890,000","21,863,000","9,997,000","8,910,000","13,296,000","12,471,000","19,243,000","11,528,000","7,851,000","15,957,000","4,168,000","7,711,000","16,716,000","6,832,000","1,552,000","1,552,000","1,552,000","1,499,000","1,472,000","1,324,000","4,940,000","6,344,000","6,386,000","6,365,000","6,335,000","6,335,000","6,335,000","6,385,000","6,334,000","1,127,000","85,000","85,000","85,000","85,000"
	OperatingRevenue,"3,534,000","1,408,000","-40,093,000","22,677,000","7,472,000","12,794,000","10,708,000","19,273,000","198,890,000","21,863,000","9,997,000","8,910,000","13,296,000","12,471,000","19,243,000","11,528,000","7,851,000","15,957,000","4,168,000","7,711,000","16,716,000","6,832,000","1,552,000","1,552,000","1,552,000","1,499,000","1,472,000","1,324,000","4,940,000","6,344,000","6,386,000","6,365,000","6,335,000","6,335,000","6,335,000","6,385,000","6,334,000","1,127,000","85,000","85,000","85,000","85,000"
CostOfRevenue,"46,591,000","8,310,000","-8,500,000","19,704,000","25,372,000","2,281,000","1,499,000","1,318,000","1,554,000","1,025,000","1,073,000","862,000","613,000","430,000","818,000","29,000","21,000","17,000","7,000","1,100,000",,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"-41,878,000","-6,365,000","-30,781,000","2,973,000","-17,900,000","10,513,000","9,209,000","17,955,000","197,336,000","20,838,000","8,924,000","8,048,000","12,683,000","12,041,000","18,425,000","11,499,000","7,830,000","15,940,000","4,161,000","6,611,000",,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"497,484,000","113,981,000","-129,407,000","199,704,000","222,891,000","241,352,000","214,068,000","208,477,000","224,936,000","227,371,000","238,023,000","217,662,000","215,171,000","182,919,000","173,230,000","161,271,000","156,182,000","132,035,000","121,663,000","84,527,000","85,508,000","75,312,000","73,311,000","78,594,000","60,123,000","57,866,000","50,102,000","44,099,000","54,990,000","31,055,000","25,834,000","23,297,000","19,669,000","17,003,000","14,450,000","12,542,000","10,528,000","7,608,000","9,041,000","5,109,000","4,685,000","5,221,000"
	SellingGeneralAndAdministration,"182,506,000","36,106,000","-19,739,000","68,277,000","78,576,000","86,874,000","76,974,000","68,046,000","68,628,000","73,248,000","76,202,000","66,250,000","68,631,000","60,279,000","53,508,000","44,527,000","41,168,000","34,926,000","29,087,000","22,982,000","21,197,000","20,284,000","16,178,000","14,623,000","18,363,000","15,955,000","14,444,000","13,704,000","10,724,000","7,336,000","5,303,000","6,648,000","5,738,000","5,540,000","4,685,000","3,836,000","3,281,000","2,324,000","2,544,000","1,608,000","1,331,000","1,363,000"
		GeneralAndAdministrativeExpense,,,,,,,,,,,,"66,250,000","68,631,000","60,279,000","53,508,000","44,527,000","41,168,000","34,926,000","29,087,000","22,982,000","21,197,000","20,284,000","16,178,000","14,623,000","18,363,000","15,955,000","14,444,000","13,704,000","10,724,000","7,336,000","5,303,000","6,648,000","5,738,000","5,540,000","4,685,000","3,836,000","3,281,000","2,324,000","2,544,000","1,608,000","1,331,000","1,363,000"
			OtherGandA,,,,,,,,,,,,"66,250,000","68,631,000","60,279,000","53,508,000","44,527,000","41,168,000","34,926,000","29,087,000","22,982,000","21,197,000","20,284,000","16,178,000","14,623,000","18,363,000","15,955,000","14,444,000","13,704,000","10,724,000","7,336,000","5,303,000","6,648,000","5,738,000","5,540,000","4,685,000","3,836,000","3,281,000","2,324,000","2,544,000","1,608,000","1,331,000","1,363,000"
	ResearchAndDevelopment,"314,978,000","77,875,000","-109,668,000","131,427,000","144,315,000","154,478,000","137,094,000","140,431,000","156,308,000","154,123,000","161,821,000","151,412,000","146,540,000","122,640,000","119,722,000","116,744,000","115,014,000","97,109,000","92,576,000","61,545,000","64,311,000","55,028,000","57,133,000","63,971,000","41,760,000","41,911,000","35,658,000","30,395,000","44,266,000","23,719,000","20,531,000","16,649,000","13,931,000","11,463,000","9,765,000","8,706,000","7,247,000","5,284,000","6,497,000","3,501,000","3,354,000","3,858,000"
OperatingIncome,"-539,362,000","-120,346,000","98,626,000","-196,731,000","-240,791,000","-230,839,000","-204,859,000","-190,522,000","-27,600,000","-206,533,000","-229,099,000","-209,614,000","-202,488,000","-170,878,000","-154,805,000","-149,772,000","-148,352,000","-116,095,000","-117,502,000","-77,916,000","-68,792,000","-68,480,000","-71,759,000","-77,042,000","-58,571,000","-56,367,000","-48,630,000","-42,775,000","-50,050,000","-24,711,000","-19,448,000","-16,932,000","-13,334,000","-10,668,000","-8,115,000","-6,157,000","-4,194,000","-6,481,000","-8,956,000","-5,024,000","-4,600,000","-5,136,000"
NetNonOperatingInterestIncomeExpense,"630,000","106,000","-589,000","319,000","439,000","710,000","1,281,000","1,964,000","2,939,000","5,355,000","6,855,000","8,417,000","9,387,000","10,102,000","6,209,000","4,591,000","2,436,000","1,388,000","-159,000","-1,155,000","-2,242,000",,,,,,,,,,,,,,"8,000","11,000","7,000","3,000","2,000","1,000","1,000","1,000"
	InterestIncomeNonOperating,"630,000","106,000","-589,000","319,000","439,000","710,000","1,281,000","1,964,000","2,939,000","5,355,000","6,855,000","8,417,000",,,,,,,,,,,,,,,,,,,,,,,"8,000","11,000","7,000","3,000","2,000","1,000","1,000","1,000"
