name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
OperatingCashFlow,"37,584,000","-2,244,000","8,932,000","15,798,000","15,098,000","-4,437,000","3,083,000","17,840,000","24,293,000","3,083,000","15,474,000","11,600,000","11,518,000","295,000","11,667,000","9,547,000","11,712,000","3,342,000","7,815,000","9,690,000","8,059,000","3,807,000","6,777,000","2,346,000","3,113,000","-736,000","-3,070,000","-967,000","-1,596,000","-1,211,000","-808,000","1,207,000","-653,000","729,000"
	CashFlowFromContinuingOperatingActivities,"37,584,000","-2,244,000","8,932,000","15,798,000","15,098,000","-4,437,000","3,083,000","17,840,000","24,293,000","3,083,000","15,474,000","11,600,000","11,518,000","295,000","11,667,000","9,547,000","11,712,000","3,342,000","7,815,000","9,690,000","8,059,000","3,807,000","6,777,000","2,346,000","3,113,000","-736,000","-3,070,000","-967,000","-1,596,000","-1,211,000","-808,000","1,207,000","-653,000","729,000"
		NetIncomeFromContinuingOperations,"-13,738,000","-14,287,000","-1,331,000","-141,000","2,021,000","479,000","-513,000","137,676,000","19,257,000","1,983,000","4,428,000","4,978,000","23,151,000","3,725,000","2,649,000","5,524,000","7,474,000","4,320,000","2,577,000","3,682,000","2,797,000","660,000","-1,289,000","-1,125,000","-2,264,000","-3,603,000","-3,890,000","-4,760,000","-3,400,000","-3,618,000","-4,573,000","-1,268,000","-1,535,000","-1,245,000"
		OperatingGainsLosses,,,"-12,767,000",,,,"-22,000","-187,636,000",,,,,,,"47,000","3,000","51,000","63,000","-14,000","87,000","-29,000","14,000","68,000","192,000","-78,000","265,000","-425,000","-386,000","6,000","7,000","43,000","6,000","10,000","69,000"
			GainLossOnSaleOfBusiness,,,"0",,,,"-22,000","-187,636,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,"4,000","-2,000","19,000","1,000","3,000","5,000","61,000","28,000","8,000","1,000","3,000","29,000","60,000","-6,000","6,000","7,000","43,000","6,000","7,000","53,000"
			GainLossOnInvestmentSecurities,,,"5,801,000",,,,,,,,,,,,"43,000","5,000","32,000","62,000","-17,000","82,000","-90,000","-14,000","60,000","90,000","-50,000","145,000","-485,000",,"0",,"0",,,"16,000"
			EarningsLossesFromEquityInvestments,,,"-12,767,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","3,000","16,000"
		DepreciationAmortizationDepletion,"33,363,000","8,765,000","7,075,000","8,739,000","8,386,000","8,031,000","7,767,000","7,582,000","7,675,000","7,467,000","7,340,000","6,766,000","7,343,000","5,076,000","3,792,000","3,705,000","3,579,000","3,500,000","3,352,000","3,237,000","3,114,000","2,996,000","2,823,000","2,636,000","2,359,000","2,117,000","1,852,000","1,638,000","1,431,000","1,183,000","1,114,000","988,000","886,000","817,000"
			DepreciationAndAmortization,"33,363,000","8,765,000","7,075,000","8,739,000","8,386,000","8,031,000","7,767,000","7,582,000","7,675,000","7,467,000","7,340,000","6,766,000","7,343,000","5,076,000","3,792,000","3,705,000","3,579,000","3,500,000","3,352,000","3,237,000","3,114,000","2,996,000","2,823,000","2,636,000","2,359,000","2,117,000","1,852,000","1,638,000","1,431,000","1,183,000","1,114,000","988,000","886,000","817,000"
				Depreciation,"33,363,000","8,765,000","7,075,000","8,739,000","8,386,000","8,031,000","7,767,000","7,582,000","7,675,000","7,467,000","7,340,000","6,766,000",,,,,,,,,,,,,,"2,117,000",,,,,,,,
		DeferredTax,"5,631,000","-342,000","6,644,000","-308,000","-363,000","-5,723,000","6,124,000","36,015,000","-13,499,000","362,000","-4,423,000","-1,389,000","-21,362,000","-4,281,000",,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"5,631,000","-342,000","6,644,000","-308,000","-363,000","-5,723,000","6,124,000","36,015,000","-13,499,000","362,000","-4,423,000","-1,389,000","-21,362,000","-4,281,000",,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,"15,000","16,000","16,000","16,000",,"16,000","16,000","16,000","15,000",,"26,000",,,,,"0"
		StockBasedCompensation,"21,935,000","7,955,000","7,101,000","4,063,000","3,214,000","2,776,000","2,217,000","3,096,000","2,753,000","959,000","1,878,000","2,192,000","1,687,000","1,552,000","1,918,000","1,764,000","1,337,000","1,318,000","1,792,000","1,588,000","1,619,000","1,097,000","1,457,000","1,289,000","1,092,000","463,000","384,000","278,000","212,000","133,000","734,000","58,000","51,000","49,000"
		OtherNonCashItems,"833,000","427,000","160,000","668,000","-422,000","-157,000","-45,000","200,000","8,000","-38,000","-104,000","28,000","81,000","27,000","-1,300,000","1,328,000","16,000","16,000","15,000","16,000","16,000","16,000","15,000","16,000","16,000","16,000","15,000","187,000","249,000","5,000","82,000","-60,000","173,000","-169,000"
		ChangeInWorkingCapital,"2,707,000","-4,762,000","2,050,000","3,157,000","2,262,000","-9,843,000","-12,445,000","20,907,000","8,099,000","-7,650,000","6,355,000","-975,000","618,000","-5,804,000","4,561,000","-2,777,000","-745,000","-5,875,000","93,000","1,080,000","542,000","-976,000","3,703,000","-662,000","1,988,000","6,000","-1,006,000","2,076,000","-94,000","1,079,000","1,785,000","1,483,000","-238,000","1,208,000"
			ChangeInReceivables,"-3,638,000","-3,431,000","-753,000","2,657,000","-2,111,000","-1,896,000","-553,000","2,907,000","-3,520,000","-1,616,000","747,000","-83,000","-644,000","-2,051,000","557,000","703,000","-1,020,000","-1,148,000","32,000","813,000","-418,000","-1,303,000","196,000","337,000","-402,000","-594,000","190,000","286,000","-557,000","-665,000","187,000","61,000","-175,000","-474,000"
				ChangesInAccountReceivables,"-3,638,000","-3,431,000","-753,000","2,657,000","-2,111,000","-1,896,000","-553,000","2,907,000","-3,520,000","-1,616,000","747,000","-83,000","-644,000","-2,051,000","557,000","703,000","-1,020,000","-1,148,000","32,000","813,000","-418,000","-1,303,000","196,000","337,000","-402,000","-594,000","190,000","286,000","-557,000","-665,000","187,000","61,000","-175,000","-474,000"
			ChangeInPrepaidAssets,"-4,157,000","-1,942,000","1,390,000","-1,387,000","-2,218,000","47,000","-5,035,000","-567,000","2,530,000","-2,822,000","372,000","796,000","-1,859,000","-3,340,000","-859,000","-4,655,000","-1,000,000","441,000","-153,000","-644,000","-614,000","402,000","427,000","-157,000","634,000","-1,281,000","-548,000","-737,000","-82,000","-526,000","-1,000","-91,000","-117,000","-340,000"
			ChangeInPayablesAndAccruedExpense,"3,511,000","-307,000","2,169,000","1,612,000","5,359,000","-7,528,000","229,000","3,101,000","10,507,000","-5,063,000","4,366,000","-1,510,000","3,439,000","-1,187,000","4,465,000","417,000","3,048,000","-2,816,000","486,000","1,877,000","2,259,000","-1,208,000","2,366,000","-985,000","658,000","428,000","-1,928,000","2,004,000","597,000","1,910,000","1,190,000","1,483,000","-138,000","1,395,000"
				ChangeInPayable,"-6,345,000","2,987,000","-937,000","203,000","-2,104,000","-5,624,000","-1,598,000","502,000","555,000","-362,000","241,000","82,000","88,000","100,000","137,000","-362,000","424,000","415,000","-469,000","688,000","-300,000","-19,000","205,000","-538,000","82,000","-653,000","-606,000","-716,000","674,000","209,000","798,000","252,000","166,000","615,000"
					ChangeInTaxPayable,,,"-50,000","120,000","-2,535,000","-6,494,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,"-50,000","120,000","-2,535,000","-6,494,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
