name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014
MarketCap,"4,247,137,366","5,172,377,600","4,604,694,826","4,216,853,671","3,681,312,918","3,317,891,915","2,172,245,221","1,833,616,642","1,925,461,761","1,574,888,938","2,019,347,049","1,774,734,378","1,833,293,095","1,805,323,022","1,698,423,465","2,081,399,296","2,217,831,362","2,166,825,404","2,198,641,365","2,056,417,135","1,948,968,643","1,921,314,966","1,969,751,946","1,365,515,805","1,296,583,711","1,162,511,791","1,234,482,335","1,075,780,577","970,290,258","846,312,593","817,210,018","713,993,356","713,031,251"
PeRatio,"19.906","24.945","22.531","21.611","19.762","19.594","13.658","11.982","13.004","10.623","14.112","12.653","13.279","13.344","14.164","18.822","21.963","23.733","23.988","23.545","23.647","23.934","25.212","18.473","19.293","18.577","21.314","19.227","18.102","15.785","16.746","15.634","16.166"
ForwardPeRatio,,"23.202","21.505","20.325",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"10.183","12.788","11.357","10.681","9.663","9.099","6.346","5.585","6.134","5.202","6.858","6.188","6.542","6.61","6.366","8.093","8.95","9.141","9.819","9.624","9.579","9.828","10.522","7.547","7.401","6.938","7.618","7.025","6.643","5.934","6.057","5.492","5.656"
PbRatio,"3.622","4.492","4.135","3.931","3.577","3.346","2.29","2.007","2.186","1.875","2.494","2.282","2.461","2.527","2.498","3.182","3.527","3.573","3.729","3.632","3.584","3.677","3.883","2.794","2.755","2.59","2.865","2.598","2.419","2.306","2.316","2.101","2.621"
