name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013
MarketCap,"887,642,689","988,352,270","959,038,074","819,904,981","810,578,403","751,076,967","662,801,528","536,469,228","567,252,077","604,465,833","1,032,700,767","992,678,456","867,529,931","784,726,422","703,193,057","738,756,110","674,031,940","617,423,805","697,866,205","620,514,248","581,872,520","525,224,334","530,718,398","459,028,711","451,016,365","349,813,800","315,200,242","256,566,892","258,293,647","267,396,921","237,465,432","227,170,095","186,494,095","193,313,824","177,836,472","189,910,285","225,850,777"
EnterpriseValue,"2,241,183,689","2,119,554,270","2,148,194,074","1,999,608,981","2,019,659,403","1,904,621,967","1,706,346,528","1,542,067,228","1,648,451,077","1,638,397,833","2,054,404,767","2,041,326,456","1,631,270,931","1,457,711,422","1,339,211,057","1,306,923,110","1,247,861,940","1,114,736,805","1,166,754,205","1,067,218,248","1,094,227,520","1,025,462,334","1,020,821,398","947,364,711","899,517,365","700,417,800","720,154,242","616,081,892","607,886,647","600,742,921","556,156,432","560,739,095","490,321,095","452,455,824","415,417,472","419,509,285","555,377,777"
PeRatio,"54.625","85.882","80.105","55.708","42.871","33","24.391","19.292","23.69","26.098","48.289","54.818","47.286","43.306","37","32.149","33.111","27.38","31.694","29.383","29.432","16.341","15.177","14.725","12.268","15","15.032","14.427","20.506","29.032","30.11","32.997","27.13","26.066","20.232","19.399","21.991"
ForwardPeRatio,,"27.548","28.736",,,"27.855",,"28.09","25.51","23.256","35.971",,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.908","3.117","2.911","2.295","2.056","1.874","1.733","1.52","1.814","2.21","4.327","4.62","4.276","3.832","3.098","2.978","2.502","1.918","1.959","1.644","1.564","1.777","1.835","1.511","1.414","1.159","1.115","1.105","1.237","1.329","1.211","1.243","1.302","1.366","1.335","1.54","1.759"
PbRatio,"1.977","2.572","2.626","2.24","2.266","2.133","1.904","1.563","1.7","1.75","3.174","3.367","2.921","2.979","2.558","2.791","3.23","2.73","3.006","2.665","3.888","3.545","5.065","5.15","6.249","7.06","31.233","30.919",,,,,,,,,
EnterprisesValueRevenueRatio,"7.946","26.733","30.722","29.817","30.7","23.426","17.321","15.695","16.94","18.294","25.185","29.221","28.212","30.404","30.832","26.737","25.336","21.541","19.35","15.626","13.116","11.3","13.259","14.836","15.657","11.657","11.417","8.201","9.076","12.711","11.217","11.623","13.691","13.142","12.088","11.401","14.801"
EnterprisesValueEBITDARatio,"16.465","53.2","75.109","59.341","59.445","59.113","55.747","47.239","49.172","52.026","63.327","55.959","60.694","65.68","60.276","63.996","64.141","54.73","60.857","44.501","57.018","44.46","52.315","45.175","57.232","18.103","40.234","43.113","31.326","37.45","43.423","56.007","54.257","49.239","43.44","53.393","35.826"
