name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
		NetOtherInvestingChanges,,,,,,,,,,,,,,,"-5,000,000",,,,"1,000,000","-1,000,000",,,"205,000,000","42,000,000","2,000,000","-2,000,000","-11,000,000","-24,000,000",,"22,000,000"
FinancingCashFlow,"-217,000,000","-110,000,000","-20,000,000","-25,000,000","-62,000,000","-25,000,000","-173,000,000","-15,000,000","-16,000,000","130,000,000","-25,000,000","-21,000,000","-17,000,000","-22,000,000","-10,000,000","-587,000,000","-13,000,000","-27,000,000","2,000,000","-86,000,000","-19,000,000","-6,000,000","-45,000,000","-149,000,000","110,000,000","216,000,000","-452,000,000","76,000,000","-831,000,000","192,000,000"
	CashFlowFromContinuingFinancingActivities,"-217,000,000","-110,000,000","-20,000,000","-25,000,000","-62,000,000","-25,000,000","-173,000,000","-15,000,000","-16,000,000","130,000,000","-25,000,000","-21,000,000","-17,000,000","-22,000,000","-10,000,000","-587,000,000","-13,000,000","-27,000,000","2,000,000","-86,000,000","-19,000,000","-6,000,000","-45,000,000","-149,000,000","110,000,000","216,000,000","-452,000,000","76,000,000","-831,000,000","192,000,000"
		NetIssuancePaymentsOfDebt,"-188,000,000","-108,000,000","1,000,000","-23,000,000","-58,000,000","-23,000,000","-161,000,000","-11,000,000","-13,000,000","135,000,000","-12,000,000","-14,000,000","-14,000,000","-14,000,000","-6,000,000","-579,000,000","-8,000,000","-21,000,000","-170,000,000","-79,000,000","-17,000,000","161,000,000","776,000,000","-3,000,000","-40,000,000","5,000,000","-107,000,000","40,000,000","-282,000,000","1,000,000"
			NetLongTermDebtIssuance,"-188,000,000","-8,000,000","-99,000,000","-23,000,000","-58,000,000","-23,000,000","-14,000,000","-13,000,000","-13,000,000","-15,000,000","-12,000,000","-14,000,000","-14,000,000","-14,000,000","-6,000,000","-579,000,000","-8,000,000","-21,000,000","-170,000,000","-79,000,000","-17,000,000","161,000,000","776,000,000","-3,000,000","-40,000,000","5,000,000","-107,000,000","40,000,000","-282,000,000","1,000,000"
				LongTermDebtIssuance,,,"1,299,000,000",,,,"3,000,000","2,000,000","0","150,000,000",,,,,"0","0","0","0","0","0","0","305,000,000","1,896,000,000","3,000,000","2,000,000","11,000,000","-10,000,000","47,000,000","9,000,000","19,000,000"
				LongTermDebtPayments,"-1,487,000,000","-8,000,000","-1,398,000,000","-23,000,000","-58,000,000","-23,000,000","-14,000,000","-13,000,000","-13,000,000","-15,000,000","-12,000,000","-14,000,000","-14,000,000","-14,000,000","-6,000,000","-579,000,000","-8,000,000","-21,000,000","-170,000,000","-79,000,000","-17,000,000","-144,000,000","-1,120,000,000","-6,000,000","-42,000,000","-6,000,000","-97,000,000","-7,000,000","-291,000,000","-18,000,000"
			NetShortTermDebtIssuance,"0","-100,000,000","100,000,000","0","0","0","-147,000,000","2,000,000","0","150,000,000",,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,"100,000,000","0","0","0","3,000,000","2,000,000","0","150,000,000",,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-100,000,000","-100,000,000","0",,,,"-150,000,000",,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-10,000,000","-2,000,000","-3,000,000","-2,000,000","-3,000,000","-2,000,000","-5,000,000","0","-3,000,000","-2,000,000","-3,000,000","-2,000,000","-3,000,000","-2,000,000","-3,000,000","-2,000,000","-3,000,000","-2,000,000","-3,000,000","-2,000,000","-3,000,000","-2,000,000",,,"0",,,,,
			PreferredStockDividendPaid,"-10,000,000","-2,000,000","-3,000,000","-2,000,000","-3,000,000","-2,000,000","-5,000,000","0","-3,000,000","-2,000,000","-3,000,000","-2,000,000","-3,000,000","-2,000,000","-3,000,000","-2,000,000","-3,000,000","-2,000,000","-3,000,000","-2,000,000","-3,000,000","-2,000,000",,,"0",,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,"1,000,000","-4,000,000","0",,"1,000,000","2,000,000",,,"0",,,,,
		NetOtherFinancingCharges,,,"-18,000,000","0",,,"-7,000,000","-4,000,000","0","-3,000,000","-10,000,000","-5,000,000","0","-6,000,000","-1,000,000","-6,000,000","-3,000,000",,"180,000,000","-5,000,000",,"-167,000,000","-821,000,000","-146,000,000","150,000,000","211,000,000","-345,000,000","36,000,000","-549,000,000","191,000,000"
EndCashPosition,"598,000,000","593,000,000","420,000,000","400,000,000","403,000,000","399,000,000","458,000,000","496,000,000","437,000,000","413,000,000","505,000,000","236,000,000","285,000,000","528,000,000","765,000,000","595,000,000","1,003,000,000","563,000,000","658,000,000","468,000,000","309,000,000","255,000,000","390,000,000","148,000,000","160,000,000","143,000,000","140,000,000","163,000,000","166,000,000","143,000,000"
	ChangesInCash,"199,000,000","174,000,000","20,000,000","2,000,000","3,000,000","-56,000,000","-43,000,000","58,000,000","23,000,000","-85,000,000","266,000,000","-47,000,000","-243,000,000","-239,000,000","169,000,000","-405,000,000","446,000,000","-104,000,000","191,000,000","159,000,000","54,000,000","-137,000,000","246,000,000","-10,000,000","18,000,000","2,000,000","-20,000,000","1,000,000","22,000,000","-11,000,000"
	EffectOfExchangeRateChanges,"-5,000,000","-1,000,000","0","-5,000,000","1,000,000","-3,000,000","5,000,000","1,000,000","1,000,000","-7,000,000","3,000,000","-2,000,000","0","2,000,000","1,000,000","-3,000,000","-6,000,000","0","-1,000,000","0","0","2,000,000","-4,000,000","-2,000,000","-1,000,000","1,000,000","-3,000,000","-4,000,000","1,000,000","-5,000,000"
	BeginningCashPosition,"399,000,000","420,000,000","400,000,000","403,000,000","399,000,000","458,000,000","496,000,000","437,000,000","413,000,000","505,000,000","236,000,000","285,000,000","528,000,000","765,000,000","595,000,000","1,003,000,000","563,000,000","667,000,000","468,000,000","309,000,000","255,000,000","390,000,000","148,000,000","160,000,000","143,000,000","140,000,000","163,000,000","166,000,000","143,000,000","159,000,000"
CapitalExpenditure,"-167,000,000","-50,000,000","-46,000,000","-30,000,000","-41,000,000","-30,000,000","-44,000,000","-35,000,000","-36,000,000","-24,000,000","-57,000,000","-45,000,000","-43,000,000","-70,000,000","-74,000,000","-60,000,000","-51,000,000","-39,000,000","-49,000,000","-31,000,000","-27,000,000","-25,000,000","-71,000,000","-42,000,000","-36,000,000","-39,000,000","-43,000,000","-32,000,000","-59,000,000","-60,000,000"
IssuanceOfDebt,,,"1,399,000,000","0","0","0","3,000,000","2,000,000","0","150,000,000",,,,,"0","0","0","0","0","0","0","305,000,000","1,896,000,000","3,000,000","2,000,000","11,000,000","-10,000,000","47,000,000","9,000,000","19,000,000"
RepaymentOfDebt,"-1,587,000,000","-108,000,000","-1,398,000,000","-23,000,000","-58,000,000","-23,000,000","-164,000,000","-13,000,000","-13,000,000","-15,000,000","-12,000,000","-14,000,000","-14,000,000","-14,000,000","-6,000,000","-579,000,000","-8,000,000","-21,000,000","-170,000,000","-79,000,000","-17,000,000","-144,000,000","-1,120,000,000","-6,000,000","-42,000,000","-6,000,000","-97,000,000","-7,000,000","-291,000,000","-18,000,000"
FreeCashFlow,"89,000,000","-39,000,000","39,000,000","25,000,000","64,000,000","-32,000,000","128,000,000","72,000,000","38,000,000","-216,000,000","291,000,000","-27,000,000","-228,000,000","-119,000,000","179,000,000","-90,000,000","47,000,000","-77,000,000","188,000,000","73,000,000","40,000,000","-131,000,000","75,000,000","98,000,000","-97,000,000","-156,000,000","445,000,000","96,000,000","-41,000,000","-201,000,000"
