name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"506,291,000","482,565,000","415,421,000","230,289,640","64,964,000"
	CurrentAssets,"415,549,000","398,121,000","346,888,000","278,193","33,044,000"
		CashCashEquivalentsAndShortTermInvestments,"408,178,000","385,293,000","338,746,000","142,943","29,143,000"
			CashAndCashEquivalents,"408,178,000","385,293,000","338,746,000","142,943","29,143,000"
				CashFinancial,,,,"142,943",
		PrepaidAssets,"2,824,000","8,274,000","3,771,000","135,250","946,000"
		CurrentDeferredAssets,"4,547,000","4,554,000","4,371,000","4,280,000","2,955,000"
	TotalNonCurrentAssets,"90,742,000","84,444,000","68,533,000","230,011,447","31,920,000"
		NetPPE,"89,637,000","83,282,000","68,392,000","57,598,000","31,290,000"
			GrossPPE,"89,637,000","87,873,000","72,663,000","57,598,000","35,008,000"
				Properties,,"0","0",,"0"
				MachineryFurnitureEquipment,,"1,557,000","1,041,000",,"434,000"
				OtherProperties,"89,637,000","13,305,000","13,071,000","57,598,000","4,085,000"
				ConstructionInProgress,,"71,133,000","56,673,000",,"29,568,000"
				Leases,,"1,878,000","1,878,000",,"921,000"
			AccumulatedDepreciation,,"-4,591,000","-4,271,000",,"-3,718,000"
		NonCurrentDeferredAssets,,"0","0","5,725,000","495,000"
		OtherNonCurrentAssets,"1,105,000","1,162,000","141,000","230,011,447","135,000"
TotalLiabilitiesNetMinorityInterest,"85,237,000","156,448,000","91,715,000","196,790,205","28,748,000"
	CurrentLiabilities,"17,455,000","20,636,000","15,495,000","196,790,205","10,868,000"
		PayablesAndAccruedExpenses,"6,155,000","10,253,000","6,233,000","8,680,205","4,082,000"
			Payables,"1,535,000","3,144,000","1,713,000","8,680,205","2,083,000"
				AccountsPayable,"1,535,000","3,144,000","1,713,000","630,205","2,083,000"
				OtherPayable,,,,"8,050,000",
			CurrentAccruedExpenses,"4,620,000","7,109,000","4,520,000","4,721,000","1,999,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"4,850,000","4,101,000","3,107,000","1,914,000","1,268,000"
		CurrentDebtAndCapitalLeaseObligation,,,,"14,932,000",
			CurrentDebt,,,,"14,932,000",
				CurrentNotesPayable,,,,"14,932,000",
		CurrentDeferredLiabilities,"5,575,000","5,575,000","5,495,000","5,495,000","5,410,000"
			CurrentDeferredRevenue,"5,575,000","5,575,000","5,495,000","5,495,000","5,410,000"
		OtherCurrentLiabilities,"875,000","707,000","660,000","188,110,000","108,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"67,782,000","135,812,000","76,220,000","0","17,880,000"
		LongTermDebtAndCapitalLeaseObligation,"8,870,000","9,071,000","9,263,000","9,447,000","0"
			LongTermCapitalLeaseObligation,"8,870,000","9,071,000","9,263,000","9,447,000","0"
		NonCurrentDeferredLiabilities,"2,290,000","2,290,000","2,290,000","1,100,000","1,652,000"
			NonCurrentDeferredRevenue,"2,290,000","2,290,000","2,290,000","1,100,000","85,000"
		DerivativeProductLiabilities,"56,460,000","124,260,000","64,440,000",,"15,995,000"
		PreferredSecuritiesOutsideStockEquity,,,,"222,933,000",
		OtherNonCurrentLiabilities,"162,000","191,000","227,000","265,000","233,000"
TotalEquityGrossMinorityInterest,"421,054,000","326,117,000","323,706,000","33,499,435","36,216,000"
	StockholdersEquity,"421,054,000","326,117,000","323,706,000","33,499,435","36,216,000"
		CapitalStock,"15,000","15,000","14,000","28,502,016","10,000"
			PreferredStock,"0","0",,,"0"
			CommonStock,"15,000","15,000","14,000","28,502,016","10,000"
		AdditionalPaidInCapital,"711,484,000","659,254,000","572,276,000","176,983,089","243,484,000"
		RetainedEarnings,"-290,445,000","-333,152,000","-248,584,000","-171,985,670","-207,278,000"
TotalCapitalization,"421,054,000","326,117,000","323,706,000","33,499,435","36,216,000"
CommonStockEquity,"421,054,000","326,117,000","323,706,000","33,499,435","36,216,000"
CapitalLeaseObligations,"8,870,000","9,071,000","9,263,000","9,447,000","0"
NetTangibleAssets,"421,054,000","326,117,000","323,706,000","33,499,435","36,216,000"
WorkingCapital,"398,094,000","377,485,000","331,393,000","-196,512,012","22,176,000"
InvestedCapital,"421,054,000","326,117,000","323,706,000","33,499,435","36,216,000"
TangibleBookValue,"421,054,000","326,117,000","323,706,000","33,499,435","36,216,000"
TotalDebt,"8,870,000","9,071,000","9,263,000","24,379,000","0"
NetDebt,,,,"9,981,000",
ShareIssued,"156,419,718","152,272,287","145,185,904","145,245,628","145,245,628"
OrdinarySharesNumber,"156,419,718","152,272,287","145,185,904","145,245,628","145,245,628"
