name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008
MarketCap,"319,909,306","425,816,354","334,351,176","312,031,922","420,127,132","635,589,320","555,539,186","497,360,672","522,731,753","492,986,348","541,978,780","522,294,321","511,358,510","586,159,456","693,767,833","810,989,231","612,820,796","524,462,623","616,320,130","688,624,527","660,187,047","620,374,574","607,727,126","493,177,121","475,688,570","515,475,023","590,163,732","431,878,393","562,707,133","449,028,924","569,265,491","519,859,193","723,425,497","879,952,829","684,816,714","778,437,226","614,049,028","526,513,458","494,196,496","500,373,780","434,263,289","453,683,245","512,919,098","429,497,473","500,116,769","429,826,376","397,789,547","299,803,867","272,705,615","243,932,517","191,436,219","180,699,823","157,865,680","140,951,500","157,642,800","174,200,000"
EnterpriseValue,"156,749,306","241,749,354","173,039,176","168,833,922","176,470,132","373,554,320","312,433,186","247,834,672","215,469,753","176,572,348","230,981,780","219,388,321","221,398,510","291,299,456","391,317,833","519,504,231","380,248,796","289,136,623","379,487,130","456,886,527","448,666,047","314,956,574","314,345,126","227,513,121","251,173,570","286,759,023","342,729,732","203,576,393","319,882,133","237,229,924","374,387,491","339,999,193","511,851,497","689,218,829","483,457,714","592,726,226","455,486,028","380,008,458","347,691,496","321,405,780","277,183,289","307,644,245","354,093,098","270,671,473","352,835,769","298,449,376","278,532,547","169,512,867","144,302,615","126,282,517","119,113,219","104,765,823","89,837,680","70,439,500","83,776,800","149,085,000"
PeRatio,"14.058","16.217","36.381","44.563","22.857","13.708","4.885","4.39","5.129","5.579","30.22","25.404","22.057","10.984","10.299","13.243","10.152","22.204","23.483","19.195","13.354","10.992","9.026","8.294","9.802","11.123","12.617","8.098","10.134","8.418","11.421","9.667","10.914","11.871","12.64","14.967","14.313","14.639","14.265","12.883","11.181","13.071","14.612","12.235","17.056","18.86","16.048","15.625","12.105","11.35","11.552","8.547","8.235","7.246","6.829","9.848"
ForwardPeRatio,,,,,,,,,,,,,,,,,,,,,,,"17.153",,"10.56","12.285","14.993","12.346","15.314","12.225","11.325","9.149","12.755","15.625","12.658","14.493","12.453","11.521","10.941","11.161","9.597","10.977","13.793",,,,,,,,,,,,,
PsRatio,"0.993","1.325","1.265","1.42","2.177","3.108","3.178","2.669","2.491","2.402","2.163","1.961","1.802","2.005","2.306","2.73","2.213","1.898","2.285","2.632","2.523","2.439","2.779","1.921","1.619","1.71","1.655","1.224","1.78","1.304","1.491","1.301","1.655","1.975","1.718","2.106","1.656","1.433","1.397","1.362","1.273","1.449","1.839","1.54","1.95","1.873","1.688","1.149","1.038","0.996","0.996","1.019","0.848","0.717","0.778","0.941"
PbRatio,"1.203","1.474","1.254","1.212","1.157","1.709","1.474","1.344","1.474","1.055","1.338","1.311","1.295","1.507","1.744","2.088","1.603","1.492","1.783","2.015","1.95","1.864","1.423","1.186","1.18","1.307","1.614","1.184","1.544","1.251","1.685","1.567","2.2","2.678","2.165","2.545","2.087","2.022","1.898","1.692","1.485","1.574","1.85","1.548","1.837","1.705","1.577","1.198","1.096","1.017","1.006","0.93","0.843","0.764","0.868","0.941"
EnterprisesValueRevenueRatio,"0.487","5.72","1.616","1.711","2.381","8.998","6.266","4.578","4.544","3.326","11.448","3.34","3.124","6.006","5.973","6.38","4.305","5.187","5.042","5.887","6.593","5.821","4.531","3.283","3.7","6.149","10.118","1.902","3.058","4.386","4.232","3.297","7.523","8.385","3.85","4.894","4.294","4.123","4.661","3.641","2.685","3.589","3.952","2.997","4.722","5.403","5.195","2.565","2.79","2.644","1.894","2.005","2.148","1.773","1.877","2.461"
EnterprisesValueEBITDARatio,"5.908","-23.024","6.491","19.386","105.861","-35.509","25.515","28.214","16.374","19.86","3.601","19.417","29.939","31.577","42.132","32.005","35.036","7.106","43.948","56.869","116.931","39.707","16.806","19.366","25.158","25.238","11.506","21.304","42.504","15.484","11.918","15.606","47.438","55.753","18.474","21.7","14.512","16.652","28.013","13.922","18.125","21.116","19.45","12.044","22.94","49.766","17.664","14.313","22.75","16.062","15.238","7.852","16.196","11.211","4.977","14.669"
