name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994
DilutedNIAvailtoComStockholders,"141,186,000","28,110,000","29,887,000","34,826,000","48,627,000","40,237,000","35,065,000","38,050,000","-6,200,000","7,939,000","25,591,000","33,414,000","26,383,000","25,044,000","26,467,000","27,740,000","26,299,000","24,985,000","22,148,000","23,591,000","30,982,000","17,746,000","24,494,000","14,197,000","-7,008,000","17,984,000","16,193,000","12,872,000","15,305,000","16,170,000","17,345,000","17,332,000","12,715,000","14,640,000","20,363,000","17,600,000","13,478,000","15,298,000","16,325,000","15,693,000","16,361,000","15,181,000","15,175,000","16,720,000","15,003,000","17,253,000","12,738,000","15,491,000","16,141,000","13,153,000","1,006,000","12,054,000","7,291,000","12,302,000","11,284,000","9,823,000","14,442,000","12,622,000","15,914,000","9,586,000","12,300,000","11,297,000","9,840,000","12,857,000","13,027,000","15,812,000","14,021,000","14,107,000","14,263,000","13,166,000","14,402,000","12,575,000","13,476,000","12,021,000","12,456,000","9,764,000","10,196,000","10,288,000","10,334,000","9,737,000","8,969,000","7,761,000","10,439,000","6,907,000","6,637,000","6,443,000","6,790,000","7,876,000","7,216,000","6,100,000","6,000,000","5,800,000","4,900,000","4,300,000","5,000,000","5,800,000","5,700,000","4,900,000","4,800,000","5,100,000","4,600,000","4,900,000","-800,000","4,500,000","4,600,000","3,900,000","4,500,000","4,000,000","4,300,000","4,100,000","3,800,000"
BasicEPS,,"0.22","0.24","0.28","0.38","0.32","0.28","0.3","-0.05","0.08","0.24","0.32","0.25","0.24","0.26","0.27","0.26","0.25","0.22","0.23","0.31","0.18","0.24","0.14","-0.07","0.18","0.16","0.14","0.17","0.18","0.19","0.19","0.14","0.16","0.22","0.19","0.15","0.17","0.18","0.17","0.17","0.16",,"0.17","0.15","0.16",,"0.14","0.15","0.12",,"0.111","0.067","0.111",,"0.089","0.133","0.116",,"0.089","0.111","0.102",,"0.116","0.116","0.142","0.124",,"0.124","0.116","0.133",,"0.124","0.111","0.116",,"0.093","0.098","0.098",,"0.084","0.071","0.098",,"0.062","0.062","0.062",,"0.067","0.058","0.058",,"0.044","0.04","0.049",,"0.053","0.049","0.044",,"0.044","0.049","-0.009",,"0.089","0.076","0.089",,"0.044","0.027","0.037"
DilutedEPS,,"0.22","0.24","0.27","0.38","0.32","0.28","0.3","-0.05","0.07","0.24","0.31","0.25","0.24","0.26","0.27","0.25","0.24","0.22","0.23","0.3","0.17","0.24","0.14","-0.07","0.18","0.16","0.13","0.17","0.18","0.19","0.19","0.14","0.16","0.22","0.19","0.15","0.17","0.18","0.17","0.17","0.16",,"0.17","0.15","0.16",,"0.14","0.15","0.12",,"0.111","0.067","0.111",,"0.089","0.133","0.116",,"0.089","0.111","0.102",,"0.116","0.116","0.142","0.12",,"0.124","0.116","0.133",,"0.124","0.111","0.116",,"0.093","0.093","0.098",,"0.084","0.071","0.098",,"0.062","0.062","0.062",,"0.067","0.058","0.058",,"0.044","0.04","0.049",,"0.053","0.049","0.044",,"0.044","0.049","-0.009",,"0.089","0.076","0.089",,"0.044","0.027","0.037"
BasicAverageShares,,"128,577,273","125,233,333","125,225,000","128,860,526","126,182,409","126,713,429","126,855,810","121,480,563","105,882,553","105,627,194","105,517,707","105,233,635","103,101,789","102,479,086","102,334,954","101,870,043","101,598,928","101,293,307","101,163,534","100,950,772","100,653,277","100,219,370","99,587,630","99,177,609","98,889,744","98,741,393","95,256,807","91,538,172","91,634,064","91,741,487","91,745,512","91,491,654","91,154,998","90,864,076","90,760,402","90,423,717","90,403,909","92,716,973","94,422,878","94,294,956","94,115,522",,"96,918,016","102,216,892","106,571,262",,"108,340,566","108,227,678","108,378,245",,"109,056,008","109,039,542","108,927,000",,"108,837,000","108,807,750","109,228,846",,"107,842,500","110,700,000","110,514,130",,"111,262,500","112,733,654","111,178,125","114,495,750",,"114,613,393","113,936,538","108,015,000",,"108,289,286","108,189,000","107,792,308",,"109,242,857","105,218,182","105,688,636",,"106,211,842","109,139,062","106,762,500",,"106,666,071","103,548,214","109,125,000",,"108,240,000","105,576,923","103,846,154",,"110,250,000","107,500,000","102,272,727",,"106,875,000","100,227,273","108,000,000",,"103,500,000","100,227,273","90,000,000",,"105,192,000","104,805,000","103,950,000",,"96,750,000","103,950,000","103,950,000"
DilutedAverageShares,,"128,577,273","125,233,333","129,862,963","128,860,526","126,700,024","126,728,602","126,855,810","121,480,563","106,148,247","106,306,615","106,270,544","106,258,215","104,496,592","103,749,383","103,942,695","103,424,154","103,136,497","102,643,726","102,564,476","102,449,693","102,480,549","102,089,892","101,053,340","100,243,442","99,380,009","99,500,056","95,825,798","91,998,005","91,902,071","92,103,069","92,118,154","92,531,142","92,353,312","92,245,167","91,824,384","90,917,136","90,878,903","92,937,877","94,610,656","94,500,877","94,665,333",,"97,124,328","102,536,202","107,258,320",,"108,914,069","108,960,333","109,052,039",,"109,505,920","109,325,009","109,181,250",,"109,415,250","109,260,000","109,228,846",,"107,842,500","110,700,000","110,514,130",,"111,262,500","112,733,654","111,178,125","115,310,250",,"114,613,393","113,936,538","108,015,000",,"108,289,286","108,189,000","107,792,308",,"109,242,857","110,228,571","105,688,636",,"106,211,842","109,139,062","106,762,500",,"106,666,071","103,548,214","109,125,000",,"108,240,000","105,576,923","103,846,154",,"110,250,000","107,500,000","102,272,727",,"106,875,000","100,227,273","108,000,000",,"103,500,000","100,227,273","90,000,000",,"105,192,000","104,805,000","103,950,000",,"96,750,000","103,950,000","103,950,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"142,373,000","28,287,000","30,056,000","35,063,000","48,967,000","40,237,000","35,065,000","38,050,000","-6,200,000","7,939,000","25,591,000","33,414,000","26,383,000","25,044,000","26,467,000","27,740,000","26,299,000","24,985,000","22,148,000","23,591,000","30,982,000","17,746,000","24,494,000","14,197,000","-7,008,000","17,984,000","16,193,000","12,872,000","15,305,000","16,170,000","17,345,000","17,332,000","12,715,000","14,640,000","20,363,000","17,600,000","13,478,000","15,298,000","16,325,000","15,693,000","16,361,000","15,181,000","15,175,000","16,720,000","15,003,000","17,253,000","12,738,000","15,491,000","16,141,000","13,153,000","1,006,000","12,054,000","7,291,000","12,302,000","11,284,000","9,823,000","14,442,000","12,622,000","15,914,000","9,586,000","12,300,000","11,297,000","9,840,000","12,857,000","13,027,000","15,812,000","14,021,000","14,107,000","14,263,000","13,166,000","14,402,000","12,575,000","13,476,000","12,021,000","12,456,000","9,764,000","10,196,000","10,288,000","10,334,000","9,737,000","8,969,000","7,761,000","8,202,000","6,907,000","6,637,000","6,443,000","6,790,000","7,876,000","7,216,000","6,100,000","6,000,000","5,800,000","4,900,000","4,300,000","5,000,000","5,800,000","5,700,000","4,900,000","4,800,000","5,100,000","4,600,000","4,900,000","-800,000","4,500,000","4,600,000","3,900,000","4,500,000","4,000,000","4,300,000","4,100,000","3,800,000"
NormalizedIncome,"126,255,475.959","29,392,478.022","32,151,099.334","34,874,139.826","29,848,891","40,276,585.012","40,692,208.957","39,232,799.837","2,058,781.85","10,198,547.901","26,403,864.541","33,607,250","27,174,934","26,565,981","26,816,376.227","28,085,534","26,470,864","25,412,518","22,511,170.45","24,633,105","21,200,074","17,945,520","25,055,590.829","20,014,246","19,860,561.196","18,250,340","17,171,336.576","18,443,396","15,990,440","17,149,279","17,367,109.624","17,510,800","13,130,880","14,739,225","20,819,321.472","17,683,694","15,139,195","15,389,520","17,742,534.093","16,771,889.334","16,759,931.752","16,105,300.517","15,803,376.005","17,671,694.843","15,785,740.467","17,271,826.018","13,535,333.896","17,219,806.809","16,469,812.309","13,239,092.881","-1,793,550","12,771,517.926","10,528,001.451","14,981,790.617","11,284,000","15,968,531.898","14,621,027.233","12,688,135.51","11,328,836.812","14,957,500.811","12,207,524.272","10,882,437.948","10,081,444.444","12,499,099.45","13,167,914.462","15,812,000","13,629,884.598","14,055,672.902","13,757,179.887","13,115,607.224","14,441,380.469","12,479,651.502","13,367,287.974","11,577,914.844","11,867,864.258","9,496,744.193","9,855,845.066","9,697,555.828","9,945,487.998","9,790,629.169","8,916,265.666","7,672,125.511","7,905,185.39","6,294,019.676","6,682,482.152","6,301,042.403","6,744,597.345","7,487,470.487","7,253,083.234","6,100,000","6,000,000","6,162,500","4,833,783.784","4,480,000","5,120,481.928","5,610,869.565","5,635,955.056","4,962,820.513","4,920,000","5,100,000","4,539,473.684","4,240,000","-933,333.333","4,022,727.273","4,660,526.316","4,020,000","4,440,000","4,000,000","4,300,000","4,100,000","3,800,000"
InterestIncome,"406,543,000","96,352,000","102,833,000","104,944,000","102,414,000","107,910,000","111,537,000","113,196,000","108,238,000","100,116,000","103,156,000","106,559,000","106,491,000","100,118,000","97,617,000","95,486,000","92,790,000","89,436,000","91,483,000","90,168,000","89,747,000","87,208,000","87,257,000","85,882,000","86,293,000","84,831,000","82,811,000","81,091,000","75,970,000","75,477,000","76,202,000","76,076,000","76,361,000","75,101,000","76,854,000","77,788,000","78,763,000","80,134,000","83,655,000","84,214,000","85,057,000","86,249,000","88,806,000","90,031,000","90,141,000","91,092,000","93,017,000","94,009,000","92,404,000","91,138,000","90,276,000","90,428,000","90,966,000","92,793,000","97,612,000","97,361,000","96,989,000","96,697,000","100,054,000","101,556,000","98,827,000","95,592,000","94,490,000","93,365,000","91,316,000","89,402,000","83,737,000","82,471,000","81,752,000","79,468,000","77,545,000","71,253,000","72,695,000","72,912,000","67,599,000","67,171,000","69,267,000","70,170,000","69,011,000","67,403,000","68,783,000","68,657,000","69,657,000","69,121,000","68,544,000","67,499,000","64,266,000","62,333,000","60,818,000","59,700,000","56,900,000","54,100,000","52,200,000","50,100,000","49,000,000","47,700,000","44,400,000","41,900,000","41,000,000","40,800,000","38,300,000","37,400,000","37,000,000","36,300,000","33,700,000","32,600,000","32,100,000",,,,
InterestExpense,"25,488,000","5,810,000","6,259,000","6,596,000","6,823,000","7,568,000","8,841,000","9,880,000","10,469,000","13,150,000","14,473,000","15,930,000","14,204,000","12,307,000","10,937,000","9,788,000","8,649,000","7,766,000","7,321,000","6,994,000","7,066,000","6,690,000","7,091,000","7,454,000","10,008,000","13,746,000","14,486,000","14,150,000","13,792,000","13,899,000","13,982,000","14,187,000","14,214,000","14,204,000","14,805,000","15,276,000","15,436,000","15,645,000","17,040,000","18,220,000","19,096,000","20,843,000","22,268,000","23,019,000","23,462,000","24,052,000","25,787,000","27,359,000","28,677,000","31,104,000","32,833,000","33,586,000","34,561,000","34,826,000","37,664,000","39,819,000","43,423,000","48,387,000","52,232,000","54,468,000","53,458,000","50,857,000","51,631,000","49,404,000","46,532,000","43,542,000","38,389,000","36,236,000","34,429,000","34,082,000","32,837,000","30,119,000","30,234,000","31,653,000","32,919,000","33,352,000","33,810,000","35,856,000","34,620,000","33,331,000","34,491,000","38,231,000","41,202,000","40,982,000","40,143,000","39,762,000","36,435,000","34,075,000","33,037,000","33,300,000","31,700,000","29,500,000","28,900,000","28,800,000","27,800,000","26,100,000","23,800,000","23,100,000","22,200,000","21,500,000","20,200,000","20,100,000","19,600,000","18,500,000","17,100,000","16,700,000","16,400,000",,,,
NetInterestIncome,"381,055,000","90,542,000","96,574,000","98,348,000","95,591,000","100,342,000","102,696,000","103,316,000","97,769,000","86,966,000","88,683,000","90,629,000","92,287,000","87,811,000","86,680,000","85,698,000","84,141,000","81,670,000","84,162,000","83,174,000","82,681,000","80,518,000","80,166,000","78,428,000","76,285,000","71,085,000","68,325,000","66,941,000","62,178,000","61,578,000","62,220,000","61,889,000","62,147,000","60,897,000","62,049,000","62,512,000","63,327,000","64,489,000","66,615,000","65,994,000","65,961,000","65,406,000","66,538,000","67,012,000","66,679,000","67,040,000","67,230,000","66,650,000","63,727,000","60,034,000","57,443,000","56,842,000","56,405,000","57,967,000","59,948,000","57,542,000","53,566,000","48,310,000","47,822,000","47,088,000","45,369,000","44,735,000","42,859,000","43,961,000","44,784,000","45,860,000","45,348,000","46,235,000","47,323,000","45,386,000","44,708,000","41,134,000","42,461,000","41,259,000","34,680,000","33,819,000","35,457,000","34,314,000","34,391,000","34,072,000","34,292,000","30,426,000","28,455,000","28,139,000","28,401,000","27,737,000","27,831,000","28,258,000","27,781,000","26,400,000","25,200,000","24,600,000","23,300,000","21,300,000","21,200,000","21,600,000","20,600,000","18,800,000","18,800,000","19,300,000","18,100,000","17,300,000","17,400,000","17,800,000","16,600,000","15,900,000","15,700,000",,,,
