name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"683,621,725","1,045,693,934","1,889,080,842","2,572,285,535"
EnterpriseValue,"320,518,725","650,009,934","1,422,668,842","2,381,168,535"
PbRatio,"1.61","2.291","3.842",
EnterprisesValueEBITDARatio,"-2.811","-19.061","-46.299","-89.263"
