name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,12/31/2010,09/30/2010,03/31/2010
	DepreciationAmortizationDepletionIncomeStatement,"8,790,000","2,177,000","2,187,000","2,190,000","2,236,000","2,180,000","2,135,000","2,097,000","3,033,000","4,419,000","4,460,000","4,461,000","4,433,000","4,611,000","4,887,000","5,496,000","5,777,000","5,744,000","4,753,000","3,022,000","2,939,000","2,968,000","2,963,000","3,025,000","2,816,000","3,133,000","3,135,000","3,028,000","2,816,000","2,600,000","2,683,000","2,741,000","2,751,000","2,741,000","2,782,000","2,779,000","2,788,000","2,806,000","2,813,000","2,798,000","2,794,000","2,807,000","2,809,000","2,878,000","2,885,000","3,700,000","6,300,000","623,000"
		DepreciationAndAmortizationInIncomeStatement,"8,790,000","2,177,000","2,187,000","2,190,000","2,236,000","2,180,000","2,135,000","2,097,000","3,033,000","4,419,000","4,460,000","4,461,000","4,433,000","4,611,000","4,887,000","5,496,000","5,777,000","5,744,000","4,753,000","3,022,000","2,939,000","2,968,000","2,963,000","3,025,000","2,816,000","3,133,000","3,135,000","3,028,000","2,816,000","2,600,000","2,683,000","2,741,000","2,751,000","2,741,000","2,782,000","2,779,000","2,788,000","2,806,000","2,813,000","2,798,000","2,794,000","2,807,000","2,809,000","2,878,000","2,885,000","3,700,000","6,300,000","623,000"
			DepreciationIncomeStatement,,,,,,,,,,,,,,,"2,313,000","2,274,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,"8,790,000","2,177,000","2,187,000","2,190,000","2,236,000","2,180,000","2,135,000","2,097,000","3,033,000","4,419,000","4,460,000","4,461,000","4,433,000","4,611,000","4,887,000","5,496,000","5,777,000","5,744,000","4,753,000","3,022,000","2,939,000","2,968,000","2,963,000","3,025,000","2,816,000","3,133,000","3,135,000","3,028,000","2,816,000","2,600,000","2,683,000","2,741,000","2,751,000","2,741,000","2,782,000","2,779,000","2,788,000","2,806,000","2,813,000","2,798,000","2,794,000","2,807,000","2,809,000","2,878,000","2,885,000","3,700,000","6,300,000","623,000"
				AmortizationOfIntangiblesIncomeStatement,"8,790,000","2,177,000","2,187,000","2,190,000","2,236,000","2,180,000","2,135,000","2,097,000","3,033,000","4,419,000","4,460,000","4,461,000","4,433,000","4,611,000","4,887,000","5,496,000","5,777,000","5,744,000","4,753,000","3,022,000","2,939,000","2,968,000","2,963,000","3,025,000","2,816,000","3,133,000","3,135,000","3,028,000","2,816,000","2,600,000","2,683,000","2,741,000","2,751,000","2,741,000","2,782,000","2,779,000","2,788,000","2,806,000","2,813,000","2,798,000","2,794,000","2,807,000","2,809,000","2,878,000","2,885,000","3,700,000","6,300,000","623,000"
OperatingIncome,"37,706,000","12,743,000","16,169,000","6,225,000","4,200,000","2,892,000","13,943,000","3,046,000","-6,755,000","1,867,000","12,466,000","12,841,000","4,991,000","13,710,000","17,887,000","8,672,000","8,240,000","13,553,000","10,210,000","7,417,000","1,558,000","5,280,000","7,299,000","5,675,000","4,190,000","7,254,000","11,827,000","11,321,000","8,072,000","12,610,000","23,219,000","18,472,000","12,760,000","14,351,000","17,758,000","14,453,000","12,055,000","11,858,000","15,253,000","15,347,000","14,530,000","15,000,000","15,582,000","14,386,000","-512,000","11,203,000","5,061,000","8,177,000"
NetNonOperatingInterestIncomeExpense,"-5,815,000","-786,000","-842,000","-2,022,000","-2,165,000","-2,781,000","-2,433,000","-2,416,000","-2,555,000","-2,884,000","-3,538,000","-3,886,000","-3,719,000","-4,150,000","-3,861,000","-3,937,000","-3,528,000","-4,555,000","-2,626,000","-548,000","-649,000","-647,000","-731,000","-766,000","-808,000","-801,000","-827,000","-1,180,000","-911,000","-890,000","-956,000","-1,069,000","-1,190,000","-1,221,000","-1,303,000","-1,274,000","-5,975,000","-3,030,000","-3,080,000","-4,663,000","-4,340,000","-3,678,000","-4,131,000","-4,954,000","-6,699,000","-5,573,000","-5,685,000","-1,835,000"
	InterestIncomeNonOperating,,,,,,"18,000","16,000","17,000","25,000","79,000","57,000","65,000","51,000","91,000","24,000","48,000","75,000","53,000","161,000","239,000","153,000","200,000","131,000","129,000","106,000","114,000","91,000","111,000","107,000","95,000","138,000","119,000","108,000","105,000","66,000","49,000","26,000","19,000","36,000","30,000","27,000","-117,000","72,000","76,000","91,000","7,000","2,000","-48,000"
	InterestExpenseNonOperating,"5,815,000","786,000","842,000","2,022,000","2,165,000","2,799,000","2,449,000","2,433,000","2,580,000","2,963,000","3,595,000","3,951,000","3,770,000","4,241,000","3,885,000","3,985,000","3,603,000","4,608,000","2,787,000","787,000","802,000","847,000","862,000","895,000","914,000","915,000","918,000","1,291,000","1,018,000","985,000","1,094,000","1,188,000","1,298,000","1,326,000","1,369,000","1,323,000","6,001,000","3,049,000","3,116,000","4,693,000","4,367,000","3,561,000","4,203,000","5,030,000","6,790,000","5,580,000","5,687,000","1,787,000"
	TotalOtherFinanceCost,,,,,,"2,781,000",,,,"2,884,000",,,,"4,150,000","3,861,000","416,000","3,527,000","4,555,000","2,626,000",,,"647,000",,,"808,000","801,000","827,000",,,"890,000","116,000",,,"1,221,000",,,,"3,030,000","3,080,000","1,724,000",,,,,,,,
OtherIncomeExpense,"-3,466,000","-363,000","-627,000","-2,956,000","480,000","-1,619,000","-2,909,000","582,000","732,000","-1,059,000","-62,000","-172,000","233,000","36,000","-155,000","346,000","-118,000","-32,000","-5,868,000","-103,000","32,000","-254,000","-6,000","-427,000","277,000","-1,725,000","-377,000","-119,000","-168,000","940,000","-496,000","-855,000","17,000","-246,000","-118,000","-262,000","-15,455,000","-188,000","-274,000","93,000","44,000","-899,000","-444,000","-3,509,000","-644,000","-1,029,000","-938,000","-405,000"
	GainOnSaleOfSecurity,"-1,936,000"
	SpecialIncomeCharges,"414,000","0","0","0","414,000","69,000","-3,783,000",,,,,,,"0","0",,,"0","-376,000",,,"0",,,"0","-3,483,000","-1,270,000",,,"931,000","0","0","0","0","0","0","-15,485,000","55,000","0","93,000","44,000","-899,000","-444,000","-3,509,000","-644,000","-1,029,000","-938,000","-405,000"
		RestructuringAndMergernAcquisition,"-414,000","0","0","0","-414,000","-69,000","3,783,000",,,,,,,,"0",,,,"9,091,000",,,"0",,,"0","1,770,000","1,270,000",,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,"1,713,000",,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,,,,"376,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,"0","376,000",,,,,,,,,,,,,,,"0",,,"15,485,000",,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-1,944,000","1,573,000","-627,000","-2,956,000","66,000","-1,972,000","874,000","582,000","732,000","-479,000","-62,000","-172,000","233,000","-192,000","-155,000","346,000","-118,000","5,693,000","-5,492,000","-103,000","32,000","375,000","-6,000","-427,000","277,000","538,000","-377,000","-119,000","-168,000","1,263,000","-496,000","-855,000","17,000","-246,000","-118,000","-262,000","30,000","180,000","-274,000",,,,,,,,,
PretaxIncome,"28,425,000","11,594,000","14,700,000","1,247,000","2,515,000","-1,508,000","8,601,000","1,212,000","-8,578,000","-2,076,000","8,866,000","8,783,000","1,505,000","9,596,000","13,871,000","5,081,000","4,594,000","8,966,000","1,716,000","6,766,000","941,000","4,379,000","6,562,000","4,482,000","3,659,000","4,728,000","10,623,000","10,022,000","6,993,000","12,660,000","21,767,000","16,548,000","11,587,000","12,884,000","16,337,000","12,917,000","-9,375,000","8,640,000","11,899,000","10,777,000","10,234,000","10,423,000","11,007,000","5,923,000","-7,855,000","4,601,000","-1,562,000","5,937,000"
TaxProvision,"8,333,000","2,909,000","3,430,000","770,000","1,648,000","-745,000","2,426,000","-626,000","-2,493,000","892,000","2,344,000","1,862,000","44,000","2,847,000","4,154,000","1,756,000","1,216,000","2,372,000","883,000","1,688,000","227,000","1,030,000","1,245,000","808,000","1,015,000","1,254,000","1,954,000","3,041,000","2,467,000","2,159,000","6,164,000","4,800,000","53,000","3,302,000","3,754,000","2,345,000","-2,437,000","2,991,000","4,161,000","3,790,000","3,634,000","4,174,000","4,074,000","2,109,000","-2,889,000","1,592,000","235,000","1,725,000"
NetIncomeCommonStockholders,"20,092,000","8,685,000","11,270,000","477,000","867,000","-763,000","6,175,000","1,838,000","-6,085,000","-2,968,000","6,522,000","6,912,000","1,471,000","6,768,000","9,719,000","3,227,000","3,042,000","6,057,000","599,000","4,778,000","479,000","3,251,000","5,358,000","3,506,000","2,526,000","3,204,000","8,480,000","6,896,000","4,429,000","10,501,000","15,603,000","11,748,000","11,534,000","9,582,000","12,583,000","10,572,000","-6,938,000","5,649,000","7,738,000","6,987,000","6,600,000","6,249,000","6,933,000","3,814,000","-4,966,000","3,009,000","-1,797,000","4,212,000"
	NetIncome,"20,092,000","8,685,000","11,270,000","477,000","867,000","-763,000","6,175,000","1,838,000","-6,085,000","-2,968,000","6,522,000","6,912,000","1,471,000","6,768,000","9,719,000","3,227,000","3,042,000","6,057,000","599,000","4,778,000","479,000","3,251,000","5,358,000","3,506,000","2,526,000","3,204,000","8,480,000","6,896,000","4,429,000","10,501,000","15,603,000","11,748,000","11,534,000","9,582,000","12,583,000","10,572,000","-6,938,000","5,649,000","7,738,000","6,987,000","6,600,000","6,249,000","6,933,000","3,814,000","-4,966,000","3,009,000","-1,797,000","4,212,000"
		NetIncomeIncludingNoncontrollingInterests,"20,092,000","8,685,000","11,270,000","477,000","867,000","-763,000","6,175,000","1,838,000","-6,085,000","-2,968,000","6,522,000","6,921,000","1,461,000","6,749,000","9,717,000","3,325,000","3,378,000","6,594,000","833,000","5,078,000","714,000","3,349,000","5,317,000","3,674,000","2,644,000","3,474,000","8,669,000","6,981,000","4,526,000","10,501,000","15,603,000","11,748,000","11,534,000","9,582,000","12,583,000","10,572,000","-6,938,000","5,649,000","7,738,000","6,987,000","6,600,000","6,249,000","6,933,000","3,814,000","-4,966,000","3,009,000","-1,797,000","4,212,000"
			NetIncomeContinuousOperations,"20,092,000","8,685,000","11,270,000","477,000","867,000","-763,000","6,175,000","1,838,000","-6,085,000","-2,968,000","6,522,000","6,921,000","1,461,000","6,749,000","9,717,000","3,325,000","3,378,000","6,594,000","833,000","5,078,000","714,000","3,349,000","5,317,000","3,674,000","2,644,000","3,474,000","8,669,000","6,981,000","4,526,000","10,501,000","15,603,000","11,748,000","11,534,000","9,582,000","12,583,000","10,572,000","-6,938,000","5,649,000","7,738,000","6,987,000","6,600,000","6,249,000","6,933,000","3,814,000","-4,966,000","3,009,000","-1,797,000","4,212,000"
		MinorityInterests,"0",,,,,"0","0","0","0","0","0","-9,000","10,000","19,000","2,000","-98,000","-336,000","-537,000","-234,000","-300,000","-235,000","-98,000","41,000","-168,000","-118,000","-270,000","-189,000","-85,000","-97,000",,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"20,092,000","8,685,000","11,270,000","477,000","867,000","-763,000","6,175,000","1,838,000","-6,085,000","-2,968,000","6,522,000","6,912,000","1,471,000","6,768,000","9,719,000","3,227,000","3,042,000","6,057,000","599,000","4,778,000","479,000","3,251,000","5,358,000","3,506,000","2,526,000","3,204,000","8,480,000","6,896,000","4,429,000","10,501,000","15,603,000","11,748,000","11,534,000","9,582,000","12,583,000","10,572,000","-6,938,000","5,649,000","7,738,000","6,987,000","6,600,000","6,249,000","6,933,000","3,814,000","-4,966,000","3,009,000","-1,797,000","4,212,000"
BasicEPS,,"0.26","0.34","0.01","0.03","-0.02","0.19","0.06","-0.18","-0.09","0.2","0.21","0.05","0.21","0.3","0.1","0.09","0.19","0.02","0.15","0.01","0.1","0.17","0.11","0.08","0.1","0.26","0.21","0.14","0.33","0.49","0.37","0.36","0.3","0.4","0.34","-0.22","0.18","0.25","0.23","0.22",,"0.23","0.13","-0.18","0.12","-0.07",
DilutedEPS,,"0.26","0.33","0.01","0.03","-0.02","0.18","0.06","-0.18","-0.09","0.2","0.21","0.04","0.2","0.29","0.1","0.09","0.18","0.02","0.15","0.01","0.1","0.16","0.11","0.08","0.1","0.26","0.21","0.14","0.32","0.48","0.36","0.36","0.3","0.39","0.33","-0.22","0.18","0.24","0.22","0.21",,"0.22","0.12","-0.18","0.11","-0.07",
BasicAverageShares,,"33,355,000","33,340,000","33,328,568","33,259,804","33,207,000","33,180,562","33,164,921","32,986,451","32,893,000","32,785,753","32,727,023","32,635,295","32,606,000","32,595,000","32,572,000","32,501,000","32,469,000","32,448,000","32,408,143","32,370,013","32,344,000","32,330,392","32,278,361","32,232,000","32,219,000","32,210,000","32,133,338","32,103,274","32,074,000","32,067,000","32,033,333","31,943,534","31,865,000","31,689,887","31,486,481","31,342,078","31,180,000","30,947,000","30,726,000","30,341,000",,"29,586,956","29,523,641","27,738,534","24,908,772","24,875,669",
DilutedAverageShares,,"33,705,000","33,658,104","33,592,824","33,461,635","33,207,000","33,419,573","33,417,654","32,986,451","33,289,000","33,258,937","33,244,387","33,051,923","33,167,000","33,116,000","33,103,000","32,936,000","32,967,000","32,914,000","32,789,521","32,861,203","32,759,000","32,651,930","32,610,935","32,694,000","32,607,000","32,597,000","32,535,384","32,492,004","32,469,000","32,455,000","32,439,602","32,339,937","32,318,000","32,224,559","32,105,711","31,342,078","31,986,000","31,871,000","31,641,000","31,410,000",,"31,216,493","31,262,300","27,738,534","27,557,174","24,875,669",
TotalOperatingIncomeAsReported,"38,405,000","13,028,000","16,169,000","6,225,000","4,614,000","1,326,000","10,160,000","3,046,000","-6,755,000","2,365,000","12,466,000","12,841,000","4,991,000","13,710,000","17,887,000","8,672,000","8,240,000","13,553,000","10,210,000","7,417,000","1,558,000","5,280,000","7,299,000","5,675,000","4,190,000","5,541,000","11,827,000","11,321,000","8,072,000","12,610,000","23,219,000","18,472,000","12,760,000","14,351,000","17,758,000","14,453,000","12,055,000","11,858,000","15,253,000","15,347,000","14,530,000","15,000,000","15,582,000","14,386,000","-512,000","11,203,000","5,061,000","8,177,000"
TotalExpenses,"317,968,000","89,841,000","84,444,000","75,097,000","66,955,000","70,431,000","65,661,000","63,360,000","63,603,000","86,504,000","88,002,000","90,094,000","86,721,000","100,520,000","101,469,000","81,482,000","80,662,000","89,029,000","82,450,000","54,214,000","50,178,000","62,302,000","57,041,000","63,137,000","59,206,000","65,090,000","62,600,000","58,613,000","57,151,000","61,646,000","64,403,000","60,561,000","54,907,000","53,124,000","53,707,000","58,330,000","53,545,000","60,227,000","61,497,000","52,011,000","52,683,000","54,037,000","53,255,000","53,637,000","65,130,000","53,738,000","58,390,000","41,631,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"20,092,000","8,685,000","11,270,000","477,000","867,000","-763,000","6,175,000","1,838,000","-6,085,000","-2,968,000","6,522,000","6,912,000","1,471,000","6,768,000","9,719,000","3,227,000","3,042,000","6,057,000","599,000","4,778,000","479,000","3,251,000","5,358,000","3,506,000","2,526,000","3,204,000","8,480,000","6,896,000","4,429,000","10,501,000","15,603,000","11,748,000","11,534,000","9,582,000","12,583,000","10,572,000","-6,938,000","5,649,000","7,738,000","6,987,000","6,600,000","6,249,000","6,933,000","3,814,000","-4,966,000","3,009,000","-1,797,000","4,212,000"
NormalizedIncome,"21,168,054","10,135,246.679","11,270,000","477,000","564,780","-1,020,690","8,891,194","1,838,000","-6,085,000","-2,968,000","6,522,000","6,912,000","1,471,000","6,607,644.435","9,719,000","3,227,000","3,042,000","10,267,422.708","824,600","4,778,000","479,000","3,251,000","5,358,000","3,506,000","2,526,000","3,204,000","8,480,000","6,896,000","4,429,000","10,768,916.509","15,603,000","11,748,000","11,534,000","9,582,000","12,583,000","10,572,000","4,520,900","5,889,605.556","7,738,000","6,926,705.762","6,571,623.998","6,788,400","7,212,663.123","6,073,551.916","-4,558,857.543","3,681,953.923","-1,187,300","4,499,326.933"
InterestIncome,,,,,,"18,000","16,000","17,000","25,000","79,000","57,000","65,000","51,000","91,000","24,000","48,000","75,000","53,000","161,000","239,000","153,000","200,000","131,000","129,000","106,000","114,000","91,000","111,000","107,000","95,000","138,000","119,000","108,000","105,000","66,000","49,000","26,000","19,000","36,000","30,000","27,000","-117,000","72,000","76,000","91,000","7,000","2,000","-48,000"
InterestExpense,"5,815,000","786,000","842,000","2,022,000","2,165,000","2,799,000","2,449,000","2,433,000","2,580,000","2,963,000","3,595,000","3,951,000","3,770,000","4,241,000","3,885,000","3,985,000","3,603,000","4,608,000","2,787,000","787,000","802,000","847,000","862,000","895,000","914,000","915,000","918,000","1,291,000","1,018,000","985,000","1,094,000","1,188,000","1,298,000","1,326,000","1,369,000","1,323,000","6,001,000","3,049,000","3,116,000","4,693,000","4,367,000","3,561,000","4,203,000","5,030,000","6,790,000","5,580,000","5,687,000","1,787,000"
NetInterestIncome,"-5,815,000","-786,000","-842,000","-2,022,000","-2,165,000","-2,781,000","-2,433,000","-2,416,000","-2,555,000","-2,884,000","-3,538,000","-3,886,000","-3,719,000","-4,150,000","-3,861,000","-3,937,000","-3,528,000","-4,555,000","-2,626,000","-548,000","-649,000","-647,000","-731,000","-766,000","-808,000","-801,000","-827,000","-1,180,000","-911,000","-890,000","-956,000","-1,069,000","-1,190,000","-1,221,000","-1,303,000","-1,274,000","-5,975,000","-3,030,000","-3,080,000","-4,663,000","-4,340,000","-3,678,000","-4,131,000","-4,954,000","-6,699,000","-5,573,000","-5,685,000","-1,835,000"
EBIT,"34,240,000","12,380,000","15,542,000","3,269,000","4,680,000","1,291,000","11,050,000","3,645,000","-5,998,000","887,000","12,461,000","12,734,000","5,275,000","13,837,000","17,756,000","9,066,000","8,197,000","13,574,000","4,503,000","7,553,000","1,743,000","5,226,000","7,424,000","5,377,000","4,573,000","5,643,000","11,541,000","11,313,000","8,011,000","13,645,000","22,861,000","17,736,000","12,885,000","14,210,000","17,706,000","14,240,000","-3,374,000","11,689,000","15,015,000","15,470,000","14,601,000","13,984,000","15,210,000","10,953,000","-1,065,000","10,181,000","4,125,000","7,724,000"
EBITDA,"54,445,000"
ReconciledCostOfRevenue,"204,141,000","58,793,000","57,081,000","46,705,000","39,931,000","43,165,000","39,805,000","34,691,000","30,000,000","50,010,000","54,325,000","54,893,000","52,118,000","66,933,000","66,160,000","47,521,000","46,894,000","53,571,000","48,255,000","28,801,000","26,209,000","37,646,000","34,236,000","38,389,000","35,868,000","38,944,000","37,786,000","35,296,000","33,290,000","39,287,000","41,227,000","36,977,000","33,015,000","33,926,000","34,634,000","36,664,000","33,841,000","39,463,000","41,162,000","34,078,000","33,251,000","34,012,000","34,670,000","35,558,000","31,568,000","34,805,000","38,119,000","26,857,000"
ReconciledDepreciation,"20,205,000","4,856,000","4,972,000","5,086,000","5,291,000","5,105,000","4,974,000","4,881,000","5,762,000","7,196,000","7,123,000","7,071,000","6,885,000","6,939,000","7,200,000","7,770,000","8,056,000","7,932,000","6,944,000","4,892,000","4,652,000","4,630,000","4,448,000","4,524,000","4,230,000","4,438,000","4,647,000","4,312,000","4,012,000","3,464,000","3,545,000","3,576,000","3,558,000","3,545,000","3,557,000","3,543,000","3,533,000","3,525,000","3,450,000","3,439,000","3,417,000","3,348,000","3,285,000","3,392,000","3,946,000","4,228,000","6,300,000","1,201,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"20,092,000","8,685,000","11,270,000","477,000","867,000","-763,000","6,175,000","1,838,000","-6,085,000","-2,968,000","6,522,000","6,912,000","1,471,000","6,768,000","9,719,000","3,227,000","3,042,000","6,057,000","599,000","4,778,000","479,000","3,251,000","5,358,000","3,506,000","2,526,000","3,204,000","8,480,000","6,896,000","4,429,000","10,501,000","15,603,000","11,748,000","11,534,000","9,582,000","12,583,000","10,572,000","-6,938,000","5,649,000","7,738,000","6,987,000","6,600,000","6,249,000","6,933,000","3,814,000","-4,966,000","3,009,000","-1,797,000","4,212,000"
TotalUnusualItemsExcludingGoodwill,"-1,522,000","-1,936,000","0","0","414,000","353,000","-3,783,000",,,,,,,"228,000","0",,,"-5,725,000","-376,000",,,"0",,,"0","-3,483,000","-1,270,000",,,"-323,000","0","0","0","0","0","0","-15,485,000","-368,000","0","93,000","44,000","-899,000","-444,000","-3,509,000","-644,000","-1,029,000","-938,000","-405,000"
TotalUnusualItems,"-1,522,000","-1,936,000","0","0","414,000","353,000","-3,783,000",,,,,,,"228,000","0",,,"-5,725,000","-376,000",,,"0",,,"0","-3,483,000","-1,270,000",,,"-323,000","0","0","0","0","0","0","-15,485,000","-368,000","0","93,000","44,000","-899,000","-444,000","-3,509,000","-644,000","-1,029,000","-938,000","-405,000"
