name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
			ChangeInReceivables,"-9,428,000","-2,608,000","-1,456,000","-1,613,000","-3,751,000","1,254,000","2,092,000","-2,582,000","1,757,000","-2,352,000","-3,842,000","-5,796,000",,,,,,,,,,,
				ChangesInAccountReceivables,"-9,428,000","-2,608,000","-1,456,000","-1,613,000","-3,751,000","1,254,000","2,092,000","-2,582,000","1,757,000","-2,352,000","-3,842,000","-5,796,000",,,,,,,,,,,
			ChangeInInventory,"-11,699,000","-5,571,000","4,182,000","-7,181,000","-3,129,000","3,149,000","3,006,000","1,266,000","2,199,000","-1,929,000","1,743,000","5,297,000","-8,944,000","-2,578,000",,,,,,,,,
			ChangeInPrepaidAssets,"-6,079,000","549,000","-7,608,000","1,253,000","-273,000","-636,000","-1,009,000","-1,755,000","-697,000","1,771,000","-468,000","591,000","-348,000","-1,649,000","-253,000","115,000","-498,000","-356,000","105,000","-176,000","-92,000","3,000","-3,000"
			ChangeInPayablesAndAccruedExpense,"11,064,000","-7,383,000","8,082,000","-1,685,000","12,050,000","1,657,000","42,843,000","-3,196,000","-2,958,000","-3,617,000","-5,295,000","-10,611,000","10,375,000","2,972,000","-195,000","1,797,000","110,000","2,296,000","258,000","367,000","-897,000","-1,857,000","-635,000"
				ChangeInPayable,"2,492,000","1,471,000","1,525,000","-763,000","259,000","-1,808,000","5,165,000",,,"332,000","-553,000",,,"305,000","897,000","-93,000","-464,000","935,000","122,000","-208,000","-355,000","-1,991,000","11,000"
					ChangeInAccountPayable,"2,492,000","1,471,000","1,525,000","-763,000","259,000","-1,808,000","5,165,000",,,"332,000","-553,000",,,"305,000","897,000","-93,000","-464,000","935,000","122,000","-208,000","-355,000","-1,991,000","11,000"
				ChangeInAccruedExpense,"8,572,000","-8,854,000","6,557,000","-922,000","11,791,000","3,465,000","37,678,000",,,"-3,949,000","-4,742,000",,,"2,667,000","-1,092,000","1,890,000","574,000","1,361,000","136,000","575,000","-542,000","134,000","-646,000"
			ChangeInOtherCurrentAssets,"5,111,000","3,454,000",,,"-4,626,000","-1,657,000","201,000","1,105,000","98,000","93,000",,,,,"-211,000",,,,,"-1,226,000",,,
			ChangeInOtherCurrentLiabilities,"-873,000","-232,000","-219,000","-213,000","-209,000","-197,000","-178,000","-174,000","-201,000","-181,000","-123,000","-122,000","-187,000","-222,000",,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,"-25,500,000","201,000","1,105,000","98,000","93,000",,,,,"-5,000","-3,000","-3,000","-2,000","-1,000","184,000",,,"2,511,000"
InvestingCashFlow,"-1,016,000","-261,000","-390,000","21,000","-386,000","4,785,000","19,701,000","29,301,000","9,380,000","-46,188,000","13,974,000","34,390,000","8,227,000","-80,025,000","0","0",,,,,,,
	CashFlowFromContinuingInvestingActivities,"-1,016,000","-261,000","-390,000","21,000","-386,000","4,785,000","19,701,000","29,301,000","9,380,000","-46,188,000","13,974,000","34,390,000","8,227,000","-80,025,000","0","0",,,,,,,
		CapitalExpenditureReported,"-611,000","-249,000","3,000","21,000","-386,000","-215,000","-282,000","-578,000","-528,000","-935,000","-1,142,000","-639,000","-1,618,000","-823,000",,,,,,,,,
		NetPPEPurchaseAndSale,"-405,000","-12,000",,,"0","0","-17,000","-121,000","-112,000","-565,000","1,000","0",,,"0","0",,,,,,,
			PurchaseOfPPE,"-405,000","-12,000",,,"0","0","-17,000","-121,000","-112,000","-565,000","1,000","0",,,"0","0",,,,,,,
		NetIntangiblesPurchaseAndSale,,,,"21,000","-386,000","-215,000","-282,000","-578,000","-528,000","-935,000","-1,142,000","-639,000","-1,618,000","-823,000",,,,,,,,,
			PurchaseOfIntangibles,,,,"21,000","-386,000","-215,000","-282,000","-578,000","-528,000","-935,000","-1,142,000","-639,000","-1,618,000","-823,000",,,,,,,,,
		NetInvestmentPurchaseAndSale,"0","0","0","0","0","5,000,000","20,000,000","30,000,000","10,020,000","-44,688,000","15,115,000","35,029,000","10,191,000","-79,202,000",,,,,,,,,
			PurchaseOfInvestment,,,,,"0","0","0","0","-24,980,000","-49,688,000","-14,885,000","-4,971,000","-14,809,000","-79,202,000",,,,,,,,,
			SaleOfInvestment,"0","0","0","0","0","5,000,000","20,000,000","30,000,000","35,000,000","5,000,000","30,000,000","40,000,000",,,,,,,,,,,
FinancingCashFlow,"148,871,000","-1,022,000","47,894,000","8,163,000","93,836,000","-76,841,000","0","39,767,000","-315,000","-1,105,000","72,724,000","-460,000","853,000","60,430,000","0","67,380,000","-313,000","51,771,000","1,000,000","3,430,000","3,214,000","5,391,000","1,418,000"
	CashFlowFromContinuingFinancingActivities,"148,871,000","-1,022,000","47,894,000","8,163,000","93,836,000","-76,841,000","0","39,767,000","-315,000","-1,105,000","72,724,000","-460,000","853,000","60,430,000","0","67,380,000","-313,000","51,771,000","1,000,000","3,430,000","3,214,000","5,391,000","1,418,000"
		NetIssuancePaymentsOfDebt,"51,958,000","0","51,958,000","0","0","-76,323,000","0","40,000,000","0","-522,000","-339,000","-705,000","0","73,906,000","0","0","0","-3,873,000","2,286,000","3,430,000","3,214,000","5,391,000","1,418,000"
			NetLongTermDebtIssuance,"51,958,000","0","51,958,000","0","0","-76,323,000","0","40,000,000","0","-522,000","-339,000","-705,000","0","73,906,000","0","0","0","-5,000,000",,,,,
				LongTermDebtIssuance,,,,,,,"0","40,000,000","0","0","0","0","0","73,906,000",,,,,,,,,
				LongTermDebtPayments,"-20,000,000","0","-20,000,000","0","0","-76,323,000","0","0","0","-522,000","-339,000","-705,000","0","0","0","0","0","-5,000,000",,,,,
			NetShortTermDebtIssuance,,,,,,,,,,,"0","0","0","0","0","0","0","1,127,000","2,286,000","3,430,000","3,214,000","5,391,000","1,418,000"
				ShortTermDebtIssuance,,,,,,,,,,,"0","0","0","0","0","0","0","1,127,000","2,286,000","3,430,000","3,214,000","5,391,000","1,418,000"
				ShortTermDebtPayments,,,,,,,,,,,"0","0","0","0","0","0","0","-5,000,000",,,,,
		NetCommonStockIssuance,,,"0","8,947,000",,,,,,,"73,315,000","0","0","0","0","67,680,000","0","56,330,000",,,,,
			CommonStockIssuance,,,"0","8,947,000",,,,,,,"73,315,000","0","0","0","0","67,680,000","0","56,330,000",,,,,
		ProceedsFromStockOptionExercised,"661,000","17,000","1,000","-1,000","644,000","11,000",,,,,"1,346,000","314,000","853,000","-58,000","0","0",,,,,,,
		NetOtherFinancingCharges,"-7,084,000","-1,039,000","-4,065,000","-783,000","-1,197,000","-529,000","0","-233,000","-315,000","-583,000","-1,598,000","-69,000","58,000","-13,476,000","0","-300,000","-313,000","-686,000",,,,,
EndCashPosition,"106,774,000","106,671,000","146,256,000","107,796,000","131,737,000","22,171,000","102,562,000","85,127,000","29,772,000","34,652,000","109,892,000","39,116,000","30,289,000","54,367,000","93,162,000","105,168,000","43,585,000","49,570,000",,,"0","0",
	ChangesInCash,"84,603,000","-39,482,000","38,460,000","-23,941,000","109,566,000","-80,391,000","17,435,000","55,355,000","-4,880,000","-75,240,000","70,776,000","8,827,000","-24,078,000","-38,795,000","-12,006,000",,,,,,"0","-187,000",
	EffectOfExchangeRateChanges,,"-103,000",,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"22,171,000","146,256,000","107,796,000","131,737,000","22,171,000","102,562,000","85,127,000","29,772,000","34,652,000","109,892,000","39,116,000","30,289,000","54,367,000","93,162,000","105,168,000",,,,,,"0","187,000",
InterestPaidSupplementalData,"1,840,000","1,781,000","59,000","0","0","79,000","1,801,000","1,821,000","1,821,000","1,801,000",,"1,821,000","1,208,000","336,000",,,,,,,,,
CapitalExpenditure,"-1,016,000","-261,000","-390,000",,"-386,000","-215,000","-299,000","-699,000","-640,000","-1,500,000","-1,141,000","-639,000","-1,964,000","-823,000",,,,,,,,,
IssuanceOfCapitalStock,,,"0","8,947,000",,,,,,,"73,315,000","0","0","0","0","67,680,000","0","56,330,000",,,,,
IssuanceOfDebt,,,,,,,"0","40,000,000","0","0","0","0","0","73,906,000","0","0","0","1,127,000","2,286,000","3,430,000","3,214,000","5,391,000","1,418,000"
RepaymentOfDebt,"-20,000,000","0","-20,000,000","0","0","-76,323,000","0","0","0","-522,000","-339,000","-705,000","0","0","0","0","0","-5,000,000",,,,,
FreeCashFlow,"-64,268,000","-38,460,000","-9,434,000","-32,104,000","15,730,000","-8,550,000","-2,565,000","-14,412,000","-14,585,000","-29,447,000","-17,063,000","-25,742,000","-35,122,000","-20,023,000","-12,006,000","-5,797,000","-5,672,000","-2,201,000","-1,000,000","-3,243,000","-3,214,000","-5,578,000","-1,418,000"
